start_action,end_action,start_period,start_clock,end_period,end_clock,teamA_no,teamA_name,lineupA_players,lineupA_uid,lineupA_pos_mix,lineupA_tokens,lineupA_names,teamB_no,teamB_name,lineupB_players,lineupB_uid,lineupB_pos_mix,lineupB_tokens,lineupB_names,poss_A,pts_A_for,pts_A_against,net_A,ORtg_A,DRtg_A,poss_B,pts_B_for,pts_B_against,net_B,ORtg_B,DRtg_B,score_start_A,score_start_B,score_end_A,score_end_B
1.0,42.0,1,10:00:00,1,06:37:00,1,FENERBAHÇE BEKO,"[77, 79, 91, 95, 100]",77|79|91|95|100,Unknownx5,"['1:77', '1:79', '1:91', '1:95', '1:100']","['J. Birsen', 'T. Biberoviç', 'K. Birch', 'D. Hall', 'S. Vilbekin']",2,KARSIYAKA,"[78, 86, 87, 88, 89]",78|86|87|88|89,Unknownx5,"['2:78', '2:86', '2:87', '2:88', '2:89']","['S. Geyik', 'C. Chiozza', 'J. Alston', 'M. Moore', 'C. Manning Jr']",7,8,10,-2,114.28571428571429,166.66666666666666,6,10,8,2,166.66666666666666,114.28571428571429,0,0,9,9
42.1,44.0,1,06:37:00,1,06:37:00,1,FENERBAHÇE BEKO,"[77, 79, 90, 91, 95]",77|79|90|91|95,Unknownx5,"['1:77', '1:79', '1:90', '1:91', '1:95']","['J. Birsen', 'T. Biberoviç', 'A. Zagars', 'K. Birch', 'D. Hall']",2,KARSIYAKA,"[78, 86, 87, 88, 89]",78|86|87|88|89,Unknownx5,"['2:78', '2:86', '2:87', '2:88', '2:89']","['S. Geyik', 'C. Chiozza', 'J. Alston', 'M. Moore', 'C. Manning Jr']",0,0,0,0,,,0,0,0,0,,,9,9,9,9
44.1,62.0,1,06:37:00,1,05:11:00,1,FENERBAHÇE BEKO,"[77, 79, 90, 91, 95]",77|79|90|91|95,Unknownx5,"['1:77', '1:79', '1:90', '1:91', '1:95']","['J. Birsen', 'T. Biberoviç', 'A. Zagars', 'K. Birch', 'D. Hall']",2,KARSIYAKA,"[78, 86, 87, 88, 93]",78|86|87|88|93,Unknownx5,"['2:78', '2:86', '2:87', '2:88', '2:93']","['S. Geyik', 'C. Chiozza', 'J. Alston', 'M. Moore', 'C. Young']",2,2,3,-1,100.0,150.0,2,3,2,1,150.0,100.0,9,9,15,11
62.1,79.0,1,05:11:00,1,04:32:00,1,FENERBAHÇE BEKO,"[77, 79, 90, 92, 94]",77|79|90|92|94,Unknownx5,"['1:77', '1:79', '1:90', '1:92', '1:94']","['J. Birsen', 'T. Biberoviç', 'A. Zagars', 'N. Melli', 'W. Baldwin Iv']",2,KARSIYAKA,"[78, 86, 87, 88, 93]",78|86|87|88|93,Unknownx5,"['2:78', '2:86', '2:87', '2:88', '2:93']","['S. Geyik', 'C. Chiozza', 'J. Alston', 'M. Moore', 'C. Young']",1,0,0,0,0.0,0.0,1,0,0,0,0.0,0.0,15,11,15,11
79.1,95.0,1,04:32:00,1,04:03:00,1,FENERBAHÇE BEKO,"[79, 90, 92, 94, 98]",79|90|92|94|98,Unknownx5,"['1:79', '1:90', '1:92', '1:94', '1:98']","['T. Biberoviç', 'A. Zagars', 'N. Melli', 'W. Baldwin Iv', 'M. Jantunen']",2,KARSIYAKA,"[78, 86, 87, 88, 93]",78|86|87|88|93,Unknownx5,"['2:78', '2:86', '2:87', '2:88', '2:93']","['S. Geyik', 'C. Chiozza', 'J. Alston', 'M. Moore', 'C. Young']",3,0,0,0,0.0,0.0,2,0,0,0,0.0,0.0,15,11,16,11
95.1,106.0,1,04:03:00,1,03:22:00,1,FENERBAHÇE BEKO,"[89, 90, 92, 94, 98]",89|90|92|94|98,Unknownx5,"['1:89', '1:90', '1:92', '1:94', '1:98']","['O. Bitim', 'A. Zagars', 'N. Melli', 'W. Baldwin Iv', 'M. Jantunen']",2,KARSIYAKA,"[78, 86, 87, 88, 93]",78|86|87|88|93,Unknownx5,"['2:78', '2:86', '2:87', '2:88', '2:93']","['S. Geyik', 'C. Chiozza', 'J. Alston', 'M. Moore', 'C. Young']",2,0,0,0,0.0,0.0,1,0,0,0,0.0,0.0,16,11,19,11
106.1,115.0,1,03:22:00,1,02:53:00,1,FENERBAHÇE BEKO,"[76, 89, 92, 94, 98]",76|89|92|94|98,Unknownx5,"['1:76', '1:89', '1:92', '1:94', '1:98']","['M. Mahmutoglu', 'O. Bitim', 'N. Melli', 'W. Baldwin Iv', 'M. Jantunen']",2,KARSIYAKA,"[78, 86, 87, 88, 93]",78|86|87|88|93,Unknownx5,"['2:78', '2:86', '2:87', '2:88', '2:93']","['S. Geyik', 'C. Chiozza', 'J. Alston', 'M. Moore', 'C. Young']",1,2,0,2,200.0,,0,0,2,-2,,200.0,19,11,21,11
115.1,126.0,1,02:53:00,1,02:27:00,1,FENERBAHÇE BEKO,"[76, 89, 92, 94, 98]",76|89|92|94|98,Unknownx5,"['1:76', '1:89', '1:92', '1:94', '1:98']","['M. Mahmutoglu', 'O. Bitim', 'N. Melli', 'W. Baldwin Iv', 'M. Jantunen']",2,KARSIYAKA,"[78, 85, 87, 88, 93]",78|85|87|88|93,Unknownx5,"['2:78', '2:85', '2:87', '2:88', '2:93']","['S. Geyik', 'R. Tarrant Jr', 'J. Alston', 'M. Moore', 'C. Young']",1,0,0,0,0.0,,0,0,0,0,,0.0,21,11,21,11
126.1,144.0,1,02:27:00,1,01:30:00,1,FENERBAHÇE BEKO,"[76, 89, 92, 94, 98]",76|89|92|94|98,Unknownx5,"['1:76', '1:89', '1:92', '1:94', '1:98']","['M. Mahmutoglu', 'O. Bitim', 'N. Melli', 'W. Baldwin Iv', 'M. Jantunen']",2,KARSIYAKA,"[79, 85, 87, 88, 93]",79|85|87|88|93,Unknownx5,"['2:79', '2:85', '2:87', '2:88', '2:93']","['M. Celep', 'R. Tarrant Jr', 'J. Alston', 'M. Moore', 'C. Young']",3,2,0,2,66.66666666666667,0.0,2,0,2,-2,0.0,66.66666666666667,21,11,23,13
144.1,146.0,1,01:30:00,1,01:30:00,1,FENERBAHÇE BEKO,"[76, 89, 91, 94, 98]",76|89|91|94|98,Unknownx5,"['1:76', '1:89', '1:91', '1:94', '1:98']","['M. Mahmutoglu', 'O. Bitim', 'K. Birch', 'W. Baldwin Iv', 'M. Jantunen']",2,KARSIYAKA,"[79, 85, 87, 88, 93]",79|85|87|88|93,Unknownx5,"['2:79', '2:85', '2:87', '2:88', '2:93']","['M. Celep', 'R. Tarrant Jr', 'J. Alston', 'M. Moore', 'C. Young']",0,0,0,0,,,0,0,0,0,,,23,13,23,13
146.1,153.0,1,01:30:00,1,01:02:00,1,FENERBAHÇE BEKO,"[76, 89, 91, 94, 98]",76|89|91|94|98,Unknownx5,"['1:76', '1:89', '1:91', '1:94', '1:98']","['M. Mahmutoglu', 'O. Bitim', 'K. Birch', 'W. Baldwin Iv', 'M. Jantunen']",2,KARSIYAKA,"[79, 85, 87, 89, 93]",79|85|87|89|93,Unknownx5,"['2:79', '2:85', '2:87', '2:89', '2:93']","['M. Celep', 'R. Tarrant Jr', 'J. Alston', 'C. Manning Jr', 'C. Young']",1,2,0,2,200.0,0.0,1,0,2,-2,0.0,200.0,23,13,24,15
153.1,164.0,1,01:02:00,1,00:08:10,1,FENERBAHÇE BEKO,"[76, 89, 91, 95, 98]",76|89|91|95|98,Unknownx5,"['1:76', '1:89', '1:91', '1:95', '1:98']","['M. Mahmutoglu', 'O. Bitim', 'K. Birch', 'D. Hall', 'M. Jantunen']",2,KARSIYAKA,"[79, 85, 87, 89, 93]",79|85|87|89|93,Unknownx5,"['2:79', '2:85', '2:87', '2:89', '2:93']","['M. Celep', 'R. Tarrant Jr', 'J. Alston', 'C. Manning Jr', 'C. Young']",1,3,0,3,300.0,0.0,2,0,3,-3,0.0,300.0,24,15,27,15
164.1,175.0,1,00:08:10,2,10:00:00,1,FENERBAHÇE BEKO,"[76, 90, 91, 94, 95]",76|90|91|94|95,Unknownx5,"['1:76', '1:90', '1:91', '1:94', '1:95']","['M. Mahmutoglu', 'A. Zagars', 'K. Birch', 'W. Baldwin Iv', 'D. Hall']",2,KARSIYAKA,"[79, 85, 87, 89, 93]",79|85|87|89|93,Unknownx5,"['2:79', '2:85', '2:87', '2:89', '2:93']","['M. Celep', 'R. Tarrant Jr', 'J. Alston', 'C. Manning Jr', 'C. Young']",0,0,0,0,,,0,0,0,0,,,27,15,27,15
175.1,181.0,2,10:00:00,2,10:00:00,1,FENERBAHÇE BEKO,"[77, 89, 91, 95, 100]",77|89|91|95|100,Unknownx5,"['1:77', '1:89', '1:91', '1:95', '1:100']","['J. Birsen', 'O. Bitim', 'K. Birch', 'D. Hall', 'S. Vilbekin']",2,KARSIYAKA,"[79, 85, 87, 89, 93]",79|85|87|89|93,Unknownx5,"['2:79', '2:85', '2:87', '2:89', '2:93']","['M. Celep', 'R. Tarrant Jr', 'J. Alston', 'C. Manning Jr', 'C. Young']",0,0,0,0,,,0,0,0,0,,,27,15,27,15
181.1,195.0,2,10:00:00,2,09:10:00,1,FENERBAHÇE BEKO,"[77, 89, 91, 95, 100]",77|89|91|95|100,Unknownx5,"['1:77', '1:89', '1:91', '1:95', '1:100']","['J. Birsen', 'O. Bitim', 'K. Birch', 'D. Hall', 'S. Vilbekin']",2,KARSIYAKA,"[78, 79, 85, 89, 93]",78|79|85|89|93,Unknownx5,"['2:78', '2:79', '2:85', '2:89', '2:93']","['S. Geyik', 'M. Celep', 'R. Tarrant Jr', 'C. Manning Jr', 'C. Young']",1,0,0,0,0.0,0.0,2,0,0,0,0.0,0.0,27,15,27,17
195.1,208.0,2,09:10:00,2,08:51:00,1,FENERBAHÇE BEKO,"[77, 89, 91, 95, 100]",77|89|91|95|100,Unknownx5,"['1:77', '1:89', '1:91', '1:95', '1:100']","['J. Birsen', 'O. Bitim', 'K. Birch', 'D. Hall', 'S. Vilbekin']",2,KARSIYAKA,"[78, 85, 87, 89, 93]",78|85|87|89|93,Unknownx5,"['2:78', '2:85', '2:87', '2:89', '2:93']","['S. Geyik', 'R. Tarrant Jr', 'J. Alston', 'C. Manning Jr', 'C. Young']",2,1,1,0,50.0,50.0,2,1,1,0,50.0,50.0,27,17,28,19
208.1,221.0,2,08:51:00,2,07:38:00,1,FENERBAHÇE BEKO,"[79, 89, 92, 95, 100]",79|89|92|95|100,Unknownx5,"['1:79', '1:89', '1:92', '1:95', '1:100']","['T. Biberoviç', 'O. Bitim', 'N. Melli', 'D. Hall', 'S. Vilbekin']",2,KARSIYAKA,"[78, 85, 87, 89, 93]",78|85|87|89|93,Unknownx5,"['2:78', '2:85', '2:87', '2:89', '2:93']","['S. Geyik', 'R. Tarrant Jr', 'J. Alston', 'C. Manning Jr', 'C. Young']",2,3,0,3,150.0,0.0,2,0,3,-3,0.0,150.0,28,19,34,19
221.1,241.0,2,07:38:00,2,06:29:00,1,FENERBAHÇE BEKO,"[79, 89, 92, 95, 100]",79|89|92|95|100,Unknownx5,"['1:79', '1:89', '1:92', '1:95', '1:100']","['T. Biberoviç', 'O. Bitim', 'N. Melli', 'D. Hall', 'S. Vilbekin']",2,KARSIYAKA,"[78, 86, 87, 88, 89]",78|86|87|88|89,Unknownx5,"['2:78', '2:86', '2:87', '2:88', '2:89']","['S. Geyik', 'C. Chiozza', 'J. Alston', 'M. Moore', 'C. Manning Jr']",3,5,0,5,166.66666666666666,0.0,3,0,5,-5,0.0,166.66666666666666,34,19,34,24
241.1,275.0,2,06:29:00,2,03:45:00,1,FENERBAHÇE BEKO,"[76, 79, 90, 92, 94]",76|79|90|92|94,Unknownx5,"['1:76', '1:79', '1:90', '1:92', '1:94']","['M. Mahmutoglu', 'T. Biberoviç', 'A. Zagars', 'N. Melli', 'W. Baldwin Iv']",2,KARSIYAKA,"[78, 86, 87, 88, 89]",78|86|87|88|89,Unknownx5,"['2:78', '2:86', '2:87', '2:88', '2:89']","['S. Geyik', 'C. Chiozza', 'J. Alston', 'M. Moore', 'C. Manning Jr']",7,3,3,0,42.857142857142854,50.0,6,3,3,0,50.0,42.857142857142854,34,24,36,30
