gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName,team_name,team_code,player_name_from_roster,player_shirt,player_pos_raw,player_pos_group,x,y,r,ev_code,ev_result,ev_text,assist_pno,assist_tno,assist_player,block_pno,block_tno,block_player,assist_pos_group,block_pos_group,points,possession_id,possession_owner_tno,possession_end_reason,pts_1,cum_1,pts_2,cum_2
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,game,1,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,game start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,period,2,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,period start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,jumpball,4,,[],startperiod,0,,,,,,,,,,,,,,,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,2,1,REGULAR,55,A. OLASENI,1,jumpball,5,4,[],won,0,0,Abodunrin Gabriel,Olaseni,Abodunrin Gabriel,Olaseni,A,O,A,O,A. Olaseni,MERSIN SPOR,MSK,A. Olaseni,0,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,1,1,REGULAR,79,T. WILLIAMS,1,jumpball,6,4,[],lost,0,50,Trevion Lamon,Williams,Trevion Lamon,Williams,T,W,T,W,T. Williams,BAHÇESEHIR KOLEJI,BSK,T. Williams,50,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:36,09:36:00,0,2,-2,2,1,REGULAR,6,F. CRUZ SALDIVAR,1,2pt,7,,['pointsinthepaint'],drivinglayup,1,9,Francisco Javier,Cruz Saldivar,Francisco Javier,Cruz Saldivar,F,C,F,C,F. Cruz Saldivar,MERSIN SPOR,MSK,F. Cruz Saldivar,9,,,96.440002441406,53.220001220703,1.0,P2,made,MERSIN SPOR F. CRUZ SALDIVAR 2Pt made,,,,,,,,,2,1,2.0,score,0,0,2,2
09:17,09:17:00,2,2,0,1,1,REGULAR,78,H. HALE,1,2pt,8,,['pointsinthepaint'],drivinglayup,1,77,Hunter Jelaun,Hale,Hunter Jelaun,Hale,H,H,H,H,H. Hale,BAHÇESEHIR KOLEJI,BSK,H. Hale,77,,,7.8299999237061,47.569999694824,1.0,P2,made,BAHÇESEHIR KOLEJI H. HALE 2Pt made,79.0,1.0,T. WILLIAMS,,,,,,2,2,1.0,score,2,2,0,2
09:17,09:17:00,2,2,0,1,1,REGULAR,79,T. WILLIAMS,1,assist,9,8,[],,0,50,Trevion Lamon,Williams,Trevion Lamon,Williams,T,W,T,W,T. Williams,BAHÇESEHIR KOLEJI,BSK,T. Williams,50,,,,,,ASS,,BAHÇESEHIR KOLEJI T. WILLIAMS assist,,,,,,,,,0,3,2.0,,0,2,0,2
08:55,08:55:00,2,4,-2,2,1,REGULAR,6,F. CRUZ SALDIVAR,1,2pt,11,,['pointsinthepaint'],layup,1,9,Francisco Javier,Cruz Saldivar,Francisco Javier,Cruz Saldivar,F,C,F,C,F. Cruz Saldivar,MERSIN SPOR,MSK,F. Cruz Saldivar,9,,,96.290000915527,56.610000610352,1.0,P2,made,MERSIN SPOR F. CRUZ SALDIVAR 2Pt made,5.0,2.0,J. COBBS,,,,,,2,3,2.0,score,0,2,2,4
08:55,08:55:00,2,4,-2,2,1,REGULAR,5,J. COBBS,1,assist,12,11,[],,0,1,Justin,Cobbs,Justin,Cobbs,J,C,J,C,J. Cobbs,MERSIN SPOR,MSK,J. Cobbs,1,,,,,,ASS,,MERSIN SPOR J. COBBS assist,,,,,,,,,0,4,1.0,,0,2,0,4
08:55,08:55:00,2,4,-2,1,1,REGULAR,78,H. HALE,1,foul,13,,"['shooting', '1freethrow']",personal,0,77,Hunter Jelaun,Hale,Hunter Jelaun,Hale,H,H,H,H,H. Hale,BAHÇESEHIR KOLEJI,BSK,H. Hale,77,,,,,,FOUL,,BAHÇESEHIR KOLEJI H. HALE foul personal,,,,,,,,,0,4,1.0,,0,2,0,4
08:55,08:55:00,2,4,-2,2,1,REGULAR,6,F. CRUZ SALDIVAR,1,foulon,14,13,[],,0,9,Francisco Javier,Cruz Saldivar,Francisco Javier,Cruz Saldivar,F,C,F,C,F. Cruz Saldivar,MERSIN SPOR,MSK,F. Cruz Saldivar,9,,,,,,OTHER,,MERSIN SPOR foulon,,,,,,,,,0,4,1.0,,0,2,0,4
08:55,08:55:00,2,4,-2,2,1,REGULAR,6,F. CRUZ SALDIVAR,0,freethrow,15,,[],1of1,1,9,Francisco Javier,Cruz Saldivar,Francisco Javier,Cruz Saldivar,F,C,F,C,F. Cruz Saldivar,MERSIN SPOR,MSK,F. Cruz Saldivar,9,,,,,,FT,missed,MERSIN SPOR F. CRUZ SALDIVAR FT 1of1 missed,,,,,,,,,0,4,1.0,def_reb,0,2,0,4
08:55,08:55:00,2,4,-2,1,1,REGULAR,79,T. WILLIAMS,1,rebound,16,15,[],defensive,0,50,Trevion Lamon,Williams,Trevion Lamon,Williams,T,W,T,W,T. Williams,BAHÇESEHIR KOLEJI,BSK,T. Williams,50,,,,,,REB,,BAHÇESEHIR KOLEJI rebound defensive,,,,,,,,,0,5,2.0,def_reb,0,2,0,4
08:41,08:41:00,2,4,-2,1,1,REGULAR,3,G. BAS,0,3pt,18,,[],jumpshot,1,57,Göktug,Bas,Göktug,Bas,G,B,G,B,G. Bas,BAHÇESEHIR KOLEJI,BSK,G. Bas,57,,,32.950000762939,62.819999694824,0.0,P3,missed,BAHÇESEHIR KOLEJI G. BAS 3Pt missed,,,,,,,,,0,6,1.0,def_reb,0,2,0,4
