start_action,end_action,start_period,start_clock,end_period,end_clock,teamA_no,teamA_name,lineupA_players,lineupA_uid,lineupA_pos_mix,lineupA_tokens,lineupA_names,teamB_no,teamB_name,lineupB_players,lineupB_uid,lineupB_pos_mix,lineupB_tokens,lineupB_names,poss_A,pts_A_for,pts_A_against,net_A,ORtg_A,DRtg_A,poss_B,pts_B_for,pts_B_against,net_B,ORtg_B,DRtg_B,score_start_A,score_start_B,score_end_A,score_end_B
1.0,68.0,1,10:00:00,1,05:21:00,1,BAHÇESEHIR KOLEJI,"[3, 73, 78, 79, 80]",3|73|78|79|80,Unknownx5,"['1:3', '1:73', '1:78', '1:79', '1:80']","['G. Bas', 'M. Ponitka', 'H. Hale', 'T. Williams', 'M. Flynn']",2,MERSIN SPOR,"[4, 5, 6, 9, 55]",4|5|6|9|55,Unknownx5,"['2:4', '2:5', '2:6', '2:9', '2:55']","['E. Tirpanci', 'J. Cobbs', 'F. Cruz Saldivar', 'J. White', 'A. Olaseni']",11,5,9,-4,45.45454545454545,81.81818181818181,11,9,5,4,81.81818181818181,45.45454545454545,0,0,6,8
68.1,79.0,1,05:21:00,1,04:45:00,1,BAHÇESEHIR KOLEJI,"[3, 73, 78, 79, 80]",3|73|78|79|80,Unknownx5,"['1:3', '1:73', '1:78', '1:79', '1:80']","['G. Bas', 'M. Ponitka', 'H. Hale', 'T. Williams', 'M. Flynn']",2,MERSIN SPOR,"[4, 5, 6, 7, 55]",4|5|6|7|55,Unknownx5,"['2:4', '2:5', '2:6', '2:7', '2:55']","['E. Tirpanci', 'J. Cobbs', 'F. Cruz Saldivar', 'B. Bentil', 'A. Olaseni']",0,0,0,0,,,0,0,0,0,,,6,8,6,10
79.1,93.0,1,04:45:00,1,04:30:00,1,BAHÇESEHIR KOLEJI,"[3, 73, 77, 78, 80]",3|73|77|78|80,Unknownx5,"['1:3', '1:73', '1:77', '1:78', '1:80']","['G. Bas', 'M. Ponitka', 'B. Koprivica', 'H. Hale', 'M. Flynn']",2,MERSIN SPOR,"[4, 5, 6, 7, 55]",4|5|6|7|55,Unknownx5,"['2:4', '2:5', '2:6', '2:7', '2:55']","['E. Tirpanci', 'J. Cobbs', 'F. Cruz Saldivar', 'B. Bentil', 'A. Olaseni']",1,1,1,0,100.0,100.0,1,1,1,0,100.0,100.0,6,10,9,10
93.1,99.0,1,04:30:00,1,04:30:00,1,BAHÇESEHIR KOLEJI,"[1, 76, 77, 78, 80]",1|76|77|78|80,Unknownx5,"['1:1', '1:76', '1:77', '1:78', '1:80']","['I. Akpinar', 'M. Mitchell Ii', 'B. Koprivica', 'H. Hale', 'M. Flynn']",2,MERSIN SPOR,"[4, 5, 6, 7, 55]",4|5|6|7|55,Unknownx5,"['2:4', '2:5', '2:6', '2:7', '2:55']","['E. Tirpanci', 'J. Cobbs', 'F. Cruz Saldivar', 'B. Bentil', 'A. Olaseni']",1,1,0,1,100.0,,0,0,1,-1,,100.0,9,10,9,12
99.1,123.0,1,04:30:00,1,02:34:00,1,BAHÇESEHIR KOLEJI,"[1, 76, 77, 78, 80]",1|76|77|78|80,Unknownx5,"['1:1', '1:76', '1:77', '1:78', '1:80']","['I. Akpinar', 'M. Mitchell Ii', 'B. Koprivica', 'H. Hale', 'M. Flynn']",2,MERSIN SPOR,"[3, 5, 6, 7, 55]",3|5|6|7|55,Unknownx5,"['2:3', '2:5', '2:6', '2:7', '2:55']","['K. Özmizrak', 'J. Cobbs', 'F. Cruz Saldivar', 'B. Bentil', 'A. Olaseni']",4,0,4,-4,0.0,100.0,4,4,0,4,100.0,0.0,9,12,14,14
123.1,127.0,1,02:34:00,1,02:34:00,1,BAHÇESEHIR KOLEJI,"[1, 73, 75, 76, 77]",1|73|75|76|77,Unknownx5,"['1:1', '1:73', '1:75', '1:76', '1:77']","['I. Akpinar', 'M. Ponitka', 'C. Homesley', 'M. Mitchell Ii', 'B. Koprivica']",2,MERSIN SPOR,"[3, 5, 6, 7, 55]",3|5|6|7|55,Unknownx5,"['2:3', '2:5', '2:6', '2:7', '2:55']","['K. Özmizrak', 'J. Cobbs', 'F. Cruz Saldivar', 'B. Bentil', 'A. Olaseni']",0,0,0,0,,,0,0,0,0,,,14,14,14,14
127.1,146.0,1,02:34:00,1,02:00:00,1,BAHÇESEHIR KOLEJI,"[1, 73, 75, 76, 77]",1|73|75|76|77,Unknownx5,"['1:1', '1:73', '1:75', '1:76', '1:77']","['I. Akpinar', 'M. Ponitka', 'C. Homesley', 'M. Mitchell Ii', 'B. Koprivica']",2,MERSIN SPOR,"[1, 3, 7, 10, 56]",1|3|7|10|56,Unknownx5,"['2:1', '2:3', '2:7', '2:10', '2:56']","['H. Sayili', 'K. Özmizrak', 'B. Bentil', 'R. March Jr', 'A. Cowan']",2,1,0,1,50.0,0.0,2,0,1,-1,0.0,50.0,14,14,15,14
146.1,160.0,1,02:00:00,1,01:11:00,1,BAHÇESEHIR KOLEJI,"[1, 63, 73, 75, 76]",1|63|73|75|76,Unknownx5,"['1:1', '1:63', '1:73', '1:75', '1:76']","['I. Akpinar', 'F. Haltali', 'M. Ponitka', 'C. Homesley', 'M. Mitchell Ii']",2,MERSIN SPOR,"[1, 3, 7, 10, 56]",1|3|7|10|56,Unknownx5,"['2:1', '2:3', '2:7', '2:10', '2:56']","['H. Sayili', 'K. Özmizrak', 'B. Bentil', 'R. March Jr', 'A. Cowan']",3,2,3,-1,66.66666666666667,150.0,2,3,2,1,150.0,66.66666666666667,15,14,17,18
160.1,178.0,1,01:11:00,1,00:03:10,1,BAHÇESEHIR KOLEJI,"[63, 73, 75, 76, 80]",63|73|75|76|80,Unknownx5,"['1:63', '1:73', '1:75', '1:76', '1:80']","['F. Haltali', 'M. Ponitka', 'C. Homesley', 'M. Mitchell Ii', 'M. Flynn']",2,MERSIN SPOR,"[1, 3, 7, 10, 56]",1|3|7|10|56,Unknownx5,"['2:1', '2:3', '2:7', '2:10', '2:56']","['H. Sayili', 'K. Özmizrak', 'B. Bentil', 'R. March Jr', 'A. Cowan']",3,0,0,0,0.0,0.0,2,0,0,0,0.0,0.0,17,18,17,20
178.1,182.0,1,00:03:10,1,00:03:10,1,BAHÇESEHIR KOLEJI,"[63, 73, 75, 76, 80]",63|73|75|76|80,Unknownx5,"['1:63', '1:73', '1:75', '1:76', '1:80']","['F. Haltali', 'M. Ponitka', 'C. Homesley', 'M. Mitchell Ii', 'M. Flynn']",2,MERSIN SPOR,"[3, 6, 7, 10, 56]",3|6|7|10|56,Unknownx5,"['2:3', '2:6', '2:7', '2:10', '2:56']","['K. Özmizrak', 'F. Cruz Saldivar', 'B. Bentil', 'R. March Jr', 'A. Cowan']",1,1,0,1,100.0,,0,0,1,-1,,100.0,17,20,19,20
