team_no,team_name,start_action,end_action,players_on_court,lineup_size,lineup_uid,players_on_court_tokens,players_on_court_names,lineup_uid_pair,lineup_pos_mix,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against
1,BAHÇESEHIR KOLEJI,459.1,482.0,"[1, 73, 76, 77, 80]",5,1|73|76|77|80,"['1:1', '1:73', '1:76', '1:77', '1:80']","['I. Akpinar', 'M. Ponitka', 'M. Mitchell Ii', 'B. Koprivica', 'M. Flynn']",1:1|1:73|1:76|1:77|1:80,Unknownx5,3,06:21:00,3,04:49:00,45,47,45,47
1,BAHÇESEHIR KOLEJI,482.1,523.0,"[1, 73, 75, 76, 77]",5,1|73|75|76|77,"['1:1', '1:73', '1:75', '1:76', '1:77']","['I. Akpinar', 'M. Ponitka', 'C. Homesley', 'M. Mitchell Ii', 'B. Koprivica']",1:1|1:73|1:75|1:76|1:77,Unknownx5,3,04:49:00,3,02:37:00,45,47,48,47
1,BAHÇESEHIR KOLEJI,523.1,552.0,"[1, 63, 73, 75, 76]",5,1|63|73|75|76,"['1:1', '1:63', '1:73', '1:75', '1:76']","['I. Akpinar', 'F. Haltali', 'M. Ponitka', 'C. Homesley', 'M. Mitchell Ii']",1:1|1:63|1:73|1:75|1:76,Unknownx5,3,02:37:00,3,00:50:20,48,47,51,47
1,BAHÇESEHIR KOLEJI,552.1,576.0,"[3, 63, 75, 76, 78]",5,3|63|75|76|78,"['1:3', '1:63', '1:75', '1:76', '1:78']","['G. Bas', 'F. Haltali', 'C. Homesley', 'M. Mitchell Ii', 'H. Hale']",1:3|1:63|1:75|1:76|1:78,Unknownx5,3,00:50:20,4,10:00:00,51,47,53,47
1,BAHÇESEHIR KOLEJI,576.1,598.0,"[3, 75, 76, 78, 79]",5,3|75|76|78|79,"['1:3', '1:75', '1:76', '1:78', '1:79']","['G. Bas', 'C. Homesley', 'M. Mitchell Ii', 'H. Hale', 'T. Williams']",1:3|1:75|1:76|1:78|1:79,Unknownx5,4,10:00:00,4,08:58:00,53,47,53,49
1,BAHÇESEHIR KOLEJI,598.1,612.0,"[3, 75, 78, 79, 80]",5,3|75|78|79|80,"['1:3', '1:75', '1:78', '1:79', '1:80']","['G. Bas', 'C. Homesley', 'H. Hale', 'T. Williams', 'M. Flynn']",1:3|1:75|1:78|1:79|1:80,Unknownx5,4,08:58:00,4,07:52:00,53,49,53,52
1,BAHÇESEHIR KOLEJI,612.1,620.0,"[1, 75, 76, 79, 80]",5,1|75|76|79|80,"['1:1', '1:75', '1:76', '1:79', '1:80']","['I. Akpinar', 'C. Homesley', 'M. Mitchell Ii', 'T. Williams', 'M. Flynn']",1:1|1:75|1:76|1:79|1:80,Unknownx5,4,07:52:00,4,07:47:00,53,52,53,52
1,BAHÇESEHIR KOLEJI,620.1,661.0,"[1, 73, 76, 79, 80]",5,1|73|76|79|80,"['1:1', '1:73', '1:76', '1:79', '1:80']","['I. Akpinar', 'M. Ponitka', 'M. Mitchell Ii', 'T. Williams', 'M. Flynn']",1:1|1:73|1:76|1:79|1:80,Unknownx5,4,07:47:00,4,04:57:00,53,52,57,60
1,BAHÇESEHIR KOLEJI,661.1,683.0,"[1, 73, 76, 77, 80]",5,1|73|76|77|80,"['1:1', '1:73', '1:76', '1:77', '1:80']","['I. Akpinar', 'M. Ponitka', 'M. Mitchell Ii', 'B. Koprivica', 'M. Flynn']",1:1|1:73|1:76|1:77|1:80,Unknownx5,4,04:57:00,4,03:45:00,57,60,62,64
1,BAHÇESEHIR KOLEJI,683.1,775.0,"[1, 73, 77, 78, 80]",5,1|73|77|78|80,"['1:1', '1:73', '1:77', '1:78', '1:80']","['I. Akpinar', 'M. Ponitka', 'B. Koprivica', 'H. Hale', 'M. Flynn']",1:1|1:73|1:77|1:78|1:80,Unknownx5,4,03:45:00,4,00:09:00,62,64,70,67
1,BAHÇESEHIR KOLEJI,775.1,790.0,"[1, 73, 76, 77, 80]",5,1|73|76|77|80,"['1:1', '1:73', '1:76', '1:77', '1:80']","['I. Akpinar', 'M. Ponitka', 'M. Mitchell Ii', 'B. Koprivica', 'M. Flynn']",1:1|1:73|1:76|1:77|1:80,Unknownx5,4,00:09:00,4,00:02:00,70,67,70,69
1,BAHÇESEHIR KOLEJI,790.1,803.0,"[1, 73, 77, 78, 80]",5,1|73|77|78|80,"['1:1', '1:73', '1:77', '1:78', '1:80']","['I. Akpinar', 'M. Ponitka', 'B. Koprivica', 'H. Hale', 'M. Flynn']",1:1|1:73|1:77|1:78|1:80,Unknownx5,4,00:02:00,4,00:00:00,70,69,72,69
2,MERSIN SPOR,1.0,68.0,"[4, 5, 6, 9, 55]",5,4|5|6|9|55,"['2:4', '2:5', '2:6', '2:9', '2:55']","['E. Tirpanci', 'J. Cobbs', 'F. Cruz Saldivar', 'J. White', 'A. Olaseni']",2:4|2:5|2:6|2:9|2:55,Unknownx5,1,10:00:00,1,05:21:00,0,0,8,6
2,MERSIN SPOR,68.1,99.0,"[4, 5, 6, 7, 55]",5,4|5|6|7|55,"['2:4', '2:5', '2:6', '2:7', '2:55']","['E. Tirpanci', 'J. Cobbs', 'F. Cruz Saldivar', 'B. Bentil', 'A. Olaseni']",2:4|2:5|2:6|2:7|2:55,Unknownx5,1,05:21:00,1,04:30:00,8,6,12,9
2,MERSIN SPOR,99.1,127.0,"[3, 5, 6, 7, 55]",5,3|5|6|7|55,"['2:3', '2:5', '2:6', '2:7', '2:55']","['K. Özmizrak', 'J. Cobbs', 'F. Cruz Saldivar', 'B. Bentil', 'A. Olaseni']",2:3|2:5|2:6|2:7|2:55,Unknownx5,1,04:30:00,1,02:34:00,12,9,14,14
2,MERSIN SPOR,127.1,178.0,"[1, 3, 7, 10, 56]",5,1|3|7|10|56,"['2:1', '2:3', '2:7', '2:10', '2:56']","['H. Sayili', 'K. Özmizrak', 'B. Bentil', 'R. March Jr', 'A. Cowan']",2:1|2:3|2:7|2:10|2:56,Unknownx5,1,02:34:00,1,00:03:10,14,14,20,17
2,MERSIN SPOR,178.1,193.0,"[3, 6, 7, 10, 56]",5,3|6|7|10|56,"['2:3', '2:6', '2:7', '2:10', '2:56']","['K. Özmizrak', 'F. Cruz Saldivar', 'B. Bentil', 'R. March Jr', 'A. Cowan']",2:3|2:6|2:7|2:10|2:56,Unknownx5,1,00:03:10,2,10:00:00,20,17,20,19
2,MERSIN SPOR,193.1,248.0,"[3, 7, 10, 55, 56]",5,3|7|10|55|56,"['2:3', '2:7', '2:10', '2:55', '2:56']","['K. Özmizrak', 'B. Bentil', 'R. March Jr', 'A. Olaseni', 'A. Cowan']",2:3|2:7|2:10|2:55|2:56,Unknownx5,2,10:00:00,2,07:11:00,20,19,23,24
2,MERSIN SPOR,248.1,279.0,"[3, 9, 10, 55, 56]",5,3|9|10|55|56,"['2:3', '2:9', '2:10', '2:55', '2:56']","['K. Özmizrak', 'J. White', 'R. March Jr', 'A. Olaseni', 'A. Cowan']",2:3|2:9|2:10|2:55|2:56,Unknownx5,2,07:11:00,2,06:08:00,23,24,27,24
2,MERSIN SPOR,279.1,291.0,"[4, 9, 10, 55, 56]",5,4|9|10|55|56,"['2:4', '2:9', '2:10', '2:55', '2:56']","['E. Tirpanci', 'J. White', 'R. March Jr', 'A. Olaseni', 'A. Cowan']",2:4|2:9|2:10|2:55|2:56,Unknownx5,2,06:08:00,2,05:37:00,27,24,29,24
2,MERSIN SPOR,291.1,305.0,"[4, 5, 9, 10, 55]",5,4|5|9|10|55,"['2:4', '2:5', '2:9', '2:10', '2:55']","['E. Tirpanci', 'J. Cobbs', 'J. White', 'R. March Jr', 'A. Olaseni']",2:4|2:5|2:9|2:10|2:55,Unknownx5,2,05:37:00,2,04:52:00,29,24,29,26
2,MERSIN SPOR,305.1,368.0,"[4, 5, 6, 7, 55]",5,4|5|6|7|55,"['2:4', '2:5', '2:6', '2:7', '2:55']","['E. Tirpanci', 'J. Cobbs', 'F. Cruz Saldivar', 'B. Bentil', 'A. Olaseni']",2:4|2:5|2:6|2:7|2:55,Unknownx5,2,04:52:00,2,02:12:00,29,26,33,33
2,MERSIN SPOR,368.1,381.0,"[3, 5, 6, 7, 55]",5,3|5|6|7|55,"['2:3', '2:5', '2:6', '2:7', '2:55']","['K. Özmizrak', 'J. Cobbs', 'F. Cruz Saldivar', 'B. Bentil', 'A. Olaseni']",2:3|2:5|2:6|2:7|2:55,Unknownx5,2,02:12:00,2,01:33:00,33,33,33,36
2,MERSIN SPOR,381.1,406.0,"[1, 5, 7, 10, 56]",5,1|5|7|10|56,"['2:1', '2:5', '2:7', '2:10', '2:56']","['H. Sayili', 'J. Cobbs', 'B. Bentil', 'R. March Jr', 'A. Cowan']",2:1|2:5|2:7|2:10|2:56,Unknownx5,2,01:33:00,3,10:00:00,33,36,36,40
2,MERSIN SPOR,406.1,511.0,"[4, 5, 6, 9, 55]",5,4|5|6|9|55,"['2:4', '2:5', '2:6', '2:9', '2:55']","['E. Tirpanci', 'J. Cobbs', 'F. Cruz Saldivar', 'J. White', 'A. Olaseni']",2:4|2:5|2:6|2:9|2:55,Unknownx5,3,10:00:00,3,02:47:00,36,40,47,48
2,MERSIN SPOR,511.1,526.0,"[4, 5, 7, 9, 56]",5,4|5|7|9|56,"['2:4', '2:5', '2:7', '2:9', '2:56']","['E. Tirpanci', 'J. Cobbs', 'B. Bentil', 'J. White', 'A. Cowan']",2:4|2:5|2:7|2:9|2:56,Unknownx5,3,02:47:00,3,02:37:00,47,48,47,48
2,MERSIN SPOR,526.1,556.0,"[4, 7, 9, 10, 56]",5,4|7|9|10|56,"['2:4', '2:7', '2:9', '2:10', '2:56']","['E. Tirpanci', 'B. Bentil', 'J. White', 'R. March Jr', 'A. Cowan']",2:4|2:7|2:9|2:10|2:56,Unknownx5,3,02:37:00,3,00:50:20,47,48,47,51
2,MERSIN SPOR,556.1,578.0,"[3, 7, 9, 10, 56]",5,3|7|9|10|56,"['2:3', '2:7', '2:9', '2:10', '2:56']","['K. Özmizrak', 'B. Bentil', 'J. White', 'R. March Jr', 'A. Cowan']",2:3|2:7|2:9|2:10|2:56,Unknownx5,3,00:50:20,4,10:00:00,47,51,47,53
2,MERSIN SPOR,578.1,631.0,"[1, 6, 7, 10, 56]",5,1|6|7|10|56,"['2:1', '2:6', '2:7', '2:10', '2:56']","['H. Sayili', 'F. Cruz Saldivar', 'B. Bentil', 'R. March Jr', 'A. Cowan']",2:1|2:6|2:7|2:10|2:56,Unknownx5,4,10:00:00,4,07:00:00,47,53,54,55
2,MERSIN SPOR,631.1,700.0,"[1, 5, 6, 55, 56]",5,1|5|6|55|56,"['2:1', '2:5', '2:6', '2:55', '2:56']","['H. Sayili', 'J. Cobbs', 'F. Cruz Saldivar', 'A. Olaseni', 'A. Cowan']",2:1|2:5|2:6|2:55|2:56,Unknownx5,4,07:00:00,4,02:49:00,54,55,64,64
2,MERSIN SPOR,700.1,717.0,"[3, 5, 6, 55, 56]",5,3|5|6|55|56,"['2:3', '2:5', '2:6', '2:55', '2:56']","['K. Özmizrak', 'J. Cobbs', 'F. Cruz Saldivar', 'A. Olaseni', 'A. Cowan']",2:3|2:5|2:6|2:55|2:56,Unknownx5,4,02:49:00,4,01:53:00,64,64,64,65
2,MERSIN SPOR,717.1,739.0,"[3, 5, 9, 55, 56]",5,3|5|9|55|56,"['2:3', '2:5', '2:9', '2:55', '2:56']","['K. Özmizrak', 'J. Cobbs', 'J. White', 'A. Olaseni', 'A. Cowan']",2:3|2:5|2:9|2:55|2:56,Unknownx5,4,01:53:00,4,00:53:80,64,65,65,66
2,MERSIN SPOR,739.1,762.0,"[3, 5, 6, 7, 9]",5,3|5|6|7|9,"['2:3', '2:5', '2:6', '2:7', '2:9']","['K. Özmizrak', 'J. Cobbs', 'F. Cruz Saldivar', 'B. Bentil', 'J. White']",2:3|2:5|2:6|2:7|2:9,Unknownx5,4,00:53:80,4,00:09:70,65,66,67,68
2,MERSIN SPOR,762.1,777.0,"[4, 7, 9, 10, 56]",5,4|7|9|10|56,"['2:4', '2:7', '2:9', '2:10', '2:56']","['E. Tirpanci', 'B. Bentil', 'J. White', 'R. March Jr', 'A. Cowan']",2:4|2:7|2:9|2:10|2:56,Unknownx5,4,00:09:70,4,00:09:00,67,68,67,70
2,MERSIN SPOR,777.1,786.0,"[3, 6, 7, 9, 56]",5,3|6|7|9|56,"['2:3', '2:6', '2:7', '2:9', '2:56']","['K. Özmizrak', 'F. Cruz Saldivar', 'B. Bentil', 'J. White', 'A. Cowan']",2:3|2:6|2:7|2:9|2:56,Unknownx5,4,00:09:00,4,00:02:00,67,70,69,70
2,MERSIN SPOR,786.1,803.0,"[4, 6, 7, 9, 10]",5,4|6|7|9|10,"['2:4', '2:6', '2:7', '2:9', '2:10']","['E. Tirpanci', 'F. Cruz Saldivar', 'B. Bentil', 'J. White', 'R. March Jr']",2:4|2:6|2:7|2:9|2:10,Unknownx5,4,00:02:00,4,00:00:00,69,70,69,72
