possession_id,period,start_action,end_action,owner_tno,end_reason,pts_owner,pts_against,owner_team_name,net_pts
0,1,1,6,,,0,0,,0
1,1,7,7,2.0,score,2,0,MERSIN SPOR,2
2,1,8,8,1.0,score,2,0,BAHÇESEHIR KOLEJI,2
3,1,9,11,2.0,score,2,0,MERSIN SPOR,2
4,1,12,15,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
5,1,16,16,2.0,def_reb,0,0,MERSIN SPOR,0
6,1,18,18,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
7,1,19,19,2.0,def_reb,0,0,MERSIN SPOR,0
8,1,20,20,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
9,1,21,21,2.0,def_reb,0,0,MERSIN SPOR,0
10,1,25,27,1.0,made_ft,1,0,BAHÇESEHIR KOLEJI,1
11,1,28,29,2.0,made_ft_last,1,1,MERSIN SPOR,0
12,1,31,31,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
13,1,32,32,2.0,def_reb,0,0,MERSIN SPOR,0
14,1,33,42,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
15,1,43,48,2.0,score,2,0,MERSIN SPOR,2
16,1,49,50,1.0,score,2,0,BAHÇESEHIR KOLEJI,2
17,1,51,52,2.0,score,2,0,MERSIN SPOR,2
18,1,53,60,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
19,1,61,61,2.0,def_reb,0,0,MERSIN SPOR,0
20,1,63,63,1.0,turnover,0,0,BAHÇESEHIR KOLEJI,0
21,1,65,65,2.0,def_reb,0,0,MERSIN SPOR,0
22,1,67,67,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
23,1,68,71,2.0,score,2,0,MERSIN SPOR,2
24,1,72,81,1.0,made_ft,1,0,BAHÇESEHIR KOLEJI,1
25,1,82,82,2.0,made_ft,1,1,MERSIN SPOR,0
26,1,83,83,1.0,made_ft_last,1,0,BAHÇESEHIR KOLEJI,1
27,1,89,97,2.0,made_ft,1,0,MERSIN SPOR,1
28,1,98,98,1.0,made_ft_last,1,1,BAHÇESEHIR KOLEJI,0
29,1,99,104,2.0,score,3,3,MERSIN SPOR,0
30,1,105,109,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
31,1,111,111,2.0,score,2,0,MERSIN SPOR,2
32,1,112,114,1.0,turnover,0,0,BAHÇESEHIR KOLEJI,0
33,1,116,116,2.0,def_reb,0,0,MERSIN SPOR,0
34,1,117,117,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
35,1,118,118,2.0,score,2,2,MERSIN SPOR,0
36,1,119,120,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
37,1,122,122,2.0,def_reb,0,0,MERSIN SPOR,0
38,1,123,134,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
39,1,135,135,2.0,def_reb,0,0,MERSIN SPOR,0
40,1,137,139,1.0,made_ft,1,0,BAHÇESEHIR KOLEJI,1
41,1,140,140,2.0,def_reb,0,0,MERSIN SPOR,0
42,1,142,142,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
43,1,144,148,2.0,made_ft,1,0,MERSIN SPOR,1
44,1,149,149,1.0,made_ft_last,1,1,BAHÇESEHIR KOLEJI,0
45,1,151,151,2.0,score,2,2,MERSIN SPOR,0
46,1,153,155,1.0,made_ft,1,1,BAHÇESEHIR KOLEJI,0
47,1,156,156,2.0,made_ft_last,1,0,MERSIN SPOR,1
48,1,159,159,1.0,turnover,0,0,BAHÇESEHIR KOLEJI,0
49,1,160,165,2.0,score,2,0,MERSIN SPOR,2
50,1,166,166,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
51,1,168,168,2.0,def_reb,0,0,MERSIN SPOR,0
52,1,170,170,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
53,1,171,171,2.0,def_reb,0,0,MERSIN SPOR,0
54,1,173,173,1.0,turnover,0,0,BAHÇESEHIR KOLEJI,0
55,1,176,180,2.0,made_ft,1,1,MERSIN SPOR,0
56,1,181,181,1.0,made_ft_last,1,0,BAHÇESEHIR KOLEJI,1
57,1,182,201,2.0,score,2,2,MERSIN SPOR,0
58,2,204,204,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
59,2,205,205,2.0,def_reb,0,0,MERSIN SPOR,0
60,2,207,210,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
61,2,211,211,2.0,def_reb,0,0,MERSIN SPOR,0
62,2,213,215,1.0,made_ft,1,1,BAHÇESEHIR KOLEJI,0
63,2,216,216,2.0,made_ft,1,0,MERSIN SPOR,1
64,2,217,217,1.0,made_ft_last,1,1,BAHÇESEHIR KOLEJI,0
65,2,222,227,2.0,turnover,0,0,MERSIN SPOR,0
66,2,228,229,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
67,2,230,230,2.0,def_reb,0,0,MERSIN SPOR,0
