team_no,team_name,start_action,end_action,players_on_court,lineup_uid,possessions,poss_for,poss_against,pts_for,pts_against,net,ORtg,DRtg,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against,lineup_pos_mix,lineup_size,lineup_uid_st,lineup_uid_pair,players_on_court_st,players_on_court_tokens,players_on_court_names,team_name_st
1,BAHÇESEHIR KOLEJI,272.1,344.0,"[3, 73, 77, 78, 80]",3|73|77|78|80,10,10,9,5,3,2,50.0,33.333333333333336,2,06:21:00,2,03:13:00,24,27,29,30,Unknownx5,5,3|73|77|78|80,1:3|1:73|1:77|1:78|1:80,"[3, 73, 77, 78, 80]","['1:3', '1:73', '1:77', '1:78', '1:80']","['G. Bas', 'M. Ponitka', 'B. Koprivica', 'H. Hale', 'M. Flynn']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,344.1,402.0,"[3, 75, 77, 78, 80]",3|75|77|78|80,8,8,9,11,6,5,137.5,66.66666666666667,2,03:13:00,3,10:00:00,29,30,40,36,Unknownx5,5,3|75|77|78|80,1:3|1:75|1:77|1:78|1:80,"[3, 75, 77, 78, 80]","['1:3', '1:75', '1:77', '1:78', '1:80']","['G. Bas', 'C. Homesley', 'B. Koprivica', 'H. Hale', 'M. Flynn']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,402.1,459.0,"[3, 73, 78, 79, 80]",3|73|78|79|80,8,8,7,5,11,-6,62.5,157.14285714285714,3,10:00:00,3,06:21:00,40,36,45,47,Unknownx5,5,3|73|78|79|80,1:3|1:73|1:78|1:79|1:80,"[3, 73, 78, 79, 80]","['1:3', '1:73', '1:78', '1:79', '1:80']","['G. Bas', 'M. Ponitka', 'H. Hale', 'T. Williams', 'M. Flynn']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,459.1,482.0,"[1, 73, 76, 77, 80]",1|73|76|77|80,3,3,3,0,0,0,0.0,0.0,3,06:21:00,3,04:49:00,45,47,45,47,Unknownx5,5,1|73|76|77|80,1:1|1:73|1:76|1:77|1:80,"[1, 73, 76, 77, 80]","['1:1', '1:73', '1:76', '1:77', '1:80']","['I. Akpinar', 'M. Ponitka', 'M. Mitchell Ii', 'B. Koprivica', 'M. Flynn']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,482.1,523.0,"[1, 73, 75, 76, 77]",1|73|75|76|77,6,6,6,3,0,3,50.0,0.0,3,04:49:00,3,02:37:00,45,47,48,47,Unknownx5,5,1|73|75|76|77,1:1|1:73|1:75|1:76|1:77,"[1, 73, 75, 76, 77]","['1:1', '1:73', '1:75', '1:76', '1:77']","['I. Akpinar', 'M. Ponitka', 'C. Homesley', 'M. Mitchell Ii', 'B. Koprivica']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,523.1,552.0,"[1, 63, 73, 75, 76]",1|63|73|75|76,4,4,4,3,0,3,75.0,0.0,3,02:37:00,3,00:50:20,48,47,51,47,Unknownx5,5,1|63|73|75|76,1:1|1:63|1:73|1:75|1:76,"[1, 63, 73, 75, 76]","['1:1', '1:63', '1:73', '1:75', '1:76']","['I. Akpinar', 'F. Haltali', 'M. Ponitka', 'C. Homesley', 'M. Mitchell Ii']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,552.1,576.0,"[3, 63, 75, 76, 78]",3|63|75|76|78,2,2,2,2,0,2,100.0,0.0,3,00:50:20,4,10:00:00,51,47,53,47,Unknownx5,5,3|63|75|76|78,1:3|1:63|1:75|1:76|1:78,"[3, 63, 75, 76, 78]","['1:3', '1:63', '1:75', '1:76', '1:78']","['G. Bas', 'F. Haltali', 'C. Homesley', 'M. Mitchell Ii', 'H. Hale']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,576.1,598.0,"[3, 75, 76, 78, 79]",3|75|76|78|79,3,3,4,0,2,-2,0.0,50.0,4,10:00:00,4,08:58:00,53,47,53,49,Unknownx5,5,3|75|76|78|79,1:3|1:75|1:76|1:78|1:79,"[3, 75, 76, 78, 79]","['1:3', '1:75', '1:76', '1:78', '1:79']","['G. Bas', 'C. Homesley', 'M. Mitchell Ii', 'H. Hale', 'T. Williams']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,598.1,612.0,"[3, 75, 78, 79, 80]",3|75|78|79|80,1,1,1,0,3,-3,0.0,300.0,4,08:58:00,4,07:52:00,53,49,53,52,Unknownx5,5,3|75|78|79|80,1:3|1:75|1:78|1:79|1:80,"[3, 75, 78, 79, 80]","['1:3', '1:75', '1:78', '1:79', '1:80']","['G. Bas', 'C. Homesley', 'H. Hale', 'T. Williams', 'M. Flynn']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,612.1,620.0,"[1, 75, 76, 79, 80]",1|75|76|79|80,0,0,0,0,0,0,,,4,07:52:00,4,07:47:00,53,52,53,52,Unknownx5,5,1|75|76|79|80,1:1|1:75|1:76|1:79|1:80,"[1, 75, 76, 79, 80]","['1:1', '1:75', '1:76', '1:79', '1:80']","['I. Akpinar', 'C. Homesley', 'M. Mitchell Ii', 'T. Williams', 'M. Flynn']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,620.1,661.0,"[1, 73, 76, 79, 80]",1|73|76|79|80,6,6,6,4,8,-4,66.66666666666667,133.33333333333334,4,07:47:00,4,04:57:00,53,52,57,60,Unknownx5,5,1|73|76|79|80,1:1|1:73|1:76|1:79|1:80,"[1, 73, 76, 79, 80]","['1:1', '1:73', '1:76', '1:79', '1:80']","['I. Akpinar', 'M. Ponitka', 'M. Mitchell Ii', 'T. Williams', 'M. Flynn']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,661.1,683.0,"[1, 73, 76, 77, 80]",1|73|76|77|80,4,4,3,5,4,1,125.0,133.33333333333334,4,04:57:00,4,03:45:00,57,60,62,64,Unknownx5,5,1|73|76|77|80,1:1|1:73|1:76|1:77|1:80,"[1, 73, 76, 77, 80]","['1:1', '1:73', '1:76', '1:77', '1:80']","['I. Akpinar', 'M. Ponitka', 'M. Mitchell Ii', 'B. Koprivica', 'M. Flynn']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,683.1,775.0,"[1, 73, 77, 78, 80]",1|73|77|78|80,14,14,15,8,3,5,57.142857142857146,20.0,4,03:45:00,4,00:09:00,62,64,70,67,Unknownx5,5,1|73|77|78|80,1:1|1:73|1:77|1:78|1:80,"[1, 73, 77, 78, 80]","['1:1', '1:73', '1:77', '1:78', '1:80']","['I. Akpinar', 'M. Ponitka', 'B. Koprivica', 'H. Hale', 'M. Flynn']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,775.1,790.0,"[1, 73, 76, 77, 80]",1|73|76|77|80,1,1,0,0,2,-2,0.0,,4,00:09:00,4,00:02:00,70,67,70,69,Unknownx5,5,1|73|76|77|80,1:1|1:73|1:76|1:77|1:80,"[1, 73, 76, 77, 80]","['1:1', '1:73', '1:76', '1:77', '1:80']","['I. Akpinar', 'M. Ponitka', 'M. Mitchell Ii', 'B. Koprivica', 'M. Flynn']",BAHÇESEHIR KOLEJI
1,BAHÇESEHIR KOLEJI,790.1,803.0,"[1, 73, 77, 78, 80]",1|73|77|78|80,2,2,2,2,0,2,100.0,0.0,4,00:02:00,4,00:00:00,70,69,72,69,Unknownx5,5,1|73|77|78|80,1:1|1:73|1:77|1:78|1:80,"[1, 73, 77, 78, 80]","['1:1', '1:73', '1:77', '1:78', '1:80']","['I. Akpinar', 'M. Ponitka', 'B. Koprivica', 'H. Hale', 'M. Flynn']",BAHÇESEHIR KOLEJI
2,MERSIN SPOR,1.0,68.0,"[4, 5, 6, 9, 55]",4|5|6|9|55,11,11,12,8,6,2,72.72727272727273,50.0,1,10:00:00,1,05:21:00,0,0,8,6,Unknownx5,5,4|5|6|9|55,2:4|2:5|2:6|2:9|2:55,"[4, 5, 6, 9, 55]","['2:4', '2:5', '2:6', '2:9', '2:55']","['E. Tirpanci', 'J. Cobbs', 'F. Cruz Saldivar', 'J. White', 'A. Olaseni']",MERSIN SPOR
2,MERSIN SPOR,68.1,99.0,"[4, 5, 6, 7, 55]",4|5|6|7|55,3,3,3,4,3,1,133.33333333333334,100.0,1,05:21:00,1,04:30:00,8,6,12,9,Unknownx5,5,4|5|6|7|55,2:4|2:5|2:6|2:7|2:55,"[4, 5, 6, 7, 55]","['2:4', '2:5', '2:6', '2:7', '2:55']","['E. Tirpanci', 'J. Cobbs', 'F. Cruz Saldivar', 'B. Bentil', 'A. Olaseni']",MERSIN SPOR
2,MERSIN SPOR,99.1,127.0,"[3, 5, 6, 7, 55]",3|5|6|7|55,5,5,4,2,5,-3,40.0,125.0,1,04:30:00,1,02:34:00,12,9,14,14,Unknownx5,5,3|5|6|7|55,2:3|2:5|2:6|2:7|2:55,"[3, 5, 6, 7, 55]","['2:3', '2:5', '2:6', '2:7', '2:55']","['K. Özmizrak', 'J. Cobbs', 'F. Cruz Saldivar', 'B. Bentil', 'A. Olaseni']",MERSIN SPOR
2,MERSIN SPOR,127.1,178.0,"[1, 3, 7, 10, 56]",1|3|7|10|56,8,8,9,6,3,3,75.0,33.333333333333336,1,02:34:00,1,00:03:10,14,14,20,17,Unknownx5,5,1|3|7|10|56,2:1|2:3|2:7|2:10|2:56,"[1, 3, 7, 10, 56]","['2:1', '2:3', '2:7', '2:10', '2:56']","['H. Sayili', 'K. Özmizrak', 'B. Bentil', 'R. March Jr', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,178.1,193.0,"[3, 6, 7, 10, 56]",3|6|7|10|56,1,1,1,0,2,-2,0.0,200.0,1,00:03:10,2,10:00:00,20,17,20,19,Unknownx5,5,3|6|7|10|56,2:3|2:6|2:7|2:10|2:56,"[3, 6, 7, 10, 56]","['2:3', '2:6', '2:7', '2:10', '2:56']","['K. Özmizrak', 'F. Cruz Saldivar', 'B. Bentil', 'R. March Jr', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,193.1,248.0,"[3, 7, 10, 55, 56]",3|7|10|55|56,8,8,8,3,5,-2,37.5,62.5,2,10:00:00,2,07:11:00,20,19,23,24,Unknownx5,5,3|7|10|55|56,2:3|2:7|2:10|2:55|2:56,"[3, 7, 10, 55, 56]","['2:3', '2:7', '2:10', '2:55', '2:56']","['K. Özmizrak', 'B. Bentil', 'R. March Jr', 'A. Olaseni', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,248.1,279.0,"[3, 9, 10, 55, 56]",3|9|10|55|56,3,3,3,4,0,4,133.33333333333334,0.0,2,07:11:00,2,06:08:00,23,24,27,24,Unknownx5,5,3|9|10|55|56,2:3|2:9|2:10|2:55|2:56,"[3, 9, 10, 55, 56]","['2:3', '2:9', '2:10', '2:55', '2:56']","['K. Özmizrak', 'J. White', 'R. March Jr', 'A. Olaseni', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,279.1,291.0,"[4, 9, 10, 55, 56]",4|9|10|55|56,1,1,0,2,0,2,200.0,,2,06:08:00,2,05:37:00,27,24,29,24,Unknownx5,5,4|9|10|55|56,2:4|2:9|2:10|2:55|2:56,"[4, 9, 10, 55, 56]","['2:4', '2:9', '2:10', '2:55', '2:56']","['E. Tirpanci', 'J. White', 'R. March Jr', 'A. Olaseni', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,291.1,305.0,"[4, 5, 9, 10, 55]",4|5|9|10|55,1,1,2,0,2,-2,0.0,100.0,2,05:37:00,2,04:52:00,29,24,29,26,Unknownx5,5,4|5|9|10|55,2:4|2:5|2:9|2:10|2:55,"[4, 5, 9, 10, 55]","['2:4', '2:5', '2:9', '2:10', '2:55']","['E. Tirpanci', 'J. Cobbs', 'J. White', 'R. March Jr', 'A. Olaseni']",MERSIN SPOR
2,MERSIN SPOR,305.1,368.0,"[4, 5, 6, 7, 55]",4|5|6|7|55,11,11,11,4,7,-3,36.36363636363637,63.63636363636363,2,04:52:00,2,02:12:00,29,26,33,33,Unknownx5,5,4|5|6|7|55,2:4|2:5|2:6|2:7|2:55,"[4, 5, 6, 7, 55]","['2:4', '2:5', '2:6', '2:7', '2:55']","['E. Tirpanci', 'J. Cobbs', 'F. Cruz Saldivar', 'B. Bentil', 'A. Olaseni']",MERSIN SPOR
2,MERSIN SPOR,368.1,381.0,"[3, 5, 6, 7, 55]",3|5|6|7|55,2,2,1,0,3,-3,0.0,300.0,2,02:12:00,2,01:33:00,33,33,33,36,Unknownx5,5,3|5|6|7|55,2:3|2:5|2:6|2:7|2:55,"[3, 5, 6, 7, 55]","['2:3', '2:5', '2:6', '2:7', '2:55']","['K. Özmizrak', 'J. Cobbs', 'F. Cruz Saldivar', 'B. Bentil', 'A. Olaseni']",MERSIN SPOR
2,MERSIN SPOR,381.1,406.0,"[1, 5, 7, 10, 56]",1|5|7|10|56,3,3,3,3,4,-1,100.0,133.33333333333334,2,01:33:00,3,10:00:00,33,36,36,40,Unknownx5,5,1|5|7|10|56,2:1|2:5|2:7|2:10|2:56,"[1, 5, 7, 10, 56]","['2:1', '2:5', '2:7', '2:10', '2:56']","['H. Sayili', 'J. Cobbs', 'B. Bentil', 'R. March Jr', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,406.1,511.0,"[4, 5, 6, 9, 55]",4|5|6|9|55,15,15,16,11,8,3,73.33333333333333,50.0,3,10:00:00,3,02:47:00,36,40,47,48,Unknownx5,5,4|5|6|9|55,2:4|2:5|2:6|2:9|2:55,"[4, 5, 6, 9, 55]","['2:4', '2:5', '2:6', '2:9', '2:55']","['E. Tirpanci', 'J. Cobbs', 'F. Cruz Saldivar', 'J. White', 'A. Olaseni']",MERSIN SPOR
2,MERSIN SPOR,511.1,526.0,"[4, 5, 7, 9, 56]",4|5|7|9|56,1,1,1,0,0,0,0.0,0.0,3,02:47:00,3,02:37:00,47,48,47,48,Unknownx5,5,4|5|7|9|56,2:4|2:5|2:7|2:9|2:56,"[4, 5, 7, 9, 56]","['2:4', '2:5', '2:7', '2:9', '2:56']","['E. Tirpanci', 'J. Cobbs', 'B. Bentil', 'J. White', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,526.1,556.0,"[4, 7, 9, 10, 56]",4|7|9|10|56,4,4,4,0,3,-3,0.0,75.0,3,02:37:00,3,00:50:20,47,48,47,51,Unknownx5,5,4|7|9|10|56,2:4|2:7|2:9|2:10|2:56,"[4, 7, 9, 10, 56]","['2:4', '2:7', '2:9', '2:10', '2:56']","['E. Tirpanci', 'B. Bentil', 'J. White', 'R. March Jr', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,556.1,578.0,"[3, 7, 9, 10, 56]",3|7|9|10|56,2,2,2,0,2,-2,0.0,100.0,3,00:50:20,4,10:00:00,47,51,47,53,Unknownx5,5,3|7|9|10|56,2:3|2:7|2:9|2:10|2:56,"[3, 7, 9, 10, 56]","['2:3', '2:7', '2:9', '2:10', '2:56']","['K. Özmizrak', 'B. Bentil', 'J. White', 'R. March Jr', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,578.1,631.0,"[1, 6, 7, 10, 56]",1|6|7|10|56,8,8,7,7,2,5,87.5,28.571428571428573,4,10:00:00,4,07:00:00,47,53,54,55,Unknownx5,5,1|6|7|10|56,2:1|2:6|2:7|2:10|2:56,"[1, 6, 7, 10, 56]","['2:1', '2:6', '2:7', '2:10', '2:56']","['H. Sayili', 'F. Cruz Saldivar', 'B. Bentil', 'R. March Jr', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,631.1,700.0,"[1, 5, 6, 55, 56]",1|5|6|55|56,9,9,9,10,9,1,111.11111111111111,100.0,4,07:00:00,4,02:49:00,54,55,64,64,Unknownx5,5,1|5|6|55|56,2:1|2:5|2:6|2:55|2:56,"[1, 5, 6, 55, 56]","['2:1', '2:5', '2:6', '2:55', '2:56']","['H. Sayili', 'J. Cobbs', 'F. Cruz Saldivar', 'A. Olaseni', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,700.1,717.0,"[3, 5, 6, 55, 56]",3|5|6|55|56,2,2,2,0,1,-1,0.0,50.0,4,02:49:00,4,01:53:00,64,64,64,65,Unknownx5,5,3|5|6|55|56,2:3|2:5|2:6|2:55|2:56,"[3, 5, 6, 55, 56]","['2:3', '2:5', '2:6', '2:55', '2:56']","['K. Özmizrak', 'J. Cobbs', 'F. Cruz Saldivar', 'A. Olaseni', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,717.1,739.0,"[3, 5, 9, 55, 56]",3|5|9|55|56,4,4,5,1,1,0,25.0,20.0,4,01:53:00,4,00:53:80,64,65,65,66,Unknownx5,5,3|5|9|55|56,2:3|2:5|2:9|2:55|2:56,"[3, 5, 9, 55, 56]","['2:3', '2:5', '2:9', '2:55', '2:56']","['K. Özmizrak', 'J. Cobbs', 'J. White', 'A. Olaseni', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,739.1,762.0,"[3, 5, 6, 7, 9]",3|5|6|7|9,5,5,4,2,2,0,40.0,50.0,4,00:53:80,4,00:09:70,65,66,67,68,Unknownx5,5,3|5|6|7|9,2:3|2:5|2:6|2:7|2:9,"[3, 5, 6, 7, 9]","['2:3', '2:5', '2:6', '2:7', '2:9']","['K. Özmizrak', 'J. Cobbs', 'F. Cruz Saldivar', 'B. Bentil', 'J. White']",MERSIN SPOR
2,MERSIN SPOR,762.1,777.0,"[4, 7, 9, 10, 56]",4|7|9|10|56,1,1,1,0,2,-2,0.0,200.0,4,00:09:70,4,00:09:00,67,68,67,70,Unknownx5,5,4|7|9|10|56,2:4|2:7|2:9|2:10|2:56,"[4, 7, 9, 10, 56]","['2:4', '2:7', '2:9', '2:10', '2:56']","['E. Tirpanci', 'B. Bentil', 'J. White', 'R. March Jr', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,777.1,786.0,"[3, 6, 7, 9, 56]",3|6|7|9|56,0,0,1,2,0,2,,0.0,4,00:09:00,4,00:02:00,67,70,69,70,Unknownx5,5,3|6|7|9|56,2:3|2:6|2:7|2:9|2:56,"[3, 6, 7, 9, 56]","['2:3', '2:6', '2:7', '2:9', '2:56']","['K. Özmizrak', 'F. Cruz Saldivar', 'B. Bentil', 'J. White', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,786.1,803.0,"[4, 6, 7, 9, 10]",4|6|7|9|10,2,2,2,0,2,-2,0.0,100.0,4,00:02:00,4,00:00:00,69,70,69,72,Unknownx5,5,4|6|7|9|10,2:4|2:6|2:7|2:9|2:10,"[4, 6, 7, 9, 10]","['2:4', '2:6', '2:7', '2:9', '2:10']","['E. Tirpanci', 'F. Cruz Saldivar', 'B. Bentil', 'J. White', 'R. March Jr']",MERSIN SPOR
