team_no,team_name,start_action,end_action,players_on_court,lineup_size,lineup_uid,players_on_court_tokens,players_on_court_names,lineup_uid_pair,lineup_pos_mix,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against
1,ANADOLU EFES,410.1,483.0,"[73, 80, 87, 88, 89]",5,73|80|87|88|89,"['1:73', '1:80', '1:87', '1:88', '1:89']","['B. Dessert', 'E. Yilmaz', 'N. Weiler-Babb', 'I. Cordinier', 'E. Osmani']",1:73|1:80|1:87|1:88|1:89,Unknownx5,3,10:00:00,3,06:22:00,48,28,56,33
1,ANADOLU EFES,483.1,501.0,"[73, 81, 88, 89, 92]",5,73|81|88|89|92,"['1:73', '1:81', '1:88', '1:89', '1:92']","['B. Dessert', 'S. Hazer', 'I. Cordinier', 'E. Osmani', 'J. Loyd']",1:73|1:81|1:88|1:89|1:92,Unknownx5,3,06:22:00,3,05:37:00,56,33,58,35
1,ANADOLU EFES,501.1,546.0,"[75, 81, 85, 88, 92]",5,75|81|85|88|92,"['1:75', '1:81', '1:85', '1:88', '1:92']","['C. Swider', 'S. Hazer', 'G. Papagiannis', 'I. Cordinier', 'J. Loyd']",1:75|1:81|1:85|1:88|1:92,Unknownx5,3,05:37:00,3,03:40:00,58,35,61,37
1,ANADOLU EFES,546.1,583.0,"[75, 81, 85, 87, 92]",5,75|81|85|87|92,"['1:75', '1:81', '1:85', '1:87', '1:92']","['C. Swider', 'S. Hazer', 'G. Papagiannis', 'N. Weiler-Babb', 'J. Loyd']",1:75|1:81|1:85|1:87|1:92,Unknownx5,3,03:40:00,3,02:23:00,61,37,62,44
1,ANADOLU EFES,583.1,618.0,"[81, 85, 86, 87, 92]",5,81|85|86|87|92,"['1:81', '1:85', '1:86', '1:87', '1:92']","['S. Hazer', 'G. Papagiannis', 'R. Smits', 'N. Weiler-Babb', 'J. Loyd']",1:81|1:85|1:86|1:87|1:92,Unknownx5,3,02:23:00,4,10:00:00,62,44,66,49
1,ANADOLU EFES,618.1,644.0,"[80, 81, 85, 86, 88]",5,80|81|85|86|88,"['1:80', '1:81', '1:85', '1:86', '1:88']","['E. Yilmaz', 'S. Hazer', 'G. Papagiannis', 'R. Smits', 'I. Cordinier']",1:80|1:81|1:85|1:86|1:88,Unknownx5,4,10:00:00,4,08:15:00,66,49,70,57
1,ANADOLU EFES,644.1,663.0,"[80, 81, 85, 88, 89]",5,80|81|85|88|89,"['1:80', '1:81', '1:85', '1:88', '1:89']","['E. Yilmaz', 'S. Hazer', 'G. Papagiannis', 'I. Cordinier', 'E. Osmani']",1:80|1:81|1:85|1:88|1:89,Unknownx5,4,08:15:00,4,07:26:00,70,57,72,57
1,ANADOLU EFES,663.1,675.0,"[81, 85, 87, 88, 89]",5,81|85|87|88|89,"['1:81', '1:85', '1:87', '1:88', '1:89']","['S. Hazer', 'G. Papagiannis', 'N. Weiler-Babb', 'I. Cordinier', 'E. Osmani']",1:81|1:85|1:87|1:88|1:89,Unknownx5,4,07:26:00,4,06:51:00,72,57,72,57
1,ANADOLU EFES,675.1,722.0,"[81, 86, 87, 88, 89]",5,81|86|87|88|89,"['1:81', '1:86', '1:87', '1:88', '1:89']","['S. Hazer', 'R. Smits', 'N. Weiler-Babb', 'I. Cordinier', 'E. Osmani']",1:81|1:86|1:87|1:88|1:89,Unknownx5,4,06:51:00,4,05:19:00,72,57,81,60
1,ANADOLU EFES,722.1,776.0,"[81, 86, 87, 89, 92]",5,81|86|87|89|92,"['1:81', '1:86', '1:87', '1:89', '1:92']","['S. Hazer', 'R. Smits', 'N. Weiler-Babb', 'E. Osmani', 'J. Loyd']",1:81|1:86|1:87|1:89|1:92,Unknownx5,4,05:19:00,4,01:57:00,81,60,85,69
1,ANADOLU EFES,776.1,784.0,"[81, 86, 87, 88, 89]",5,81|86|87|88|89,"['1:81', '1:86', '1:87', '1:88', '1:89']","['S. Hazer', 'R. Smits', 'N. Weiler-Babb', 'I. Cordinier', 'E. Osmani']",1:81|1:86|1:87|1:88|1:89,Unknownx5,4,01:57:00,4,01:28:00,85,69,87,71
1,ANADOLU EFES,784.1,807.0,"[45, 81, 86, 88, 89]",5,45|81|86|88|89,"['1:45', '1:81', '1:86', '1:88', '1:89']","['R. Fenemen', 'S. Hazer', 'R. Smits', 'I. Cordinier', 'E. Osmani']",1:45|1:81|1:86|1:88|1:89,Unknownx5,4,01:28:00,4,00:00:00,87,71,90,76
2,ESENLER EROKSPOR,1.0,65.0,"[20, 24, 25, 26, 27]",5,20|24|25|26|27,"['2:20', '2:24', '2:25', '2:26', '2:27']","['E. Arna', 'P. Cornelie', 'L. Galloway', 'J. Crawford', 'J. Simmons']",2:20|2:24|2:25|2:26|2:27,Unknownx5,1,10:00:00,1,05:52:00,0,0,9,10
2,ESENLER EROKSPOR,65.1,101.0,"[20, 23, 25, 26, 27]",5,20|23|25|26|27,"['2:20', '2:23', '2:25', '2:26', '2:27']","['E. Arna', 'J. Gant', 'L. Galloway', 'J. Crawford', 'J. Simmons']",2:20|2:23|2:25|2:26|2:27,Unknownx5,1,05:52:00,1,04:43:00,9,10,9,10
2,ESENLER EROKSPOR,101.1,131.0,"[20, 23, 26, 27, 28]",5,20|23|26|27|28,"['2:20', '2:23', '2:26', '2:27', '2:28']","['E. Arna', 'J. Gant', 'J. Crawford', 'J. Simmons', 'J. Love']",2:20|2:23|2:26|2:27|2:28,Unknownx5,1,04:43:00,1,02:28:00,9,10,11,15
2,ESENLER EROKSPOR,131.1,156.0,"[17, 22, 23, 26, 28]",5,17|22|23|26|28,"['2:17', '2:22', '2:23', '2:26', '2:28']","['M. Akyel', 'T. Thurman', 'J. Gant', 'J. Crawford', 'J. Love']",2:17|2:22|2:23|2:26|2:28,Unknownx5,1,02:28:00,1,01:30:00,11,15,13,18
2,ESENLER EROKSPOR,156.1,191.0,"[17, 22, 23, 25, 28]",5,17|22|23|25|28,"['2:17', '2:22', '2:23', '2:25', '2:28']","['M. Akyel', 'T. Thurman', 'J. Gant', 'L. Galloway', 'J. Love']",2:17|2:22|2:23|2:25|2:28,Unknownx5,1,01:30:00,2,10:00:00,13,18,15,24
2,ESENLER EROKSPOR,191.1,218.0,"[17, 20, 22, 25, 28]",5,17|20|22|25|28,"['2:17', '2:20', '2:22', '2:25', '2:28']","['M. Akyel', 'E. Arna', 'T. Thurman', 'L. Galloway', 'J. Love']",2:17|2:20|2:22|2:25|2:28,Unknownx5,2,10:00:00,2,08:13:00,15,24,17,26
2,ESENLER EROKSPOR,218.1,264.0,"[20, 22, 24, 25, 28]",5,20|22|24|25|28,"['2:20', '2:22', '2:24', '2:25', '2:28']","['E. Arna', 'T. Thurman', 'P. Cornelie', 'L. Galloway', 'J. Love']",2:20|2:22|2:24|2:25|2:28,Unknownx5,2,08:13:00,2,06:41:00,17,26,18,30
2,ESENLER EROKSPOR,264.1,318.0,"[20, 22, 25, 27, 28]",5,20|22|25|27|28,"['2:20', '2:22', '2:25', '2:27', '2:28']","['E. Arna', 'T. Thurman', 'L. Galloway', 'J. Simmons', 'J. Love']",2:20|2:22|2:25|2:27|2:28,Unknownx5,2,06:41:00,2,04:18:00,18,30,22,32
2,ESENLER EROKSPOR,318.1,360.0,"[20, 22, 25, 26, 27]",5,20|22|25|26|27,"['2:20', '2:22', '2:25', '2:26', '2:27']","['E. Arna', 'T. Thurman', 'L. Galloway', 'J. Crawford', 'J. Simmons']",2:20|2:22|2:25|2:26|2:27,Unknownx5,2,04:18:00,2,01:27:00,22,32,24,44
2,ESENLER EROKSPOR,360.1,397.0,"[17, 20, 23, 26, 28]",5,17|20|23|26|28,"['2:17', '2:20', '2:23', '2:26', '2:28']","['M. Akyel', 'E. Arna', 'J. Gant', 'J. Crawford', 'J. Love']",2:17|2:20|2:23|2:26|2:28,Unknownx5,2,01:27:00,2,00:22:50,24,44,28,46
2,ESENLER EROKSPOR,397.1,414.0,"[20, 22, 23, 26, 28]",5,20|22|23|26|28,"['2:20', '2:22', '2:23', '2:26', '2:28']","['E. Arna', 'T. Thurman', 'J. Gant', 'J. Crawford', 'J. Love']",2:20|2:22|2:23|2:26|2:28,Unknownx5,2,00:22:50,3,10:00:00,28,46,28,48
2,ESENLER EROKSPOR,414.1,461.0,"[17, 23, 25, 26, 28]",5,17|23|25|26|28,"['2:17', '2:23', '2:25', '2:26', '2:28']","['M. Akyel', 'J. Gant', 'L. Galloway', 'J. Crawford', 'J. Love']",2:17|2:23|2:25|2:26|2:28,Unknownx5,3,10:00:00,3,08:02:00,28,48,33,52
2,ESENLER EROKSPOR,461.1,472.0,"[17, 24, 25, 26, 28]",5,17|24|25|26|28,"['2:17', '2:24', '2:25', '2:26', '2:28']","['M. Akyel', 'P. Cornelie', 'L. Galloway', 'J. Crawford', 'J. Love']",2:17|2:24|2:25|2:26|2:28,Unknownx5,3,08:02:00,3,07:07:00,33,52,33,56
2,ESENLER EROKSPOR,472.1,487.0,"[21, 24, 25, 27, 28]",5,21|24|25|27|28,"['2:21', '2:24', '2:25', '2:27', '2:28']","['E. Gazi', 'P. Cornelie', 'L. Galloway', 'J. Simmons', 'J. Love']",2:21|2:24|2:25|2:27|2:28,Unknownx5,3,07:07:00,3,06:22:00,33,56,33,56
2,ESENLER EROKSPOR,487.1,574.0,"[20, 21, 24, 27, 28]",5,20|21|24|27|28,"['2:20', '2:21', '2:24', '2:27', '2:28']","['E. Arna', 'E. Gazi', 'P. Cornelie', 'J. Simmons', 'J. Love']",2:20|2:21|2:24|2:27|2:28,Unknownx5,3,06:22:00,3,02:41:00,33,56,43,62
2,ESENLER EROKSPOR,574.1,601.0,"[20, 21, 22, 27, 28]",5,20|21|22|27|28,"['2:20', '2:21', '2:22', '2:27', '2:28']","['E. Arna', 'E. Gazi', 'T. Thurman', 'J. Simmons', 'J. Love']",2:20|2:21|2:22|2:27|2:28,Unknownx5,3,02:41:00,3,01:01:00,43,62,46,66
2,ESENLER EROKSPOR,601.1,692.0,"[20, 22, 23, 26, 28]",5,20|22|23|26|28,"['2:20', '2:22', '2:23', '2:26', '2:28']","['E. Arna', 'T. Thurman', 'J. Gant', 'J. Crawford', 'J. Love']",2:20|2:22|2:23|2:26|2:28,Unknownx5,3,01:01:00,4,06:24:00,46,66,58,73
2,ESENLER EROKSPOR,692.1,752.0,"[20, 22, 25, 26, 28]",5,20|22|25|26|28,"['2:20', '2:22', '2:25', '2:26', '2:28']","['E. Arna', 'T. Thurman', 'L. Galloway', 'J. Crawford', 'J. Love']",2:20|2:22|2:25|2:26|2:28,Unknownx5,4,06:24:00,4,03:01:00,58,73,66,83
2,ESENLER EROKSPOR,752.1,786.0,"[20, 22, 23, 26, 28]",5,20|22|23|26|28,"['2:20', '2:22', '2:23', '2:26', '2:28']","['E. Arna', 'T. Thurman', 'J. Gant', 'J. Crawford', 'J. Love']",2:20|2:22|2:23|2:26|2:28,Unknownx5,4,03:01:00,4,01:28:00,66,83,71,87
2,ESENLER EROKSPOR,786.1,807.0,"[20, 21, 22, 23, 26]",5,20|21|22|23|26,"['2:20', '2:21', '2:22', '2:23', '2:26']","['E. Arna', 'E. Gazi', 'T. Thurman', 'J. Gant', 'J. Crawford']",2:20|2:21|2:22|2:23|2:26,Unknownx5,4,01:28:00,4,00:00:00,71,87,76,90
