team_no,team_name,start_action,end_action,players_on_court,lineup_uid,possessions,poss_for,poss_against,pts_for,pts_against,net,ORtg,DRtg,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against,lineup_pos_mix,lineup_size,lineup_uid_st,lineup_uid_pair,players_on_court_st,players_on_court_tokens,players_on_court_names,team_name_st
1,ANADOLU EFES,483.1,501.0,"[73, 81, 88, 89, 92]",73|81|88|89|92,2,2,2,2,2,0,100.0,100.0,3,06:22:00,3,05:37:00,56,33,58,35,Unknownx5,5,73|81|88|89|92,1:73|1:81|1:88|1:89|1:92,"[73, 81, 88, 89, 92]","['1:73', '1:81', '1:88', '1:89', '1:92']","['B. Dessert', 'S. Hazer', 'I. Cordinier', 'E. Osmani', 'J. Loyd']",ANADOLU EFES
1,ANADOLU EFES,501.1,546.0,"[75, 81, 85, 88, 92]",75|81|85|88|92,7,7,7,3,2,1,42.857142857142854,28.571428571428573,3,05:37:00,3,03:40:00,58,35,61,37,Unknownx5,5,75|81|85|88|92,1:75|1:81|1:85|1:88|1:92,"[75, 81, 85, 88, 92]","['1:75', '1:81', '1:85', '1:88', '1:92']","['C. Swider', 'S. Hazer', 'G. Papagiannis', 'I. Cordinier', 'J. Loyd']",ANADOLU EFES
1,ANADOLU EFES,546.1,583.0,"[75, 81, 85, 87, 92]",75|81|85|87|92,4,4,5,1,7,-6,25.0,140.0,3,03:40:00,3,02:23:00,61,37,62,44,Unknownx5,5,75|81|85|87|92,1:75|1:81|1:85|1:87|1:92,"[75, 81, 85, 87, 92]","['1:75', '1:81', '1:85', '1:87', '1:92']","['C. Swider', 'S. Hazer', 'G. Papagiannis', 'N. Weiler-Babb', 'J. Loyd']",ANADOLU EFES
1,ANADOLU EFES,583.1,618.0,"[81, 85, 86, 87, 92]",81|85|86|87|92,6,6,6,4,5,-1,66.66666666666667,83.33333333333333,3,02:23:00,4,10:00:00,62,44,66,49,Unknownx5,5,81|85|86|87|92,1:81|1:85|1:86|1:87|1:92,"[81, 85, 86, 87, 92]","['1:81', '1:85', '1:86', '1:87', '1:92']","['S. Hazer', 'G. Papagiannis', 'R. Smits', 'N. Weiler-Babb', 'J. Loyd']",ANADOLU EFES
1,ANADOLU EFES,618.1,644.0,"[80, 81, 85, 86, 88]",80|81|85|86|88,4,4,3,4,8,-4,100.0,266.6666666666667,4,10:00:00,4,08:15:00,66,49,70,57,Unknownx5,5,80|81|85|86|88,1:80|1:81|1:85|1:86|1:88,"[80, 81, 85, 86, 88]","['1:80', '1:81', '1:85', '1:86', '1:88']","['E. Yilmaz', 'S. Hazer', 'G. Papagiannis', 'R. Smits', 'I. Cordinier']",ANADOLU EFES
1,ANADOLU EFES,644.1,663.0,"[80, 81, 85, 88, 89]",80|81|85|88|89,2,2,3,2,0,2,100.0,0.0,4,08:15:00,4,07:26:00,70,57,72,57,Unknownx5,5,80|81|85|88|89,1:80|1:81|1:85|1:88|1:89,"[80, 81, 85, 88, 89]","['1:80', '1:81', '1:85', '1:88', '1:89']","['E. Yilmaz', 'S. Hazer', 'G. Papagiannis', 'I. Cordinier', 'E. Osmani']",ANADOLU EFES
1,ANADOLU EFES,663.1,675.0,"[81, 85, 87, 88, 89]",81|85|87|88|89,1,1,1,0,0,0,0.0,0.0,4,07:26:00,4,06:51:00,72,57,72,57,Unknownx5,5,81|85|87|88|89,1:81|1:85|1:87|1:88|1:89,"[81, 85, 87, 88, 89]","['1:81', '1:85', '1:87', '1:88', '1:89']","['S. Hazer', 'G. Papagiannis', 'N. Weiler-Babb', 'I. Cordinier', 'E. Osmani']",ANADOLU EFES
1,ANADOLU EFES,675.1,722.0,"[81, 86, 87, 88, 89]",81|86|87|88|89,8,8,8,9,3,6,112.5,37.5,4,06:51:00,4,05:19:00,72,57,81,60,Unknownx5,5,81|86|87|88|89,1:81|1:86|1:87|1:88|1:89,"[81, 86, 87, 88, 89]","['1:81', '1:86', '1:87', '1:88', '1:89']","['S. Hazer', 'R. Smits', 'N. Weiler-Babb', 'I. Cordinier', 'E. Osmani']",ANADOLU EFES
1,ANADOLU EFES,722.1,776.0,"[81, 86, 87, 89, 92]",81|86|87|89|92,11,11,10,4,9,-5,36.36363636363637,90.0,4,05:19:00,4,01:57:00,81,60,85,69,Unknownx5,5,81|86|87|89|92,1:81|1:86|1:87|1:89|1:92,"[81, 86, 87, 89, 92]","['1:81', '1:86', '1:87', '1:89', '1:92']","['S. Hazer', 'R. Smits', 'N. Weiler-Babb', 'E. Osmani', 'J. Loyd']",ANADOLU EFES
1,ANADOLU EFES,776.1,784.0,"[81, 86, 87, 88, 89]",81|86|87|88|89,1,1,1,2,2,0,200.0,200.0,4,01:57:00,4,01:28:00,85,69,87,71,Unknownx5,5,81|86|87|88|89,1:81|1:86|1:87|1:88|1:89,"[81, 86, 87, 88, 89]","['1:81', '1:86', '1:87', '1:88', '1:89']","['S. Hazer', 'R. Smits', 'N. Weiler-Babb', 'I. Cordinier', 'E. Osmani']",ANADOLU EFES
1,ANADOLU EFES,784.1,807.0,"[45, 81, 86, 88, 89]",45|81|86|88|89,3,3,3,3,5,-2,100.0,166.66666666666666,4,01:28:00,4,00:00:00,87,71,90,76,Unknownx5,5,45|81|86|88|89,1:45|1:81|1:86|1:88|1:89,"[45, 81, 86, 88, 89]","['1:45', '1:81', '1:86', '1:88', '1:89']","['R. Fenemen', 'S. Hazer', 'R. Smits', 'I. Cordinier', 'E. Osmani']",ANADOLU EFES
2,ESENLER EROKSPOR,1.0,65.0,"[20, 24, 25, 26, 27]",20|24|25|26|27,11,11,12,9,10,-1,81.81818181818181,83.33333333333333,1,10:00:00,1,05:52:00,0,0,9,10,Unknownx5,5,20|24|25|26|27,2:20|2:24|2:25|2:26|2:27,"[20, 24, 25, 26, 27]","['2:20', '2:24', '2:25', '2:26', '2:27']","['E. Arna', 'P. Cornelie', 'L. Galloway', 'J. Crawford', 'J. Simmons']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,65.1,101.0,"[20, 23, 25, 26, 27]",20|23|25|26|27,3,3,3,0,0,0,0.0,0.0,1,05:52:00,1,04:43:00,9,10,9,10,Unknownx5,5,20|23|25|26|27,2:20|2:23|2:25|2:26|2:27,"[20, 23, 25, 26, 27]","['2:20', '2:23', '2:25', '2:26', '2:27']","['E. Arna', 'J. Gant', 'L. Galloway', 'J. Crawford', 'J. Simmons']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,101.1,131.0,"[20, 23, 26, 27, 28]",20|23|26|27|28,6,6,5,2,5,-3,33.333333333333336,100.0,1,04:43:00,1,02:28:00,9,10,11,15,Unknownx5,5,20|23|26|27|28,2:20|2:23|2:26|2:27|2:28,"[20, 23, 26, 27, 28]","['2:20', '2:23', '2:26', '2:27', '2:28']","['E. Arna', 'J. Gant', 'J. Crawford', 'J. Simmons', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,131.1,156.0,"[17, 22, 23, 26, 28]",17|22|23|26|28,4,4,4,2,3,-1,50.0,75.0,1,02:28:00,1,01:30:00,11,15,13,18,Unknownx5,5,17|22|23|26|28,2:17|2:22|2:23|2:26|2:28,"[17, 22, 23, 26, 28]","['2:17', '2:22', '2:23', '2:26', '2:28']","['M. Akyel', 'T. Thurman', 'J. Gant', 'J. Crawford', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,156.1,191.0,"[17, 22, 23, 25, 28]",17|22|23|25|28,4,4,5,2,6,-4,50.0,120.0,1,01:30:00,2,10:00:00,13,18,15,24,Unknownx5,5,17|22|23|25|28,2:17|2:22|2:23|2:25|2:28,"[17, 22, 23, 25, 28]","['2:17', '2:22', '2:23', '2:25', '2:28']","['M. Akyel', 'T. Thurman', 'J. Gant', 'L. Galloway', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,191.1,218.0,"[17, 20, 22, 25, 28]",17|20|22|25|28,4,4,4,2,2,0,50.0,50.0,2,10:00:00,2,08:13:00,15,24,17,26,Unknownx5,5,17|20|22|25|28,2:17|2:20|2:22|2:25|2:28,"[17, 20, 22, 25, 28]","['2:17', '2:20', '2:22', '2:25', '2:28']","['M. Akyel', 'E. Arna', 'T. Thurman', 'L. Galloway', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,218.1,264.0,"[20, 22, 24, 25, 28]",20|22|24|25|28,6,6,5,1,4,-3,16.666666666666668,80.0,2,08:13:00,2,06:41:00,17,26,18,30,Unknownx5,5,20|22|24|25|28,2:20|2:22|2:24|2:25|2:28,"[20, 22, 24, 25, 28]","['2:20', '2:22', '2:24', '2:25', '2:28']","['E. Arna', 'T. Thurman', 'P. Cornelie', 'L. Galloway', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,264.1,318.0,"[20, 22, 25, 27, 28]",20|22|25|27|28,8,8,9,4,2,2,50.0,22.22222222222222,2,06:41:00,2,04:18:00,18,30,22,32,Unknownx5,5,20|22|25|27|28,2:20|2:22|2:25|2:27|2:28,"[20, 22, 25, 27, 28]","['2:20', '2:22', '2:25', '2:27', '2:28']","['E. Arna', 'T. Thurman', 'L. Galloway', 'J. Simmons', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,318.1,360.0,"[20, 22, 25, 26, 27]",20|22|25|26|27,7,7,7,2,12,-10,28.571428571428573,171.42857142857142,2,04:18:00,2,01:27:00,22,32,24,44,Unknownx5,5,20|22|25|26|27,2:20|2:22|2:25|2:26|2:27,"[20, 22, 25, 26, 27]","['2:20', '2:22', '2:25', '2:26', '2:27']","['E. Arna', 'T. Thurman', 'L. Galloway', 'J. Crawford', 'J. Simmons']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,360.1,397.0,"[17, 20, 23, 26, 28]",17|20|23|26|28,6,6,5,4,2,2,66.66666666666667,40.0,2,01:27:00,2,00:22:50,24,44,28,46,Unknownx5,5,17|20|23|26|28,2:17|2:20|2:23|2:26|2:28,"[17, 20, 23, 26, 28]","['2:17', '2:20', '2:23', '2:26', '2:28']","['M. Akyel', 'E. Arna', 'J. Gant', 'J. Crawford', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,397.1,414.0,"[20, 22, 23, 26, 28]",20|22|23|26|28,2,2,2,0,2,-2,0.0,100.0,2,00:22:50,3,10:00:00,28,46,28,48,Unknownx5,5,20|22|23|26|28,2:20|2:22|2:23|2:26|2:28,"[20, 22, 23, 26, 28]","['2:20', '2:22', '2:23', '2:26', '2:28']","['E. Arna', 'T. Thurman', 'J. Gant', 'J. Crawford', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,414.1,461.0,"[17, 23, 25, 26, 28]",17|23|25|26|28,5,5,6,5,4,1,100.0,66.66666666666667,3,10:00:00,3,08:02:00,28,48,33,52,Unknownx5,5,17|23|25|26|28,2:17|2:23|2:25|2:26|2:28,"[17, 23, 25, 26, 28]","['2:17', '2:23', '2:25', '2:26', '2:28']","['M. Akyel', 'J. Gant', 'L. Galloway', 'J. Crawford', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,461.1,472.0,"[17, 24, 25, 26, 28]",17|24|25|26|28,2,2,2,0,4,-4,0.0,200.0,3,08:02:00,3,07:07:00,33,52,33,56,Unknownx5,5,17|24|25|26|28,2:17|2:24|2:25|2:26|2:28,"[17, 24, 25, 26, 28]","['2:17', '2:24', '2:25', '2:26', '2:28']","['M. Akyel', 'P. Cornelie', 'L. Galloway', 'J. Crawford', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,472.1,487.0,"[21, 24, 25, 27, 28]",21|24|25|27|28,2,2,2,0,0,0,0.0,0.0,3,07:07:00,3,06:22:00,33,56,33,56,Unknownx5,5,21|24|25|27|28,2:21|2:24|2:25|2:27|2:28,"[21, 24, 25, 27, 28]","['2:21', '2:24', '2:25', '2:27', '2:28']","['E. Gazi', 'P. Cornelie', 'L. Galloway', 'J. Simmons', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,487.1,574.0,"[20, 21, 24, 27, 28]",20|21|24|27|28,13,13,13,10,6,4,76.92307692307692,46.15384615384615,3,06:22:00,3,02:41:00,33,56,43,62,Unknownx5,5,20|21|24|27|28,2:20|2:21|2:24|2:27|2:28,"[20, 21, 24, 27, 28]","['2:20', '2:21', '2:24', '2:27', '2:28']","['E. Arna', 'E. Gazi', 'P. Cornelie', 'J. Simmons', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,574.1,601.0,"[20, 21, 22, 27, 28]",20|21|22|27|28,4,4,4,3,4,-1,75.0,100.0,3,02:41:00,3,01:01:00,43,62,46,66,Unknownx5,5,20|21|22|27|28,2:20|2:21|2:22|2:27|2:28,"[20, 21, 22, 27, 28]","['2:20', '2:21', '2:22', '2:27', '2:28']","['E. Arna', 'E. Gazi', 'T. Thurman', 'J. Simmons', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,601.1,692.0,"[20, 22, 23, 26, 28]",20|22|23|26|28,13,13,12,12,7,5,92.3076923076923,58.333333333333336,3,01:01:00,4,06:24:00,46,66,58,73,Unknownx5,5,20|22|23|26|28,2:20|2:22|2:23|2:26|2:28,"[20, 22, 23, 26, 28]","['2:20', '2:22', '2:23', '2:26', '2:28']","['E. Arna', 'T. Thurman', 'J. Gant', 'J. Crawford', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,692.1,752.0,"[20, 22, 25, 26, 28]",20|22|25|26|28,10,10,11,8,10,-2,80.0,90.9090909090909,4,06:24:00,4,03:01:00,58,73,66,83,Unknownx5,5,20|22|25|26|28,2:20|2:22|2:25|2:26|2:28,"[20, 22, 25, 26, 28]","['2:20', '2:22', '2:25', '2:26', '2:28']","['E. Arna', 'T. Thurman', 'L. Galloway', 'J. Crawford', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,752.1,786.0,"[20, 22, 23, 26, 28]",20|22|23|26|28,6,6,6,5,4,1,83.33333333333333,66.66666666666667,4,03:01:00,4,01:28:00,66,83,71,87,Unknownx5,5,20|22|23|26|28,2:20|2:22|2:23|2:26|2:28,"[20, 22, 23, 26, 28]","['2:20', '2:22', '2:23', '2:26', '2:28']","['E. Arna', 'T. Thurman', 'J. Gant', 'J. Crawford', 'J. Love']",ESENLER EROKSPOR
2,ESENLER EROKSPOR,786.1,807.0,"[20, 21, 22, 23, 26]",20|21|22|23|26,3,3,3,5,3,2,166.66666666666666,100.0,4,01:28:00,4,00:00:00,71,87,76,90,Unknownx5,5,20|21|22|23|26,2:20|2:21|2:22|2:23|2:26,"[20, 21, 22, 23, 26]","['2:20', '2:21', '2:22', '2:23', '2:26']","['E. Arna', 'E. Gazi', 'T. Thurman', 'J. Gant', 'J. Crawford']",ESENLER EROKSPOR
