possession_id,period,start_action,end_action,owner_tno,end_reason,pts_owner,pts_against,owner_team_name,net_pts
0,1,1,6,,,0,0,,0
1,1,7,7,2.0,score,3,0,ESENLER EROKSPOR,3
2,1,8,8,1.0,score,2,0,ANADOLU EFES,2
3,1,9,10,2.0,turnover,0,0,ESENLER EROKSPOR,0
4,1,11,15,1.0,score,3,0,ANADOLU EFES,3
5,1,16,17,2.0,score,3,0,ESENLER EROKSPOR,3
6,1,18,19,1.0,def_reb,0,0,ANADOLU EFES,0
7,1,20,20,2.0,def_reb,0,0,ESENLER EROKSPOR,0
8,1,22,25,1.0,score,3,3,ANADOLU EFES,0
9,1,26,27,2.0,score,2,2,ESENLER EROKSPOR,0
10,1,28,29,1.0,def_reb,0,0,ANADOLU EFES,0
11,1,30,30,2.0,def_reb,0,0,ESENLER EROKSPOR,0
12,1,34,38,1.0,def_reb,0,0,ANADOLU EFES,0
13,1,39,39,2.0,def_reb,0,0,ESENLER EROKSPOR,0
14,1,40,40,1.0,made_ft_last,1,0,ANADOLU EFES,1
15,1,41,46,2.0,turnover,0,0,ESENLER EROKSPOR,0
16,1,48,48,1.0,score,2,0,ANADOLU EFES,2
17,1,49,56,2.0,def_reb,0,0,ESENLER EROKSPOR,0
18,1,57,57,1.0,def_reb,0,0,ANADOLU EFES,0
19,1,58,58,2.0,def_reb,0,0,ESENLER EROKSPOR,0
20,1,59,59,1.0,def_reb,0,0,ANADOLU EFES,0
21,1,60,60,2.0,def_reb,0,0,ESENLER EROKSPOR,0
22,1,61,61,1.0,def_reb,0,0,ANADOLU EFES,0
23,1,63,68,2.0,def_reb,0,0,ESENLER EROKSPOR,0
24,1,69,69,1.0,def_reb,0,0,ANADOLU EFES,0
25,1,71,71,2.0,turnover,0,0,ESENLER EROKSPOR,0
26,1,72,79,1.0,turnover,0,0,ANADOLU EFES,0
27,1,80,84,2.0,def_reb,0,0,ESENLER EROKSPOR,0
28,1,88,90,1.0,turnover,0,0,ANADOLU EFES,0
29,1,97,103,2.0,made_ft,1,1,ESENLER EROKSPOR,0
30,1,104,104,1.0,made_ft_last,1,0,ANADOLU EFES,1
31,1,108,108,2.0,score,2,0,ESENLER EROKSPOR,2
32,1,109,110,1.0,turnover,0,0,ANADOLU EFES,0
33,1,112,116,2.0,def_reb,0,0,ESENLER EROKSPOR,0
34,1,117,117,1.0,def_reb,0,0,ANADOLU EFES,0
35,1,118,118,2.0,score,3,3,ESENLER EROKSPOR,0
36,1,119,120,1.0,def_reb,0,0,ANADOLU EFES,0
37,1,121,121,2.0,def_reb,0,0,ESENLER EROKSPOR,0
38,1,122,122,1.0,def_reb,0,0,ANADOLU EFES,0
39,1,123,123,2.0,def_reb,0,0,ESENLER EROKSPOR,0
40,1,127,135,1.0,made_ft,1,1,ANADOLU EFES,0
41,1,136,136,2.0,made_ft_last,1,0,ESENLER EROKSPOR,1
42,1,141,141,1.0,score,2,0,ANADOLU EFES,2
43,1,142,145,2.0,made_ft_last,1,1,ESENLER EROKSPOR,0
44,1,147,147,1.0,def_reb,0,0,ANADOLU EFES,0
45,1,148,148,2.0,def_reb,0,0,ESENLER EROKSPOR,0
46,1,149,149,1.0,def_reb,0,0,ANADOLU EFES,0
47,1,150,150,2.0,def_reb,0,0,ESENLER EROKSPOR,0
48,1,154,159,1.0,def_reb,0,0,ANADOLU EFES,0
49,1,160,160,2.0,def_reb,0,0,ESENLER EROKSPOR,0
50,1,161,161,1.0,score,2,0,ANADOLU EFES,2
51,1,162,162,2.0,score,2,0,ESENLER EROKSPOR,2
52,1,163,171,1.0,made_ft,1,0,ANADOLU EFES,1
53,1,172,172,2.0,made_ft_last,1,1,ESENLER EROKSPOR,0
54,1,174,176,1.0,def_reb,0,0,ANADOLU EFES,0
55,1,179,179,2.0,def_reb,0,0,ESENLER EROKSPOR,0
56,1,183,187,1.0,score,2,0,ANADOLU EFES,2
57,1,190,195,2.0,def_reb,0,0,ESENLER EROKSPOR,0
58,2,196,196,1.0,def_reb,0,0,ANADOLU EFES,0
59,2,197,197,2.0,def_reb,0,0,ESENLER EROKSPOR,0
60,2,198,198,1.0,def_reb,0,0,ANADOLU EFES,0
