possession_id,period,start_action,end_action,owner_tno,end_reason,pts_owner,pts_against,owner_team_name,net_pts
0,1,1,6,,,0,0,,0
1,1,7,7,1.0,score,2,0,ANADOLU EFES,2
2,1,8,9,2.0,def_reb,0,0,GLINT MANISA BASKET,0
3,1,10,10,1.0,def_reb,0,0,ANADOLU EFES,0
4,1,11,11,2.0,score,2,2,GLINT MANISA BASKET,0
5,1,12,15,1.0,def_reb,0,0,ANADOLU EFES,0
6,1,19,19,2.0,turnover,0,0,GLINT MANISA BASKET,0
7,1,21,25,1.0,def_reb,0,0,ANADOLU EFES,0
8,1,26,26,2.0,def_reb,0,0,GLINT MANISA BASKET,0
9,1,29,29,1.0,score,2,0,ANADOLU EFES,2
10,1,30,32,2.0,def_reb,0,0,GLINT MANISA BASKET,0
11,1,33,33,1.0,def_reb,0,0,ANADOLU EFES,0
12,1,34,40,2.0,def_reb,0,0,GLINT MANISA BASKET,0
13,1,41,41,1.0,def_reb,0,0,ANADOLU EFES,0
14,1,42,42,2.0,made_ft_last,1,0,GLINT MANISA BASKET,1
15,1,44,44,1.0,turnover,0,0,ANADOLU EFES,0
16,1,45,46,2.0,def_reb,0,0,GLINT MANISA BASKET,0
17,1,47,47,1.0,def_reb,0,0,ANADOLU EFES,0
18,1,48,50,2.0,score,2,2,GLINT MANISA BASKET,0
19,1,51,60,1.0,made_ft,1,1,ANADOLU EFES,0
20,1,65,65,2.0,def_reb,0,0,GLINT MANISA BASKET,0
21,1,67,67,1.0,def_reb,0,0,ANADOLU EFES,0
22,1,68,68,2.0,score,2,2,GLINT MANISA BASKET,0
23,1,69,70,1.0,score,2,2,ANADOLU EFES,0
24,1,71,72,2.0,def_reb,0,0,GLINT MANISA BASKET,0
25,1,73,73,1.0,def_reb,0,0,ANADOLU EFES,0
26,1,74,74,2.0,def_reb,0,0,GLINT MANISA BASKET,0
27,1,75,75,1.0,def_reb,0,0,ANADOLU EFES,0
28,1,79,85,2.0,score,2,2,GLINT MANISA BASKET,0
29,1,89,89,1.0,score,3,0,ANADOLU EFES,3
30,1,90,94,2.0,def_reb,0,0,GLINT MANISA BASKET,0
31,1,95,95,1.0,def_reb,0,0,ANADOLU EFES,0
32,1,96,99,2.0,def_reb,0,0,GLINT MANISA BASKET,0
33,1,100,100,1.0,def_reb,0,0,ANADOLU EFES,0
34,1,104,107,2.0,score,2,2,GLINT MANISA BASKET,0
35,1,108,109,1.0,turnover,0,0,ANADOLU EFES,0
36,1,110,111,2.0,score,2,2,GLINT MANISA BASKET,0
37,1,112,112,1.0,def_reb,0,0,ANADOLU EFES,0
38,1,113,113,2.0,def_reb,0,0,GLINT MANISA BASKET,0
39,1,114,114,1.0,turnover,0,0,ANADOLU EFES,0
