start_action,end_action,start_period,start_clock,end_period,end_clock,teamA_no,teamA_name,lineupA_players,lineupA_uid,lineupA_pos_mix,lineupA_tokens,lineupA_names,teamB_no,teamB_name,lineupB_players,lineupB_uid,lineupB_pos_mix,lineupB_tokens,lineupB_names,poss_A,pts_A_for,pts_A_against,net_A,ORtg_A,DRtg_A,poss_B,pts_B_for,pts_B_against,net_B,ORtg_B,DRtg_B,score_start_A,score_start_B,score_end_A,score_end_B
1.0,81.0,1,10:00:00,1,05:55:00,1,ANADOLU EFES,"[73, 74, 80, 88, 89]",73|74|80|88|89,Unknownx5,"['1:73', '1:74', '1:80', '1:88', '1:89']","['B. Dessert', 'P. Dozier Jr', 'E. Yilmaz', 'I. Cordinier', 'E. Osmani']",2,GLINT MANISA BASKET,"[22, 26, 29, 31, 1001]",22|26|29|31|1001,Unknownx5,"['2:22', '2:26', '2:29', '2:31', '2:1001']","['Y. Onan', 'J. Johnson', 'D. Smith', 'J. Mintz', 'A. Çamoğlu']",14,7,7,0,50.0,53.84615384615385,13,7,7,0,53.84615384615385,50.0,0,0,10,4
81.1,96.0,1,05:55:00,1,05:26:00,1,ANADOLU EFES,"[73, 80, 81, 89, 92]",73|80|81|89|92,Unknownx5,"['1:73', '1:80', '1:81', '1:89', '1:92']","['B. Dessert', 'E. Yilmaz', 'S. Hazer', 'E. Osmani', 'J. Loyd']",2,GLINT MANISA BASKET,"[22, 26, 29, 31, 1001]",22|26|29|31|1001,Unknownx5,"['2:22', '2:26', '2:29', '2:31', '2:1001']","['Y. Onan', 'J. Johnson', 'D. Smith', 'J. Mintz', 'A. Çamoğlu']",2,3,0,3,150.0,0.0,1,0,3,-3,0.0,150.0,10,4,15,4
96.1,119.0,1,05:26:00,1,03:55:00,1,ANADOLU EFES,"[73, 80, 81, 89, 92]",73|80|81|89|92,Unknownx5,"['1:73', '1:80', '1:81', '1:89', '1:92']","['B. Dessert', 'E. Yilmaz', 'S. Hazer', 'E. Osmani', 'J. Loyd']",2,GLINT MANISA BASKET,"[22, 26, 31, 32, 1001]",22|26|31|32|1001,Unknownx5,"['2:22', '2:26', '2:31', '2:32', '2:1001']","['Y. Onan', 'J. Johnson', 'J. Mintz', 'K. Zemaitis', 'A. Çamoğlu']",5,0,4,-4,0.0,100.0,4,4,0,4,100.0,0.0,15,4,19,4
119.1,144.0,1,03:55:00,1,02:42:00,1,ANADOLU EFES,"[74, 81, 89, 91, 92]",74|81|89|91|92,Unknownx5,"['1:74', '1:81', '1:89', '1:91', '1:92']","['P. Dozier Jr', 'S. Hazer', 'E. Osmani', 'K. Jones', 'J. Loyd']",2,GLINT MANISA BASKET,"[22, 26, 31, 32, 1001]",22|26|31|32|1001,Unknownx5,"['2:22', '2:26', '2:31', '2:32', '2:1001']","['Y. Onan', 'J. Johnson', 'J. Mintz', 'K. Zemaitis', 'A. Çamoğlu']",3,3,2,1,100.0,66.66666666666667,3,2,3,-1,66.66666666666667,100.0,19,4,21,8
144.1,146.0,1,02:42:00,1,02:42:00,1,ANADOLU EFES,"[74, 75, 81, 91, 92]",74|75|81|91|92,Unknownx5,"['1:74', '1:75', '1:81', '1:91', '1:92']","['P. Dozier Jr', 'C. Swider', 'S. Hazer', 'K. Jones', 'J. Loyd']",2,GLINT MANISA BASKET,"[22, 26, 31, 32, 1001]",22|26|31|32|1001,Unknownx5,"['2:22', '2:26', '2:31', '2:32', '2:1001']","['Y. Onan', 'J. Johnson', 'J. Mintz', 'K. Zemaitis', 'A. Çamoğlu']",0,0,0,0,,,0,0,0,0,,,21,8,21,8
146.1,158.0,1,02:42:00,1,02:15:00,1,ANADOLU EFES,"[74, 75, 81, 91, 92]",74|75|81|91|92,Unknownx5,"['1:74', '1:75', '1:81', '1:91', '1:92']","['P. Dozier Jr', 'C. Swider', 'S. Hazer', 'K. Jones', 'J. Loyd']",2,GLINT MANISA BASKET,"[22, 26, 29, 32, 1001]",22|26|29|32|1001,Unknownx5,"['2:22', '2:26', '2:29', '2:32', '2:1001']","['Y. Onan', 'J. Johnson', 'D. Smith', 'K. Zemaitis', 'A. Çamoğlu']",0,0,0,0,,0.0,1,0,0,0,0.0,,21,8,21,8
158.1,168.0,1,02:15:00,1,01:57:00,1,ANADOLU EFES,"[74, 75, 81, 91, 92]",74|75|81|91|92,Unknownx5,"['1:74', '1:75', '1:81', '1:91', '1:92']","['P. Dozier Jr', 'C. Swider', 'S. Hazer', 'K. Jones', 'J. Loyd']",2,GLINT MANISA BASKET,"[22, 25, 29, 32, 1001]",22|25|29|32|1001,Unknownx5,"['2:22', '2:25', '2:29', '2:32', '2:1001']","['Y. Onan', 'M. Yerkazanoglu', 'D. Smith', 'K. Zemaitis', 'A. Çamoğlu']",0,0,0,0,,0.0,1,0,0,0,0.0,,21,8,21,8
168.1,205.0,1,01:57:00,2,10:00:00,1,ANADOLU EFES,"[74, 75, 81, 91, 92]",74|75|81|91|92,Unknownx5,"['1:74', '1:75', '1:81', '1:91', '1:92']","['P. Dozier Jr', 'C. Swider', 'S. Hazer', 'K. Jones', 'J. Loyd']",2,GLINT MANISA BASKET,"[20, 21, 25, 29, 32]",20|21|25|29|32,Unknownx5,"['2:20', '2:21', '2:25', '2:29', '2:32']","['B. Çal', 'B. Eryurtlu', 'M. Yerkazanoglu', 'D. Smith', 'K. Zemaitis']",6,3,7,-4,50.0,100.0,7,7,3,4,100.0,50.0,21,8,25,15
205.1,240.0,2,10:00:00,2,08:17:00,1,ANADOLU EFES,"[73, 75, 81, 82, 92]",73|75|81|82|92,Unknownx5,"['1:73', '1:75', '1:81', '1:82', '1:92']","['B. Dessert', 'C. Swider', 'S. Hazer', 'D. Mutaf', 'J. Loyd']",2,GLINT MANISA BASKET,"[20, 21, 25, 29, 32]",20|21|25|29|32,Unknownx5,"['2:20', '2:21', '2:25', '2:29', '2:32']","['B. Çal', 'B. Eryurtlu', 'M. Yerkazanoglu', 'D. Smith', 'K. Zemaitis']",5,2,4,-2,40.0,66.66666666666667,6,4,2,2,66.66666666666667,40.0,25,15,31,15
240.1,263.0,2,08:17:00,2,06:55:00,1,ANADOLU EFES,"[73, 75, 81, 82, 92]",73|75|81|82|92,Unknownx5,"['1:73', '1:75', '1:81', '1:82', '1:92']","['B. Dessert', 'C. Swider', 'S. Hazer', 'D. Mutaf', 'J. Loyd']",2,GLINT MANISA BASKET,"[20, 21, 25, 31, 32]",20|21|25|31|32,Unknownx5,"['2:20', '2:21', '2:25', '2:31', '2:32']","['B. Çal', 'B. Eryurtlu', 'M. Yerkazanoglu', 'J. Mintz', 'K. Zemaitis']",3,3,2,1,100.0,66.66666666666667,3,2,3,-1,66.66666666666667,100.0,31,15,37,17
