gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName,team_name,team_code,player_name_from_roster,player_shirt,player_pos_raw,player_pos_group,x,y,r,ev_code,ev_result,ev_text,assist_pno,assist_tno,assist_player,block_pno,block_tno,block_player,assist_pos_group,block_pos_group,points,possession_id,possession_owner_tno,possession_end_reason,pts_1,cum_1,pts_2,cum_2
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,game,1,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,game start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,period,2,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,period start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,jumpball,4,,[],startperiod,0,,,,,,,,,,,,,,,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,2,1,REGULAR,99,A. BACOT JR,1,jumpball,5,4,[],won,0,00,Armando Linwood,Bacot Jr,Armando Linwood,Bacot Jr,A,B,A,B,A. Bacot Jr,FENERBAHÇE BEKO,FBB,A. Bacot Jr,00,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,1,1,REGULAR,88,M. BLAZEVIC,1,jumpball,6,4,[],lost,0,22,Marek,Blazevic,Marek,Blazevic,M,B,M,B,M. Blazevic,TOFAS,TOF,M. Blazevic,22,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:49,09:49:00,0,2,-2,2,1,REGULAR,96,T. TUCKER,1,2pt,9,,['pointsinthepaint'],layup,1,8,Talen Jalee,Tucker,Talen Jalee,Tucker,T,T,T,T,T. Tucker,FENERBAHÇE BEKO,FBB,T. Tucker,8,,,90.830001831055,45.310001373291,1.0,P2,made,FENERBAHÇE BEKO T. TUCKER 2Pt made,,,,,,,,,2,1,2.0,score,0,0,2,2
09:30,09:30:00,2,2,0,1,1,REGULAR,93,J. THOMASSON JR,1,2pt,10,,['pointsinthepaint'],layup,1,32,Joseph Elliotte,Thomasson Jr,Joseph Elliotte,Thomasson Jr,J,T,J,T,J. Thomasson Jr,TOFAS,TOF,J. Thomasson Jr,32,,,10.329999923706,47.009998321533,1.0,P2,made,TOFAS J. THOMASSON JR 2Pt made,89.0,1.0,A. PEREZ,,,,,,2,2,1.0,score,2,2,0,2
09:30,09:30:00,2,2,0,1,1,REGULAR,89,A. PEREZ,1,assist,11,10,[],,0,2,Alex Daniel,Perez,Alex Daniel,Perez,A,P,A,P,A. Perez,TOFAS,TOF,A. Perez,2,,,,,,ASS,,TOFAS A. PEREZ assist,,,,,,,,,0,3,2.0,,0,2,0,2
09:14,09:14:00,2,2,0,2,1,REGULAR,95,D. HALL,0,2pt,12,,['pointsinthepaint'],layup,1,20,Devon Howard,Hall,Devon Howard,Hall,D,H,D,H,D. Hall,FENERBAHÇE BEKO,FBB,D. Hall,20,,,92.230003356934,44.459999084473,0.0,P2,missed,FENERBAHÇE BEKO D. HALL 2Pt missed,,,,,,,,,0,3,2.0,def_reb,0,2,0,2
09:11,09:11:00,2,2,0,1,1,REGULAR,93,J. THOMASSON JR,1,rebound,13,12,[],defensive,0,32,Joseph Elliotte,Thomasson Jr,Joseph Elliotte,Thomasson Jr,J,T,J,T,J. Thomasson Jr,TOFAS,TOF,J. Thomasson Jr,32,,,,,,REB,,TOFAS rebound defensive,,,,,,,,,0,4,1.0,def_reb,0,2,0,2
08:53,08:53:00,4,2,2,1,1,REGULAR,88,M. BLAZEVIC,1,2pt,14,,['pointsinthepaint'],jumpshot,1,22,Marek,Blazevic,Marek,Blazevic,M,B,M,B,M. Blazevic,TOFAS,TOF,M. Blazevic,22,,,8.460000038147,62.259998321533,1.0,P2,made,TOFAS M. BLAZEVIC 2Pt made,89.0,1.0,A. PEREZ,,,,,,2,5,2.0,score,2,4,0,2
08:53,08:53:00,4,2,2,1,1,REGULAR,89,A. PEREZ,1,assist,15,14,[],,0,2,Alex Daniel,Perez,Alex Daniel,Perez,A,P,A,P,A. Perez,TOFAS,TOF,A. Perez,2,,,,,,ASS,,TOFAS A. PEREZ assist,,,,,,,,,0,6,1.0,,0,4,0,2
08:30,08:30:00,4,4,0,2,1,REGULAR,99,A. BACOT JR,1,2pt,16,,['pointsinthepaint'],jumpshot,1,00,Armando Linwood,Bacot Jr,Armando Linwood,Bacot Jr,A,B,A,B,A. Bacot Jr,FENERBAHÇE BEKO,FBB,A. Bacot Jr,00,,,91.290000915527,43.049999237061,1.0,P2,made,FENERBAHÇE BEKO A. BACOT JR 2Pt made,76.0,2.0,M. MAHMUTOGLU,,,,,,2,6,1.0,score,0,4,2,4
08:30,08:30:00,4,4,0,2,1,REGULAR,76,M. MAHMUTOGLU,1,assist,17,16,[],,0,10,Melih,Mahmutoglu,Melih,Mahmutoglu,M,M,M,M,M. Mahmutoglu,FENERBAHÇE BEKO,FBB,M. Mahmutoglu,10,,,,,,ASS,,FENERBAHÇE BEKO M. MAHMUTOGLU assist,,,,,,,,,0,7,2.0,,0,4,0,4
08:03,08:03:00,4,4,0,1,1,REGULAR,89,A. PEREZ,0,2pt,18,,[],jumpshot,1,2,Alex Daniel,Perez,Alex Daniel,Perez,A,P,A,P,A. Perez,TOFAS,TOF,A. Perez,2,,,20.620000839233,80.900001525879,0.0,P2,missed,TOFAS A. PEREZ 2Pt missed,,,,,,,,,0,7,2.0,,0,4,0,4
08:00,08:00:00,4,4,0,1,1,REGULAR,88,M. BLAZEVIC,1,rebound,19,18,[],offensive,0,22,Marek,Blazevic,Marek,Blazevic,M,B,M,B,M. Blazevic,TOFAS,TOF,M. Blazevic,22,,,,,,REB,,TOFAS rebound offensive,,,,,,,,,0,7,2.0,,0,4,0,4
