start_action,end_action,start_period,start_clock,end_period,end_clock,teamA_no,teamA_name,lineupA_players,lineupA_uid,lineupA_pos_mix,lineupA_tokens,lineupA_names,teamB_no,teamB_name,lineupB_players,lineupB_uid,lineupB_pos_mix,lineupB_tokens,lineupB_names,poss_A,pts_A_for,pts_A_against,net_A,ORtg_A,DRtg_A,poss_B,pts_B_for,pts_B_against,net_B,ORtg_B,DRtg_B,score_start_A,score_start_B,score_end_A,score_end_B
1.0,58.0,1,10:00:00,1,06:18:00,1,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['1:66', '1:88', '1:89', '1:91', '1:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2,FENERBAHÇE BEKO,"[76, 77, 95, 96, 99]",76|77|95|96|99,Unknownx5,"['2:76', '2:77', '2:95', '2:96', '2:99']","['M. Mahmutoglu', 'J. Birsen', 'D. Hall', 'T. Tucker', 'A. Bacot Jr']",8,10,10,0,125.0,125.0,8,10,10,0,125.0,125.0,0,0,12,8
58.1,79.0,1,06:18:00,1,04:33:00,1,TOFAS,"[66, 88, 89, 91, 93]",66|88|89|91|93,Unknownx5,"['1:66', '1:88', '1:89', '1:91', '1:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",2,FENERBAHÇE BEKO,"[76, 93, 95, 96, 99]",76|93|95|96|99,Unknownx5,"['2:76', '2:93', '2:95', '2:96', '2:99']","['M. Mahmutoglu', 'B. Colson Ii', 'D. Hall', 'T. Tucker', 'A. Bacot Jr']",3,2,4,-2,66.66666666666667,133.33333333333334,3,4,2,2,133.33333333333334,66.66666666666667,12,8,14,13
79.1,83.0,1,04:33:00,1,04:33:00,1,TOFAS,"[55, 66, 89, 92, 93]",55|66|89|92|93,Unknownx5,"['1:55', '1:66', '1:89', '1:92', '1:93']","['T. Geçim', 'Y. Saybir', 'A. Perez', 'S. Whaley', 'J. Thomasson Jr']",2,FENERBAHÇE BEKO,"[76, 93, 95, 96, 99]",76|93|95|96|99,Unknownx5,"['2:76', '2:93', '2:95', '2:96', '2:99']","['M. Mahmutoglu', 'B. Colson Ii', 'D. Hall', 'T. Tucker', 'A. Bacot Jr']",0,0,0,0,,,0,0,0,0,,,14,13,14,13
83.1,101.0,1,04:33:00,1,03:15:00,1,TOFAS,"[55, 66, 89, 92, 93]",55|66|89|92|93,Unknownx5,"['1:55', '1:66', '1:89', '1:92', '1:93']","['T. Geçim', 'Y. Saybir', 'A. Perez', 'S. Whaley', 'J. Thomasson Jr']",2,FENERBAHÇE BEKO,"[76, 92, 93, 95, 97]",76|92|93|95|97,Unknownx5,"['2:76', '2:92', '2:93', '2:95', '2:97']","['M. Mahmutoglu', 'N. Melli', 'B. Colson Ii', 'D. Hall', 'B. Boston Jr']",3,0,0,0,0.0,0.0,4,0,0,0,0.0,0.0,14,13,14,13
101.1,103.0,1,03:15:00,1,03:15:00,1,TOFAS,"[55, 66, 89, 90, 92]",55|66|89|90|92,Unknownx5,"['1:55', '1:66', '1:89', '1:90', '1:92']","['T. Geçim', 'Y. Saybir', 'A. Perez', 'H. Besson', 'S. Whaley']",2,FENERBAHÇE BEKO,"[76, 92, 93, 95, 97]",76|92|93|95|97,Unknownx5,"['2:76', '2:92', '2:93', '2:95', '2:97']","['M. Mahmutoglu', 'N. Melli', 'B. Colson Ii', 'D. Hall', 'B. Boston Jr']",0,0,0,0,,,0,0,0,0,,,14,13,14,13
103.1,121.0,1,03:15:00,1,02:32:00,1,TOFAS,"[55, 66, 89, 90, 92]",55|66|89|90|92,Unknownx5,"['1:55', '1:66', '1:89', '1:90', '1:92']","['T. Geçim', 'Y. Saybir', 'A. Perez', 'H. Besson', 'S. Whaley']",2,FENERBAHÇE BEKO,"[89, 92, 93, 95, 97]",89|92|93|95|97,Unknownx5,"['2:89', '2:92', '2:93', '2:95', '2:97']","['O. Bitim', 'N. Melli', 'B. Colson Ii', 'D. Hall', 'B. Boston Jr']",2,0,2,-2,0.0,66.66666666666667,3,2,0,2,66.66666666666667,0.0,14,13,14,16
121.1,134.0,1,02:32:00,1,01:46:00,1,TOFAS,"[55, 66, 89, 90, 92]",55|66|89|90|92,Unknownx5,"['1:55', '1:66', '1:89', '1:90', '1:92']","['T. Geçim', 'Y. Saybir', 'A. Perez', 'H. Besson', 'S. Whaley']",2,FENERBAHÇE BEKO,"[89, 90, 92, 93, 97]",89|90|92|93|97,Unknownx5,"['2:89', '2:90', '2:92', '2:93', '2:97']","['O. Bitim', 'A. Zagars', 'N. Melli', 'B. Colson Ii', 'B. Boston Jr']",1,2,0,2,200.0,0.0,1,0,2,-2,0.0,200.0,14,16,14,18
134.1,149.0,1,01:46:00,1,01:01:00,1,TOFAS,"[55, 89, 90, 92, 94]",55|89|90|92|94,Unknownx5,"['1:55', '1:89', '1:90', '1:92', '1:94']","['T. Geçim', 'A. Perez', 'H. Besson', 'S. Whaley', 'W. Kidd Jr']",2,FENERBAHÇE BEKO,"[89, 90, 92, 93, 97]",89|90|92|93|97,Unknownx5,"['2:89', '2:90', '2:92', '2:93', '2:97']","['O. Bitim', 'A. Zagars', 'N. Melli', 'B. Colson Ii', 'B. Boston Jr']",2,1,0,1,50.0,0.0,2,0,1,-1,0.0,50.0,14,18,16,18
149.1,201.0,1,01:01:00,2,08:53:00,1,TOFAS,"[55, 67, 90, 92, 94]",55|67|90|92|94,Unknownx5,"['1:55', '1:67', '1:90', '1:92', '1:94']","['T. Geçim', 'Ö. Cengiz', 'H. Besson', 'S. Whaley', 'W. Kidd Jr']",2,FENERBAHÇE BEKO,"[89, 90, 92, 93, 97]",89|90|92|93|97,Unknownx5,"['2:89', '2:90', '2:92', '2:93', '2:97']","['O. Bitim', 'A. Zagars', 'N. Melli', 'B. Colson Ii', 'B. Boston Jr']",5,2,2,0,40.0,40.0,5,2,2,0,40.0,40.0,16,18,20,18
201.1,210.0,2,08:53:00,2,08:45:00,1,TOFAS,"[55, 67, 90, 92, 94]",55|67|90|92|94,Unknownx5,"['1:55', '1:67', '1:90', '1:92', '1:94']","['T. Geçim', 'Ö. Cengiz', 'H. Besson', 'S. Whaley', 'W. Kidd Jr']",2,FENERBAHÇE BEKO,"[89, 90, 93, 97, 99]",89|90|93|97|99,Unknownx5,"['2:89', '2:90', '2:93', '2:97', '2:99']","['O. Bitim', 'A. Zagars', 'B. Colson Ii', 'B. Boston Jr', 'A. Bacot Jr']",1,0,0,0,0.0,0.0,1,0,0,0,0.0,0.0,20,18,20,19
210.1,219.0,2,08:45:00,2,08:33:00,1,TOFAS,"[55, 67, 90, 92, 94]",55|67|90|92|94,Unknownx5,"['1:55', '1:67', '1:90', '1:92', '1:94']","['T. Geçim', 'Ö. Cengiz', 'H. Besson', 'S. Whaley', 'W. Kidd Jr']",2,FENERBAHÇE BEKO,"[77, 89, 90, 97, 99]",77|89|90|97|99,Unknownx5,"['2:77', '2:89', '2:90', '2:97', '2:99']","['J. Birsen', 'O. Bitim', 'A. Zagars', 'B. Boston Jr', 'A. Bacot Jr']",0,0,1,-1,,100.0,1,1,0,1,100.0,,20,19,22,19
