gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName,team_name,team_code,player_name_from_roster,player_shirt,player_pos_raw,player_pos_group,x,y,r,ev_code,ev_result,ev_text,assist_pno,assist_tno,assist_player,block_pno,block_tno,block_player,assist_pos_group,block_pos_group,points,possession_id,possession_owner_tno,possession_end_reason,pts_1,cum_1,pts_2,cum_2
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,game,1,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,game start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,period,2,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,period start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,jumpball,4,,[],startperiod,0,,,,,,,,,,,,,,,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,1,1,REGULAR,64,M. SAJUS,1,jumpball,5,4,[],won,0,19,Martynas,Sajus,Martynas,Sajus,M,S,M,S,M. Sajus,ALIAGA PETKIM SPOR,PTK,M. Sajus,19,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,2,1,REGULAR,105,F. GILLESPIE II,1,jumpball,6,4,[],lost,0,33,Frederick Maurice ,Gillespie Ii,Frederick Maurice ,Gillespie Ii,F,G,F,G,F. Gillespie Ii,GALATASARAY MCT TECHNIC,GSM,F. Gillespie Ii,33,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:43,09:43:00,0,0,0,1,1,REGULAR,64,M. SAJUS,1,turnover,8,,[],ballhandling,0,19,Martynas,Sajus,Martynas,Sajus,M,S,M,S,M. Sajus,ALIAGA PETKIM SPOR,PTK,M. Sajus,19,,,,,,TO,,ALIAGA PETKIM SPOR M. SAJUS turnover ballhandling,,,,,,,,,0,1,1.0,turnover,0,0,0,0
09:23,09:23:00,0,0,0,2,1,REGULAR,104,F. WHITE JR,0,3pt,10,,['fromturnover'],jumpshot,1,35,Fabian Christopher,White Jr,Fabian Christopher,White Jr,F,W,F,W,F. White Jr,GALATASARAY MCT TECHNIC,GSM,F. White Jr,35,,,77.569999694824,89.379997253418,0.0,P3,missed,GALATASARAY MCT TECHNIC F. WHITE JR 3Pt missed,,,,,,,,,0,2,2.0,,0,0,0,0
09:21,09:21:00,0,0,0,2,1,REGULAR,104,F. WHITE JR,1,rebound,11,10,[],offensive,0,35,Fabian Christopher,White Jr,Fabian Christopher,White Jr,F,W,F,W,F. White Jr,GALATASARAY MCT TECHNIC,GSM,F. White Jr,35,,,,,,REB,,GALATASARAY MCT TECHNIC rebound offensive,,,,,,,,,0,2,2.0,,0,0,0,0
09:19,09:19:00,0,2,-2,2,1,REGULAR,104,F. WHITE JR,1,2pt,12,,"['2ndchance', 'fromturnover', 'pointsinthepaint']",jumpshot,1,35,Fabian Christopher,White Jr,Fabian Christopher,White Jr,F,W,F,W,F. White Jr,GALATASARAY MCT TECHNIC,GSM,F. White Jr,35,,,93.790000915527,62.259998321533,1.0,P2,made,GALATASARAY MCT TECHNIC F. WHITE JR 2Pt made,,,,,,,,,2,2,2.0,score,0,0,2,2
09:01,09:01:00,0,2,-2,1,1,REGULAR,70,U. UTOMI,0,2pt,13,,[],stepbackjumpshot,1,8,Uzodinma,Utomi,Uzodinma,Utomi,U,U,U,U,U. Utomi,ALIAGA PETKIM SPOR,PTK,U. Utomi,8,,,12.199999809265,72.430000305176,0.0,P2,missed,ALIAGA PETKIM SPOR U. UTOMI 2Pt missed,,,,,,,,,0,3,1.0,def_reb,0,0,0,2
08:57,08:57:00,0,2,-2,2,1,REGULAR,105,F. GILLESPIE II,1,rebound,14,13,[],defensive,0,33,Frederick Maurice ,Gillespie Ii,Frederick Maurice ,Gillespie Ii,F,G,F,G,F. Gillespie Ii,GALATASARAY MCT TECHNIC,GSM,F. Gillespie Ii,33,,,,,,REB,,GALATASARAY MCT TECHNIC rebound defensive,,,,,,,,,0,4,2.0,def_reb,0,0,0,2
08:52,08:52:00,0,2,-2,2,1,REGULAR,103,J. PALMER JR,1,turnover,16,,[],travel,0,12,James Alfred,Palmer Jr,James Alfred,Palmer Jr,J,P,J,P,J. Palmer Jr,GALATASARAY MCT TECHNIC,GSM,J. Palmer Jr,12,,,,,,TO,,GALATASARAY MCT TECHNIC J. PALMER JR turnover travel,,,,,,,,,0,5,1.0,turnover,0,0,0,2
08:36,08:36:00,0,2,-2,1,1,REGULAR,64,M. SAJUS,0,2pt,18,,"['fromturnover', 'pointsinthepaint']",drivinglayup,1,19,Martynas,Sajus,Martynas,Sajus,M,S,M,S,M. Sajus,ALIAGA PETKIM SPOR,PTK,M. Sajus,19,,,7.9899997711182,46.439998626709,0.0,P2,missed,ALIAGA PETKIM SPOR M. SAJUS 2Pt missed,,,,,,,,,0,6,2.0,def_reb,0,0,0,2
08:35,08:35:00,0,2,-2,1,1,REGULAR,0,,1,rebound,20,18,['team'],offensive,0,,,,,,,,,,,ALIAGA PETKIM SPOR,PTK,,,,,,,,TREB,,ALIAGA PETKIM SPOR team rebound offensive,,,,,,,,,0,7,1.0,def_reb,0,0,0,2
08:27,08:27:00,0,2,-2,1,1,REGULAR,0,,1,turnover,23,,['team'],24sec,0,,,,,,,,,,,ALIAGA PETKIM SPOR,PTK,,,,,,,,TO,,ALIAGA PETKIM SPOR  turnover 24sec,,,,,,,,,0,8,2.0,turnover,0,0,0,2
