possession_id,period,start_action,end_action,owner_tno,end_reason,pts_owner,pts_against,owner_team_name,net_pts
0,1,1,6,,,0,0,,0
1,1,7,9,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
2,1,13,13,2.0,def_reb,0,0,KARSIYAKA,0
3,1,15,15,1.0,score,3,3,GALATASARAY MCT TECHNIC,0
4,1,16,17,2.0,score,2,2,KARSIYAKA,0
5,1,18,18,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
6,1,19,19,2.0,def_reb,0,0,KARSIYAKA,0
7,1,21,23,1.0,made_ft,1,0,GALATASARAY MCT TECHNIC,1
8,1,24,24,2.0,made_ft_last,1,1,KARSIYAKA,0
9,1,27,27,1.0,score,3,3,GALATASARAY MCT TECHNIC,0
10,1,28,29,2.0,def_reb,0,0,KARSIYAKA,0
11,1,30,30,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
12,1,31,31,2.0,def_reb,0,0,KARSIYAKA,0
13,1,32,32,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
14,1,33,33,2.0,score,3,3,KARSIYAKA,0
15,1,34,34,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
16,1,35,35,2.0,def_reb,0,0,KARSIYAKA,0
17,1,36,36,1.0,score,2,0,GALATASARAY MCT TECHNIC,2
18,1,37,37,2.0,score,3,0,KARSIYAKA,3
19,1,38,39,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
20,1,40,40,2.0,def_reb,0,0,KARSIYAKA,0
21,1,41,45,1.0,score,2,2,GALATASARAY MCT TECHNIC,0
22,1,46,46,2.0,score,2,2,KARSIYAKA,0
23,1,47,47,1.0,turnover,0,0,GALATASARAY MCT TECHNIC,0
24,1,48,59,2.0,score,2,2,KARSIYAKA,0
25,1,64,64,1.0,score,2,2,GALATASARAY MCT TECHNIC,0
26,1,65,65,2.0,def_reb,0,0,KARSIYAKA,0
27,1,66,66,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
28,1,68,70,2.0,def_reb,0,0,KARSIYAKA,0
29,1,71,75,1.0,score,2,2,GALATASARAY MCT TECHNIC,0
30,1,76,76,2.0,score,2,2,KARSIYAKA,0
31,1,77,78,1.0,turnover,0,0,GALATASARAY MCT TECHNIC,0
32,1,79,80,2.0,score,2,2,KARSIYAKA,0
33,1,81,82,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
34,1,83,83,2.0,def_reb,0,0,KARSIYAKA,0
35,1,84,84,1.0,score,2,0,GALATASARAY MCT TECHNIC,2
