start_action,end_action,start_period,start_clock,end_period,end_clock,teamA_no,teamA_name,lineupA_players,lineupA_uid,lineupA_pos_mix,lineupA_tokens,lineupA_names,teamB_no,teamB_name,lineupB_players,lineupB_uid,lineupB_pos_mix,lineupB_tokens,lineupB_names,poss_A,pts_A_for,pts_A_against,net_A,ORtg_A,DRtg_A,poss_B,pts_B_for,pts_B_against,net_B,ORtg_B,DRtg_B,score_start_A,score_start_B,score_end_A,score_end_B
1.0,61.0,1,10:00:00,1,07:23:00,1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[5, 9, 11, 13, 21]",5|9|11|13|21,Unknownx5,"['1:5', '1:9', '1:11', '1:13', '1:21']","['M. Agva', 'R. Badzim', 'S. Griffin', 'J. Hawkins', 'K. Smith Jr']",2,BURSASPOR BASKETBOL,"[102, 127, 133, 134, 135]",102|127|133|134|135,Unknownx5,"['2:102', '2:127', '2:133', '2:134', '2:135']","['B. Akin', 'L. Nnoko', 'B. Childress', 'V. King', 'A. Konontsuk']",6,4,3,1,66.66666666666667,42.857142857142854,7,3,4,-1,42.857142857142854,66.66666666666667,0,0,4,3
61.1,125.0,1,07:23:00,1,04:25:00,1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[5, 9, 11, 13, 21]",5|9|11|13|21,Unknownx5,"['1:5', '1:9', '1:11', '1:13', '1:21']","['M. Agva', 'R. Badzim', 'S. Griffin', 'J. Hawkins', 'K. Smith Jr']",2,BURSASPOR BASKETBOL,"[102, 133, 134, 135, 136]",102|133|134|135|136,Unknownx5,"['2:102', '2:133', '2:134', '2:135', '2:136']","['B. Akin', 'B. Childress', 'V. King', 'A. Konontsuk', 'J. Delaurier']",7,6,9,-3,85.71428571428571,112.5,8,9,6,3,112.5,85.71428571428571,4,3,11,11
125.1,150.0,1,04:25:00,1,02:52:00,1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[5, 9, 11, 13, 21]",5|9|11|13|21,Unknownx5,"['1:5', '1:9', '1:11', '1:13', '1:21']","['M. Agva', 'R. Badzim', 'S. Griffin', 'J. Hawkins', 'K. Smith Jr']",2,BURSASPOR BASKETBOL,"[101, 129, 133, 134, 136]",101|129|133|134|136,Unknownx5,"['2:101', '2:129', '2:133', '2:134', '2:136']","['H. Köksal', 'B. Crawford', 'B. Childress', 'V. King', 'J. Delaurier']",6,0,1,-1,0.0,16.666666666666668,6,1,0,1,16.666666666666668,0.0,11,11,13,11
150.1,162.0,1,02:52:00,1,02:16:00,1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[3, 10, 11, 13, 21]",3|10|11|13|21,Unknownx5,"['1:3', '1:10', '1:11', '1:13', '1:21']","['E. Tanisan', 'J. Roberts', 'S. Griffin', 'J. Hawkins', 'K. Smith Jr']",2,BURSASPOR BASKETBOL,"[101, 129, 133, 134, 136]",101|129|133|134|136,Unknownx5,"['2:101', '2:129', '2:133', '2:134', '2:136']","['H. Köksal', 'B. Crawford', 'B. Childress', 'V. King', 'J. Delaurier']",2,0,0,0,0.0,0.0,1,0,0,0,0.0,0.0,13,11,13,11
162.1,180.0,1,02:16:00,1,01:12:00,1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[3, 10, 11, 12, 13]",3|10|11|12|13,Unknownx5,"['1:3', '1:10', '1:11', '1:12', '1:13']","['E. Tanisan', 'J. Roberts', 'S. Griffin', 'M. Cazalon', 'J. Hawkins']",2,BURSASPOR BASKETBOL,"[101, 129, 133, 134, 136]",101|129|133|134|136,Unknownx5,"['2:101', '2:129', '2:133', '2:134', '2:136']","['H. Köksal', 'B. Crawford', 'B. Childress', 'V. King', 'J. Delaurier']",2,0,2,-2,0.0,200.0,1,2,0,2,200.0,0.0,13,11,13,16
180.1,182.0,1,01:12:00,1,01:12:00,1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[3, 7, 10, 12, 13]",3|7|10|12|13,Unknownx5,"['1:3', '1:7', '1:10', '1:12', '1:13']","['E. Tanisan', 'Ö. Ilyasoglu', 'J. Roberts', 'M. Cazalon', 'J. Hawkins']",2,BURSASPOR BASKETBOL,"[101, 129, 133, 134, 136]",101|129|133|134|136,Unknownx5,"['2:101', '2:129', '2:133', '2:134', '2:136']","['H. Köksal', 'B. Crawford', 'B. Childress', 'V. King', 'J. Delaurier']",0,0,0,0,,,0,0,0,0,,,13,16,13,16
182.1,202.0,1,01:12:00,1,00:05:20,1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[3, 7, 10, 12, 13]",3|7|10|12|13,Unknownx5,"['1:3', '1:7', '1:10', '1:12', '1:13']","['E. Tanisan', 'Ö. Ilyasoglu', 'J. Roberts', 'M. Cazalon', 'J. Hawkins']",2,BURSASPOR BASKETBOL,"[4, 101, 102, 129, 134]",4|101|102|129|134,Unknownx5,"['2:4', '2:101', '2:102', '2:129', '2:134']","['Y. Onar', 'H. Köksal', 'B. Akin', 'B. Crawford', 'V. King']",3,4,3,1,133.33333333333334,150.0,2,3,4,-1,150.0,133.33333333333334,13,16,19,18
202.1,220.0,1,00:05:20,2,10:00:00,1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[3, 7, 11, 12, 21]",3|7|11|12|21,Unknownx5,"['1:3', '1:7', '1:11', '1:12', '1:21']","['E. Tanisan', 'Ö. Ilyasoglu', 'S. Griffin', 'M. Cazalon', 'K. Smith Jr']",2,BURSASPOR BASKETBOL,"[4, 101, 102, 129, 134]",4|101|102|129|134,Unknownx5,"['2:4', '2:101', '2:102', '2:129', '2:134']","['Y. Onar', 'H. Köksal', 'B. Akin', 'B. Crawford', 'V. King']",2,0,0,0,0.0,0.0,1,0,0,0,0.0,0.0,19,18,19,18
220.1,224.0,2,10:00:00,2,10:00:00,1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[3, 7, 9, 10, 12]",3|7|9|10|12,Unknownx5,"['1:3', '1:7', '1:9', '1:10', '1:12']","['E. Tanisan', 'Ö. Ilyasoglu', 'R. Badzim', 'J. Roberts', 'M. Cazalon']",2,BURSASPOR BASKETBOL,"[4, 101, 102, 129, 134]",4|101|102|129|134,Unknownx5,"['2:4', '2:101', '2:102', '2:129', '2:134']","['Y. Onar', 'H. Köksal', 'B. Akin', 'B. Crawford', 'V. King']",0,0,0,0,,,0,0,0,0,,,19,18,19,18
224.1,251.0,2,10:00:00,2,08:13:00,1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,"[3, 7, 9, 10, 12]",3|7|9|10|12,Unknownx5,"['1:3', '1:7', '1:9', '1:10', '1:12']","['E. Tanisan', 'Ö. Ilyasoglu', 'R. Badzim', 'J. Roberts', 'M. Cazalon']",2,BURSASPOR BASKETBOL,"[4, 101, 129, 133, 135]",4|101|129|133|135,Unknownx5,"['2:4', '2:101', '2:129', '2:133', '2:135']","['Y. Onar', 'H. Köksal', 'B. Crawford', 'B. Childress', 'A. Konontsuk']",4,2,3,-1,50.0,75.0,4,3,2,1,75.0,50.0,19,18,22,20
