team_no,team_name,start_action,end_action,players_on_court,lineup_uid,possessions,poss_for,poss_against,pts_for,pts_against,net,ORtg,DRtg,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against,lineup_pos_mix,lineup_size,lineup_uid_st,lineup_uid_pair,players_on_court_st,players_on_court_tokens,players_on_court_names,team_name_st
1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,429.1,443.0,"[3, 9, 11, 12, 21]",3|9|11|12|21,0,0,1,2,0,2,,0.0,2,00:04:60,3,10:00:00,40,35,42,35,Unknownx5,5,3|9|11|12|21,1:3|1:9|1:11|1:12|1:21,"[3, 9, 11, 12, 21]","['1:3', '1:9', '1:11', '1:12', '1:21']","['E. Tanisan', 'R. Badzim', 'S. Griffin', 'M. Cazalon', 'K. Smith Jr']",YUKATEL MERKEZEFENDI BELEDIYESI BASKET
1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,443.1,562.0,"[5, 11, 12, 13, 21]",5|11|12|13|21,18,18,17,8,5,3,44.44444444444444,29.41176470588235,3,10:00:00,3,05:07:00,42,35,50,40,Unknownx5,5,5|11|12|13|21,1:5|1:11|1:12|1:13|1:21,"[5, 11, 12, 13, 21]","['1:5', '1:11', '1:12', '1:13', '1:21']","['M. Agva', 'S. Griffin', 'M. Cazalon', 'J. Hawkins', 'K. Smith Jr']",YUKATEL MERKEZEFENDI BELEDIYESI BASKET
1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,562.1,571.0,"[7, 10, 11, 12, 13]",7|10|11|12|13,1,1,2,0,0,0,0.0,0.0,3,05:07:00,3,04:40:00,50,40,50,40,Unknownx5,5,7|10|11|12|13,1:7|1:10|1:11|1:12|1:13,"[7, 10, 11, 12, 13]","['1:7', '1:10', '1:11', '1:12', '1:13']","['Ö. Ilyasoglu', 'J. Roberts', 'S. Griffin', 'M. Cazalon', 'J. Hawkins']",YUKATEL MERKEZEFENDI BELEDIYESI BASKET
1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,571.1,604.0,"[7, 9, 10, 11, 13]",7|9|10|11|13,5,5,5,0,4,-4,0.0,80.0,3,04:40:00,3,02:43:00,50,40,50,44,Unknownx5,5,7|9|10|11|13,1:7|1:9|1:10|1:11|1:13,"[7, 9, 10, 11, 13]","['1:7', '1:9', '1:10', '1:11', '1:13']","['Ö. Ilyasoglu', 'R. Badzim', 'J. Roberts', 'S. Griffin', 'J. Hawkins']",YUKATEL MERKEZEFENDI BELEDIYESI BASKET
1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,604.1,627.0,"[3, 7, 9, 10, 11]",3|7|9|10|11,5,5,4,0,2,-2,0.0,50.0,3,02:43:00,3,01:13:00,50,44,50,46,Unknownx5,5,3|7|9|10|11,1:3|1:7|1:9|1:10|1:11,"[3, 7, 9, 10, 11]","['1:3', '1:7', '1:9', '1:10', '1:11']","['E. Tanisan', 'Ö. Ilyasoglu', 'R. Badzim', 'J. Roberts', 'S. Griffin']",YUKATEL MERKEZEFENDI BELEDIYESI BASKET
1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,627.1,651.0,"[3, 5, 7, 9, 21]",3|5|7|9|21,3,3,3,2,3,-1,66.66666666666667,100.0,3,01:13:00,4,10:00:00,50,46,52,49,Unknownx5,5,3|5|7|9|21,1:3|1:5|1:7|1:9|1:21,"[3, 5, 7, 9, 21]","['1:3', '1:5', '1:7', '1:9', '1:21']","['E. Tanisan', 'M. Agva', 'Ö. Ilyasoglu', 'R. Badzim', 'K. Smith Jr']",YUKATEL MERKEZEFENDI BELEDIYESI BASKET
1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,651.1,836.0,"[5, 11, 12, 13, 21]",5|11|12|13|21,25,25,26,21,14,7,84.0,53.84615384615385,4,10:00:00,4,01:03:00,52,49,73,63,Unknownx5,5,5|11|12|13|21,1:5|1:11|1:12|1:13|1:21,"[5, 11, 12, 13, 21]","['1:5', '1:11', '1:12', '1:13', '1:21']","['M. Agva', 'S. Griffin', 'M. Cazalon', 'J. Hawkins', 'K. Smith Jr']",YUKATEL MERKEZEFENDI BELEDIYESI BASKET
1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,836.1,873.0,"[5, 7, 11, 12, 21]",5|7|11|12|21,5,5,4,2,2,0,40.0,50.0,4,01:03:00,4,00:28:90,73,63,75,65,Unknownx5,5,5|7|11|12|21,1:5|1:7|1:11|1:12|1:21,"[5, 7, 11, 12, 21]","['1:5', '1:7', '1:11', '1:12', '1:21']","['M. Agva', 'Ö. Ilyasoglu', 'S. Griffin', 'M. Cazalon', 'K. Smith Jr']",YUKATEL MERKEZEFENDI BELEDIYESI BASKET
1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,873.1,884.0,"[4, 5, 7, 11, 12]",4|5|7|11|12,2,2,2,0,0,0,0.0,0.0,4,00:28:90,4,00:00:00,75,65,75,65,Unknownx5,5,4|5|7|11|12,1:4|1:5|1:7|1:11|1:12,"[4, 5, 7, 11, 12]","['1:4', '1:5', '1:7', '1:11', '1:12']","['E. Paltaci', 'M. Agva', 'Ö. Ilyasoglu', 'S. Griffin', 'M. Cazalon']",YUKATEL MERKEZEFENDI BELEDIYESI BASKET
2,BURSASPOR BASKETBOL,1.0,61.0,"[102, 127, 133, 134, 135]",102|127|133|134|135,7,7,7,3,4,-1,42.857142857142854,57.142857142857146,1,10:00:00,1,07:23:00,0,0,3,4,Unknownx5,5,102|127|133|134|135,2:102|2:127|2:133|2:134|2:135,"[102, 127, 133, 134, 135]","['2:102', '2:127', '2:133', '2:134', '2:135']","['B. Akin', 'L. Nnoko', 'B. Childress', 'V. King', 'A. Konontsuk']",BURSASPOR BASKETBOL
2,BURSASPOR BASKETBOL,61.1,125.0,"[102, 133, 134, 135, 136]",102|133|134|135|136,8,8,8,8,7,1,100.0,87.5,1,07:23:00,1,04:25:00,3,4,11,11,Unknownx5,5,102|133|134|135|136,2:102|2:133|2:134|2:135|2:136,"[102, 133, 134, 135, 136]","['2:102', '2:133', '2:134', '2:135', '2:136']","['B. Akin', 'B. Childress', 'V. King', 'A. Konontsuk', 'J. Delaurier']",BURSASPOR BASKETBOL
2,BURSASPOR BASKETBOL,125.1,182.0,"[101, 129, 133, 134, 136]",101|129|133|134|136,10,10,11,5,2,3,50.0,18.181818181818183,1,04:25:00,1,01:12:00,11,11,16,13,Unknownx5,5,101|129|133|134|136,2:101|2:129|2:133|2:134|2:136,"[101, 129, 133, 134, 136]","['2:101', '2:129', '2:133', '2:134', '2:136']","['H. Köksal', 'B. Crawford', 'B. Childress', 'V. King', 'J. Delaurier']",BURSASPOR BASKETBOL
2,BURSASPOR BASKETBOL,182.1,224.0,"[4, 101, 102, 129, 134]",4|101|102|129|134,5,5,5,2,6,-4,40.0,120.0,1,01:12:00,2,10:00:00,16,13,18,19,Unknownx5,5,4|101|102|129|134,2:4|2:101|2:102|2:129|2:134,"[4, 101, 102, 129, 134]","['2:4', '2:101', '2:102', '2:129', '2:134']","['Y. Onar', 'H. Köksal', 'B. Akin', 'B. Crawford', 'V. King']",BURSASPOR BASKETBOL
2,BURSASPOR BASKETBOL,224.1,299.0,"[4, 101, 129, 133, 135]",4|101|129|133|135,11,11,11,5,5,0,45.45454545454545,45.45454545454545,2,10:00:00,2,05:46:00,18,19,23,24,Unknownx5,5,4|101|129|133|135,2:4|2:101|2:129|2:133|2:135,"[4, 101, 129, 133, 135]","['2:4', '2:101', '2:129', '2:133', '2:135']","['Y. Onar', 'H. Köksal', 'B. Crawford', 'B. Childress', 'A. Konontsuk']",BURSASPOR BASKETBOL
2,BURSASPOR BASKETBOL,299.1,345.0,"[102, 127, 133, 134, 135]",102|127|133|134|135,6,6,5,4,2,2,66.66666666666667,40.0,2,05:46:00,2,04:13:00,23,24,27,26,Unknownx5,5,102|127|133|134|135,2:102|2:127|2:133|2:134|2:135,"[102, 127, 133, 134, 135]","['2:102', '2:127', '2:133', '2:134', '2:135']","['B. Akin', 'L. Nnoko', 'B. Childress', 'V. King', 'A. Konontsuk']",BURSASPOR BASKETBOL
2,BURSASPOR BASKETBOL,345.1,431.0,"[101, 127, 133, 134, 135]",101|127|133|134|135,11,11,12,8,14,-6,72.72727272727273,116.66666666666667,2,04:13:00,2,00:04:60,27,26,35,40,Unknownx5,5,101|127|133|134|135,2:101|2:127|2:133|2:134|2:135,"[101, 127, 133, 134, 135]","['2:101', '2:127', '2:133', '2:134', '2:135']","['H. Köksal', 'L. Nnoko', 'B. Childress', 'V. King', 'A. Konontsuk']",BURSASPOR BASKETBOL
2,BURSASPOR BASKETBOL,431.1,447.0,"[4, 102, 126, 134, 135]",4|102|126|134|135,1,1,0,0,2,-2,0.0,,2,00:04:60,3,10:00:00,35,40,35,42,Unknownx5,5,4|102|126|134|135,2:4|2:102|2:126|2:134|2:135,"[4, 102, 126, 134, 135]","['2:4', '2:102', '2:126', '2:134', '2:135']","['Y. Onar', 'B. Akin', 'B. Satir', 'V. King', 'A. Konontsuk']",BURSASPOR BASKETBOL
2,BURSASPOR BASKETBOL,447.1,550.0,"[101, 127, 129, 133, 134]",101|127|129|133|134,15,15,16,5,8,-3,33.333333333333336,50.0,3,10:00:00,3,05:32:00,35,42,40,50,Unknownx5,5,101|127|129|133|134,2:101|2:127|2:129|2:133|2:134,"[101, 127, 129, 133, 134]","['2:101', '2:127', '2:129', '2:133', '2:134']","['H. Köksal', 'L. Nnoko', 'B. Crawford', 'B. Childress', 'V. King']",BURSASPOR BASKETBOL
2,BURSASPOR BASKETBOL,550.1,586.0,"[102, 127, 133, 134, 135]",102|127|133|134|135,5,5,5,2,0,2,40.0,0.0,3,05:32:00,3,03:52:00,40,50,42,50,Unknownx5,5,102|127|133|134|135,2:102|2:127|2:133|2:134|2:135,"[102, 127, 133, 134, 135]","['2:102', '2:127', '2:133', '2:134', '2:135']","['B. Akin', 'L. Nnoko', 'B. Childress', 'V. King', 'A. Konontsuk']",BURSASPOR BASKETBOL
2,BURSASPOR BASKETBOL,586.1,606.0,"[101, 102, 127, 133, 135]",101|102|127|133|135,4,4,3,2,0,2,50.0,0.0,3,03:52:00,3,02:43:00,42,50,44,50,Unknownx5,5,101|102|127|133|135,2:101|2:102|2:127|2:133|2:135,"[101, 102, 127, 133, 135]","['2:101', '2:102', '2:127', '2:133', '2:135']","['H. Köksal', 'B. Akin', 'L. Nnoko', 'B. Childress', 'A. Konontsuk']",BURSASPOR BASKETBOL
2,BURSASPOR BASKETBOL,606.1,631.0,"[101, 102, 127, 129, 135]",101|102|127|129|135,4,4,5,2,0,2,50.0,0.0,3,02:43:00,3,01:13:00,44,50,46,50,Unknownx5,5,101|102|127|129|135,2:101|2:102|2:127|2:129|2:135,"[101, 102, 127, 129, 135]","['2:101', '2:102', '2:127', '2:129', '2:135']","['H. Köksal', 'B. Akin', 'L. Nnoko', 'B. Crawford', 'A. Konontsuk']",BURSASPOR BASKETBOL
2,BURSASPOR BASKETBOL,631.1,657.0,"[101, 102, 129, 135, 136]",101|102|129|135|136,3,3,3,3,2,1,100.0,66.66666666666667,3,01:13:00,4,10:00:00,46,50,49,52,Unknownx5,5,101|102|129|135|136,2:101|2:102|2:129|2:135|2:136,"[101, 102, 129, 135, 136]","['2:101', '2:102', '2:129', '2:135', '2:136']","['H. Köksal', 'B. Akin', 'B. Crawford', 'A. Konontsuk', 'J. Delaurier']",BURSASPOR BASKETBOL
2,BURSASPOR BASKETBOL,657.1,702.0,"[102, 129, 134, 135, 136]",102|129|134|135|136,7,7,7,0,7,-7,0.0,100.0,4,10:00:00,4,08:07:00,49,52,49,59,Unknownx5,5,102|129|134|135|136,2:102|2:129|2:134|2:135|2:136,"[102, 129, 134, 135, 136]","['2:102', '2:129', '2:134', '2:135', '2:136']","['B. Akin', 'B. Crawford', 'V. King', 'A. Konontsuk', 'J. Delaurier']",BURSASPOR BASKETBOL
2,BURSASPOR BASKETBOL,702.1,780.0,"[102, 127, 129, 133, 134]",102|127|129|133|134,11,11,11,2,5,-3,18.181818181818183,45.45454545454545,4,08:07:00,4,04:31:00,49,59,51,64,Unknownx5,5,102|127|129|133|134,2:102|2:127|2:129|2:133|2:134,"[102, 127, 129, 133, 134]","['2:102', '2:127', '2:129', '2:133', '2:134']","['B. Akin', 'L. Nnoko', 'B. Crawford', 'B. Childress', 'V. King']",BURSASPOR BASKETBOL
2,BURSASPOR BASKETBOL,780.1,860.0,"[102, 127, 133, 134, 135]",102|127|133|134|135,11,11,11,14,9,5,127.27272727272727,81.81818181818181,4,04:31:00,4,00:37:20,51,64,65,73,Unknownx5,5,102|127|133|134|135,2:102|2:127|2:133|2:134|2:135,"[102, 127, 133, 134, 135]","['2:102', '2:127', '2:133', '2:134', '2:135']","['B. Akin', 'L. Nnoko', 'B. Childress', 'V. King', 'A. Konontsuk']",BURSASPOR BASKETBOL
2,BURSASPOR BASKETBOL,860.1,884.0,"[102, 126, 127, 134, 135]",102|126|127|134|135,3,3,3,0,2,-2,0.0,66.66666666666667,4,00:37:20,4,00:00:00,65,73,65,75,Unknownx5,5,102|126|127|134|135,2:102|2:126|2:127|2:134|2:135,"[102, 126, 127, 134, 135]","['2:102', '2:126', '2:127', '2:134', '2:135']","['B. Akin', 'B. Satir', 'L. Nnoko', 'V. King', 'A. Konontsuk']",BURSASPOR BASKETBOL
