team_no,team_name,team_code,player_no,name,firstName,familyName,shirtNumber,starter,captain,active,position_raw,position_group,sMinutes,sFieldGoalsMade,sFieldGoalsAttempted,sFieldGoalsPercentage,sThreePointersMade,sThreePointersAttempted,sThreePointersPercentage,sTwoPointersMade,sTwoPointersAttempted,sTwoPointersPercentage,sFreeThrowsMade,sFreeThrowsAttempted,sFreeThrowsPercentage,sReboundsDefensive,sReboundsOffensive,sReboundsTotal,sAssists,sTurnovers,sSteals,sBlocks,sBlocksReceived,sFoulsPersonal,sFoulsOn,sPoints,sPointsSecondChance,sPointsFastBreak,sPlusMinusPoints,sPointsInThePaint,scoreboardName,pair_token
1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,3,E. Tanisan,Emre,Tanisan,0,0,,0,,,8:46,1,3,33,1,2,50,0,1,0,0,0,0,3,1,4,0,0,0,0,0,2,0,3,0,0,0,0,E. Tanisan,1:3
1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,11,S. Griffin,Samuel Gevaris,Griffin,1,1,,1,,,33:26,6,10,60,2,2,100,4,8,50,5,6,83,0,0,0,1,3,2,0,1,2,6,19,0,8,7,4,S. Griffin,1:11
1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,21,K. Smith Jr,Kenneth Jerome,Smith Jr,4,1,,0,,,29:12,2,10,20,1,6,16,1,4,25,0,0,0,1,0,1,10,4,0,1,0,2,0,5,0,0,17,0,K. Smith Jr,1:21
1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,8,H. Vanwijn,Hans,Vanwijn,10,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,H. Vanwijn,1:8
1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,7,Ö. Ilyasoglu,Ömer Can,Ilyasoglu,13,0,,1,,,11:36,0,3,0,0,2,0,0,1,0,1,4,25,2,0,2,1,1,0,0,0,2,2,1,0,0,-3,0,Ö. Ilyasoglu,1:7
1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,9,R. Badzim,Roko,Badzim,18,1,,0,,,16:07,2,4,50,1,2,50,1,2,50,0,0,0,1,0,1,0,1,1,0,0,1,0,5,0,2,-3,2,R. Badzim,1:9
1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,12,M. Cazalon,Malcolm Jean Ahmed,Cazalon,21,0,,1,,,27:36,5,10,50,3,7,42,2,3,66,2,3,66,6,0,6,4,2,3,0,0,2,4,15,0,2,15,2,M. Cazalon,1:12
1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,2,A. Engin,Ata,Engin,22,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A. Engin,1:2
1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,10,J. Roberts,Joshua Artee,Roberts,23,0,,0,,,11:12,2,4,50,0,0,0,2,4,50,0,0,0,2,2,4,0,1,0,0,0,0,0,4,2,2,-9,4,J. Roberts,1:10
1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,13,J. Hawkins,Javontae Aaron,Hawkins,31,1,1.0,0,,,32:58,3,9,33,2,5,40,1,4,25,1,1,100,8,1,9,1,1,2,1,0,5,2,9,0,6,9,2,J. Hawkins,1:13
1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,5,M. Agva,Mahir,Agva,46,1,,1,,,28:38,5,8,62,0,0,0,5,8,62,4,5,80,9,0,9,3,1,2,1,1,3,5,14,0,0,17,6,M. Agva,1:5
1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,4,E. Paltaci,Erbey Kemal,Paltaci,77,0,,1,,,0:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E. Paltaci,1:4
2,BURSASPOR BASKETBOL,BAR,133,B. Childress,Brandon Reginald,Childress,0,1,,0,,,33:30,4,11,36,1,3,33,3,8,37,2,2,100,4,0,4,7,2,2,0,1,5,5,11,2,2,2,6,B. Childress,2:133
2,BURSASPOR BASKETBOL,BAR,3,T. Akdamar,Tevfik,Akdamar,3,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T. Akdamar,2:3
2,BURSASPOR BASKETBOL,BAR,101,H. Köksal,Hüseyin Göksenin,Köksal,7,0,1.0,0,,,21:07,0,4,0,0,3,0,0,1,0,0,0,0,1,0,1,2,0,3,0,0,2,0,0,0,0,-5,0,H. Köksal,2:101
2,BURSASPOR BASKETBOL,BAR,126,B. Satir,Bora,Satir,10,0,,1,,,0:42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,B. Satir,2:126
2,BURSASPOR BASKETBOL,BAR,102,B. Akin,Berk Can,Akin,11,1,,1,,,23:57,3,11,27,2,8,25,1,3,33,1,2,50,1,0,1,1,2,2,0,0,2,2,9,0,3,-4,2,B. Akin,2:102
2,BURSASPOR BASKETBOL,BAR,136,J. Delaurier,Javin Que,Delaurier,12,0,,0,,,9:17,1,1,100,0,0,0,1,1,100,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,-2,2,J. Delaurier,2:136
2,BURSASPOR BASKETBOL,BAR,129,B. Crawford,Bryant Dejuan,Crawford,13,0,,0,,,21:19,1,7,14,1,6,16,0,1,0,0,0,0,5,0,5,7,4,3,0,1,2,0,3,0,0,-11,0,B. Crawford,2:129
2,BURSASPOR BASKETBOL,BAR,4,Y. Onar,Yesukan,Onar,14,0,,0,,,5:31,1,1,100,0,0,0,1,1,100,0,2,0,2,0,2,0,0,0,0,0,1,1,2,0,0,-6,2,Y. Onar,2:4
2,BURSASPOR BASKETBOL,BAR,104,M. Paçaci,Mete,Paçaci,16,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M. Paçaci,2:104
2,BURSASPOR BASKETBOL,BAR,134,V. King,Vincent Earl,King,22,1,,1,,,31:54,9,13,69,3,4,75,6,9,66,2,2,100,8,3,11,2,2,0,1,1,3,3,23,0,6,-15,10,V. King,2:134
2,BURSASPOR BASKETBOL,BAR,135,A. Konontsuk,Artur,Konontsuk,34,1,,1,,,27:31,3,8,37,1,2,50,2,6,33,0,0,0,5,1,6,1,2,0,0,0,0,1,7,0,0,-3,4,A. Konontsuk,2:135
2,BURSASPOR BASKETBOL,BAR,127,L. Nnoko,Landry,Nnoko,35,1,,1,,,25:12,2,5,40,0,0,0,2,5,40,4,8,50,4,2,6,1,1,1,1,0,2,7,8,2,0,-2,4,L. Nnoko,2:127
