gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName,team_name,team_code,player_name_from_roster,player_shirt,player_pos_raw,player_pos_group,x,y,r,ev_code,ev_result,ev_text,assist_pno,assist_tno,assist_player,block_pno,block_tno,block_player,assist_pos_group,block_pos_group,points,possession_id,possession_owner_tno,possession_end_reason,pts_1,cum_1,pts_2,cum_2
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,game,1,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,game start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,period,2,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,period start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,jumpball,4,,[],startperiod,0,,,,,,,,,,,,,,,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:57,09:57:00,0,0,0,2,1,REGULAR,127,L. NNOKO,1,jumpball,7,4,[],won,0,35,Landry,Nnoko,Landry,Nnoko,L,N,L,N,L. Nnoko,BURSASPOR BASKETBOL,BAR,L. Nnoko,35,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:57,09:57:00,0,0,0,1,1,REGULAR,5,M. AGVA,1,jumpball,8,4,[],lost,0,46,Mahir,Agva,Mahir,Agva,M,A,M,A,M. Agva,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,M. Agva,46,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:48,09:48:00,0,0,0,2,1,REGULAR,133,B. CHILDRESS,1,turnover,9,,[],badpass,0,0,Brandon Reginald,Childress,Brandon Reginald,Childress,B,C,B,C,B. Childress,BURSASPOR BASKETBOL,BAR,B. Childress,0,,,,,,TO,,BURSASPOR BASKETBOL B. CHILDRESS turnover badpass,,,,,,,,,0,1,2.0,turnover,0,0,0,0
09:48,09:48:00,0,0,0,1,1,REGULAR,11,S. GRIFFIN,1,steal,10,9,[],,0,1,Samuel Gevaris,Griffin,Samuel Gevaris,Griffin,S,G,S,G,S. Griffin,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,S. Griffin,1,,,,,,ST,,YUKATEL MERKEZEFENDI BELEDIYESI BASKET S. GRIFFIN steal,,,,,,,,,0,2,1.0,,0,0,0,0
09:43,09:43:00,2,0,2,1,1,REGULAR,11,S. GRIFFIN,1,2pt,11,,"['fromturnover', 'pointsinthepaint', 'fastbreak']",layup,1,1,Samuel Gevaris,Griffin,Samuel Gevaris,Griffin,S,G,S,G,S. Griffin,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,S. Griffin,1,,,12.199999809265,55.200000762939,1.0,P2,made,YUKATEL MERKEZEFENDI BELEDIYESI BASKET S. GRIFFIN 2Pt made,,,,,,,,,2,2,1.0,score,2,2,0,0
09:24,09:24:00,2,0,2,1,1,REGULAR,9,R. BADZIM,1,foul,15,,[],personal,0,18,Roko,Badzim,Roko,Badzim,R,B,R,B,R. Badzim,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,R. Badzim,18,,,,,,FOUL,,YUKATEL MERKEZEFENDI BELEDIYESI BASKET R. BADZIM foul personal,,,,,,,,,0,3,2.0,,0,2,0,0
09:24,09:24:00,2,0,2,2,1,REGULAR,127,L. NNOKO,1,foulon,16,15,[],,0,35,Landry,Nnoko,Landry,Nnoko,L,N,L,N,L. Nnoko,BURSASPOR BASKETBOL,BAR,L. Nnoko,35,,,,,,OTHER,,BURSASPOR BASKETBOL foulon,,,,,,,,,0,3,2.0,,0,2,0,0
09:19,09:19:00,2,3,-1,2,1,REGULAR,135,A. KONONTSUK,1,3pt,22,,[],jumpshot,1,34,Artur,Konontsuk,Artur,Konontsuk,A,K,A,K,A. Konontsuk,BURSASPOR BASKETBOL,BAR,A. Konontsuk,34,,,67.269996643066,65.650001525879,1.0,P3,made,BURSASPOR BASKETBOL A. KONONTSUK 3Pt made,102.0,2.0,B. AKIN,,,,,,3,3,2.0,score,0,2,3,3
09:19,09:19:00,2,3,-1,2,1,REGULAR,102,B. AKIN,1,assist,23,22,[],,0,11,Berk Can,Akin,Berk Can,Akin,B,A,B,A,B. Akin,BURSASPOR BASKETBOL,BAR,B. Akin,11,,,,,,ASS,,BURSASPOR BASKETBOL B. AKIN assist,,,,,,,,,0,4,1.0,,0,2,0,3
09:15,09:15:00,2,3,-1,1,1,REGULAR,11,S. GRIFFIN,1,turnover,27,,[],outofbounds,0,1,Samuel Gevaris,Griffin,Samuel Gevaris,Griffin,S,G,S,G,S. Griffin,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,S. Griffin,1,,,,,,TO,,YUKATEL MERKEZEFENDI BELEDIYESI BASKET S. GRIFFIN turnover outofbounds,,,,,,,,,0,4,1.0,turnover,0,2,0,3
09:09,09:09:00,2,3,-1,2,1,REGULAR,102,B. AKIN,1,turnover,32,,[],ballhandling,0,11,Berk Can,Akin,Berk Can,Akin,B,A,B,A,B. Akin,BURSASPOR BASKETBOL,BAR,B. Akin,11,,,,,,TO,,BURSASPOR BASKETBOL B. AKIN turnover ballhandling,,,,,,,,,0,5,2.0,turnover,0,2,0,3
08:53,08:53:00,2,3,-1,1,1,REGULAR,11,S. GRIFFIN,0,2pt,36,,"['fromturnover', 'pointsinthepaint', 'blocked']",layup,1,1,Samuel Gevaris,Griffin,Samuel Gevaris,Griffin,S,G,S,G,S. Griffin,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,S. Griffin,1,,,10.800000190735,48.700000762939,0.0,P2,missed,YUKATEL MERKEZEFENDI BELEDIYESI BASKET S. GRIFFIN 2Pt missed,,,,134.0,2.0,V. KING,,,0,6,1.0,,0,2,0,3
