team_no,team_name,team_code,player_no,name,firstName,familyName,shirtNumber,starter,captain,active,position_raw,position_group,sMinutes,sFieldGoalsMade,sFieldGoalsAttempted,sFieldGoalsPercentage,sThreePointersMade,sThreePointersAttempted,sThreePointersPercentage,sTwoPointersMade,sTwoPointersAttempted,sTwoPointersPercentage,sFreeThrowsMade,sFreeThrowsAttempted,sFreeThrowsPercentage,sReboundsDefensive,sReboundsOffensive,sReboundsTotal,sAssists,sTurnovers,sSteals,sBlocks,sBlocksReceived,sFoulsPersonal,sFoulsOn,sPoints,sPointsSecondChance,sPointsFastBreak,sPlusMinusPoints,sPointsInThePaint,scoreboardName,pair_token
2,TÜRK TELEKOM,TTK,7,B. Durmaz,Berkan,Durmaz,3,1,,0,,,16:10,2,4,50,0,1,0,2,3,66,0,1,0,3,2,5,0,0,0,0,1,2,1,4,2,0,-10,2,B. Durmaz,2:7
2,TÜRK TELEKOM,TTK,6,E. Kosut,Emircan,Kosut,5,0,,0,,,5:33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,0,-2,0,E. Kosut,2:6
2,TÜRK TELEKOM,TTK,3,A. Kahraman,Ata,Kahraman,6,0,,0,,,4:48,1,3,33,0,1,0,1,2,50,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,-7,2,A. Kahraman,2:3
2,TÜRK TELEKOM,TTK,74,J. Usher,Jordan Emanuel ,Usher,8,1,,0,,,19:31,3,6,50,0,2,0,3,4,75,2,2,100,2,0,2,0,1,1,0,0,0,2,8,2,2,-6,6,J. Usher,2:74
2,TÜRK TELEKOM,TTK,77,J. Smith,Jaleen Devon,Smith,9,1,,1,,,31:03,2,8,25,1,4,25,1,4,25,0,0,0,1,0,1,5,3,1,0,0,3,0,5,0,2,-2,2,J. Smith,2:77
2,TÜRK TELEKOM,TTK,76,M. Simonovic,Marko,Simonovic,11,0,,1,,,22:52,4,8,50,0,2,0,4,6,66,4,4,100,1,3,4,0,1,1,1,0,1,2,12,4,2,5,8,M. Simonovic,2:76
2,TÜRK TELEKOM,TTK,71,A. Biçer,Atakan Murat,Biçer,15,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A. Biçer,2:71
2,TÜRK TELEKOM,TTK,5,D. Özdemiroglu,Dogus,Özdemiroglu,18,1,1.0,1,,,31:40,0,10,0,0,5,0,0,5,0,3,4,75,8,2,10,2,5,2,1,0,4,5,3,0,2,9,0,D. Özdemiroglu,2:5
2,TÜRK TELEKOM,TTK,8,Y. Gültekin,Yavuz,Gültekin,19,0,,0,,,9:59,2,2,100,0,0,0,2,2,100,0,0,0,1,1,2,1,0,0,0,0,0,1,4,0,2,-9,4,Y. Gültekin,2:8
2,TÜRK TELEKOM,TTK,78,K. Bankston,Kristeon Lamar,Bankston,30,1,,1,,,26:01,4,5,80,0,1,0,4,4,100,8,9,88,3,4,7,2,0,1,3,0,4,8,16,4,2,5,8,K. Bankston,2:78
