possession_id,period,start_action,end_action,owner_tno,end_reason,pts_owner,pts_against,owner_team_name,net_pts
0,1,1,6,,,0,0,,0
1,1,7,18,1.0,made_ft,1,0,GLINT MANISA BASKET,1
2,1,19,19,2.0,made_ft_last,1,1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,0
3,1,21,21,1.0,turnover,0,0,GLINT MANISA BASKET,0
4,1,22,23,2.0,score,2,2,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,0
5,1,27,29,1.0,made_ft,1,1,GLINT MANISA BASKET,0
6,1,30,31,2.0,made_ft_last,1,0,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,1
7,1,33,33,1.0,score,3,0,GLINT MANISA BASKET,3
8,1,34,38,2.0,def_reb,0,0,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,0
9,1,39,39,1.0,def_reb,0,0,GLINT MANISA BASKET,0
10,1,40,40,2.0,def_reb,0,0,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,0
11,1,41,41,1.0,def_reb,0,0,GLINT MANISA BASKET,0
12,1,42,42,2.0,score,3,0,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,3
13,1,43,46,1.0,def_reb,0,0,GLINT MANISA BASKET,0
14,1,47,47,2.0,def_reb,0,0,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,0
15,1,48,48,1.0,score,2,2,GLINT MANISA BASKET,0
16,1,49,50,2.0,turnover,0,0,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,0
17,1,51,57,1.0,def_reb,0,0,GLINT MANISA BASKET,0
18,1,59,61,2.0,made_ft,1,1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,0
19,1,62,62,1.0,made_ft,1,0,GLINT MANISA BASKET,1
20,1,63,63,2.0,made_ft_last,1,1,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,0
21,1,65,65,1.0,score,2,2,GLINT MANISA BASKET,0
22,1,66,67,2.0,score,3,3,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,0
23,1,68,69,1.0,score,2,2,GLINT MANISA BASKET,0
