start_action,end_action,start_period,start_clock,end_period,end_clock,teamA_no,teamA_name,lineupA_players,lineupA_uid,lineupA_pos_mix,lineupA_tokens,lineupA_names,teamB_no,teamB_name,lineupB_players,lineupB_uid,lineupB_pos_mix,lineupB_tokens,lineupB_names,poss_A,pts_A_for,pts_A_against,net_A,ORtg_A,DRtg_A,poss_B,pts_B_for,pts_B_against,net_B,ORtg_B,DRtg_B,score_start_A,score_start_B,score_end_A,score_end_B
1.0,59.0,1,10:00:00,1,04:52:00,1,TÜRK TELEKOM,"[5, 7, 77, 80, 87]",5|7|77|80|87,Unknownx5,"['1:5', '1:7', '1:77', '1:80', '1:87']","['D. Özdemiroglu', 'B. Durmaz', 'J. Smith', 'M. Devoe', 'K. Alexander']",2,GALATASARAY MCT TECHNIC,"[71, 103, 104, 105, 106]",71|103|104|105|106,Unknownx5,"['2:71', '2:103', '2:104', '2:105', '2:106']","['C. Korkmaz', 'J. Palmer Jr', 'F. White Jr', 'F. Gillespie Ii', 'J. Robinson Jr']",10,11,11,0,110.0,122.22222222222223,9,11,11,0,122.22222222222223,110.0,0,0,11,11
59.1,61.0,1,04:52:00,1,04:52:00,1,TÜRK TELEKOM,"[5, 76, 77, 80, 87]",5|76|77|80|87,Unknownx5,"['1:5', '1:76', '1:77', '1:80', '1:87']","['D. Özdemiroglu', 'M. Simonovic', 'J. Smith', 'M. Devoe', 'K. Alexander']",2,GALATASARAY MCT TECHNIC,"[71, 103, 104, 105, 106]",71|103|104|105|106,Unknownx5,"['2:71', '2:103', '2:104', '2:105', '2:106']","['C. Korkmaz', 'J. Palmer Jr', 'F. White Jr', 'F. Gillespie Ii', 'J. Robinson Jr']",0,0,0,0,,,0,0,0,0,,,11,11,11,11
61.1,80.0,1,04:52:00,1,03:50:00,1,TÜRK TELEKOM,"[5, 76, 77, 80, 87]",5|76|77|80|87,Unknownx5,"['1:5', '1:76', '1:77', '1:80', '1:87']","['D. Özdemiroglu', 'M. Simonovic', 'J. Smith', 'M. Devoe', 'K. Alexander']",2,GALATASARAY MCT TECHNIC,"[70, 103, 104, 105, 109]",70|103|104|105|109,Unknownx5,"['2:70', '2:103', '2:104', '2:105', '2:109']","['R. Öncel', 'J. Palmer Jr', 'F. White Jr', 'F. Gillespie Ii', 'W. Cummings']",4,0,0,0,0.0,0.0,4,0,0,0,0.0,0.0,11,11,11,11
80.1,99.0,1,03:50:00,1,03:05:00,1,TÜRK TELEKOM,"[5, 74, 75, 76, 78]",5|74|75|76|78,Unknownx5,"['1:5', '1:74', '1:75', '1:76', '1:78']","['D. Özdemiroglu', 'J. Usher', 'K. Allman', 'M. Simonovic', 'K. Bankston']",2,GALATASARAY MCT TECHNIC,"[70, 103, 104, 105, 109]",70|103|104|105|109,Unknownx5,"['2:70', '2:103', '2:104', '2:105', '2:109']","['R. Öncel', 'J. Palmer Jr', 'F. White Jr', 'F. Gillespie Ii', 'W. Cummings']",2,0,0,0,0.0,0.0,3,0,0,0,0.0,0.0,11,11,11,13
99.1,125.0,1,03:05:00,1,02:06:00,1,TÜRK TELEKOM,"[3, 74, 75, 76, 78]",3|74|75|76|78,Unknownx5,"['1:3', '1:74', '1:75', '1:76', '1:78']","['A. Kahraman', 'J. Usher', 'K. Allman', 'M. Simonovic', 'K. Bankston']",2,GALATASARAY MCT TECHNIC,"[70, 103, 104, 105, 109]",70|103|104|105|109,Unknownx5,"['2:70', '2:103', '2:104', '2:105', '2:109']","['R. Öncel', 'J. Palmer Jr', 'F. White Jr', 'F. Gillespie Ii', 'W. Cummings']",3,0,2,-2,0.0,50.0,4,2,0,2,50.0,0.0,11,13,13,14
125.1,136.0,1,02:06:00,1,01:30:00,1,TÜRK TELEKOM,"[3, 74, 75, 76, 78]",3|74|75|76|78,Unknownx5,"['1:3', '1:74', '1:75', '1:76', '1:78']","['A. Kahraman', 'J. Usher', 'K. Allman', 'M. Simonovic', 'K. Bankston']",2,GALATASARAY MCT TECHNIC,"[70, 99, 103, 104, 109]",70|99|103|104|109,Unknownx5,"['2:70', '2:99', '2:103', '2:104', '2:109']","['R. Öncel', 'M. Yasar', 'J. Palmer Jr', 'F. White Jr', 'W. Cummings']",1,3,3,0,300.0,300.0,1,3,3,0,300.0,300.0,13,14,17,17
136.1,160.0,1,01:30:00,2,10:00:00,1,TÜRK TELEKOM,"[3, 74, 75, 76, 78]",3|74|75|76|78,Unknownx5,"['1:3', '1:74', '1:75', '1:76', '1:78']","['A. Kahraman', 'J. Usher', 'K. Allman', 'M. Simonovic', 'K. Bankston']",2,GALATASARAY MCT TECHNIC,"[99, 103, 104, 106, 109]",99|103|104|106|109,Unknownx5,"['2:99', '2:103', '2:104', '2:106', '2:109']","['M. Yasar', 'J. Palmer Jr', 'F. White Jr', 'J. Robinson Jr', 'W. Cummings']",3,2,5,-3,66.66666666666667,166.66666666666666,3,5,2,3,166.66666666666666,66.66666666666667,17,17,22,19
160.1,194.0,2,10:00:00,2,08:12:00,1,TÜRK TELEKOM,"[3, 74, 75, 76, 78]",3|74|75|76|78,Unknownx5,"['1:3', '1:74', '1:75', '1:76', '1:78']","['A. Kahraman', 'J. Usher', 'K. Allman', 'M. Simonovic', 'K. Bankston']",2,GALATASARAY MCT TECHNIC,"[99, 103, 106, 107, 109]",99|103|106|107|109,Unknownx5,"['2:99', '2:103', '2:106', '2:107', '2:109']","['M. Yasar', 'J. Palmer Jr', 'J. Robinson Jr', 'R. Meeks', 'W. Cummings']",6,4,4,0,66.66666666666667,66.66666666666667,6,4,4,0,66.66666666666667,66.66666666666667,22,19,24,25
194.1,202.0,2,08:12:00,2,08:12:00,1,TÜRK TELEKOM,"[5, 75, 77, 78, 87]",5|75|77|78|87,Unknownx5,"['1:5', '1:75', '1:77', '1:78', '1:87']","['D. Özdemiroglu', 'K. Allman', 'J. Smith', 'K. Bankston', 'K. Alexander']",2,GALATASARAY MCT TECHNIC,"[99, 103, 106, 107, 109]",99|103|106|107|109,Unknownx5,"['2:99', '2:103', '2:106', '2:107', '2:109']","['M. Yasar', 'J. Palmer Jr', 'J. Robinson Jr', 'R. Meeks', 'W. Cummings']",1,0,0,0,0.0,,0,0,0,0,,0.0,24,25,24,25
202.1,232.0,2,08:12:00,2,07:00:00,1,TÜRK TELEKOM,"[5, 75, 77, 78, 87]",5|75|77|78|87,Unknownx5,"['1:5', '1:75', '1:77', '1:78', '1:87']","['D. Özdemiroglu', 'K. Allman', 'J. Smith', 'K. Bankston', 'K. Alexander']",2,GALATASARAY MCT TECHNIC,"[38, 104, 105, 106, 109]",38|104|105|106|109,Unknownx5,"['2:38', '2:104', '2:105', '2:106', '2:109']","['A. Tuncer', 'F. White Jr', 'F. Gillespie Ii', 'J. Robinson Jr', 'W. Cummings']",3,1,1,0,33.333333333333336,50.0,2,1,1,0,50.0,33.333333333333336,24,25,24,27
