team_no,team_name,start_action,end_action,players_on_court,lineup_uid,possessions,poss_for,poss_against,pts_for,pts_against,net,ORtg,DRtg,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against,lineup_pos_mix,lineup_size,lineup_uid_st,lineup_uid_pair,players_on_court_st,players_on_court_tokens,players_on_court_names,team_name_st
1,TÜRK TELEKOM,516.1,552.0,"[5, 76, 77, 80, 87]",5|76|77|80|87,5,5,5,2,4,-2,40.0,80.0,3,02:08:00,4,10:00:00,60,63,62,67,Unknownx5,5,5|76|77|80|87,1:5|1:76|1:77|1:80|1:87,"[5, 76, 77, 80, 87]","['1:5', '1:76', '1:77', '1:80', '1:87']","['D. Özdemiroglu', 'M. Simonovic', 'J. Smith', 'M. Devoe', 'K. Alexander']",TÜRK TELEKOM
1,TÜRK TELEKOM,552.1,577.0,"[5, 74, 75, 77, 78]",5|74|75|77|78,3,3,2,4,4,0,133.33333333333334,200.0,4,10:00:00,4,08:32:00,62,67,66,71,Unknownx5,5,5|74|75|77|78,1:5|1:74|1:75|1:77|1:78,"[5, 74, 75, 77, 78]","['1:5', '1:74', '1:75', '1:77', '1:78']","['D. Özdemiroglu', 'J. Usher', 'K. Allman', 'J. Smith', 'K. Bankston']",TÜRK TELEKOM
1,TÜRK TELEKOM,577.1,620.0,"[7, 75, 77, 78, 80]",7|75|77|78|80,8,8,8,2,0,2,25.0,0.0,4,08:32:00,4,06:28:00,66,71,68,71,Unknownx5,5,7|75|77|78|80,1:7|1:75|1:77|1:78|1:80,"[7, 75, 77, 78, 80]","['1:7', '1:75', '1:77', '1:78', '1:80']","['B. Durmaz', 'K. Allman', 'J. Smith', 'K. Bankston', 'M. Devoe']",TÜRK TELEKOM
1,TÜRK TELEKOM,620.1,740.0,"[7, 75, 77, 80, 87]",7|75|77|80|87,18,18,19,15,10,5,83.33333333333333,52.63157894736842,4,06:28:00,4,00:00:00,68,71,83,81,Unknownx5,5,7|75|77|80|87,1:7|1:75|1:77|1:80|1:87,"[7, 75, 77, 80, 87]","['1:7', '1:75', '1:77', '1:80', '1:87']","['B. Durmaz', 'K. Allman', 'J. Smith', 'M. Devoe', 'K. Alexander']",TÜRK TELEKOM
2,GALATASARAY MCT TECHNIC,1.0,61.0,"[71, 103, 104, 105, 106]",71|103|104|105|106,9,9,11,11,11,0,122.22222222222223,100.0,1,10:00:00,1,04:52:00,0,0,11,11,Unknownx5,5,71|103|104|105|106,2:71|2:103|2:104|2:105|2:106,"[71, 103, 104, 105, 106]","['2:71', '2:103', '2:104', '2:105', '2:106']","['C. Korkmaz', 'J. Palmer Jr', 'F. White Jr', 'F. Gillespie Ii', 'J. Robinson Jr']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,61.1,125.0,"[70, 103, 104, 105, 109]",70|103|104|105|109,12,12,11,3,2,1,25.0,18.181818181818183,1,04:52:00,1,02:06:00,11,11,14,13,Unknownx5,5,70|103|104|105|109,2:70|2:103|2:104|2:105|2:109,"[70, 103, 104, 105, 109]","['2:70', '2:103', '2:104', '2:105', '2:109']","['R. Öncel', 'J. Palmer Jr', 'F. White Jr', 'F. Gillespie Ii', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,125.1,136.0,"[70, 99, 103, 104, 109]",70|99|103|104|109,1,1,2,3,4,-1,300.0,200.0,1,02:06:00,1,01:30:00,14,13,17,17,Unknownx5,5,70|99|103|104|109,2:70|2:99|2:103|2:104|2:109,"[70, 99, 103, 104, 109]","['2:70', '2:99', '2:103', '2:104', '2:109']","['R. Öncel', 'M. Yasar', 'J. Palmer Jr', 'F. White Jr', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,136.1,160.0,"[99, 103, 104, 106, 109]",99|103|104|106|109,4,4,3,2,5,-3,50.0,166.66666666666666,1,01:30:00,2,10:00:00,17,17,19,22,Unknownx5,5,99|103|104|106|109,2:99|2:103|2:104|2:106|2:109,"[99, 103, 104, 106, 109]","['2:99', '2:103', '2:104', '2:106', '2:109']","['M. Yasar', 'J. Palmer Jr', 'F. White Jr', 'J. Robinson Jr', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,160.1,202.0,"[99, 103, 106, 107, 109]",99|103|106|107|109,7,7,8,6,2,4,85.71428571428571,25.0,2,10:00:00,2,08:12:00,19,22,25,24,Unknownx5,5,99|103|106|107|109,2:99|2:103|2:106|2:107|2:109,"[99, 103, 106, 107, 109]","['2:99', '2:103', '2:106', '2:107', '2:109']","['M. Yasar', 'J. Palmer Jr', 'J. Robinson Jr', 'R. Meeks', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,202.1,253.0,"[38, 104, 105, 106, 109]",38|104|105|106|109,4,4,4,2,0,2,50.0,0.0,2,08:12:00,2,06:13:00,25,24,27,24,Unknownx5,5,38|104|105|106|109,2:38|2:104|2:105|2:106|2:109,"[38, 104, 105, 106, 109]","['2:38', '2:104', '2:105', '2:106', '2:109']","['A. Tuncer', 'F. White Jr', 'F. Gillespie Ii', 'J. Robinson Jr', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,253.1,286.0,"[38, 104, 106, 108, 109]",38|104|106|108|109,7,7,6,2,3,-1,28.571428571428573,50.0,2,06:13:00,2,04:35:00,27,24,29,27,Unknownx5,5,38|104|106|108|109,2:38|2:104|2:106|2:108|2:109,"[38, 104, 106, 108, 109]","['2:38', '2:104', '2:106', '2:108', '2:109']","['A. Tuncer', 'F. White Jr', 'J. Robinson Jr', 'C. Bishop', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,286.1,345.0,"[38, 103, 104, 106, 108]",38|103|104|106|108,10,10,10,11,19,-8,110.0,190.0,2,04:35:00,2,00:33:70,29,27,40,46,Unknownx5,5,38|103|104|106|108,2:38|2:103|2:104|2:106|2:108,"[38, 103, 104, 106, 108]","['2:38', '2:103', '2:104', '2:106', '2:108']","['A. Tuncer', 'J. Palmer Jr', 'F. White Jr', 'J. Robinson Jr', 'C. Bishop']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,345.1,363.0,"[71, 103, 107, 108, 109]",71|103|107|108|109,2,2,2,0,0,0,0.0,0.0,2,00:33:70,3,10:00:00,40,46,40,46,Unknownx5,5,71|103|107|108|109,2:71|2:103|2:107|2:108|2:109,"[71, 103, 107, 108, 109]","['2:71', '2:103', '2:107', '2:108', '2:109']","['C. Korkmaz', 'J. Palmer Jr', 'R. Meeks', 'C. Bishop', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,363.1,475.0,"[99, 103, 104, 106, 109]",99|103|104|106|109,17,17,18,18,12,6,105.88235294117646,66.66666666666667,3,10:00:00,3,03:58:00,40,46,58,58,Unknownx5,5,99|103|104|106|109,2:99|2:103|2:104|2:106|2:109,"[99, 103, 104, 106, 109]","['2:99', '2:103', '2:104', '2:106', '2:109']","['M. Yasar', 'J. Palmer Jr', 'F. White Jr', 'J. Robinson Jr', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,475.1,492.0,"[70, 104, 105, 106, 109]",70|104|105|106|109,3,3,2,2,0,2,66.66666666666667,0.0,3,03:58:00,3,03:30:00,58,58,60,58,Unknownx5,5,70|104|105|106|109,2:70|2:104|2:105|2:106|2:109,"[70, 104, 105, 106, 109]","['2:70', '2:104', '2:105', '2:106', '2:109']","['R. Öncel', 'F. White Jr', 'F. Gillespie Ii', 'J. Robinson Jr', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,492.1,518.0,"[70, 103, 104, 105, 109]",70|103|104|105|109,5,5,5,3,2,1,60.0,40.0,3,03:30:00,3,02:08:00,60,58,63,60,Unknownx5,5,70|103|104|105|109,2:70|2:103|2:104|2:105|2:109,"[70, 103, 104, 105, 109]","['2:70', '2:103', '2:104', '2:105', '2:109']","['R. Öncel', 'J. Palmer Jr', 'F. White Jr', 'F. Gillespie Ii', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,518.1,587.0,"[101, 103, 107, 108, 109]",101|103|107|108|109,8,8,9,8,6,2,100.0,66.66666666666667,3,02:08:00,4,08:16:00,63,60,71,66,Unknownx5,5,101|103|107|108|109,2:101|2:103|2:107|2:108|2:109,"[101, 103, 107, 108, 109]","['2:101', '2:103', '2:107', '2:108', '2:109']","['T. Görener', 'J. Palmer Jr', 'R. Meeks', 'C. Bishop', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,587.1,608.0,"[101, 103, 106, 107, 108]",101|103|106|107|108,4,4,4,0,2,-2,0.0,50.0,4,08:16:00,4,07:17:00,71,66,71,68,Unknownx5,5,101|103|106|107|108,2:101|2:103|2:106|2:107|2:108,"[101, 103, 106, 107, 108]","['2:101', '2:103', '2:106', '2:107', '2:108']","['T. Görener', 'J. Palmer Jr', 'J. Robinson Jr', 'R. Meeks', 'C. Bishop']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,608.1,622.0,"[101, 103, 107, 108, 109]",101|103|107|108|109,3,3,3,0,0,0,0.0,0.0,4,07:17:00,4,06:28:00,71,68,71,68,Unknownx5,5,101|103|107|108|109,2:101|2:103|2:107|2:108|2:109,"[101, 103, 107, 108, 109]","['2:101', '2:103', '2:107', '2:108', '2:109']","['T. Görener', 'J. Palmer Jr', 'R. Meeks', 'C. Bishop', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,622.1,638.0,"[101, 103, 105, 107, 109]",101|103|105|107|109,3,3,3,0,4,-4,0.0,133.33333333333334,4,06:28:00,4,05:49:00,71,68,71,72,Unknownx5,5,101|103|105|107|109,2:101|2:103|2:105|2:107|2:109,"[101, 103, 105, 107, 109]","['2:101', '2:103', '2:105', '2:107', '2:109']","['T. Görener', 'J. Palmer Jr', 'F. Gillespie Ii', 'R. Meeks', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,638.1,681.0,"[99, 103, 104, 106, 109]",99|103|104|106|109,9,9,9,6,4,2,66.66666666666667,44.44444444444444,4,05:49:00,4,02:36:00,71,72,77,76,Unknownx5,5,99|103|104|106|109,2:99|2:103|2:104|2:106|2:109,"[99, 103, 104, 106, 109]","['2:99', '2:103', '2:104', '2:106', '2:109']","['M. Yasar', 'J. Palmer Jr', 'F. White Jr', 'J. Robinson Jr', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,681.1,710.0,"[38, 103, 104, 105, 109]",38|103|104|105|109,4,4,4,2,5,-3,50.0,125.0,4,02:36:00,4,00:57:20,77,76,79,81,Unknownx5,5,38|103|104|105|109,2:38|2:103|2:104|2:105|2:109,"[38, 103, 104, 105, 109]","['2:38', '2:103', '2:104', '2:105', '2:109']","['A. Tuncer', 'J. Palmer Jr', 'F. White Jr', 'F. Gillespie Ii', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,710.1,720.0,"[70, 103, 105, 108, 109]",70|103|105|108|109,2,2,1,2,0,2,100.0,0.0,4,00:57:20,4,00:19:30,79,81,81,81,Unknownx5,5,70|103|105|108|109,2:70|2:103|2:105|2:108|2:109,"[70, 103, 105, 108, 109]","['2:70', '2:103', '2:105', '2:108', '2:109']","['R. Öncel', 'J. Palmer Jr', 'F. Gillespie Ii', 'C. Bishop', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,720.1,726.0,"[70, 103, 105, 106, 108]",70|103|105|106|108,0,0,1,0,2,-2,,200.0,4,00:19:30,4,00:01:70,81,81,81,83,Unknownx5,5,70|103|105|106|108,2:70|2:103|2:105|2:106|2:108,"[70, 103, 105, 106, 108]","['2:70', '2:103', '2:105', '2:106', '2:108']","['R. Öncel', 'J. Palmer Jr', 'F. Gillespie Ii', 'J. Robinson Jr', 'C. Bishop']",GALATASARAY MCT TECHNIC
2,GALATASARAY MCT TECHNIC,726.1,740.0,"[38, 103, 104, 107, 109]",38|103|104|107|109,1,1,0,0,0,0,0.0,,4,00:01:70,4,00:00:00,81,83,81,83,Unknownx5,5,38|103|104|107|109,2:38|2:103|2:104|2:107|2:109,"[38, 103, 104, 107, 109]","['2:38', '2:103', '2:104', '2:107', '2:109']","['A. Tuncer', 'J. Palmer Jr', 'F. White Jr', 'R. Meeks', 'W. Cummings']",GALATASARAY MCT TECHNIC
