team_no,team_name,start_action,end_action,players_on_court,lineup_uid,possessions,poss_for,poss_against,pts_for,pts_against,net,ORtg,DRtg,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against,lineup_pos_mix,lineup_size,lineup_uid_st,lineup_uid_pair,players_on_court_st,players_on_court_tokens,players_on_court_names,team_name_st
1,GALATASARAY MCT TECHNIC,355.1,427.0,"[70, 102, 103, 105, 107]",70|102|103|105|107,9,9,8,8,5,3,88.88888888888889,62.5,3,10:00:00,3,06:09:00,49,42,57,47,Unknownx5,5,70|102|103|105|107,1:70|1:102|1:103|1:105|1:107,"[70, 102, 103, 105, 107]","['1:70', '1:102', '1:103', '1:105', '1:107']","['R. Öncel', 'E. Mc Collum', 'J. Palmer Jr', 'F. Gillespie Ii', 'R. Meeks']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,427.1,466.0,"[70, 102, 103, 107, 108]",70|102|103|107|108,8,8,8,5,7,-2,62.5,87.5,3,06:09:00,3,03:36:00,57,47,62,54,Unknownx5,5,70|102|103|107|108,1:70|1:102|1:103|1:107|1:108,"[70, 102, 103, 107, 108]","['1:70', '1:102', '1:103', '1:107', '1:108']","['R. Öncel', 'E. Mc Collum', 'J. Palmer Jr', 'R. Meeks', 'C. Bishop']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,466.1,530.0,"[101, 103, 104, 108, 109]",101|103|104|108|109,11,11,12,8,9,-1,72.72727272727273,75.0,3,03:36:00,3,00:12:50,62,54,70,63,Unknownx5,5,101|103|104|108|109,1:101|1:103|1:104|1:108|1:109,"[101, 103, 104, 108, 109]","['1:101', '1:103', '1:104', '1:108', '1:109']","['T. Görener', 'J. Palmer Jr', 'F. White Jr', 'C. Bishop', 'W. Cummings']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,530.1,553.0,"[101, 103, 104, 107, 109]",101|103|104|107|109,0,0,0,0,0,0,,,3,00:12:50,3,00:00:30,70,63,70,63,Unknownx5,5,101|103|104|107|109,1:101|1:103|1:104|1:107|1:109,"[101, 103, 104, 107, 109]","['1:101', '1:103', '1:104', '1:107', '1:109']","['T. Görener', 'J. Palmer Jr', 'F. White Jr', 'R. Meeks', 'W. Cummings']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,553.1,560.0,"[101, 103, 104, 105, 107]",101|103|104|105|107,1,1,1,2,0,2,200.0,0.0,3,00:00:30,4,10:00:00,70,63,72,63,Unknownx5,5,101|103|104|105|107,1:101|1:103|1:104|1:105|1:107,"[101, 103, 104, 105, 107]","['1:101', '1:103', '1:104', '1:105', '1:107']","['T. Görener', 'J. Palmer Jr', 'F. White Jr', 'F. Gillespie Ii', 'R. Meeks']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,560.1,670.0,"[99, 102, 103, 104, 109]",99|102|103|104|109,16,16,16,16,16,0,100.0,100.0,4,10:00:00,4,04:26:00,72,63,88,79,Unknownx5,5,99|102|103|104|109,1:99|1:102|1:103|1:104|1:109,"[99, 102, 103, 104, 109]","['1:99', '1:102', '1:103', '1:104', '1:109']","['M. Yasar', 'E. Mc Collum', 'J. Palmer Jr', 'F. White Jr', 'W. Cummings']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,670.1,683.0,"[101, 102, 103, 105, 109]",101|102|103|105|109,1,1,1,0,0,0,0.0,0.0,4,04:26:00,4,04:09:00,88,79,88,79,Unknownx5,5,101|102|103|105|109,1:101|1:102|1:103|1:105|1:109,"[101, 102, 103, 105, 109]","['1:101', '1:102', '1:103', '1:105', '1:109']","['T. Görener', 'E. Mc Collum', 'J. Palmer Jr', 'F. Gillespie Ii', 'W. Cummings']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,683.1,700.0,"[101, 102, 103, 105, 107]",101|102|103|105|107,4,4,3,0,4,-4,0.0,133.33333333333334,4,04:09:00,4,02:52:00,88,79,88,83,Unknownx5,5,101|102|103|105|107,1:101|1:102|1:103|1:105|1:107,"[101, 102, 103, 105, 107]","['1:101', '1:102', '1:103', '1:105', '1:107']","['T. Görener', 'E. Mc Collum', 'J. Palmer Jr', 'F. Gillespie Ii', 'R. Meeks']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,700.1,762.0,"[101, 103, 105, 107, 109]",101|103|105|107|109,8,8,8,1,4,-3,12.5,50.0,4,02:52:00,4,00:43:80,88,83,89,87,Unknownx5,5,101|103|105|107|109,1:101|1:103|1:105|1:107|1:109,"[101, 103, 105, 107, 109]","['1:101', '1:103', '1:105', '1:107', '1:109']","['T. Görener', 'J. Palmer Jr', 'F. Gillespie Ii', 'R. Meeks', 'W. Cummings']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,762.1,770.0,"[101, 102, 103, 105, 109]",101|102|103|105|109,1,1,1,0,0,0,0.0,0.0,4,00:43:80,4,00:17:50,89,87,89,87,Unknownx5,5,101|102|103|105|109,1:101|1:102|1:103|1:105|1:109,"[101, 102, 103, 105, 109]","['1:101', '1:102', '1:103', '1:105', '1:109']","['T. Görener', 'E. Mc Collum', 'J. Palmer Jr', 'F. Gillespie Ii', 'W. Cummings']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,770.1,780.0,"[70, 103, 105, 107, 109]",70|103|105|107|109,0,0,1,0,2,-2,,200.0,4,00:17:50,4,00:09:50,89,87,89,89,Unknownx5,5,70|103|105|107|109,1:70|1:103|1:105|1:107|1:109,"[70, 103, 105, 107, 109]","['1:70', '1:103', '1:105', '1:107', '1:109']","['R. Öncel', 'J. Palmer Jr', 'F. Gillespie Ii', 'R. Meeks', 'W. Cummings']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,780.1,800.0,"[101, 102, 103, 104, 109]",101|102|103|104|109,2,2,1,1,0,1,50.0,0.0,4,00:09:50,4,00:07:70,89,89,90,89,Unknownx5,5,101|102|103|104|109,1:101|1:102|1:103|1:104|1:109,"[101, 102, 103, 104, 109]","['1:101', '1:102', '1:103', '1:104', '1:109']","['T. Görener', 'E. Mc Collum', 'J. Palmer Jr', 'F. White Jr', 'W. Cummings']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,800.1,812.0,"[101, 103, 107, 108, 109]",101|103|107|108|109,0,0,1,0,2,-2,,200.0,4,00:07:70,4,00:03:20,90,89,90,91,Unknownx5,5,101|103|107|108|109,1:101|1:103|1:107|1:108|1:109,"[101, 103, 107, 108, 109]","['1:101', '1:103', '1:107', '1:108', '1:109']","['T. Görener', 'J. Palmer Jr', 'R. Meeks', 'C. Bishop', 'W. Cummings']",GALATASARAY MCT TECHNIC
1,GALATASARAY MCT TECHNIC,812.1,828.0,"[101, 102, 103, 108, 109]",101|102|103|108|109,2,2,2,3,0,3,150.0,0.0,4,00:03:20,4,00:00:00,90,91,93,91,Unknownx5,5,101|102|103|108|109,1:101|1:102|1:103|1:108|1:109,"[101, 102, 103, 108, 109]","['1:101', '1:102', '1:103', '1:108', '1:109']","['T. Görener', 'E. Mc Collum', 'J. Palmer Jr', 'C. Bishop', 'W. Cummings']",GALATASARAY MCT TECHNIC
2,TOFAS,1.0,100.0,"[66, 88, 89, 91, 93]",66|88|89|91|93,15,15,16,17,14,3,113.33333333333333,87.5,1,10:00:00,1,02:53:00,0,0,17,14,Unknownx5,5,66|88|89|91|93,2:66|2:88|2:89|2:91|2:93,"[66, 88, 89, 91, 93]","['2:66', '2:88', '2:89', '2:91', '2:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",TOFAS
2,TOFAS,100.1,129.0,"[55, 66, 89, 90, 92]",55|66|89|90|92,3,3,4,2,2,0,66.66666666666667,50.0,1,02:53:00,1,02:00:00,17,14,19,16,Unknownx5,5,55|66|89|90|92,2:55|2:66|2:89|2:90|2:92,"[55, 66, 89, 90, 92]","['2:55', '2:66', '2:89', '2:90', '2:92']","['T. Geçim', 'Y. Saybir', 'A. Perez', 'H. Besson', 'S. Whaley']",TOFAS
2,TOFAS,129.1,144.0,"[55, 66, 67, 90, 92]",55|66|67|90|92,2,2,2,3,4,-1,150.0,200.0,1,02:00:00,1,00:58:60,19,16,22,20,Unknownx5,5,55|66|67|90|92,2:55|2:66|2:67|2:90|2:92,"[55, 66, 67, 90, 92]","['2:55', '2:66', '2:67', '2:90', '2:92']","['T. Geçim', 'Y. Saybir', 'Ö. Cengiz', 'H. Besson', 'S. Whaley']",TOFAS
2,TOFAS,144.1,198.0,"[55, 67, 90, 92, 94]",55|67|90|92|94,12,12,11,6,7,-1,50.0,63.63636363636363,1,00:58:60,2,07:28:00,22,20,28,27,Unknownx5,5,55|67|90|92|94,2:55|2:67|2:90|2:92|2:94,"[55, 67, 90, 92, 94]","['2:55', '2:67', '2:90', '2:92', '2:94']","['T. Geçim', 'Ö. Cengiz', 'H. Besson', 'S. Whaley', 'W. Kidd Jr']",TOFAS
2,TOFAS,198.1,221.0,"[66, 89, 90, 93, 94]",66|89|90|93|94,2,2,2,0,4,-4,0.0,200.0,2,07:28:00,2,06:18:00,28,27,28,31,Unknownx5,5,66|89|90|93|94,2:66|2:89|2:90|2:93|2:94,"[66, 89, 90, 93, 94]","['2:66', '2:89', '2:90', '2:93', '2:94']","['Y. Saybir', 'A. Perez', 'H. Besson', 'J. Thomasson Jr', 'W. Kidd Jr']",TOFAS
2,TOFAS,221.1,260.0,"[66, 88, 89, 90, 93]",66|88|89|90|93,6,6,7,7,11,-4,116.66666666666667,157.14285714285714,2,06:18:00,2,03:14:00,28,31,35,42,Unknownx5,5,66|88|89|90|93,2:66|2:88|2:89|2:90|2:93,"[66, 88, 89, 90, 93]","['2:66', '2:88', '2:89', '2:90', '2:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'H. Besson', 'J. Thomasson Jr']",TOFAS
2,TOFAS,260.1,312.0,"[66, 88, 89, 91, 93]",66|88|89|91|93,5,5,4,5,6,-1,100.0,150.0,2,03:14:00,2,00:42:90,35,42,40,48,Unknownx5,5,66|88|89|91|93,2:66|2:88|2:89|2:91|2:93,"[66, 88, 89, 91, 93]","['2:66', '2:88', '2:89', '2:91', '2:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",TOFAS
2,TOFAS,312.1,361.0,"[66, 89, 91, 92, 93]",66|89|91|92|93,3,3,3,2,1,1,66.66666666666667,33.333333333333336,2,00:42:90,3,10:00:00,40,48,42,49,Unknownx5,5,66|89|91|92|93,2:66|2:89|2:91|2:92|2:93,"[66, 89, 91, 92, 93]","['2:66', '2:89', '2:91', '2:92', '2:93']","['Y. Saybir', 'A. Perez', 'M. Lewis Iii', 'S. Whaley', 'J. Thomasson Jr']",TOFAS
2,TOFAS,361.1,423.0,"[66, 88, 89, 91, 93]",66|88|89|91|93,8,8,9,5,8,-3,62.5,88.88888888888889,3,10:00:00,3,06:09:00,42,49,47,57,Unknownx5,5,66|88|89|91|93,2:66|2:88|2:89|2:91|2:93,"[66, 88, 89, 91, 93]","['2:66', '2:88', '2:89', '2:91', '2:93']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'M. Lewis Iii', 'J. Thomasson Jr']",TOFAS
2,TOFAS,423.1,472.0,"[66, 67, 88, 90, 91]",66|67|88|90|91,8,8,8,7,5,2,87.5,62.5,3,06:09:00,3,03:36:00,47,57,54,62,Unknownx5,5,66|67|88|90|91,2:66|2:67|2:88|2:90|2:91,"[66, 67, 88, 90, 91]","['2:66', '2:67', '2:88', '2:90', '2:91']","['Y. Saybir', 'Ö. Cengiz', 'M. Blazevic', 'H. Besson', 'M. Lewis Iii']",TOFAS
2,TOFAS,472.1,506.0,"[55, 67, 88, 90, 92]",55|67|88|90|92,6,6,6,2,5,-3,33.333333333333336,83.33333333333333,3,03:36:00,3,02:03:00,54,62,56,67,Unknownx5,5,55|67|88|90|92,2:55|2:67|2:88|2:90|2:92,"[55, 67, 88, 90, 92]","['2:55', '2:67', '2:88', '2:90', '2:92']","['T. Geçim', 'Ö. Cengiz', 'M. Blazevic', 'H. Besson', 'S. Whaley']",TOFAS
2,TOFAS,506.1,602.0,"[55, 67, 90, 92, 94]",55|67|90|92|94,12,12,11,10,10,0,83.33333333333333,90.9090909090909,3,02:03:00,4,08:16:00,56,67,66,77,Unknownx5,5,55|67|90|92|94,2:55|2:67|2:90|2:92|2:94,"[55, 67, 90, 92, 94]","['2:55', '2:67', '2:90', '2:92', '2:94']","['T. Geçim', 'Ö. Cengiz', 'H. Besson', 'S. Whaley', 'W. Kidd Jr']",TOFAS
2,TOFAS,602.1,642.0,"[55, 89, 90, 92, 94]",55|89|90|92|94,5,5,5,7,5,2,140.0,100.0,4,08:16:00,4,06:32:00,66,77,73,82,Unknownx5,5,55|89|90|92|94,2:55|2:89|2:90|2:92|2:94,"[55, 89, 90, 92, 94]","['2:55', '2:89', '2:90', '2:92', '2:94']","['T. Geçim', 'A. Perez', 'H. Besson', 'S. Whaley', 'W. Kidd Jr']",TOFAS
2,TOFAS,642.1,674.0,"[66, 89, 90, 91, 92]",66|89|90|91|92,6,6,6,6,6,0,100.0,100.0,4,06:32:00,4,04:26:00,73,82,79,88,Unknownx5,5,66|89|90|91|92,2:66|2:89|2:90|2:91|2:92,"[66, 89, 90, 91, 92]","['2:66', '2:89', '2:90', '2:91', '2:92']","['Y. Saybir', 'A. Perez', 'H. Besson', 'M. Lewis Iii', 'S. Whaley']",TOFAS
2,TOFAS,674.1,786.0,"[66, 88, 89, 90, 91]",66|88|89|90|91,14,14,14,10,1,9,71.42857142857143,7.142857142857143,4,04:26:00,4,00:09:50,79,88,89,89,Unknownx5,5,66|88|89|90|91,2:66|2:88|2:89|2:90|2:91,"[66, 88, 89, 90, 91]","['2:66', '2:88', '2:89', '2:90', '2:91']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'H. Besson', 'M. Lewis Iii']",TOFAS
2,TOFAS,786.1,794.0,"[66, 67, 88, 90, 91]",66|67|88|90|91,0,0,0,0,0,0,,,4,00:09:50,4,00:07:70,89,89,89,89,Unknownx5,5,66|67|88|90|91,2:66|2:67|2:88|2:90|2:91,"[66, 67, 88, 90, 91]","['2:66', '2:67', '2:88', '2:90', '2:91']","['Y. Saybir', 'Ö. Cengiz', 'M. Blazevic', 'H. Besson', 'M. Lewis Iii']",TOFAS
2,TOFAS,794.1,814.0,"[66, 88, 89, 90, 91]",66|88|89|90|91,2,2,2,2,1,1,100.0,50.0,4,00:07:70,4,00:03:20,89,89,91,90,Unknownx5,5,66|88|89|90|91,2:66|2:88|2:89|2:90|2:91,"[66, 88, 89, 90, 91]","['2:66', '2:88', '2:89', '2:90', '2:91']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'H. Besson', 'M. Lewis Iii']",TOFAS
2,TOFAS,814.1,828.0,"[66, 67, 88, 90, 91]",66|67|88|90|91,2,2,2,0,3,-3,0.0,150.0,4,00:03:20,4,00:00:00,91,90,91,93,Unknownx5,5,66|67|88|90|91,2:66|2:67|2:88|2:90|2:91,"[66, 67, 88, 90, 91]","['2:66', '2:67', '2:88', '2:90', '2:91']","['Y. Saybir', 'Ö. Cengiz', 'M. Blazevic', 'H. Besson', 'M. Lewis Iii']",TOFAS
