possession_id,period,start_action,end_action,owner_tno,end_reason,pts_owner,pts_against,owner_team_name,net_pts
0,1,1,6,,,0,0,,0
1,1,11,13,1.0,score,2,0,GALATASARAY MCT TECHNIC,2
2,1,14,14,2.0,def_reb,0,0,TOFAS,0
3,1,15,15,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
4,1,16,18,2.0,def_reb,0,0,TOFAS,0
5,1,19,19,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
6,1,22,25,2.0,score,2,0,TOFAS,2
7,1,26,27,1.0,turnover,0,0,GALATASARAY MCT TECHNIC,0
8,1,31,31,2.0,def_reb,0,0,TOFAS,0
9,1,32,32,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
10,1,35,38,2.0,def_reb,0,0,TOFAS,0
11,1,39,39,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
12,1,40,40,2.0,score,2,0,TOFAS,2
13,1,41,42,1.0,turnover,0,0,GALATASARAY MCT TECHNIC,0
14,1,43,44,2.0,score,2,0,TOFAS,2
15,1,45,45,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
16,1,47,47,2.0,def_reb,0,0,TOFAS,0
17,1,51,51,1.0,score,3,3,GALATASARAY MCT TECHNIC,0
18,1,52,53,2.0,score,3,3,TOFAS,0
19,1,54,56,1.0,turnover,0,0,GALATASARAY MCT TECHNIC,0
20,1,57,58,2.0,score,2,2,TOFAS,0
21,1,59,63,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
22,1,65,65,2.0,def_reb,0,0,TOFAS,0
23,1,67,67,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
24,1,70,74,2.0,score,2,2,TOFAS,0
25,1,76,76,1.0,score,2,2,GALATASARAY MCT TECHNIC,0
26,1,77,79,2.0,made_ft_last,1,0,TOFAS,1
27,1,81,81,1.0,score,2,0,GALATASARAY MCT TECHNIC,2
28,1,82,83,2.0,score,2,0,TOFAS,2
29,1,84,85,1.0,score,3,0,GALATASARAY MCT TECHNIC,3
30,1,86,87,2.0,score,3,0,TOFAS,3
31,1,88,106,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
32,1,107,107,2.0,def_reb,0,0,TOFAS,0
33,1,108,108,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
34,1,110,110,2.0,def_reb,0,0,TOFAS,0
35,1,111,111,1.0,turnover,0,0,GALATASARAY MCT TECHNIC,0
36,1,112,113,2.0,score,2,2,TOFAS,0
37,1,114,126,1.0,score,2,2,GALATASARAY MCT TECHNIC,0
38,1,127,131,2.0,made_ft_last,1,0,TOFAS,1
39,1,133,135,1.0,score,2,0,GALATASARAY MCT TECHNIC,2
40,1,136,136,2.0,score,2,0,TOFAS,2
41,1,137,141,1.0,score,2,0,GALATASARAY MCT TECHNIC,2
42,1,142,146,2.0,def_reb,0,0,TOFAS,0
43,1,148,148,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
44,1,154,156,2.0,made_ft,1,0,TOFAS,1
45,1,157,157,1.0,made_ft_last,1,1,GALATASARAY MCT TECHNIC,0
46,1,159,159,2.0,turnover,0,0,TOFAS,0
47,1,160,161,1.0,def_reb,0,0,GALATASARAY MCT TECHNIC,0
48,1,162,162,2.0,def_reb,0,0,TOFAS,0
49,1,163,163,1.0,turnover,0,0,GALATASARAY MCT TECHNIC,0
