team_no,team_name,team_code,player_no,name,firstName,familyName,shirtNumber,starter,captain,active,position_raw,position_group,sMinutes,sFieldGoalsMade,sFieldGoalsAttempted,sFieldGoalsPercentage,sThreePointersMade,sThreePointersAttempted,sThreePointersPercentage,sTwoPointersMade,sTwoPointersAttempted,sTwoPointersPercentage,sFreeThrowsMade,sFreeThrowsAttempted,sFreeThrowsPercentage,sReboundsDefensive,sReboundsOffensive,sReboundsTotal,sAssists,sTurnovers,sSteals,sBlocks,sBlocksReceived,sFoulsPersonal,sFoulsOn,sPoints,sPointsSecondChance,sPointsFastBreak,sPlusMinusPoints,sPointsInThePaint,scoreboardName,pair_token
2,ANADOLU EFES,EFS,81,S. Hazer,Sehmus,Hazer,2,0,,1,,,14:57,2,3,66,1,1,100,1,2,50,3,5,60,2,0,2,3,0,0,0,1,1,3,8,0,4,5,2,S. Hazer,2:81
2,ANADOLU EFES,EFS,92,J. Loyd,Jordan,Loyd,3,0,,0,,,22:09,4,10,40,3,7,42,1,3,33,1,2,50,3,0,3,3,0,1,0,0,1,2,12,0,2,12,2,J. Loyd,2:92
2,ANADOLU EFES,EFS,87,N. Weiler-Babb,Nick,Weiler-Babb,8,1,,0,,,18:28,0,3,0,0,3,0,0,0,0,0,0,0,2,0,2,4,0,2,0,1,2,0,0,0,0,5,0,N. Weiler-Babb,2:87
2,ANADOLU EFES,EFS,86,R. Smits,Rolands,Smits,11,1,,1,,,24:38,2,4,50,1,3,33,1,1,100,8,8,100,6,1,7,2,0,0,0,0,0,5,13,5,0,16,2,R. Smits,2:86
2,ANADOLU EFES,EFS,73,B. Dessert,Brice,Dessert,13,1,,1,,,19:32,4,5,80,0,0,0,4,5,80,1,2,50,1,2,3,1,2,0,5,0,2,2,9,0,0,13,8,B. Dessert,2:73
2,ANADOLU EFES,EFS,74,P. Dozier,Pj,Dozier,15,0,,1,,,27:00,6,13,46,2,7,28,4,6,66,1,2,50,1,0,1,7,1,2,0,0,3,5,15,0,0,-1,2,P. Dozier,2:74
2,ANADOLU EFES,EFS,71,B. Yildizli,Burak Can,Yildizli,19,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B. Yildizli,2:71
2,ANADOLU EFES,EFS,75,C. Swider,Cole,Swider,21,0,,0,,,15:22,4,6,66,3,5,60,1,1,100,0,0,0,2,1,3,0,0,0,0,0,2,0,11,0,6,-2,0,C. Swider,2:75
2,ANADOLU EFES,EFS,82,S. Mutaf,Sarper David,Mutaf,23,0,,1,,,0:32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,S. Mutaf,2:82
2,ANADOLU EFES,EFS,80,E. Yilmaz,Erkan,Yilmaz,33,1,,0,,,9:09,1,2,50,0,1,0,1,1,100,0,0,0,0,2,2,0,1,1,0,0,0,0,2,2,0,9,2,E. Yilmaz,2:80
2,ANADOLU EFES,EFS,91,K. Jones,Kai,Jones,88,0,,0,,,20:28,4,4,100,0,0,0,4,4,100,2,2,100,3,0,3,0,0,0,1,0,3,1,10,4,0,1,8,K. Jones,2:91
