start_action,end_action,start_period,start_clock,end_period,end_clock,teamA_no,teamA_name,lineupA_players,lineupA_uid,lineupA_pos_mix,lineupA_tokens,lineupA_names,teamB_no,teamB_name,lineupB_players,lineupB_uid,lineupB_pos_mix,lineupB_tokens,lineupB_names,poss_A,pts_A_for,pts_A_against,net_A,ORtg_A,DRtg_A,poss_B,pts_B_for,pts_B_against,net_B,ORtg_B,DRtg_B,score_start_A,score_start_B,score_end_A,score_end_B
1.0,78.0,1,10:00:00,1,04:56:00,1,KARSIYAKA,"[78, 86, 87, 88, 89]",78|86|87|88|89,Unknownx5,"['1:78', '1:86', '1:87', '1:88', '1:89']","['S. Geyik', 'C. Chiozza', 'J. Alston', 'M. Moore', 'C. Manning Jr']",2,ANADOLU EFES,"[73, 80, 86, 87, 90]",73|80|86|87|90,Unknownx5,"['2:73', '2:80', '2:86', '2:87', '2:90']","['B. Dessert', 'E. Yilmaz', 'R. Smits', 'N. Weiler-Babb', 'S. Larkin']",11,11,15,-4,100.0,125.0,12,15,11,4,125.0,100.0,0,0,12,14
78.1,97.0,1,04:56:00,1,04:24:00,1,KARSIYAKA,"[78, 86, 87, 88, 89]",78|86|87|88|89,Unknownx5,"['1:78', '1:86', '1:87', '1:88', '1:89']","['S. Geyik', 'C. Chiozza', 'J. Alston', 'M. Moore', 'C. Manning Jr']",2,ANADOLU EFES,"[73, 74, 86, 87, 90]",73|74|86|87|90,Unknownx5,"['2:73', '2:74', '2:86', '2:87', '2:90']","['B. Dessert', 'P. Dozier', 'R. Smits', 'N. Weiler-Babb', 'S. Larkin']",1,0,0,0,0.0,0.0,1,0,0,0,0.0,0.0,12,14,15,14
97.1,127.0,1,04:24:00,1,03:07:00,1,KARSIYAKA,"[78, 86, 87, 88, 89]",78|86|87|88|89,Unknownx5,"['1:78', '1:86', '1:87', '1:88', '1:89']","['S. Geyik', 'C. Chiozza', 'J. Alston', 'M. Moore', 'C. Manning Jr']",2,ANADOLU EFES,"[74, 75, 87, 90, 91]",74|75|87|90|91,Unknownx5,"['2:74', '2:75', '2:87', '2:90', '2:91']","['P. Dozier', 'C. Swider', 'N. Weiler-Babb', 'S. Larkin', 'K. Jones']",3,5,5,0,166.66666666666666,166.66666666666666,3,5,5,0,166.66666666666666,166.66666666666666,15,14,20,19
127.1,131.0,1,03:07:00,1,03:07:00,1,KARSIYAKA,"[78, 79, 88, 93, 95]",78|79|88|93|95,Unknownx5,"['1:78', '1:79', '1:88', '1:93', '1:95']","['S. Geyik', 'M. Celep', 'M. Moore', 'C. Young', 'N. Gordic']",2,ANADOLU EFES,"[74, 75, 87, 90, 91]",74|75|87|90|91,Unknownx5,"['2:74', '2:75', '2:87', '2:90', '2:91']","['P. Dozier', 'C. Swider', 'N. Weiler-Babb', 'S. Larkin', 'K. Jones']",0,0,0,0,,,0,0,0,0,,,20,19,20,19
131.1,168.0,1,03:07:00,1,00:42:90,1,KARSIYAKA,"[78, 79, 88, 93, 95]",78|79|88|93|95,Unknownx5,"['1:78', '1:79', '1:88', '1:93', '1:95']","['S. Geyik', 'M. Celep', 'M. Moore', 'C. Young', 'N. Gordic']",2,ANADOLU EFES,"[74, 75, 81, 91, 92]",74|75|81|91|92,Unknownx5,"['2:74', '2:75', '2:81', '2:91', '2:92']","['P. Dozier', 'C. Swider', 'S. Hazer', 'K. Jones', 'J. Loyd']",6,9,5,4,150.0,83.33333333333333,6,5,9,-4,83.33333333333333,150.0,20,19,29,24
168.1,176.0,1,00:42:90,1,00:28:90,1,KARSIYAKA,"[79, 87, 88, 93, 95]",79|87|88|93|95,Unknownx5,"['1:79', '1:87', '1:88', '1:93', '1:95']","['M. Celep', 'J. Alston', 'M. Moore', 'C. Young', 'N. Gordic']",2,ANADOLU EFES,"[74, 75, 81, 91, 92]",74|75|81|91|92,Unknownx5,"['2:74', '2:75', '2:81', '2:91', '2:92']","['P. Dozier', 'C. Swider', 'S. Hazer', 'K. Jones', 'J. Loyd']",0,0,0,0,,,0,0,0,0,,,29,24,29,24
176.1,180.0,1,00:28:90,1,00:28:90,1,KARSIYAKA,"[79, 87, 88, 93, 95]",79|87|88|93|95,Unknownx5,"['1:79', '1:87', '1:88', '1:93', '1:95']","['M. Celep', 'J. Alston', 'M. Moore', 'C. Young', 'N. Gordic']",2,ANADOLU EFES,"[74, 75, 90, 91, 92]",74|75|90|91|92,Unknownx5,"['2:74', '2:75', '2:90', '2:91', '2:92']","['P. Dozier', 'C. Swider', 'S. Larkin', 'K. Jones', 'J. Loyd']",1,1,0,1,100.0,,0,0,1,-1,,100.0,29,24,31,24
180.1,186.0,1,00:28:90,1,00:16:30,1,KARSIYAKA,"[79, 82, 87, 93, 95]",79|82|87|93|95,Unknownx5,"['1:79', '1:82', '1:87', '1:93', '1:95']","['M. Celep', 'E. Özçelik', 'J. Alston', 'C. Young', 'N. Gordic']",2,ANADOLU EFES,"[74, 75, 90, 91, 92]",74|75|90|91|92,Unknownx5,"['2:74', '2:75', '2:90', '2:91', '2:92']","['P. Dozier', 'C. Swider', 'S. Larkin', 'K. Jones', 'J. Loyd']",0,0,0,0,,,0,0,0,0,,,31,24,31,24
186.1,207.0,1,00:16:30,2,09:09:00,1,KARSIYAKA,"[79, 82, 87, 93, 95]",79|82|87|93|95,Unknownx5,"['1:79', '1:82', '1:87', '1:93', '1:95']","['M. Celep', 'E. Özçelik', 'J. Alston', 'C. Young', 'N. Gordic']",2,ANADOLU EFES,"[74, 75, 81, 91, 92]",74|75|81|91|92,Unknownx5,"['2:74', '2:75', '2:81', '2:91', '2:92']","['P. Dozier', 'C. Swider', 'S. Hazer', 'K. Jones', 'J. Loyd']",4,3,0,3,75.0,0.0,3,0,3,-3,0.0,75.0,31,24,34,25
207.1,232.0,2,09:09:00,2,08:37:00,1,KARSIYAKA,"[78, 82, 87, 93, 95]",78|82|87|93|95,Unknownx5,"['1:78', '1:82', '1:87', '1:93', '1:95']","['S. Geyik', 'E. Özçelik', 'J. Alston', 'C. Young', 'N. Gordic']",2,ANADOLU EFES,"[74, 75, 81, 91, 92]",74|75|81|91|92,Unknownx5,"['2:74', '2:75', '2:81', '2:91', '2:92']","['P. Dozier', 'C. Swider', 'S. Hazer', 'K. Jones', 'J. Loyd']",4,3,1,2,75.0,33.333333333333336,3,1,3,-2,33.333333333333336,75.0,34,25,35,30
