gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName,team_name,team_code,player_name_from_roster,player_shirt,player_pos_raw,player_pos_group,x,y,r,ev_code,ev_result,ev_text,assist_pno,assist_tno,assist_player,block_pno,block_tno,block_player,assist_pos_group,block_pos_group,points,possession_id,possession_owner_tno,possession_end_reason,pts_1,cum_1,pts_2,cum_2
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,game,1,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,game start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,period,2,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,period start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,jumpball,4,,[],startperiod,0,,,,,,,,,,,,,,,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,2,1,REGULAR,73,B. DESSERT,1,jumpball,6,4,[],won,0,13,Brice,Dessert,Brice,Dessert,B,D,B,D,B. Dessert,ANADOLU EFES,EFS,B. Dessert,13,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,1,1,REGULAR,78,S. GEYIK,1,jumpball,7,4,[],lost,0,4,Samet,Geyik,Samet,Geyik,S,G,S,G,S. Geyik,KARSIYAKA,KSK,S. Geyik,4,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:47,09:47:00,0,0,0,2,1,REGULAR,90,S. LARKIN,0,3pt,9,,[],jumpshot,1,0,Shane,Larkin,Shane,Larkin,S,L,S,L,S. Larkin,ANADOLU EFES,EFS,S. Larkin,0,,,19.840000152588,91.639999389648,0.0,P3,missed,ANADOLU EFES S. LARKIN 3Pt missed,,,,,,,,,0,1,2.0,,0,0,0,0
09:44,09:44:00,0,0,0,2,1,REGULAR,86,R. SMITS,1,rebound,10,9,[],offensive,0,11,Rolands,Smits,Rolands,Smits,R,S,R,S,R. Smits,ANADOLU EFES,EFS,R. Smits,11,,,,,,REB,,ANADOLU EFES rebound offensive,,,,,,,,,0,1,2.0,,0,0,0,0
09:37,09:37:00,0,3,-3,2,1,REGULAR,86,R. SMITS,1,3pt,11,,['2ndchance'],jumpshot,1,11,Rolands,Smits,Rolands,Smits,R,S,R,S,R. Smits,ANADOLU EFES,EFS,R. Smits,11,,,24.680000305176,15.64999961853,1.0,P3,made,ANADOLU EFES R. SMITS 3Pt made,87.0,2.0,N. WEILER-BABB,,,,,,3,1,2.0,score,0,0,3,3
09:37,09:37:00,0,3,-3,2,1,REGULAR,87,N. WEILER-BABB,1,assist,12,11,[],,0,8,Nick,Weiler-Babb,Nick,Weiler-Babb,N,W,N,W,N. Weiler-Babb,ANADOLU EFES,EFS,N. Weiler-Babb,8,,,,,,ASS,,ANADOLU EFES N. WEILER-BABB assist,,,,,,,,,0,2,1.0,,0,0,0,3
09:14,09:14:00,3,3,0,1,1,REGULAR,87,J. ALSTON,1,3pt,13,,[],jumpshot,1,32,Justin Alexander,Alston,Justin Alexander,Alston,J,A,J,A,J. Alston,KARSIYAKA,KSK,J. Alston,32,,,68.669998168945,70.449996948242,1.0,P3,made,KARSIYAKA J. ALSTON 3Pt made,86.0,1.0,C. CHIOZZA,,,,,,3,2,1.0,score,3,3,0,3
09:14,09:14:00,3,3,0,1,1,REGULAR,86,C. CHIOZZA,1,assist,14,13,[],,0,11,Christopher Xavier,Chiozza,Christopher Xavier,Chiozza,C,C,C,C,C. Chiozza,KARSIYAKA,KSK,C. Chiozza,11,,,,,,ASS,,KARSIYAKA C. CHIOZZA assist,,,,,,,,,0,3,2.0,,0,3,0,3
08:54,08:54:00,3,3,0,2,1,REGULAR,86,R. SMITS,0,3pt,15,,[],jumpshot,1,11,Rolands,Smits,Rolands,Smits,R,S,R,S,R. Smits,ANADOLU EFES,EFS,R. Smits,11,,,30.760000228882,63.950000762939,0.0,P3,missed,ANADOLU EFES R. SMITS 3Pt missed,,,,,,,,,0,3,2.0,,0,3,0,3
08:50,08:50:00,3,3,0,2,1,REGULAR,80,E. YILMAZ,1,rebound,16,15,[],offensive,0,33,Erkan,Yilmaz,Erkan,Yilmaz,E,Y,E,Y,E. Yilmaz,ANADOLU EFES,EFS,E. Yilmaz,33,,,,,,REB,,ANADOLU EFES rebound offensive,,,,,,,,,0,3,2.0,,0,3,0,3
08:44,08:44:00,3,3,0,1,1,REGULAR,88,M. MOORE,1,foul,18,,[],personal,0,2,Michael Jarade,Moore,Michael Jarade,Moore,M,M,M,M,M. Moore,KARSIYAKA,KSK,M. Moore,2,,,,,,FOUL,,KARSIYAKA M. MOORE foul personal,,,,,,,,,0,3,2.0,,0,3,0,3
08:44,08:44:00,3,3,0,2,1,REGULAR,73,B. DESSERT,1,foulon,19,18,[],,0,13,Brice,Dessert,Brice,Dessert,B,D,B,D,B. Dessert,ANADOLU EFES,EFS,B. Dessert,13,,,,,,OTHER,,ANADOLU EFES foulon,,,,,,,,,0,3,2.0,,0,3,0,3
08:42,08:42:00,3,3,0,1,1,REGULAR,87,J. ALSTON,1,foul,22,,"['shooting', '2freethrow']",personal,0,32,Justin Alexander,Alston,Justin Alexander,Alston,J,A,J,A,J. Alston,KARSIYAKA,KSK,J. Alston,32,,,,,,FOUL,,KARSIYAKA J. ALSTON foul personal,,,,,,,,,0,3,2.0,,0,3,0,3
08:42,08:42:00,3,3,0,2,1,REGULAR,86,R. SMITS,1,foulon,23,22,[],,0,11,Rolands,Smits,Rolands,Smits,R,S,R,S,R. Smits,ANADOLU EFES,EFS,R. Smits,11,,,,,,OTHER,,ANADOLU EFES foulon,,,,,,,,,0,3,2.0,,0,3,0,3
