team_no,team_name,start_action,end_action,players_on_court,lineup_size,lineup_uid,players_on_court_tokens,players_on_court_names,lineup_uid_pair,lineup_pos_mix,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against
1,GALATASARAY MCT TECHNIC,370.1,515.0,"[38, 103, 104, 105, 109]",5,38|103|104|105|109,"['1:38', '1:103', '1:104', '1:105', '1:109']","['A. Tuncer', 'J. Palmer Jr', 'F. White Jr', 'F. Gillespie Ii', 'W. Cummings']",1:38|1:103|1:104|1:105|1:109,Unknownx5,3,10:00:00,3,06:27:00,51,43,64,55
1,GALATASARAY MCT TECHNIC,515.1,567.0,"[72, 103, 104, 105, 109]",5,72|103|104|105|109,"['1:72', '1:103', '1:104', '1:105', '1:109']","['Z. Tekin', 'J. Palmer Jr', 'F. White Jr', 'F. Gillespie Ii', 'W. Cummings']",1:72|1:103|1:104|1:105|1:109,Unknownx5,3,06:27:00,3,03:50:00,64,55,68,58
1,GALATASARAY MCT TECHNIC,567.1,607.0,"[72, 103, 104, 105, 106]",5,72|103|104|105|106,"['1:72', '1:103', '1:104', '1:105', '1:106']","['Z. Tekin', 'J. Palmer Jr', 'F. White Jr', 'F. Gillespie Ii', 'J. Robinson Jr']",1:72|1:103|1:104|1:105|1:106,Unknownx5,3,03:50:00,3,02:22:00,68,58,70,60
1,GALATASARAY MCT TECHNIC,607.1,643.0,"[72, 99, 103, 104, 106]",5,72|99|103|104|106,"['1:72', '1:99', '1:103', '1:104', '1:106']","['Z. Tekin', 'M. Yasar', 'J. Palmer Jr', 'F. White Jr', 'J. Robinson Jr']",1:72|1:99|1:103|1:104|1:106,Unknownx5,3,02:22:00,3,00:45:10,70,60,77,60
1,GALATASARAY MCT TECHNIC,643.1,654.0,"[72, 99, 106, 107, 109]",5,72|99|106|107|109,"['1:72', '1:99', '1:106', '1:107', '1:109']","['Z. Tekin', 'M. Yasar', 'J. Robinson Jr', 'R. Meeks', 'W. Cummings']",1:72|1:99|1:106|1:107|1:109,Unknownx5,3,00:45:10,3,00:14:70,77,60,79,60
1,GALATASARAY MCT TECHNIC,654.1,662.0,"[42, 72, 105, 106, 107]",5,42|72|105|106|107,"['1:42', '1:72', '1:105', '1:106', '1:107']","['Y. Alisan', 'Z. Tekin', 'F. Gillespie Ii', 'J. Robinson Jr', 'R. Meeks']",1:42|1:72|1:105|1:106|1:107,Unknownx5,3,00:14:70,3,00:06:50,79,60,79,60
1,GALATASARAY MCT TECHNIC,662.1,670.0,"[39, 42, 105, 106, 107]",5,39|42|105|106|107,"['1:39', '1:42', '1:105', '1:106', '1:107']","['C. Dalgali', 'Y. Alisan', 'F. Gillespie Ii', 'J. Robinson Jr', 'R. Meeks']",1:39|1:42|1:105|1:106|1:107,Unknownx5,3,00:06:50,4,10:00:00,79,60,79,60
1,GALATASARAY MCT TECHNIC,670.1,761.0,"[99, 103, 106, 107, 109]",5,99|103|106|107|109,"['1:99', '1:103', '1:106', '1:107', '1:109']","['M. Yasar', 'J. Palmer Jr', 'J. Robinson Jr', 'R. Meeks', 'W. Cummings']",1:99|1:103|1:106|1:107|1:109,Unknownx5,4,10:00:00,4,05:30:00,79,60,90,69
1,GALATASARAY MCT TECHNIC,761.1,776.0,"[38, 105, 106, 107, 109]",5,38|105|106|107|109,"['1:38', '1:105', '1:106', '1:107', '1:109']","['A. Tuncer', 'F. Gillespie Ii', 'J. Robinson Jr', 'R. Meeks', 'W. Cummings']",1:38|1:105|1:106|1:107|1:109,Unknownx5,4,05:30:00,4,04:39:00,90,69,92,69
1,GALATASARAY MCT TECHNIC,776.1,837.0,"[38, 72, 105, 106, 107]",5,38|72|105|106|107,"['1:38', '1:72', '1:105', '1:106', '1:107']","['A. Tuncer', 'Z. Tekin', 'F. Gillespie Ii', 'J. Robinson Jr', 'R. Meeks']",1:38|1:72|1:105|1:106|1:107,Unknownx5,4,04:39:00,4,01:26:00,92,69,100,78
1,GALATASARAY MCT TECHNIC,837.1,859.0,"[42, 72, 105, 106, 107]",5,42|72|105|106|107,"['1:42', '1:72', '1:105', '1:106', '1:107']","['Y. Alisan', 'Z. Tekin', 'F. Gillespie Ii', 'J. Robinson Jr', 'R. Meeks']",1:42|1:72|1:105|1:106|1:107,Unknownx5,4,01:26:00,4,00:00:00,100,78,103,83
2,KARSIYAKA,1.0,95.0,"[78, 86, 87, 88, 89]",5,78|86|87|88|89,"['2:78', '2:86', '2:87', '2:88', '2:89']","['S. Geyik', 'C. Chiozza', 'J. Alston', 'M. Moore', 'C. Manning Jr']",2:78|2:86|2:87|2:88|2:89,Unknownx5,1,10:00:00,1,01:48:00,0,0,19,21
2,KARSIYAKA,95.1,116.0,"[78, 86, 87, 88, 95]",5,78|86|87|88|95,"['2:78', '2:86', '2:87', '2:88', '2:95']","['S. Geyik', 'C. Chiozza', 'J. Alston', 'M. Moore', 'N. Gordic']",2:78|2:86|2:87|2:88|2:95,Unknownx5,1,01:48:00,1,01:01:00,19,21,19,22
2,KARSIYAKA,116.1,132.0,"[80, 86, 87, 89, 95]",5,80|86|87|89|95,"['2:80', '2:86', '2:87', '2:89', '2:95']","['A. Güven', 'C. Chiozza', 'J. Alston', 'C. Manning Jr', 'N. Gordic']",2:80|2:86|2:87|2:89|2:95,Unknownx5,1,01:01:00,1,00:09:90,19,22,21,25
2,KARSIYAKA,132.1,147.0,"[79, 80, 86, 89, 95]",5,79|80|86|89|95,"['2:79', '2:80', '2:86', '2:89', '2:95']","['M. Celep', 'A. Güven', 'C. Chiozza', 'C. Manning Jr', 'N. Gordic']",2:79|2:80|2:86|2:89|2:95,Unknownx5,1,00:09:90,2,10:00:00,21,25,21,26
2,KARSIYAKA,147.1,176.0,"[79, 80, 82, 89, 95]",5,79|80|82|89|95,"['2:79', '2:80', '2:82', '2:89', '2:95']","['M. Celep', 'A. Güven', 'E. Özçelik', 'C. Manning Jr', 'N. Gordic']",2:79|2:80|2:82|2:89|2:95,Unknownx5,2,10:00:00,2,08:23:00,21,26,21,31
2,KARSIYAKA,176.1,231.0,"[78, 79, 88, 89, 95]",5,78|79|88|89|95,"['2:78', '2:79', '2:88', '2:89', '2:95']","['S. Geyik', 'M. Celep', 'M. Moore', 'C. Manning Jr', 'N. Gordic']",2:78|2:79|2:88|2:89|2:95,Unknownx5,2,08:23:00,2,04:27:00,21,31,31,43
2,KARSIYAKA,231.1,331.0,"[78, 79, 86, 88, 95]",5,78|79|86|88|95,"['2:78', '2:79', '2:86', '2:88', '2:95']","['S. Geyik', 'M. Celep', 'C. Chiozza', 'M. Moore', 'N. Gordic']",2:78|2:79|2:86|2:88|2:95,Unknownx5,2,04:27:00,2,00:53:00,31,43,40,49
2,KARSIYAKA,331.1,355.0,"[78, 79, 86, 89, 95]",5,78|79|86|89|95,"['2:78', '2:79', '2:86', '2:89', '2:95']","['S. Geyik', 'M. Celep', 'C. Chiozza', 'C. Manning Jr', 'N. Gordic']",2:78|2:79|2:86|2:89|2:95,Unknownx5,2,00:53:00,2,00:03:90,40,49,43,51
2,KARSIYAKA,355.1,376.0,"[79, 82, 89, 95, 96]",5,79|82|89|95|96,"['2:79', '2:82', '2:89', '2:95', '2:96']","['M. Celep', 'E. Özçelik', 'C. Manning Jr', 'N. Gordic', 'M. Naumoski']",2:79|2:82|2:89|2:95|2:96,Unknownx5,2,00:03:90,3,10:00:00,43,51,43,51
2,KARSIYAKA,376.1,419.0,"[78, 86, 87, 88, 89]",5,78|86|87|88|89,"['2:78', '2:86', '2:87', '2:88', '2:89']","['S. Geyik', 'C. Chiozza', 'J. Alston', 'M. Moore', 'C. Manning Jr']",2:78|2:86|2:87|2:88|2:89,Unknownx5,3,10:00:00,3,08:43:00,43,51,43,58
2,KARSIYAKA,419.1,587.0,"[78, 87, 88, 89, 95]",5,78|87|88|89|95,"['2:78', '2:87', '2:88', '2:89', '2:95']","['S. Geyik', 'J. Alston', 'M. Moore', 'C. Manning Jr', 'N. Gordic']",2:78|2:87|2:88|2:89|2:95,Unknownx5,3,08:43:00,3,02:56:00,43,58,60,70
2,KARSIYAKA,587.1,628.0,"[80, 86, 87, 89, 95]",5,80|86|87|89|95,"['2:80', '2:86', '2:87', '2:89', '2:95']","['A. Güven', 'C. Chiozza', 'J. Alston', 'C. Manning Jr', 'N. Gordic']",2:80|2:86|2:87|2:89|2:95,Unknownx5,3,02:56:00,3,01:50:00,60,70,60,70
2,KARSIYAKA,628.1,676.0,"[79, 80, 86, 89, 95]",5,79|80|86|89|95,"['2:79', '2:80', '2:86', '2:89', '2:95']","['M. Celep', 'A. Güven', 'C. Chiozza', 'C. Manning Jr', 'N. Gordic']",2:79|2:80|2:86|2:89|2:95,Unknownx5,3,01:50:00,4,10:00:00,60,70,60,79
2,KARSIYAKA,676.1,703.0,"[78, 87, 88, 89, 95]",5,78|87|88|89|95,"['2:78', '2:87', '2:88', '2:89', '2:95']","['S. Geyik', 'J. Alston', 'M. Moore', 'C. Manning Jr', 'N. Gordic']",2:78|2:87|2:88|2:89|2:95,Unknownx5,4,10:00:00,4,08:42:00,60,79,63,84
2,KARSIYAKA,703.1,744.0,"[78, 82, 87, 88, 95]",5,78|82|87|88|95,"['2:78', '2:82', '2:87', '2:88', '2:95']","['S. Geyik', 'E. Özçelik', 'J. Alston', 'M. Moore', 'N. Gordic']",2:78|2:82|2:87|2:88|2:95,Unknownx5,4,08:42:00,4,06:58:00,63,84,66,87
2,KARSIYAKA,744.1,778.0,"[78, 79, 85, 86, 88]",5,78|79|85|86|88,"['2:78', '2:79', '2:85', '2:86', '2:88']","['S. Geyik', 'M. Celep', 'R. Tarrant Jr', 'C. Chiozza', 'M. Moore']",2:78|2:79|2:85|2:86|2:88,Unknownx5,4,06:58:00,4,04:39:00,66,87,69,92
2,KARSIYAKA,778.1,859.0,"[79, 80, 85, 86, 88]",5,79|80|85|86|88,"['2:79', '2:80', '2:85', '2:86', '2:88']","['M. Celep', 'A. Güven', 'R. Tarrant Jr', 'C. Chiozza', 'M. Moore']",2:79|2:80|2:85|2:86|2:88,Unknownx5,4,04:39:00,4,00:00:00,69,92,83,103
