start_action,end_action,start_period,start_clock,end_period,end_clock,teamA_no,teamA_name,lineupA_players,lineupA_uid,lineupA_pos_mix,lineupA_tokens,lineupA_names,teamB_no,teamB_name,lineupB_players,lineupB_uid,lineupB_pos_mix,lineupB_tokens,lineupB_names,poss_A,pts_A_for,pts_A_against,net_A,ORtg_A,DRtg_A,poss_B,pts_B_for,pts_B_against,net_B,ORtg_B,DRtg_B,score_start_A,score_start_B,score_end_A,score_end_B
1.0,54.0,1,10:00:00,1,05:09:00,1,GALATASARAY MCT TECHNIC,"[72, 103, 104, 105, 106]",72|103|104|105|106,Unknownx5,"['1:72', '1:103', '1:104', '1:105', '1:106']","['Z. Tekin', 'J. Palmer Jr', 'F. White Jr', 'F. Gillespie Ii', 'J. Robinson Jr']",2,KARSIYAKA,"[78, 86, 87, 88, 89]",78|86|87|88|89,Unknownx5,"['2:78', '2:86', '2:87', '2:88', '2:89']","['S. Geyik', 'C. Chiozza', 'J. Alston', 'M. Moore', 'C. Manning Jr']",12,11,11,0,91.66666666666667,100.0,11,11,11,0,100.0,91.66666666666667,0,0,11,11
54.1,72.0,1,05:09:00,1,04:01:00,1,GALATASARAY MCT TECHNIC,"[38, 103, 104, 105, 109]",38|103|104|105|109,Unknownx5,"['1:38', '1:103', '1:104', '1:105', '1:109']","['A. Tuncer', 'J. Palmer Jr', 'F. White Jr', 'F. Gillespie Ii', 'W. Cummings']",2,KARSIYAKA,"[78, 86, 87, 88, 89]",78|86|87|88|89,Unknownx5,"['2:78', '2:86', '2:87', '2:88', '2:89']","['S. Geyik', 'C. Chiozza', 'J. Alston', 'M. Moore', 'C. Manning Jr']",2,2,0,2,100.0,0.0,2,0,2,-2,0.0,100.0,11,11,13,13
72.1,95.0,1,04:01:00,1,01:48:00,1,GALATASARAY MCT TECHNIC,"[38, 99, 103, 104, 109]",38|99|103|104|109,Unknownx5,"['1:38', '1:99', '1:103', '1:104', '1:109']","['A. Tuncer', 'M. Yasar', 'J. Palmer Jr', 'F. White Jr', 'W. Cummings']",2,KARSIYAKA,"[78, 86, 87, 88, 89]",78|86|87|88|89,Unknownx5,"['2:78', '2:86', '2:87', '2:88', '2:89']","['S. Geyik', 'C. Chiozza', 'J. Alston', 'M. Moore', 'C. Manning Jr']",5,4,8,-4,80.0,160.0,5,8,4,4,160.0,80.0,13,13,21,19
95.1,108.0,1,01:48:00,1,01:07:00,1,GALATASARAY MCT TECHNIC,"[38, 99, 103, 104, 109]",38|99|103|104|109,Unknownx5,"['1:38', '1:99', '1:103', '1:104', '1:109']","['A. Tuncer', 'M. Yasar', 'J. Palmer Jr', 'F. White Jr', 'W. Cummings']",2,KARSIYAKA,"[78, 86, 87, 88, 95]",78|86|87|88|95,Unknownx5,"['2:78', '2:86', '2:87', '2:88', '2:95']","['S. Geyik', 'C. Chiozza', 'J. Alston', 'M. Moore', 'N. Gordic']",2,0,0,0,0.0,0.0,1,0,0,0,0.0,0.0,21,19,22,19
108.1,116.0,1,01:07:00,1,01:01:00,1,GALATASARAY MCT TECHNIC,"[38, 99, 106, 107, 109]",38|99|106|107|109,Unknownx5,"['1:38', '1:99', '1:106', '1:107', '1:109']","['A. Tuncer', 'M. Yasar', 'J. Robinson Jr', 'R. Meeks', 'W. Cummings']",2,KARSIYAKA,"[78, 86, 87, 88, 95]",78|86|87|88|95,Unknownx5,"['2:78', '2:86', '2:87', '2:88', '2:95']","['S. Geyik', 'C. Chiozza', 'J. Alston', 'M. Moore', 'N. Gordic']",0,0,0,0,,,0,0,0,0,,,22,19,22,19
116.1,132.0,1,01:01:00,1,00:09:90,1,GALATASARAY MCT TECHNIC,"[38, 99, 106, 107, 109]",38|99|106|107|109,Unknownx5,"['1:38', '1:99', '1:106', '1:107', '1:109']","['A. Tuncer', 'M. Yasar', 'J. Robinson Jr', 'R. Meeks', 'W. Cummings']",2,KARSIYAKA,"[80, 86, 87, 89, 95]",80|86|87|89|95,Unknownx5,"['2:80', '2:86', '2:87', '2:89', '2:95']","['A. Güven', 'C. Chiozza', 'J. Alston', 'C. Manning Jr', 'N. Gordic']",2,1,3,-2,50.0,150.0,2,3,1,2,150.0,50.0,22,19,25,21
132.1,134.0,1,00:09:90,1,00:09:90,1,GALATASARAY MCT TECHNIC,"[38, 99, 106, 107, 109]",38|99|106|107|109,Unknownx5,"['1:38', '1:99', '1:106', '1:107', '1:109']","['A. Tuncer', 'M. Yasar', 'J. Robinson Jr', 'R. Meeks', 'W. Cummings']",2,KARSIYAKA,"[79, 80, 86, 89, 95]",79|80|86|89|95,Unknownx5,"['2:79', '2:80', '2:86', '2:89', '2:95']","['M. Celep', 'A. Güven', 'C. Chiozza', 'C. Manning Jr', 'N. Gordic']",0,0,0,0,,,0,0,0,0,,,25,21,25,21
134.1,145.0,1,00:09:90,2,10:00:00,1,GALATASARAY MCT TECHNIC,"[38, 72, 99, 106, 107]",38|72|99|106|107,Unknownx5,"['1:38', '1:72', '1:99', '1:106', '1:107']","['A. Tuncer', 'Z. Tekin', 'M. Yasar', 'J. Robinson Jr', 'R. Meeks']",2,KARSIYAKA,"[79, 80, 86, 89, 95]",79|80|86|89|95,Unknownx5,"['2:79', '2:80', '2:86', '2:89', '2:95']","['M. Celep', 'A. Güven', 'C. Chiozza', 'C. Manning Jr', 'N. Gordic']",1,0,0,0,0.0,0.0,1,0,0,0,0.0,0.0,25,21,26,21
145.1,147.0,2,10:00:00,2,10:00:00,1,GALATASARAY MCT TECHNIC,"[38, 99, 106, 107, 109]",38|99|106|107|109,Unknownx5,"['1:38', '1:99', '1:106', '1:107', '1:109']","['A. Tuncer', 'M. Yasar', 'J. Robinson Jr', 'R. Meeks', 'W. Cummings']",2,KARSIYAKA,"[79, 80, 86, 89, 95]",79|80|86|89|95,Unknownx5,"['2:79', '2:80', '2:86', '2:89', '2:95']","['M. Celep', 'A. Güven', 'C. Chiozza', 'C. Manning Jr', 'N. Gordic']",0,0,0,0,,,0,0,0,0,,,26,21,26,21
147.1,176.0,2,10:00:00,2,08:23:00,1,GALATASARAY MCT TECHNIC,"[38, 99, 106, 107, 109]",38|99|106|107|109,Unknownx5,"['1:38', '1:99', '1:106', '1:107', '1:109']","['A. Tuncer', 'M. Yasar', 'J. Robinson Jr', 'R. Meeks', 'W. Cummings']",2,KARSIYAKA,"[79, 80, 82, 89, 95]",79|80|82|89|95,Unknownx5,"['2:79', '2:80', '2:82', '2:89', '2:95']","['M. Celep', 'A. Güven', 'E. Özçelik', 'C. Manning Jr', 'N. Gordic']",5,1,4,-3,20.0,80.0,5,4,1,3,80.0,20.0,26,21,31,21
