team_no,team_name,team_code,player_no,name,firstName,familyName,shirtNumber,starter,captain,active,position_raw,position_group,sMinutes,sFieldGoalsMade,sFieldGoalsAttempted,sFieldGoalsPercentage,sThreePointersMade,sThreePointersAttempted,sThreePointersPercentage,sTwoPointersMade,sTwoPointersAttempted,sTwoPointersPercentage,sFreeThrowsMade,sFreeThrowsAttempted,sFreeThrowsPercentage,sReboundsDefensive,sReboundsOffensive,sReboundsTotal,sAssists,sTurnovers,sSteals,sBlocks,sBlocksReceived,sFoulsPersonal,sFoulsOn,sPoints,sPointsSecondChance,sPointsFastBreak,sPlusMinusPoints,sPointsInThePaint,scoreboardName,pair_token
1,KARŞIYAKA,KSK,87,J. Alston,Justin Alexander,Alston,32,1,,0,,,25:06,3,5,60,0,1,0,3,4,75,2,2,100,2,1,3,1,1,0,0,0,3,4,8,4,2,-9,6,J. Alston,1:87
1,KARŞIYAKA,KSK,79,M. Celep,Mert,Celep,35,0,1.0,1,,,14:54,3,3,100,0,0,0,3,3,100,0,2,0,1,2,3,0,1,3,0,0,2,1,6,2,0,-7,6,M. Celep,1:79
2,TRABZONSPOR,TRB,11,M. Reed,Marcquise Deandre,Reed,0,1,,0,,,28:27,6,12,50,0,4,0,6,8,75,5,5,100,1,2,3,5,3,1,0,0,3,10,17,0,5,6,10,M. Reed,2:11
2,TRABZONSPOR,TRB,14,D. Grant,Denove Octavon,Grant,1,0,,0,,,10:26,0,2,0,0,1,0,0,1,0,1,2,50,0,0,0,1,1,1,0,0,2,1,1,1,0,12,0,D. Grant,2:14
2,TRABZONSPOR,TRB,10,T. Tinkle,Tres Anthony,Tinkle,3,0,,0,,,22:38,2,5,40,1,4,25,1,1,100,2,2,100,3,1,4,0,1,1,0,0,1,1,7,0,0,9,2,T. Tinkle,2:10
2,TRABZONSPOR,TRB,4,I. Ulusoy,Ismail Cem,Ulusoy,5,0,1.0,0,,,15:01,3,7,42,1,3,33,2,4,50,0,0,0,0,0,0,2,2,0,0,0,2,0,7,0,0,8,4,I. Ulusoy,2:4
2,TRABZONSPOR,TRB,6,A. Güney,Alican,Güney,7,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A. Güney,2:6
2,TRABZONSPOR,TRB,3,B. Demir,Berk,Demir,11,1,,1,,,26:10,5,9,55,3,4,75,2,5,40,0,0,0,3,4,7,5,1,0,1,0,3,1,13,4,0,11,4,B. Demir,2:3
2,TRABZONSPOR,TRB,12,A. Yeboah,Akwasi Abeyie,Yeboah,15,1,,1,,,31:12,5,7,71,4,6,66,1,1,100,3,4,75,7,3,10,1,1,1,0,0,4,4,17,2,0,12,2,A. Yeboah,2:12
2,TRABZONSPOR,TRB,56,R. Hamm Jr,Royce Dewayne,Hamm Jr,17,0,,1,,,15:55,1,3,33,0,1,0,1,2,50,1,2,50,4,0,4,0,1,0,3,0,4,1,3,0,0,-1,2,R. Hamm Jr,2:56
2,TRABZONSPOR,TRB,2,E. Arar,Ege,Arar,19,0,,0,,,3:33,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,-2,0,E. Arar,2:2
2,TRABZONSPOR,TRB,42,T. Taylor,Tony Christopher,Taylor,21,1,,1,,,24:59,2,5,40,2,4,50,0,1,0,1,1,100,0,0,0,6,1,1,0,0,3,1,7,0,0,8,0,T. Taylor,2:42
2,TRABZONSPOR,TRB,1,D. Engindeniz,Dorukhan,Engindeniz,30,0,,1,,,1:07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,D. Engindeniz,2:1
2,TRABZONSPOR,TRB,9,A. Delgado Astacio,Angel Luis,Delgado Astacio,31,1,,0,,,20:32,5,9,55,0,0,0,5,9,55,3,4,75,8,3,11,0,2,0,0,0,2,2,13,5,0,19,8,A. Delgado Astacio,2:9
