gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName,team_name,team_code,player_name_from_roster,player_shirt,player_pos_raw,player_pos_group,x,y,r,ev_code,ev_result,ev_text,assist_pno,assist_tno,assist_player,block_pno,block_tno,block_player,assist_pos_group,block_pos_group,points,possession_id,possession_owner_tno,possession_end_reason,pts_1,cum_1,pts_2,cum_2
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,game,1,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,game start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,period,2,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,period start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,jumpball,4,,[],startperiod,0,,,,,,,,,,,,,,,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,2,1,REGULAR,9,A. DELGADO ASTACIO,1,jumpball,5,4,[],won,0,31,Angel Luis,Delgado Astacio,Angel Luis,Delgado Astacio,A,D,A,D,A. Delgado Astacio,TRABZONSPOR,TRB,A. Delgado Astacio,31,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,1,1,REGULAR,78,S. GEYIK,1,jumpball,6,4,[],lost,0,4,Samet,Geyik,Samet,Geyik,S,G,S,G,S. Geyik,KARŞIYAKA,KSK,S. Geyik,4,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:39,09:39:00,0,0,0,2,1,REGULAR,9,A. DELGADO ASTACIO,0,2pt,7,,['pointsinthepaint'],layup,1,31,Angel Luis,Delgado Astacio,Angel Luis,Delgado Astacio,A,D,A,D,A. Delgado Astacio,TRABZONSPOR,TRB,A. Delgado Astacio,31,,,7.8299999237061,43.900001525879,0.0,P2,missed,TRABZONSPOR A. DELGADO ASTACIO 2Pt missed,,,,,,,,,0,1,2.0,,0,0,0,0
09:37,09:37:00,0,0,0,2,1,REGULAR,9,A. DELGADO ASTACIO,1,rebound,8,7,[],offensive,0,31,Angel Luis,Delgado Astacio,Angel Luis,Delgado Astacio,A,D,A,D,A. Delgado Astacio,TRABZONSPOR,TRB,A. Delgado Astacio,31,,,,,,REB,,TRABZONSPOR rebound offensive,,,,,,,,,0,1,2.0,,0,0,0,0
09:36,09:36:00,0,2,-2,2,1,REGULAR,9,A. DELGADO ASTACIO,1,2pt,9,,"['2ndchance', 'pointsinthepaint']",jumpshot,1,31,Angel Luis,Delgado Astacio,Angel Luis,Delgado Astacio,A,D,A,D,A. Delgado Astacio,TRABZONSPOR,TRB,A. Delgado Astacio,31,,,8.460000038147,54.349998474121,1.0,P2,made,TRABZONSPOR A. DELGADO ASTACIO 2Pt made,,,,,,,,,2,1,2.0,score,0,0,2,2
09:11,09:11:00,0,2,-2,1,1,REGULAR,87,J. ALSTON,0,3pt,10,,[],jumpshot,1,32,Justin Alexander,Alston,Justin Alexander,Alston,J,A,J,A,J. Alston,KARŞIYAKA,KSK,J. Alston,32,,,74.290000915527,18.469999313354,0.0,P3,missed,KARŞIYAKA J. ALSTON 3Pt missed,,,,,,,,,0,2,1.0,def_reb,0,0,0,2
09:07,09:07:00,0,2,-2,2,1,REGULAR,12,A. YEBOAH,1,rebound,11,10,[],defensive,0,15,Akwasi Abeyie,Yeboah,Akwasi Abeyie,Yeboah,A,Y,A,Y,A. Yeboah,TRABZONSPOR,TRB,A. Yeboah,15,,,,,,REB,,TRABZONSPOR rebound defensive,,,,,,,,,0,3,2.0,def_reb,0,0,0,2
08:58,08:58:00,0,2,-2,2,1,REGULAR,42,T. TAYLOR,0,2pt,12,,['pointsinthepaint'],layup,1,21,Tony Christopher,Taylor,Tony Christopher,Taylor,T,T,T,T,T. Taylor,TRABZONSPOR,TRB,T. Taylor,21,,,6.7399997711182,66.5,0.0,P2,missed,TRABZONSPOR T. TAYLOR 2Pt missed,,,,,,,,,0,4,1.0,,0,0,0,2
08:55,08:55:00,0,2,-2,2,1,REGULAR,9,A. DELGADO ASTACIO,1,rebound,13,12,[],offensive,0,31,Angel Luis,Delgado Astacio,Angel Luis,Delgado Astacio,A,D,A,D,A. Delgado Astacio,TRABZONSPOR,TRB,A. Delgado Astacio,31,,,,,,REB,,TRABZONSPOR rebound offensive,,,,,,,,,0,4,1.0,,0,0,0,2
08:55,08:55:00,0,4,-4,2,1,REGULAR,9,A. DELGADO ASTACIO,1,2pt,14,,"['2ndchance', 'pointsinthepaint']",tipinlayup,1,31,Angel Luis,Delgado Astacio,Angel Luis,Delgado Astacio,A,D,A,D,A. Delgado Astacio,TRABZONSPOR,TRB,A. Delgado Astacio,31,,,6.0,50.0,1.0,P2,made,TRABZONSPOR A. DELGADO ASTACIO 2Pt made,,,,,,,,,2,4,1.0,score,0,0,2,4
08:32,08:32:00,0,4,-4,1,1,REGULAR,86,C. CHIOZZA,0,2pt,15,,[],jumpshot,1,11,Christopher Xavier,Chiozza,Christopher Xavier,Chiozza,C,C,C,C,C. Chiozza,KARŞIYAKA,KSK,C. Chiozza,11,,,86.300003051758,23.840000152588,0.0,P2,missed,KARŞIYAKA C. CHIOZZA 2Pt missed,,,,,,,,,0,5,2.0,def_reb,0,0,0,4
08:29,08:29:00,0,4,-4,2,1,REGULAR,12,A. YEBOAH,1,rebound,16,15,[],defensive,0,15,Akwasi Abeyie,Yeboah,Akwasi Abeyie,Yeboah,A,Y,A,Y,A. Yeboah,TRABZONSPOR,TRB,A. Yeboah,15,,,,,,REB,,TRABZONSPOR rebound defensive,,,,,,,,,0,6,1.0,def_reb,0,0,0,4
