possession_id,period,start_action,end_action,owner_tno,end_reason,pts_owner,pts_against,owner_team_name,net_pts
0,1,1,6,,,0,0,,0
1,1,7,7,1.0,def_reb,0,0,ESENLER EROKSPOR,0
2,1,8,8,2.0,def_reb,0,0,TRABZONSPOR,0
3,1,9,9,1.0,score,2,2,ESENLER EROKSPOR,0
4,1,10,12,2.0,turnover,0,0,TRABZONSPOR,0
5,1,14,14,1.0,score,3,3,ESENLER EROKSPOR,0
6,1,15,16,2.0,score,2,2,TRABZONSPOR,0
7,1,17,21,1.0,made_ft,1,1,ESENLER EROKSPOR,0
8,1,22,23,2.0,def_reb,0,0,TRABZONSPOR,0
9,1,25,25,1.0,def_reb,0,0,ESENLER EROKSPOR,0
10,1,26,26,2.0,def_reb,0,0,TRABZONSPOR,0
11,1,27,27,1.0,def_reb,0,0,ESENLER EROKSPOR,0
12,1,28,34,2.0,made_ft,1,0,TRABZONSPOR,1
13,1,35,35,1.0,made_ft_last,1,1,ESENLER EROKSPOR,0
14,1,39,41,2.0,def_reb,0,0,TRABZONSPOR,0
15,1,43,43,1.0,def_reb,0,0,ESENLER EROKSPOR,0
16,1,45,45,2.0,turnover,0,0,TRABZONSPOR,0
17,1,46,51,1.0,def_reb,0,0,ESENLER EROKSPOR,0
18,1,52,52,2.0,def_reb,0,0,TRABZONSPOR,0
19,1,53,53,1.0,def_reb,0,0,ESENLER EROKSPOR,0
20,1,54,54,2.0,def_reb,0,0,TRABZONSPOR,0
21,1,56,60,1.0,def_reb,0,0,ESENLER EROKSPOR,0
22,1,62,62,2.0,def_reb,0,0,TRABZONSPOR,0
23,1,63,63,1.0,def_reb,0,0,ESENLER EROKSPOR,0
24,1,65,65,2.0,def_reb,0,0,TRABZONSPOR,0
25,1,66,66,1.0,def_reb,0,0,ESENLER EROKSPOR,0
26,1,67,67,2.0,def_reb,0,0,TRABZONSPOR,0
27,1,69,69,1.0,turnover,0,0,ESENLER EROKSPOR,0
28,1,71,74,2.0,turnover,0,0,TRABZONSPOR,0
29,1,77,77,1.0,offensive_foul,0,0,ESENLER EROKSPOR,0
30,1,78,78,2.0,turnover,0,0,TRABZONSPOR,0
31,1,79,83,1.0,score,2,0,ESENLER EROKSPOR,2
32,1,84,88,2.0,made_ft,1,0,TRABZONSPOR,1
