gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName,team_name,team_code,player_name_from_roster,player_shirt,player_pos_raw,player_pos_group,x,y,r,ev_code,ev_result,ev_text,assist_pno,assist_tno,assist_player,block_pno,block_tno,block_player,assist_pos_group,block_pos_group,points,possession_id,possession_owner_tno,possession_end_reason,pts_1,cum_1,pts_2,cum_2
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,game,1,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,game start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,period,2,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,period start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,jumpball,4,,[],startperiod,0,,,,,,,,,,,,,,,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,1,1,REGULAR,27,J. SIMMONS,1,jumpball,5,4,[],won,0,11,Jeremy Byron Jerome,Simmons,Jeremy Byron Jerome,Simmons,J,S,J,S,J. Simmons,ESENLER EROKSPOR,ERK,J. Simmons,11,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,2,1,REGULAR,9,A. DELGADO ASTACIO,1,jumpball,6,4,[],lost,0,31,Angel Luis,Delgado Astacio,Angel Luis,Delgado Astacio,A,D,A,D,A. Delgado Astacio,TRABZONSPOR,TRB,A. Delgado Astacio,31,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:40,09:40:00,0,0,0,1,1,REGULAR,21,E. GAZI,0,3pt,7,,[],jumpshot,1,7,Erten,Gazi,Erten,Gazi,E,G,E,G,E. Gazi,ESENLER EROKSPOR,ERK,E. Gazi,7,,,32.450000762939,81.639999389648,0.0,P3,missed,ESENLER EROKSPOR E. GAZI 3Pt missed,,,,,,,,,0,1,1.0,def_reb,0,0,0,0
09:35,09:35:00,0,0,0,2,1,REGULAR,5,O. ULUBAY,1,rebound,8,7,[],defensive,0,13,Okben,Ulubay,Okben,Ulubay,O,U,O,U,O. Ulubay,TRABZONSPOR,TRB,O. Ulubay,13,,,,,,REB,,TRABZONSPOR rebound defensive,,,,,,,,,0,2,2.0,def_reb,0,0,0,0
09:31,09:31:00,0,2,-2,2,1,REGULAR,11,M. REED,1,2pt,9,,"['pointsinthepaint', 'fastbreak']",drivinglayup,1,0,Marcquise Deandre,Reed,Marcquise Deandre,Reed,M,R,M,R,M. Reed,TRABZONSPOR,TRB,M. Reed,0,,,92.819999694824,48.590000152588,1.0,P2,made,TRABZONSPOR M. REED 2Pt made,14.0,2.0,D. GRANT,,,,,,2,3,1.0,score,0,0,2,2
09:31,09:31:00,0,2,-2,2,1,REGULAR,14,D. GRANT,1,assist,10,9,[],,0,1,Denove Octavon,Grant,Denove Octavon,Grant,D,G,D,G,D. Grant,TRABZONSPOR,TRB,D. Grant,1,,,,,,ASS,,TRABZONSPOR D. GRANT assist,,,,,,,,,0,4,2.0,,0,0,0,2
09:18,09:18:00,0,2,-2,1,1,REGULAR,21,E. GAZI,1,turnover,12,,[],badpass,0,7,Erten,Gazi,Erten,Gazi,E,G,E,G,E. Gazi,ESENLER EROKSPOR,ERK,E. Gazi,7,,,,,,TO,,ESENLER EROKSPOR E. GAZI turnover badpass,,,,,,,,,0,4,2.0,turnover,0,0,0,2
09:02,09:02:00,0,5,-5,2,1,REGULAR,10,T. TINKLE,1,3pt,14,,['fromturnover'],jumpshot,1,3,Tres Anthony,Tinkle,Tres Anthony,Tinkle,T,T,T,T,T. Tinkle,TRABZONSPOR,TRB,T. Tinkle,3,,,73.790000915527,83.620002746582,1.0,P3,made,TRABZONSPOR T. TINKLE 3Pt made,11.0,2.0,M. REED,,,,,,3,5,1.0,score,0,0,3,5
09:02,09:02:00,0,5,-5,2,1,REGULAR,11,M. REED,1,assist,15,14,[],,0,0,Marcquise Deandre,Reed,Marcquise Deandre,Reed,M,R,M,R,M. Reed,TRABZONSPOR,TRB,M. Reed,0,,,,,,ASS,,TRABZONSPOR M. REED assist,,,,,,,,,0,6,2.0,,0,0,0,5
08:39,08:39:00,2,5,-3,1,1,REGULAR,21,E. GAZI,1,2pt,16,,['pointsinthepaint'],drivinglayup,1,7,Erten,Gazi,Erten,Gazi,E,G,E,G,E. Gazi,ESENLER EROKSPOR,ERK,E. Gazi,7,,,6.0799999237061,51.409999847412,1.0,P2,made,ESENLER EROKSPOR E. GAZI 2Pt made,28.0,1.0,J. LOVE,,,,,,2,6,2.0,score,2,2,0,5
08:39,08:39:00,2,5,-3,1,1,REGULAR,28,J. LOVE,1,assist,17,16,[],,0,22,Jermaine,Love,Jermaine,Love,J,L,J,L,J. Love,ESENLER EROKSPOR,ERK,J. Love,22,,,,,,ASS,,ESENLER EROKSPOR J. LOVE assist,,,,,,,,,0,7,1.0,,0,2,0,5
08:25,08:25:00,2,5,-3,1,1,REGULAR,21,E. GAZI,1,foul,19,,"['shooting', '2freethrow']",personal,0,7,Erten,Gazi,Erten,Gazi,E,G,E,G,E. Gazi,ESENLER EROKSPOR,ERK,E. Gazi,7,,,,,,FOUL,,ESENLER EROKSPOR E. GAZI foul personal,,,,,,,,,0,7,1.0,,0,2,0,5
08:25,08:25:00,2,5,-3,2,1,REGULAR,9,A. DELGADO ASTACIO,1,foulon,20,19,[],,0,31,Angel Luis,Delgado Astacio,Angel Luis,Delgado Astacio,A,D,A,D,A. Delgado Astacio,TRABZONSPOR,TRB,A. Delgado Astacio,31,,,,,,OTHER,,TRABZONSPOR foulon,,,,,,,,,0,7,1.0,,0,2,0,5
