team_no,team_name,start_action,end_action,players_on_court,lineup_uid,possessions,poss_for,poss_against,pts_for,pts_against,net,ORtg,DRtg,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against,lineup_pos_mix,lineup_size,lineup_uid_st,lineup_uid_pair,players_on_court_st,players_on_court_tokens,players_on_court_names,team_name_st
2,TRABZONSPOR,310.1,331.0,"[2, 10, 11, 12, 14]",2|10|11|12|14,1,1,1,0,2,-2,0.0,200.0,2,00:45:80,2,00:20:60,42,23,42,25,Unknownx5,5,2|10|11|12|14,2:2|2:10|2:11|2:12|2:14,"[2, 10, 11, 12, 14]","['2:2', '2:10', '2:11', '2:12', '2:14']","['E. Arar', 'T. Tinkle', 'M. Reed', 'A. Yeboah', 'D. Grant']",TRABZONSPOR
2,TRABZONSPOR,331.1,348.0,"[2, 3, 11, 12, 14]",2|3|11|12|14,2,2,2,2,2,0,100.0,100.0,2,00:20:60,3,10:00:00,42,25,44,27,Unknownx5,5,2|3|11|12|14,2:2|2:3|2:11|2:12|2:14,"[2, 3, 11, 12, 14]","['2:2', '2:3', '2:11', '2:12', '2:14']","['E. Arar', 'B. Demir', 'M. Reed', 'A. Yeboah', 'D. Grant']",TRABZONSPOR
2,TRABZONSPOR,348.1,390.0,"[3, 5, 9, 11, 14]",3|5|9|11|14,6,6,6,0,8,-8,0.0,133.33333333333334,3,10:00:00,3,07:49:00,44,27,44,35,Unknownx5,5,3|5|9|11|14,2:3|2:5|2:9|2:11|2:14,"[3, 5, 9, 11, 14]","['2:3', '2:5', '2:9', '2:11', '2:14']","['B. Demir', 'O. Ulubay', 'A. Delgado Astacio', 'M. Reed', 'D. Grant']",TRABZONSPOR
2,TRABZONSPOR,390.1,395.0,"[3, 5, 7, 9, 14]",3|5|7|9|14,1,1,0,0,0,0,0.0,,3,07:49:00,3,07:48:00,44,35,44,35,Unknownx5,5,3|5|7|9|14,2:3|2:5|2:7|2:9|2:14,"[3, 5, 7, 9, 14]","['2:3', '2:5', '2:7', '2:9', '2:14']","['B. Demir', 'O. Ulubay', 'J. Gordon', 'A. Delgado Astacio', 'D. Grant']",TRABZONSPOR
2,TRABZONSPOR,395.1,466.0,"[3, 4, 5, 7, 9]",3|4|5|7|9,13,13,13,7,7,0,53.84615384615385,53.84615384615385,3,07:48:00,3,03:02:00,44,35,51,42,Unknownx5,5,3|4|5|7|9,2:3|2:4|2:5|2:7|2:9,"[3, 4, 5, 7, 9]","['2:3', '2:4', '2:5', '2:7', '2:9']","['B. Demir', 'I. Ulusoy', 'O. Ulubay', 'J. Gordon', 'A. Delgado Astacio']",TRABZONSPOR
2,TRABZONSPOR,466.1,480.0,"[4, 5, 7, 9, 10]",4|5|7|9|10,2,2,2,2,3,-1,100.0,150.0,3,03:02:00,3,01:46:00,51,42,53,45,Unknownx5,5,4|5|7|9|10,2:4|2:5|2:7|2:9|2:10,"[4, 5, 7, 9, 10]","['2:4', '2:5', '2:7', '2:9', '2:10']","['I. Ulusoy', 'O. Ulubay', 'J. Gordon', 'A. Delgado Astacio', 'T. Tinkle']",TRABZONSPOR
2,TRABZONSPOR,480.1,542.0,"[4, 9, 10, 11, 12]",4|9|10|11|12,6,6,7,4,0,4,66.66666666666667,0.0,3,01:46:00,4,08:54:00,53,45,57,45,Unknownx5,5,4|9|10|11|12,2:4|2:9|2:10|2:11|2:12,"[4, 9, 10, 11, 12]","['2:4', '2:9', '2:10', '2:11', '2:12']","['I. Ulusoy', 'A. Delgado Astacio', 'T. Tinkle', 'M. Reed', 'A. Yeboah']",TRABZONSPOR
2,TRABZONSPOR,542.1,634.0,"[2, 10, 11, 12, 14]",2|10|11|12|14,13,13,13,8,8,0,61.53846153846154,61.53846153846154,4,08:54:00,4,02:42:00,57,45,65,53,Unknownx5,5,2|10|11|12|14,2:2|2:10|2:11|2:12|2:14,"[2, 10, 11, 12, 14]","['2:2', '2:10', '2:11', '2:12', '2:14']","['E. Arar', 'T. Tinkle', 'M. Reed', 'A. Yeboah', 'D. Grant']",TRABZONSPOR
2,TRABZONSPOR,634.1,649.0,"[4, 9, 10, 11, 12]",4|9|10|11|12,1,1,1,0,3,-3,0.0,300.0,4,02:42:00,4,02:30:00,65,53,65,56,Unknownx5,5,4|9|10|11|12,2:4|2:9|2:10|2:11|2:12,"[4, 9, 10, 11, 12]","['2:4', '2:9', '2:10', '2:11', '2:12']","['I. Ulusoy', 'A. Delgado Astacio', 'T. Tinkle', 'M. Reed', 'A. Yeboah']",TRABZONSPOR
2,TRABZONSPOR,649.1,681.0,"[3, 4, 9, 11, 12]",3|4|9|11|12,7,7,7,5,8,-3,71.42857142857143,114.28571428571429,4,02:30:00,4,00:42:60,65,56,70,64,Unknownx5,5,3|4|9|11|12,2:3|2:4|2:9|2:11|2:12,"[3, 4, 9, 11, 12]","['2:3', '2:4', '2:9', '2:11', '2:12']","['B. Demir', 'I. Ulusoy', 'A. Delgado Astacio', 'M. Reed', 'A. Yeboah']",TRABZONSPOR
2,TRABZONSPOR,681.1,695.0,"[3, 4, 5, 11, 12]",3|4|5|11|12,1,1,1,0,3,-3,0.0,300.0,4,00:42:60,4,00:09:90,70,64,70,67,Unknownx5,5,3|4|5|11|12,2:3|2:4|2:5|2:11|2:12,"[3, 4, 5, 11, 12]","['2:3', '2:4', '2:5', '2:11', '2:12']","['B. Demir', 'I. Ulusoy', 'O. Ulubay', 'M. Reed', 'A. Yeboah']",TRABZONSPOR
2,TRABZONSPOR,695.1,709.0,"[3, 4, 9, 11, 12]",3|4|9|11|12,3,3,2,2,0,2,66.66666666666667,0.0,4,00:09:90,4,00:00:00,70,67,72,67,Unknownx5,5,3|4|9|11|12,2:3|2:4|2:9|2:11|2:12,"[3, 4, 9, 11, 12]","['2:3', '2:4', '2:9', '2:11', '2:12']","['B. Demir', 'I. Ulusoy', 'A. Delgado Astacio', 'M. Reed', 'A. Yeboah']",TRABZONSPOR
