team_no,team_name,start_action,end_action,players_on_court,lineup_size,lineup_uid,players_on_court_tokens,players_on_court_names,lineup_uid_pair,lineup_pos_mix,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against
2,TRABZONSPOR,331.1,348.0,"[2, 3, 11, 12, 14]",5,2|3|11|12|14,"['2:2', '2:3', '2:11', '2:12', '2:14']","['E. Arar', 'B. Demir', 'M. Reed', 'A. Yeboah', 'D. Grant']",2:2|2:3|2:11|2:12|2:14,Unknownx5,2,00:20:60,3,10:00:00,42,25,44,27
2,TRABZONSPOR,348.1,390.0,"[3, 5, 9, 11, 14]",5,3|5|9|11|14,"['2:3', '2:5', '2:9', '2:11', '2:14']","['B. Demir', 'O. Ulubay', 'A. Delgado Astacio', 'M. Reed', 'D. Grant']",2:3|2:5|2:9|2:11|2:14,Unknownx5,3,10:00:00,3,07:49:00,44,27,44,35
2,TRABZONSPOR,390.1,395.0,"[3, 5, 7, 9, 14]",5,3|5|7|9|14,"['2:3', '2:5', '2:7', '2:9', '2:14']","['B. Demir', 'O. Ulubay', 'J. Gordon', 'A. Delgado Astacio', 'D. Grant']",2:3|2:5|2:7|2:9|2:14,Unknownx5,3,07:49:00,3,07:48:00,44,35,44,35
2,TRABZONSPOR,395.1,466.0,"[3, 4, 5, 7, 9]",5,3|4|5|7|9,"['2:3', '2:4', '2:5', '2:7', '2:9']","['B. Demir', 'I. Ulusoy', 'O. Ulubay', 'J. Gordon', 'A. Delgado Astacio']",2:3|2:4|2:5|2:7|2:9,Unknownx5,3,07:48:00,3,03:02:00,44,35,51,42
2,TRABZONSPOR,466.1,480.0,"[4, 5, 7, 9, 10]",5,4|5|7|9|10,"['2:4', '2:5', '2:7', '2:9', '2:10']","['I. Ulusoy', 'O. Ulubay', 'J. Gordon', 'A. Delgado Astacio', 'T. Tinkle']",2:4|2:5|2:7|2:9|2:10,Unknownx5,3,03:02:00,3,01:46:00,51,42,53,45
2,TRABZONSPOR,480.1,542.0,"[4, 9, 10, 11, 12]",5,4|9|10|11|12,"['2:4', '2:9', '2:10', '2:11', '2:12']","['I. Ulusoy', 'A. Delgado Astacio', 'T. Tinkle', 'M. Reed', 'A. Yeboah']",2:4|2:9|2:10|2:11|2:12,Unknownx5,3,01:46:00,4,08:54:00,53,45,57,45
2,TRABZONSPOR,542.1,634.0,"[2, 10, 11, 12, 14]",5,2|10|11|12|14,"['2:2', '2:10', '2:11', '2:12', '2:14']","['E. Arar', 'T. Tinkle', 'M. Reed', 'A. Yeboah', 'D. Grant']",2:2|2:10|2:11|2:12|2:14,Unknownx5,4,08:54:00,4,02:42:00,57,45,65,53
2,TRABZONSPOR,634.1,649.0,"[4, 9, 10, 11, 12]",5,4|9|10|11|12,"['2:4', '2:9', '2:10', '2:11', '2:12']","['I. Ulusoy', 'A. Delgado Astacio', 'T. Tinkle', 'M. Reed', 'A. Yeboah']",2:4|2:9|2:10|2:11|2:12,Unknownx5,4,02:42:00,4,02:30:00,65,53,65,56
2,TRABZONSPOR,649.1,681.0,"[3, 4, 9, 11, 12]",5,3|4|9|11|12,"['2:3', '2:4', '2:9', '2:11', '2:12']","['B. Demir', 'I. Ulusoy', 'A. Delgado Astacio', 'M. Reed', 'A. Yeboah']",2:3|2:4|2:9|2:11|2:12,Unknownx5,4,02:30:00,4,00:42:60,65,56,70,64
2,TRABZONSPOR,681.1,695.0,"[3, 4, 5, 11, 12]",5,3|4|5|11|12,"['2:3', '2:4', '2:5', '2:11', '2:12']","['B. Demir', 'I. Ulusoy', 'O. Ulubay', 'M. Reed', 'A. Yeboah']",2:3|2:4|2:5|2:11|2:12,Unknownx5,4,00:42:60,4,00:09:90,70,64,70,67
2,TRABZONSPOR,695.1,709.0,"[3, 4, 9, 11, 12]",5,3|4|9|11|12,"['2:3', '2:4', '2:9', '2:11', '2:12']","['B. Demir', 'I. Ulusoy', 'A. Delgado Astacio', 'M. Reed', 'A. Yeboah']",2:3|2:4|2:9|2:11|2:12,Unknownx5,4,00:09:90,4,00:00:00,70,67,72,67
