start_action,end_action,start_period,start_clock,end_period,end_clock,teamA_no,teamA_name,lineupA_players,lineupA_uid,lineupA_pos_mix,lineupA_tokens,lineupA_names,teamB_no,teamB_name,lineupB_players,lineupB_uid,lineupB_pos_mix,lineupB_tokens,lineupB_names,poss_A,pts_A_for,pts_A_against,net_A,ORtg_A,DRtg_A,poss_B,pts_B_for,pts_B_against,net_B,ORtg_B,DRtg_B,score_start_A,score_start_B,score_end_A,score_end_B
1.0,45.0,1,10:00:00,1,06:48:00,1,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,"[5, 8, 12, 13, 21]",5|8|12|13|21,Unknownx5,"['1:5', '1:8', '1:12', '1:13', '1:21']","['M. Agva', 'H. Vanwijn', 'M. Cazalon', 'J. Hawkins', 'K. Smith Jr']",2,BEŞİKTAŞ GAİN,"[63, 70, 71, 72, 75]",63|70|71|72|75,Unknownx5,"['2:63', '2:70', '2:71', '2:72', '2:75']","['A. Zizic', 'C. Morgan', 'J. Mathews', 'D. Dotson', 'Y. Arslan']",8,4,8,-4,50.0,100.0,8,8,4,4,100.0,50.0,0,0,2,10
45.1,61.0,1,06:48:00,1,05:51:00,1,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,"[5, 8, 12, 13, 21]",5|8|12|13|21,Unknownx5,"['1:5', '1:8', '1:12', '1:13', '1:21']","['M. Agva', 'H. Vanwijn', 'M. Cazalon', 'J. Hawkins', 'K. Smith Jr']",2,BEŞİKTAŞ GAİN,"[63, 68, 70, 71, 75]",63|68|70|71|75,Unknownx5,"['2:63', '2:68', '2:70', '2:71', '2:75']","['A. Zizic', 'A. Brown', 'C. Morgan', 'J. Mathews', 'Y. Arslan']",3,0,3,-3,0.0,150.0,2,3,0,3,150.0,0.0,2,10,2,13
61.1,94.0,1,05:51:00,1,02:31:00,1,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,"[5, 8, 11, 12, 21]",5|8|11|12|21,Unknownx5,"['1:5', '1:8', '1:11', '1:12', '1:21']","['M. Agva', 'H. Vanwijn', 'S. Griffin', 'M. Cazalon', 'K. Smith Jr']",2,BEŞİKTAŞ GAİN,"[63, 68, 70, 71, 75]",63|68|70|71|75,Unknownx5,"['2:63', '2:68', '2:70', '2:71', '2:75']","['A. Zizic', 'A. Brown', 'C. Morgan', 'J. Mathews', 'Y. Arslan']",8,13,7,6,162.5,100.0,7,7,13,-6,100.0,162.5,2,13,10,25
94.1,100.0,1,02:31:00,1,02:31:00,1,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,"[7, 8, 9, 11, 79]",7|8|9|11|79,Unknownx5,"['1:7', '1:8', '1:9', '1:11', '1:79']","['Ö. Ilyasoglu', 'H. Vanwijn', 'R. Badzim', 'S. Griffin', 'A. Omic']",2,BEŞİKTAŞ GAİN,"[63, 68, 70, 71, 75]",63|68|70|71|75,Unknownx5,"['2:63', '2:68', '2:70', '2:71', '2:75']","['A. Zizic', 'A. Brown', 'C. Morgan', 'J. Mathews', 'Y. Arslan']",0,0,0,0,,,0,0,0,0,,,10,25,10,25
100.1,144.0,1,02:31:00,1,00:04:70,1,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,"[7, 8, 9, 11, 79]",7|8|9|11|79,Unknownx5,"['1:7', '1:8', '1:9', '1:11', '1:79']","['Ö. Ilyasoglu', 'H. Vanwijn', 'R. Badzim', 'S. Griffin', 'A. Omic']",2,BEŞİKTAŞ GAİN,"[1, 68, 69, 73, 77]",1|68|69|73|77,Unknownx5,"['2:1', '2:68', '2:69', '2:73', '2:77']","['E. Adigüzel', 'A. Brown', 'V. Brown', 'I. Kamagate', 'C. Kus']",7,1,2,-1,14.285714285714286,33.333333333333336,6,2,1,1,33.333333333333336,14.285714285714286,10,25,11,28
144.1,146.0,1,00:04:70,1,00:04:70,1,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,"[7, 8, 9, 11, 13]",7|8|9|11|13,Unknownx5,"['1:7', '1:8', '1:9', '1:11', '1:13']","['Ö. Ilyasoglu', 'H. Vanwijn', 'R. Badzim', 'S. Griffin', 'J. Hawkins']",2,BEŞİKTAŞ GAİN,"[1, 68, 69, 73, 77]",1|68|69|73|77,Unknownx5,"['2:1', '2:68', '2:69', '2:73', '2:77']","['E. Adigüzel', 'A. Brown', 'V. Brown', 'I. Kamagate', 'C. Kus']",0,0,0,0,,,0,0,0,0,,,11,28,11,28
146.1,156.0,1,00:04:70,2,10:00:00,1,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,"[7, 8, 9, 11, 13]",7|8|9|11|13,Unknownx5,"['1:7', '1:8', '1:9', '1:11', '1:13']","['Ö. Ilyasoglu', 'H. Vanwijn', 'R. Badzim', 'S. Griffin', 'J. Hawkins']",2,BEŞİKTAŞ GAİN,"[68, 69, 72, 75, 77]",68|69|72|75|77,Unknownx5,"['2:68', '2:69', '2:72', '2:75', '2:77']","['A. Brown', 'V. Brown', 'D. Dotson', 'Y. Arslan', 'C. Kus']",0,0,0,0,,,0,0,0,0,,,11,28,11,28
156.1,160.0,2,10:00:00,2,10:00:00,1,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,"[3, 7, 9, 11, 79]",3|7|9|11|79,Unknownx5,"['1:3', '1:7', '1:9', '1:11', '1:79']","['E. Tanisan', 'Ö. Ilyasoglu', 'R. Badzim', 'S. Griffin', 'A. Omic']",2,BEŞİKTAŞ GAİN,"[68, 69, 72, 75, 77]",68|69|72|75|77,Unknownx5,"['2:68', '2:69', '2:72', '2:75', '2:77']","['A. Brown', 'V. Brown', 'D. Dotson', 'Y. Arslan', 'C. Kus']",0,0,0,0,,,0,0,0,0,,,11,28,11,28
160.1,186.0,2,10:00:00,2,08:39:00,1,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,"[3, 7, 9, 11, 79]",3|7|9|11|79,Unknownx5,"['1:3', '1:7', '1:9', '1:11', '1:79']","['E. Tanisan', 'Ö. Ilyasoglu', 'R. Badzim', 'S. Griffin', 'A. Omic']",2,BEŞİKTAŞ GAİN,"[68, 69, 72, 73, 77]",68|69|72|73|77,Unknownx5,"['2:68', '2:69', '2:72', '2:73', '2:77']","['A. Brown', 'V. Brown', 'D. Dotson', 'I. Kamagate', 'C. Kus']",3,3,3,0,100.0,150.0,2,3,3,0,150.0,100.0,11,28,14,31
186.1,203.0,2,08:39:00,2,07:27:00,1,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,"[3, 7, 9, 11, 79]",3|7|9|11|79,Unknownx5,"['1:3', '1:7', '1:9', '1:11', '1:79']","['E. Tanisan', 'Ö. Ilyasoglu', 'R. Badzim', 'S. Griffin', 'A. Omic']",2,BEŞİKTAŞ GAİN,"[68, 69, 72, 73, 75]",68|69|72|73|75,Unknownx5,"['2:68', '2:69', '2:72', '2:73', '2:75']","['A. Brown', 'V. Brown', 'D. Dotson', 'I. Kamagate', 'Y. Arslan']",3,2,3,-1,66.66666666666667,100.0,3,3,2,1,100.0,66.66666666666667,14,31,16,34
203.1,229.0,2,07:27:00,2,05:58:00,1,YUKATEL MERKEZEFENDİ BELEDİYESİ BASKET,"[3, 7, 9, 11, 79]",3|7|9|11|79,Unknownx5,"['1:3', '1:7', '1:9', '1:11', '1:79']","['E. Tanisan', 'Ö. Ilyasoglu', 'R. Badzim', 'S. Griffin', 'A. Omic']",2,BEŞİKTAŞ GAİN,"[63, 69, 71, 72, 75]",63|69|71|72|75,Unknownx5,"['2:63', '2:69', '2:71', '2:72', '2:75']","['A. Zizic', 'V. Brown', 'J. Mathews', 'D. Dotson', 'Y. Arslan']",4,2,2,0,50.0,50.0,4,2,2,0,50.0,50.0,16,34,18,36
