gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName,team_name,team_code,player_name_from_roster,player_shirt,player_pos_raw,player_pos_group,x,y,r,ev_code,ev_result,ev_text,assist_pno,assist_tno,assist_player,block_pno,block_tno,block_player,assist_pos_group,block_pos_group,points,possession_id,possession_owner_tno,possession_end_reason,pts_1,cum_1,pts_2,cum_2
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,game,1,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,game start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,period,2,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,period start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,jumpball,4,,[],startperiod,0,,,,,,,,,,,,,,,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:58,09:58:00,0,0,0,2,1,REGULAR,9,A. DELGADO ASTACIO,1,jumpball,5,4,[],won,0,31,Angel Luis,Delgado Astacio,Angel Luis,Delgado Astacio,A,D,A,D,A. Delgado Astacio,TRABZONSPOR,TRB,A. Delgado Astacio,31,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:58,09:58:00,0,0,0,1,1,REGULAR,8,H. VANWIJN,1,jumpball,6,4,[],lost,0,10,Hans,Vanwijn,Hans,Vanwijn,H,V,H,V,H. Vanwijn,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,H. Vanwijn,10,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:44,09:44:00,0,0,0,2,1,REGULAR,11,M. REED,0,2pt,7,,['pointsinthepaint'],layup,1,0,Marcquise Deandre,Reed,Marcquise Deandre,Reed,M,R,M,R,M. Reed,TRABZONSPOR,TRB,M. Reed,0,,,88.330001831055,46.720001220703,0.0,P2,missed,TRABZONSPOR M. REED 2Pt missed,,,,,,,,,0,1,2.0,def_reb,0,0,0,0
09:41,09:41:00,0,0,0,1,1,REGULAR,5,M. AGVA,1,rebound,8,7,[],defensive,0,46,Mahir,Agva,Mahir,Agva,M,A,M,A,M. Agva,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,M. Agva,46,,,,,,REB,,YUKATEL MERKEZEFENDI BELEDIYESI BASKET rebound defensive,,,,,,,,,0,2,1.0,def_reb,0,0,0,0
09:31,09:31:00,2,0,2,1,1,REGULAR,12,M. CAZALON,1,2pt,9,,[],pullupjumpshot,1,21,Malcolm Jean Ahmed,Cazalon,Malcolm Jean Ahmed,Cazalon,M,C,M,C,M. Cazalon,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,M. Cazalon,21,,,7.6799998283386,23.280000686646,1.0,P2,made,YUKATEL MERKEZEFENDI BELEDIYESI BASKET M. CAZALON 2Pt made,21.0,1.0,K. SMITH JR,,,,,,2,3,2.0,score,2,2,0,0
09:31,09:31:00,2,0,2,1,1,REGULAR,21,K. SMITH JR,1,assist,10,9,[],,0,4,Kenneth Jerome,Smith Jr,Kenneth Jerome,Smith Jr,K,S,K,S,K. Smith Jr,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,K. Smith Jr,4,,,,,,ASS,,YUKATEL MERKEZEFENDI BELEDIYESI BASKET K. SMITH JR assist,,,,,,,,,0,4,1.0,,0,2,0,0
09:10,09:10:00,2,0,2,2,1,REGULAR,11,M. REED,0,3pt,11,,[],jumpshot,1,0,Marcquise Deandre,Reed,Marcquise Deandre,Reed,M,R,M,R,M. Reed,TRABZONSPOR,TRB,M. Reed,0,,,80.839996337891,10.279999732971,0.0,P3,missed,TRABZONSPOR M. REED 3Pt missed,,,,,,,,,0,4,1.0,def_reb,0,2,0,0
09:07,09:07:00,2,0,2,1,1,REGULAR,8,H. VANWIJN,1,rebound,12,11,[],defensive,0,10,Hans,Vanwijn,Hans,Vanwijn,H,V,H,V,H. Vanwijn,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,H. Vanwijn,10,,,,,,REB,,YUKATEL MERKEZEFENDI BELEDIYESI BASKET rebound defensive,,,,,,,,,0,5,2.0,def_reb,0,2,0,0
08:58,08:58:00,5,0,5,1,1,REGULAR,5,M. AGVA,1,3pt,13,,[],jumpshot,1,46,Mahir,Agva,Mahir,Agva,M,A,M,A,M. Agva,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,M. Agva,46,,,27.020000457764,74.410003662109,1.0,P3,made,YUKATEL MERKEZEFENDI BELEDIYESI BASKET M. AGVA 3Pt made,8.0,1.0,H. VANWIJN,,,,,,3,6,1.0,score,3,5,0,0
08:58,08:58:00,5,0,5,1,1,REGULAR,8,H. VANWIJN,1,assist,14,13,[],,0,10,Hans,Vanwijn,Hans,Vanwijn,H,V,H,V,H. Vanwijn,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,H. Vanwijn,10,,,,,,ASS,,YUKATEL MERKEZEFENDI BELEDIYESI BASKET H. VANWIJN assist,,,,,,,,,0,7,2.0,,0,5,0,0
08:34,08:34:00,5,2,3,2,1,REGULAR,9,A. DELGADO ASTACIO,1,2pt,15,,['pointsinthepaint'],hookshot,1,31,Angel Luis,Delgado Astacio,Angel Luis,Delgado Astacio,A,D,A,D,A. Delgado Astacio,TRABZONSPOR,TRB,A. Delgado Astacio,31,,,88.169998168945,52.369998931885,1.0,P2,made,TRABZONSPOR A. DELGADO ASTACIO 2Pt made,,,,,,,,,2,7,2.0,score,0,5,2,2
08:23,08:23:00,5,2,3,1,1,REGULAR,5,M. AGVA,0,3pt,16,,[],jumpshot,1,46,Mahir,Agva,Mahir,Agva,M,A,M,A,M. Agva,YUKATEL MERKEZEFENDI BELEDIYESI BASKET,YMB,M. Agva,46,,,28.889999389648,72.150001525879,0.0,P3,missed,YUKATEL MERKEZEFENDI BELEDIYESI BASKET M. AGVA 3Pt missed,,,,,,,,,0,8,1.0,def_reb,0,5,0,2
