gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName,team_name,team_code,player_name_from_roster,player_shirt,player_pos_raw,player_pos_group,x,y,r,ev_code,ev_result,ev_text,assist_pno,assist_tno,assist_player,block_pno,block_tno,block_player,assist_pos_group,block_pos_group,points,possession_id,possession_owner_tno,possession_end_reason,pts_1,cum_1,pts_2,cum_2
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,game,1,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,game start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,period,2,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,period start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,jumpball,4,,[],startperiod,0,,,,,,,,,,,,,,,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,2,1,REGULAR,28,J. JOHNSON,1,jumpball,5,4,[],won,0,34,Jayce Ryback,Johnson,Jayce Ryback,Johnson,J,J,J,J,J. Johnson,GLINT MANISA BASKET,MNS,J. Johnson,34,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:59,09:59:00,0,0,0,1,1,REGULAR,127,L. NNOKO,1,jumpball,6,4,[],lost,0,35,Landry,Nnoko,Landry,Nnoko,L,N,L,N,L. Nnoko,BURSASPOR BASKETBOL,BUR,L. Nnoko,35,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:50,09:50:00,0,2,-2,2,1,REGULAR,33,J. MINTZ,1,2pt,7,,[],pullupjumpshot,1,10,Judah Jah Leone,Mintz,Judah Jah Leone,Mintz,J,M,J,M,J. Mintz,GLINT MANISA BASKET,MNS,J. Mintz,10,,,86.610000610352,78.080001831055,1.0,P2,made,GLINT MANISA BASKET J. MINTZ 2Pt made,,,,,,,,,2,1,2.0,score,0,0,2,2
09:22,09:22:00,0,2,-2,1,1,REGULAR,144,M. PARSONS,0,3pt,8,,[],jumpshot,1,5,Malik Disjohn,Parsons,Malik Disjohn,Parsons,M,P,M,P,M. Parsons,BURSASPOR BASKETBOL,BUR,M. Parsons,5,,,27.329999923706,21.020000457764,0.0,P3,missed,BURSASPOR BASKETBOL M. PARSONS 3Pt missed,,,,,,,,,0,2,1.0,def_reb,0,0,0,2
09:20,09:20:00,0,2,-2,2,1,REGULAR,0,,1,rebound,9,8,['team'],defensive,0,,,,,,,,,,,GLINT MANISA BASKET,MNS,,,,,,,,TREB,,GLINT MANISA BASKET team rebound defensive,,,,,,,,,0,3,2.0,def_reb,0,0,0,2
08:55,08:55:00,0,2,-2,2,1,REGULAR,24,Y. ONAN,0,2pt,12,,[],turnaroundjumpshot,1,7,Yigit,Onan,Yigit,Onan,Y,O,Y,O,Y. Onan,GLINT MANISA BASKET,MNS,Y. Onan,7,,,92.389999389648,70.449996948242,0.0,P2,missed,GLINT MANISA BASKET Y. ONAN 2Pt missed,,,,,,,,,0,4,1.0,,0,0,0,2
08:52,08:52:00,0,2,-2,2,1,REGULAR,16,A. ÇAMOGLU,1,rebound,13,12,[],offensive,0,21,Altan,Çamoglu,Altan,Çamoglu,A,Ç,A,Ç,A. Çamoglu,GLINT MANISA BASKET,MNS,A. Çamoglu,21,,,,,,REB,,GLINT MANISA BASKET rebound offensive,,,,,,,,,0,4,1.0,,0,0,0,2
08:44,08:44:00,0,2,-2,2,1,REGULAR,28,J. JOHNSON,0,2pt,14,,"['2ndchance', 'pointsinthepaint']",hookshot,1,34,Jayce Ryback,Johnson,Jayce Ryback,Johnson,J,J,J,J,J. Johnson,GLINT MANISA BASKET,MNS,J. Johnson,34,,,89.269996643066,53.220001220703,0.0,P2,missed,GLINT MANISA BASKET J. JOHNSON 2Pt missed,,,,,,,,,0,4,1.0,def_reb,0,0,0,2
08:40,08:40:00,0,2,-2,1,1,REGULAR,127,L. NNOKO,1,rebound,15,14,[],defensive,0,35,Landry,Nnoko,Landry,Nnoko,L,N,L,N,L. Nnoko,BURSASPOR BASKETBOL,BUR,L. Nnoko,35,,,,,,REB,,BURSASPOR BASKETBOL rebound defensive,,,,,,,,,0,5,2.0,def_reb,0,0,0,2
08:15,08:15:00,0,2,-2,1,1,REGULAR,144,M. PARSONS,1,turnover,20,,[],badpass,0,5,Malik Disjohn,Parsons,Malik Disjohn,Parsons,M,P,M,P,M. Parsons,BURSASPOR BASKETBOL,BUR,M. Parsons,5,,,,,,TO,,BURSASPOR BASKETBOL M. PARSONS turnover badpass,,,,,,,,,0,6,1.0,turnover,0,0,0,2
08:15,08:15:00,0,2,-2,2,1,REGULAR,31,D. SMITH,1,steal,21,20,[],,0,2,Dayshon Hassan,Smith,Dayshon Hassan,Smith,D,S,D,S,D. Smith,GLINT MANISA BASKET,MNS,D. Smith,2,,,,,,ST,,GLINT MANISA BASKET D. SMITH steal,,,,,,,,,0,7,2.0,,0,0,0,2
08:12,08:12:00,0,4,-4,2,1,REGULAR,16,A. ÇAMOGLU,1,2pt,22,,"['fromturnover', 'pointsinthepaint', 'fastbreak']",dunk,1,21,Altan,Çamoglu,Altan,Çamoglu,A,Ç,A,Ç,A. Çamoglu,GLINT MANISA BASKET,MNS,A. Çamoglu,21,,,93.790000915527,38.25,1.0,P2,made,GLINT MANISA BASKET A. ÇAMOGLU 2Pt made,31.0,2.0,D. SMITH,,,,,,2,7,2.0,score,0,0,2,4
08:12,08:12:00,0,4,-4,2,1,REGULAR,31,D. SMITH,1,assist,23,22,[],,0,2,Dayshon Hassan,Smith,Dayshon Hassan,Smith,D,S,D,S,D. Smith,GLINT MANISA BASKET,MNS,D. Smith,2,,,,,,ASS,,GLINT MANISA BASKET D. SMITH assist,,,,,,,,,0,8,1.0,,0,0,0,4
