team_no,team_name,start_action,end_action,players_on_court,lineup_size,lineup_uid,players_on_court_tokens,players_on_court_names,lineup_uid_pair,lineup_pos_mix,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against
1,BURSASPOR BASKETBOL,319.1,339.0,"[4, 102, 127, 129, 144]",5,4|102|127|129|144,"['1:4', '1:102', '1:127', '1:129', '1:144']","['Y. Onar', 'B. Akin', 'L. Nnoko', 'B. Crawford', 'M. Parsons']",1:4|1:102|1:127|1:129|1:144,Unknownx5,2,01:54:00,2,01:08:00,31,35,34,38
1,BURSASPOR BASKETBOL,339.1,362.0,"[4, 127, 129, 134, 144]",5,4|127|129|134|144,"['1:4', '1:127', '1:129', '1:134', '1:144']","['Y. Onar', 'L. Nnoko', 'B. Crawford', 'V. King', 'M. Parsons']",1:4|1:127|1:129|1:134|1:144,Unknownx5,2,01:08:00,3,10:00:00,34,38,36,38
1,BURSASPOR BASKETBOL,362.1,449.0,"[101, 127, 133, 135, 144]",5,101|127|133|135|144,"['1:101', '1:127', '1:133', '1:135', '1:144']","['H. Köksal', 'L. Nnoko', 'B. Childress', 'A. Konontsuk', 'M. Parsons']",1:101|1:127|1:133|1:135|1:144,Unknownx5,3,10:00:00,3,04:29:00,36,38,47,44
1,BURSASPOR BASKETBOL,449.1,481.0,"[102, 127, 133, 134, 135]",5,102|127|133|134|135,"['1:102', '1:127', '1:133', '1:134', '1:135']","['B. Akin', 'L. Nnoko', 'B. Childress', 'V. King', 'A. Konontsuk']",1:102|1:127|1:133|1:134|1:135,Unknownx5,3,04:29:00,3,03:00:00,47,44,50,44
1,BURSASPOR BASKETBOL,481.1,528.0,"[102, 129, 133, 134, 136]",5,102|129|133|134|136,"['1:102', '1:129', '1:133', '1:134', '1:136']","['B. Akin', 'B. Crawford', 'B. Childress', 'V. King', 'J. Delaurier']",1:102|1:129|1:133|1:134|1:136,Unknownx5,3,03:00:00,3,00:31:80,50,44,59,47
1,BURSASPOR BASKETBOL,528.1,573.0,"[101, 129, 133, 134, 136]",5,101|129|133|134|136,"['1:101', '1:129', '1:133', '1:134', '1:136']","['H. Köksal', 'B. Crawford', 'B. Childress', 'V. King', 'J. Delaurier']",1:101|1:129|1:133|1:134|1:136,Unknownx5,3,00:31:80,4,08:12:00,59,47,65,49
1,BURSASPOR BASKETBOL,573.1,642.0,"[101, 129, 134, 136, 144]",5,101|129|134|136|144,"['1:101', '1:129', '1:134', '1:136', '1:144']","['H. Köksal', 'B. Crawford', 'V. King', 'J. Delaurier', 'M. Parsons']",1:101|1:129|1:134|1:136|1:144,Unknownx5,4,08:12:00,4,06:51:00,65,49,66,52
1,BURSASPOR BASKETBOL,642.1,669.0,"[102, 127, 133, 134, 144]",5,102|127|133|134|144,"['1:102', '1:127', '1:133', '1:134', '1:144']","['B. Akin', 'L. Nnoko', 'B. Childress', 'V. King', 'M. Parsons']",1:102|1:127|1:133|1:134|1:144,Unknownx5,4,06:51:00,4,05:07:00,66,52,72,56
1,BURSASPOR BASKETBOL,669.1,773.0,"[102, 127, 133, 135, 144]",5,102|127|133|135|144,"['1:102', '1:127', '1:133', '1:135', '1:144']","['B. Akin', 'L. Nnoko', 'B. Childress', 'A. Konontsuk', 'M. Parsons']",1:102|1:127|1:133|1:135|1:144,Unknownx5,4,05:07:00,4,00:00:00,72,56,84,69
2,GLINT MANISA BASKET,1.0,78.0,"[16, 24, 28, 31, 33]",5,16|24|28|31|33,"['2:16', '2:24', '2:28', '2:31', '2:33']","['A. Çamoglu', 'Y. Onan', 'J. Johnson', 'D. Smith', 'J. Mintz']",2:16|2:24|2:28|2:31|2:33,Unknownx5,1,10:00:00,1,04:30:00,0,0,10,8
2,GLINT MANISA BASKET,78.1,90.0,"[24, 28, 31, 32, 33]",5,24|28|31|32|33,"['2:24', '2:28', '2:31', '2:32', '2:33']","['Y. Onan', 'J. Johnson', 'D. Smith', 'J. Scrubb', 'J. Mintz']",2:24|2:28|2:31|2:32|2:33,Unknownx5,1,04:30:00,1,03:57:00,10,8,12,10
2,GLINT MANISA BASKET,90.1,100.0,"[24, 28, 32, 33, 34]",5,24|28|32|33|34,"['2:24', '2:28', '2:32', '2:33', '2:34']","['Y. Onan', 'J. Johnson', 'J. Scrubb', 'J. Mintz', 'K. Zemaitis']",2:24|2:28|2:32|2:33|2:34,Unknownx5,1,03:57:00,1,03:18:00,12,10,13,12
2,GLINT MANISA BASKET,100.1,131.0,"[22, 28, 32, 33, 34]",5,22|28|32|33|34,"['2:22', '2:28', '2:32', '2:33', '2:34']","['B. Çal', 'J. Johnson', 'J. Scrubb', 'J. Mintz', 'K. Zemaitis']",2:22|2:28|2:32|2:33|2:34,Unknownx5,1,03:18:00,1,01:58:00,13,12,15,16
2,GLINT MANISA BASKET,131.1,212.0,"[22, 27, 31, 32, 34]",5,22|27|31|32|34,"['2:22', '2:27', '2:31', '2:32', '2:34']","['B. Çal', 'M. Yerkazanoglu', 'D. Smith', 'J. Scrubb', 'K. Zemaitis']",2:22|2:27|2:31|2:32|2:34,Unknownx5,1,01:58:00,2,07:47:00,15,16,24,23
2,GLINT MANISA BASKET,212.1,230.0,"[22, 28, 31, 32, 34]",5,22|28|31|32|34,"['2:22', '2:28', '2:31', '2:32', '2:34']","['B. Çal', 'J. Johnson', 'D. Smith', 'J. Scrubb', 'K. Zemaitis']",2:22|2:28|2:31|2:32|2:34,Unknownx5,2,07:47:00,2,07:09:00,24,23,26,25
2,GLINT MANISA BASKET,230.1,251.0,"[24, 28, 31, 32, 34]",5,24|28|31|32|34,"['2:24', '2:28', '2:31', '2:32', '2:34']","['Y. Onan', 'J. Johnson', 'D. Smith', 'J. Scrubb', 'K. Zemaitis']",2:24|2:28|2:31|2:32|2:34,Unknownx5,2,07:09:00,2,06:06:00,26,25,28,27
2,GLINT MANISA BASKET,251.1,297.0,"[24, 28, 32, 33, 34]",5,24|28|32|33|34,"['2:24', '2:28', '2:32', '2:33', '2:34']","['Y. Onan', 'J. Johnson', 'J. Scrubb', 'J. Mintz', 'K. Zemaitis']",2:24|2:28|2:32|2:33|2:34,Unknownx5,2,06:06:00,2,03:38:00,28,27,33,29
2,GLINT MANISA BASKET,297.1,417.0,"[24, 28, 31, 32, 33]",5,24|28|31|32|33,"['2:24', '2:28', '2:31', '2:32', '2:33']","['Y. Onan', 'J. Johnson', 'D. Smith', 'J. Scrubb', 'J. Mintz']",2:24|2:28|2:31|2:32|2:33,Unknownx5,2,03:38:00,3,06:47:00,33,29,42,45
2,GLINT MANISA BASKET,417.1,447.0,"[24, 28, 32, 33, 34]",5,24|28|32|33|34,"['2:24', '2:28', '2:32', '2:33', '2:34']","['Y. Onan', 'J. Johnson', 'J. Scrubb', 'J. Mintz', 'K. Zemaitis']",2:24|2:28|2:32|2:33|2:34,Unknownx5,3,06:47:00,3,04:29:00,42,45,44,47
2,GLINT MANISA BASKET,447.1,479.0,"[24, 28, 31, 32, 34]",5,24|28|31|32|34,"['2:24', '2:28', '2:31', '2:32', '2:34']","['Y. Onan', 'J. Johnson', 'D. Smith', 'J. Scrubb', 'K. Zemaitis']",2:24|2:28|2:31|2:32|2:34,Unknownx5,3,04:29:00,3,03:00:00,44,47,44,50
2,GLINT MANISA BASKET,479.1,499.0,"[24, 27, 31, 32, 34]",5,24|27|31|32|34,"['2:24', '2:27', '2:31', '2:32', '2:34']","['Y. Onan', 'M. Yerkazanoglu', 'D. Smith', 'J. Scrubb', 'K. Zemaitis']",2:24|2:27|2:31|2:32|2:34,Unknownx5,3,03:00:00,3,01:57:00,44,50,44,52
2,GLINT MANISA BASKET,499.1,521.0,"[16, 24, 27, 31, 34]",5,16|24|27|31|34,"['2:16', '2:24', '2:27', '2:31', '2:34']","['A. Çamoglu', 'Y. Onan', 'M. Yerkazanoglu', 'D. Smith', 'K. Zemaitis']",2:16|2:24|2:27|2:31|2:34,Unknownx5,3,01:57:00,3,00:57:70,44,52,47,57
2,GLINT MANISA BASKET,521.1,538.0,"[16, 22, 27, 31, 34]",5,16|22|27|31|34,"['2:16', '2:22', '2:27', '2:31', '2:34']","['A. Çamoglu', 'B. Çal', 'M. Yerkazanoglu', 'D. Smith', 'K. Zemaitis']",2:16|2:22|2:27|2:31|2:34,Unknownx5,3,00:57:70,4,10:00:00,47,57,47,62
2,GLINT MANISA BASKET,538.1,575.0,"[16, 22, 28, 31, 33]",5,16|22|28|31|33,"['2:16', '2:22', '2:28', '2:31', '2:33']","['A. Çamoglu', 'B. Çal', 'J. Johnson', 'D. Smith', 'J. Mintz']",2:16|2:22|2:28|2:31|2:33,Unknownx5,4,10:00:00,4,08:12:00,47,62,49,65
2,GLINT MANISA BASKET,575.1,667.0,"[16, 24, 28, 33, 34]",5,16|24|28|33|34,"['2:16', '2:24', '2:28', '2:33', '2:34']","['A. Çamoglu', 'Y. Onan', 'J. Johnson', 'J. Mintz', 'K. Zemaitis']",2:16|2:24|2:28|2:33|2:34,Unknownx5,4,08:12:00,4,05:07:00,49,65,56,72
2,GLINT MANISA BASKET,667.1,773.0,"[16, 24, 27, 33, 34]",5,16|24|27|33|34,"['2:16', '2:24', '2:27', '2:33', '2:34']","['A. Çamoglu', 'Y. Onan', 'M. Yerkazanoglu', 'J. Mintz', 'K. Zemaitis']",2:16|2:24|2:27|2:33|2:34,Unknownx5,4,05:07:00,4,00:00:00,56,72,69,84
