team_no,team_name,start_action,end_action,players_on_court,lineup_uid,possessions,poss_for,poss_against,pts_for,pts_against,net,ORtg,DRtg,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against,lineup_pos_mix,lineup_size,lineup_uid_st,lineup_uid_pair,players_on_court_st,players_on_court_tokens,players_on_court_names,team_name_st
1,BURSASPOR BASKETBOL,481.1,528.0,"[102, 129, 133, 134, 136]",102|129|133|134|136,7,7,6,9,3,6,128.57142857142858,50.0,3,03:00:00,3,00:31:80,50,44,59,47,Unknownx5,5,102|129|133|134|136,1:102|1:129|1:133|1:134|1:136,"[102, 129, 133, 134, 136]","['1:102', '1:129', '1:133', '1:134', '1:136']","['B. Akin', 'B. Crawford', 'B. Childress', 'V. King', 'J. Delaurier']",BURSASPOR BASKETBOL
1,BURSASPOR BASKETBOL,528.1,573.0,"[101, 129, 133, 134, 136]",101|129|133|134|136,6,6,6,6,2,4,100.0,33.333333333333336,3,00:31:80,4,08:12:00,59,47,65,49,Unknownx5,5,101|129|133|134|136,1:101|1:129|1:133|1:134|1:136,"[101, 129, 133, 134, 136]","['1:101', '1:129', '1:133', '1:134', '1:136']","['H. Köksal', 'B. Crawford', 'B. Childress', 'V. King', 'J. Delaurier']",BURSASPOR BASKETBOL
1,BURSASPOR BASKETBOL,573.1,642.0,"[101, 129, 134, 136, 144]",101|129|134|136|144,5,5,5,1,3,-2,20.0,60.0,4,08:12:00,4,06:51:00,65,49,66,52,Unknownx5,5,101|129|134|136|144,1:101|1:129|1:134|1:136|1:144,"[101, 129, 134, 136, 144]","['1:101', '1:129', '1:134', '1:136', '1:144']","['H. Köksal', 'B. Crawford', 'V. King', 'J. Delaurier', 'M. Parsons']",BURSASPOR BASKETBOL
1,BURSASPOR BASKETBOL,642.1,669.0,"[102, 127, 133, 134, 144]",102|127|133|134|144,3,3,4,6,4,2,200.0,100.0,4,06:51:00,4,05:07:00,66,52,72,56,Unknownx5,5,102|127|133|134|144,1:102|1:127|1:133|1:134|1:144,"[102, 127, 133, 134, 144]","['1:102', '1:127', '1:133', '1:134', '1:144']","['B. Akin', 'L. Nnoko', 'B. Childress', 'V. King', 'M. Parsons']",BURSASPOR BASKETBOL
1,BURSASPOR BASKETBOL,669.1,773.0,"[102, 127, 133, 135, 144]",102|127|133|135|144,15,15,14,12,13,-1,80.0,92.85714285714286,4,05:07:00,4,00:00:00,72,56,84,69,Unknownx5,5,102|127|133|135|144,1:102|1:127|1:133|1:135|1:144,"[102, 127, 133, 135, 144]","['1:102', '1:127', '1:133', '1:135', '1:144']","['B. Akin', 'L. Nnoko', 'B. Childress', 'A. Konontsuk', 'M. Parsons']",BURSASPOR BASKETBOL
2,GLINT MANISA BASKET,1.0,78.0,"[16, 24, 28, 31, 33]",16|24|28|31|33,12,12,12,10,8,2,83.33333333333333,66.66666666666667,1,10:00:00,1,04:30:00,0,0,10,8,Unknownx5,5,16|24|28|31|33,2:16|2:24|2:28|2:31|2:33,"[16, 24, 28, 31, 33]","['2:16', '2:24', '2:28', '2:31', '2:33']","['A. Çamoglu', 'Y. Onan', 'J. Johnson', 'D. Smith', 'J. Mintz']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,78.1,90.0,"[24, 28, 31, 32, 33]",24|28|31|32|33,1,1,2,2,2,0,200.0,100.0,1,04:30:00,1,03:57:00,10,8,12,10,Unknownx5,5,24|28|31|32|33,2:24|2:28|2:31|2:32|2:33,"[24, 28, 31, 32, 33]","['2:24', '2:28', '2:31', '2:32', '2:33']","['Y. Onan', 'J. Johnson', 'D. Smith', 'J. Scrubb', 'J. Mintz']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,90.1,100.0,"[24, 28, 32, 33, 34]",24|28|32|33|34,2,2,2,1,2,-1,50.0,100.0,1,03:57:00,1,03:18:00,12,10,13,12,Unknownx5,5,24|28|32|33|34,2:24|2:28|2:32|2:33|2:34,"[24, 28, 32, 33, 34]","['2:24', '2:28', '2:32', '2:33', '2:34']","['Y. Onan', 'J. Johnson', 'J. Scrubb', 'J. Mintz', 'K. Zemaitis']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,100.1,131.0,"[22, 28, 32, 33, 34]",22|28|32|33|34,5,5,5,2,4,-2,40.0,80.0,1,03:18:00,1,01:58:00,13,12,15,16,Unknownx5,5,22|28|32|33|34,2:22|2:28|2:32|2:33|2:34,"[22, 28, 32, 33, 34]","['2:22', '2:28', '2:32', '2:33', '2:34']","['B. Çal', 'J. Johnson', 'J. Scrubb', 'J. Mintz', 'K. Zemaitis']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,131.1,212.0,"[22, 27, 31, 32, 34]",22|27|31|32|34,12,12,11,9,7,2,75.0,63.63636363636363,1,01:58:00,2,07:47:00,15,16,24,23,Unknownx5,5,22|27|31|32|34,2:22|2:27|2:31|2:32|2:34,"[22, 27, 31, 32, 34]","['2:22', '2:27', '2:31', '2:32', '2:34']","['B. Çal', 'M. Yerkazanoglu', 'D. Smith', 'J. Scrubb', 'K. Zemaitis']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,212.1,230.0,"[22, 28, 31, 32, 34]",22|28|31|32|34,3,3,3,2,2,0,66.66666666666667,66.66666666666667,2,07:47:00,2,07:09:00,24,23,26,25,Unknownx5,5,22|28|31|32|34,2:22|2:28|2:31|2:32|2:34,"[22, 28, 31, 32, 34]","['2:22', '2:28', '2:31', '2:32', '2:34']","['B. Çal', 'J. Johnson', 'D. Smith', 'J. Scrubb', 'K. Zemaitis']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,230.1,251.0,"[24, 28, 31, 32, 34]",24|28|31|32|34,5,5,5,2,2,0,40.0,40.0,2,07:09:00,2,06:06:00,26,25,28,27,Unknownx5,5,24|28|31|32|34,2:24|2:28|2:31|2:32|2:34,"[24, 28, 31, 32, 34]","['2:24', '2:28', '2:31', '2:32', '2:34']","['Y. Onan', 'J. Johnson', 'D. Smith', 'J. Scrubb', 'K. Zemaitis']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,251.1,297.0,"[24, 28, 32, 33, 34]",24|28|32|33|34,7,7,8,5,2,3,71.42857142857143,25.0,2,06:06:00,2,03:38:00,28,27,33,29,Unknownx5,5,24|28|32|33|34,2:24|2:28|2:32|2:33|2:34,"[24, 28, 32, 33, 34]","['2:24', '2:28', '2:32', '2:33', '2:34']","['Y. Onan', 'J. Johnson', 'J. Scrubb', 'J. Mintz', 'K. Zemaitis']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,297.1,417.0,"[24, 28, 31, 32, 33]",24|28|31|32|33,16,16,16,9,16,-7,56.25,100.0,2,03:38:00,3,06:47:00,33,29,42,45,Unknownx5,5,24|28|31|32|33,2:24|2:28|2:31|2:32|2:33,"[24, 28, 31, 32, 33]","['2:24', '2:28', '2:31', '2:32', '2:33']","['Y. Onan', 'J. Johnson', 'D. Smith', 'J. Scrubb', 'J. Mintz']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,417.1,447.0,"[24, 28, 32, 33, 34]",24|28|32|33|34,5,5,5,2,2,0,40.0,40.0,3,06:47:00,3,04:29:00,42,45,44,47,Unknownx5,5,24|28|32|33|34,2:24|2:28|2:32|2:33|2:34,"[24, 28, 32, 33, 34]","['2:24', '2:28', '2:32', '2:33', '2:34']","['Y. Onan', 'J. Johnson', 'J. Scrubb', 'J. Mintz', 'K. Zemaitis']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,447.1,479.0,"[24, 28, 31, 32, 34]",24|28|31|32|34,4,4,3,0,3,-3,0.0,100.0,3,04:29:00,3,03:00:00,44,47,44,50,Unknownx5,5,24|28|31|32|34,2:24|2:28|2:31|2:32|2:34,"[24, 28, 31, 32, 34]","['2:24', '2:28', '2:31', '2:32', '2:34']","['Y. Onan', 'J. Johnson', 'D. Smith', 'J. Scrubb', 'K. Zemaitis']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,479.1,499.0,"[24, 27, 31, 32, 34]",24|27|31|32|34,3,3,3,0,2,-2,0.0,66.66666666666667,3,03:00:00,3,01:57:00,44,50,44,52,Unknownx5,5,24|27|31|32|34,2:24|2:27|2:31|2:32|2:34,"[24, 27, 31, 32, 34]","['2:24', '2:27', '2:31', '2:32', '2:34']","['Y. Onan', 'M. Yerkazanoglu', 'D. Smith', 'J. Scrubb', 'K. Zemaitis']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,499.1,521.0,"[16, 24, 27, 31, 34]",16|24|27|31|34,3,3,3,3,5,-2,100.0,166.66666666666666,3,01:57:00,3,00:57:70,44,52,47,57,Unknownx5,5,16|24|27|31|34,2:16|2:24|2:27|2:31|2:34,"[16, 24, 27, 31, 34]","['2:16', '2:24', '2:27', '2:31', '2:34']","['A. Çamoglu', 'Y. Onan', 'M. Yerkazanoglu', 'D. Smith', 'K. Zemaitis']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,521.1,538.0,"[16, 22, 27, 31, 34]",16|22|27|31|34,2,2,2,0,5,-5,0.0,250.0,3,00:57:70,4,10:00:00,47,57,47,62,Unknownx5,5,16|22|27|31|34,2:16|2:22|2:27|2:31|2:34,"[16, 22, 27, 31, 34]","['2:16', '2:22', '2:27', '2:31', '2:34']","['A. Çamoglu', 'B. Çal', 'M. Yerkazanoglu', 'D. Smith', 'K. Zemaitis']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,538.1,575.0,"[16, 22, 28, 31, 33]",16|22|28|31|33,4,4,5,2,3,-1,50.0,60.0,4,10:00:00,4,08:12:00,47,62,49,65,Unknownx5,5,16|22|28|31|33,2:16|2:22|2:28|2:31|2:33,"[16, 22, 28, 31, 33]","['2:16', '2:22', '2:28', '2:31', '2:33']","['A. Çamoglu', 'B. Çal', 'J. Johnson', 'D. Smith', 'J. Mintz']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,575.1,667.0,"[16, 24, 28, 33, 34]",16|24|28|33|34,9,9,8,7,7,0,77.77777777777777,87.5,4,08:12:00,4,05:07:00,49,65,56,72,Unknownx5,5,16|24|28|33|34,2:16|2:24|2:28|2:33|2:34,"[16, 24, 28, 33, 34]","['2:16', '2:24', '2:28', '2:33', '2:34']","['A. Çamoglu', 'Y. Onan', 'J. Johnson', 'J. Mintz', 'K. Zemaitis']",GLINT MANISA BASKET
2,GLINT MANISA BASKET,667.1,773.0,"[16, 24, 27, 33, 34]",16|24|27|33|34,14,14,15,13,12,1,92.85714285714286,80.0,4,05:07:00,4,00:00:00,56,72,69,84,Unknownx5,5,16|24|27|33|34,2:16|2:24|2:27|2:33|2:34,"[16, 24, 27, 33, 34]","['2:16', '2:24', '2:27', '2:33', '2:34']","['A. Çamoglu', 'Y. Onan', 'M. Yerkazanoglu', 'J. Mintz', 'K. Zemaitis']",GLINT MANISA BASKET
