possession_id,period,start_action,end_action,owner_tno,end_reason,pts_owner,pts_against,owner_team_name,net_pts
0,1,1,6,,,0,0,,0
1,1,7,7,2.0,score,2,0,GLINT MANISA BASKET,2
2,1,8,8,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
3,1,9,9,2.0,def_reb,0,0,GLINT MANISA BASKET,0
4,1,12,14,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
5,1,15,15,2.0,def_reb,0,0,GLINT MANISA BASKET,0
6,1,20,20,1.0,turnover,0,0,BURSASPOR BASKETBOL,0
7,1,21,22,2.0,score,2,0,GLINT MANISA BASKET,2
8,1,23,28,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
9,1,29,29,2.0,def_reb,0,0,GLINT MANISA BASKET,0
10,1,31,37,1.0,made_ft,1,1,BURSASPOR BASKETBOL,0
11,1,38,39,2.0,made_ft_last,1,0,GLINT MANISA BASKET,1
12,1,43,43,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
13,1,45,45,2.0,def_reb,0,0,GLINT MANISA BASKET,0
14,1,46,48,1.0,score,2,0,BURSASPOR BASKETBOL,2
15,1,49,50,2.0,score,2,0,GLINT MANISA BASKET,2
16,1,51,52,1.0,score,2,0,BURSASPOR BASKETBOL,2
17,1,53,53,2.0,turnover,0,0,GLINT MANISA BASKET,0
18,1,54,57,1.0,score,2,0,BURSASPOR BASKETBOL,2
19,1,58,58,2.0,score,2,0,GLINT MANISA BASKET,2
20,1,60,63,1.0,score,2,0,BURSASPOR BASKETBOL,2
21,1,64,64,2.0,def_reb,0,0,GLINT MANISA BASKET,0
22,1,65,65,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
23,1,66,68,2.0,turnover,0,0,GLINT MANISA BASKET,0
24,1,70,80,1.0,made_ft,1,1,BURSASPOR BASKETBOL,0
25,1,81,82,2.0,made_ft_last,1,0,GLINT MANISA BASKET,1
26,1,84,86,1.0,score,2,0,BURSASPOR BASKETBOL,2
27,1,88,92,2.0,made_ft,1,0,GLINT MANISA BASKET,1
28,1,93,93,1.0,def_reb,0,0,BURSASPOR BASKETBOL,0
29,1,95,95,2.0,def_reb,0,0,GLINT MANISA BASKET,0
30,1,96,96,1.0,score,2,0,BURSASPOR BASKETBOL,2
31,1,98,102,2.0,made_ft,1,0,GLINT MANISA BASKET,1
32,1,103,103,1.0,made_ft_last,1,1,BURSASPOR BASKETBOL,0
33,1,104,108,2.0,def_reb,0,0,GLINT MANISA BASKET,0
