start_action,end_action,start_period,start_clock,end_period,end_clock,teamA_no,teamA_name,lineupA_players,lineupA_uid,lineupA_pos_mix,lineupA_tokens,lineupA_names,teamB_no,teamB_name,lineupB_players,lineupB_uid,lineupB_pos_mix,lineupB_tokens,lineupB_names,poss_A,pts_A_for,pts_A_against,net_A,ORtg_A,DRtg_A,poss_B,pts_B_for,pts_B_against,net_B,ORtg_B,DRtg_B,score_start_A,score_start_B,score_end_A,score_end_B
1.0,72.0,1,10:00:00,1,06:11:00,1,FENERBAHÇE BEKO,"[76, 79, 95, 98, 99]",76|79|95|98|99,Unknownx5,"['1:76', '1:79', '1:95', '1:98', '1:99']","['M. Mahmutoglu', 'T. Biberoviç', 'D. Hall', 'M. Jantunen', 'A. Bacot Jr']",2,TÜRK TELEKOM ,"[5, 74, 76, 77, 87]",5|74|76|77|87,Unknownx5,"['2:5', '2:74', '2:76', '2:77', '2:87']","['D. Özdemiroglu', 'J. Usher', 'M. Simonovic', 'J. Smith', 'K. Alexander']",12,8,11,-3,66.66666666666667,100.0,11,11,8,3,100.0,66.66666666666667,0,0,12,7
72.1,76.0,1,06:11:00,1,06:11:00,1,FENERBAHÇE BEKO,"[79, 96, 98, 99, 100]",79|96|98|99|100,Unknownx5,"['1:79', '1:96', '1:98', '1:99', '1:100']","['T. Biberoviç', 'T. Tucker', 'M. Jantunen', 'A. Bacot Jr', 'S. Vilbekin']",2,TÜRK TELEKOM ,"[5, 74, 76, 77, 87]",5|74|76|77|87,Unknownx5,"['2:5', '2:74', '2:76', '2:77', '2:87']","['D. Özdemiroglu', 'J. Usher', 'M. Simonovic', 'J. Smith', 'K. Alexander']",0,0,0,0,,,0,0,0,0,,,12,7,12,7
76.1,96.0,1,06:11:00,1,05:10:00,1,FENERBAHÇE BEKO,"[79, 96, 98, 99, 100]",79|96|98|99|100,Unknownx5,"['1:79', '1:96', '1:98', '1:99', '1:100']","['T. Biberoviç', 'T. Tucker', 'M. Jantunen', 'A. Bacot Jr', 'S. Vilbekin']",2,TÜRK TELEKOM ,"[5, 74, 76, 80, 87]",5|74|76|80|87,Unknownx5,"['2:5', '2:74', '2:76', '2:80', '2:87']","['D. Özdemiroglu', 'J. Usher', 'M. Simonovic', 'M. Devoe', 'K. Alexander']",3,2,1,1,66.66666666666667,33.333333333333336,3,1,2,-1,33.333333333333336,66.66666666666667,12,7,15,7
96.1,112.0,1,05:10:00,1,04:33:00,1,FENERBAHÇE BEKO,"[79, 96, 98, 99, 100]",79|96|98|99|100,Unknownx5,"['1:79', '1:96', '1:98', '1:99', '1:100']","['T. Biberoviç', 'T. Tucker', 'M. Jantunen', 'A. Bacot Jr', 'S. Vilbekin']",2,TÜRK TELEKOM ,"[7, 74, 75, 80, 87]",7|74|75|80|87,Unknownx5,"['2:7', '2:74', '2:75', '2:80', '2:87']","['B. Durmaz', 'J. Usher', 'K. Allman', 'M. Devoe', 'K. Alexander']",1,0,0,0,0.0,0.0,1,0,0,0,0.0,0.0,15,7,15,9
112.1,116.0,1,04:33:00,1,04:33:00,1,FENERBAHÇE BEKO,"[89, 91, 96, 98, 100]",89|91|96|98|100,Unknownx5,"['1:89', '1:91', '1:96', '1:98', '1:100']","['O. Bitim', 'K. Birch', 'T. Tucker', 'M. Jantunen', 'S. Vilbekin']",2,TÜRK TELEKOM ,"[7, 74, 75, 80, 87]",7|74|75|80|87,Unknownx5,"['2:7', '2:74', '2:75', '2:80', '2:87']","['B. Durmaz', 'J. Usher', 'K. Allman', 'M. Devoe', 'K. Alexander']",0,0,0,0,,,0,0,0,0,,,15,9,15,9
116.1,133.0,1,04:33:00,1,03:44:00,1,FENERBAHÇE BEKO,"[89, 91, 96, 98, 100]",89|91|96|98|100,Unknownx5,"['1:89', '1:91', '1:96', '1:98', '1:100']","['O. Bitim', 'K. Birch', 'T. Tucker', 'M. Jantunen', 'S. Vilbekin']",2,TÜRK TELEKOM ,"[7, 75, 78, 80, 87]",7|75|78|80|87,Unknownx5,"['2:7', '2:75', '2:78', '2:80', '2:87']","['B. Durmaz', 'K. Allman', 'K. Bankston', 'M. Devoe', 'K. Alexander']",3,2,3,-1,66.66666666666667,100.0,3,3,2,1,100.0,66.66666666666667,15,9,19,11
133.1,144.0,1,03:44:00,1,03:13:00,1,FENERBAHÇE BEKO,"[77, 89, 91, 96, 100]",77|89|91|96|100,Unknownx5,"['1:77', '1:89', '1:91', '1:96', '1:100']","['J. Birsen', 'O. Bitim', 'K. Birch', 'T. Tucker', 'S. Vilbekin']",2,TÜRK TELEKOM ,"[7, 75, 78, 80, 87]",7|75|78|80|87,Unknownx5,"['2:7', '2:75', '2:78', '2:80', '2:87']","['B. Durmaz', 'K. Allman', 'K. Bankston', 'M. Devoe', 'K. Alexander']",2,3,3,0,150.0,150.0,2,3,3,0,150.0,150.0,19,11,22,14
144.1,166.0,1,03:13:00,1,02:20:00,1,FENERBAHÇE BEKO,"[77, 89, 91, 96, 100]",77|89|91|96|100,Unknownx5,"['1:77', '1:89', '1:91', '1:96', '1:100']","['J. Birsen', 'O. Bitim', 'K. Birch', 'T. Tucker', 'S. Vilbekin']",2,TÜRK TELEKOM ,"[5, 7, 75, 78, 87]",5|7|75|78|87,Unknownx5,"['2:5', '2:7', '2:75', '2:78', '2:87']","['D. Özdemiroglu', 'B. Durmaz', 'K. Allman', 'K. Bankston', 'K. Alexander']",2,1,0,1,50.0,0.0,2,0,1,-1,0.0,50.0,22,14,25,15
166.1,195.0,1,02:20:00,2,10:00:00,1,FENERBAHÇE BEKO,"[77, 89, 91, 96, 100]",77|89|91|96|100,Unknownx5,"['1:77', '1:89', '1:91', '1:96', '1:100']","['J. Birsen', 'O. Bitim', 'K. Birch', 'T. Tucker', 'S. Vilbekin']",2,TÜRK TELEKOM ,"[5, 7, 75, 76, 78]",5|7|75|76|78,Unknownx5,"['2:5', '2:7', '2:75', '2:76', '2:78']","['D. Özdemiroglu', 'B. Durmaz', 'K. Allman', 'M. Simonovic', 'K. Bankston']",6,9,8,1,150.0,133.33333333333334,6,8,9,-1,133.33333333333334,150.0,25,15,33,25
195.1,220.0,2,10:00:00,2,08:29:00,1,FENERBAHÇE BEKO,"[77, 78, 92, 96, 100]",77|78|92|96|100,Unknownx5,"['1:77', '1:78', '1:92', '1:96', '1:100']","['J. Birsen', 'M. Eksioglu', 'N. Melli', 'T. Tucker', 'S. Vilbekin']",2,TÜRK TELEKOM ,"[5, 7, 75, 76, 78]",5|7|75|76|78,Unknownx5,"['2:5', '2:7', '2:75', '2:76', '2:78']","['D. Özdemiroglu', 'B. Durmaz', 'K. Allman', 'M. Simonovic', 'K. Bankston']",5,4,5,-1,80.0,125.0,4,5,4,1,125.0,80.0,33,25,38,29
