gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName,team_name,team_code,player_name_from_roster,player_shirt,player_pos_raw,player_pos_group,x,y,r,ev_code,ev_result,ev_text,assist_pno,assist_tno,assist_player,block_pno,block_tno,block_player,assist_pos_group,block_pos_group,points,possession_id,possession_owner_tno,possession_end_reason,pts_1,cum_1,pts_2,cum_2
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,game,1,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,game start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,period,2,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,period start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,jumpball,4,,[],startperiod,0,,,,,,,,,,,,,,,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:58,09:58:00,0,0,0,1,1,REGULAR,99,A. BACOT JR,1,jumpball,5,4,[],won,0,00,Armando Linwood,Bacot Jr,Armando Linwood,Bacot Jr,A,B,A,B,A. Bacot Jr,FENERBAHÇE BEKO,FBB,A. Bacot Jr,00,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:58,09:58:00,0,0,0,2,1,REGULAR,87,K. ALEXANDER,1,jumpball,6,4,[],lost,0,7,Kyle John Solomon,Alexander,Kyle John Solomon,Alexander,K,A,K,A,K. Alexander,TÜRK TELEKOM ,TTK,K. Alexander,7,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:47,09:47:00,0,0,0,2,1,REGULAR,77,J. SMITH,1,foul,8,,[],personal,0,9,Jaleen Devon,Smith,Jaleen Devon,Smith,J,S,J,S,J. Smith,TÜRK TELEKOM ,TTK,J. Smith,9,,,,,,FOUL,,TÜRK TELEKOM  J. SMITH foul personal,,,,,,,,,0,0,,,0,0,0,0
09:47,09:47:00,0,0,0,1,1,REGULAR,76,M. MAHMUTOGLU,1,foulon,9,8,[],,0,10,Melih,Mahmutoglu,Melih,Mahmutoglu,M,M,M,M,M. Mahmutoglu,FENERBAHÇE BEKO,FBB,M. Mahmutoglu,10,,,,,,OTHER,,FENERBAHÇE BEKO foulon,,,,,,,,,0,0,,,0,0,0,0
09:39,09:39:00,0,0,0,1,1,REGULAR,95,D. HALL,1,turnover,11,,[],badpass,0,20,Devon Howard,Hall,Devon Howard,Hall,D,H,D,H,D. Hall,FENERBAHÇE BEKO,FBB,D. Hall,20,,,,,,TO,,FENERBAHÇE BEKO D. HALL turnover badpass,,,,,,,,,0,1,1.0,turnover,0,0,0,0
09:39,09:39:00,0,0,0,2,1,REGULAR,87,K. ALEXANDER,1,steal,12,11,[],,0,7,Kyle John Solomon,Alexander,Kyle John Solomon,Alexander,K,A,K,A,K. Alexander,TÜRK TELEKOM ,TTK,K. Alexander,7,,,,,,ST,,TÜRK TELEKOM  K. ALEXANDER steal,,,,,,,,,0,2,2.0,,0,0,0,0
09:31,09:31:00,0,0,0,2,1,REGULAR,5,D. ÖZDEMIROGLU,0,2pt,14,,"['fromturnover', 'pointsinthepaint']",layup,1,18,Dogus,Özdemiroglu,Dogus,Özdemiroglu,D,Ö,D,Ö,D. Özdemiroglu,TÜRK TELEKOM ,TTK,D. Özdemiroglu,18,,,93.169998168945,55.200000762939,0.0,P2,missed,TÜRK TELEKOM  D. ÖZDEMIROGLU 2Pt missed,,,,,,,,,0,2,2.0,,0,0,0,0
09:25,09:25:00,0,0,0,2,1,REGULAR,76,M. SIMONOVIC,1,rebound,15,14,[],offensive,0,11,Marko,Simonovic,Marko,Simonovic,M,S,M,S,M. Simonovic,TÜRK TELEKOM ,TTK,M. Simonovic,11,,,,,,REB,,TÜRK TELEKOM  rebound offensive,,,,,,,,,0,2,2.0,,0,0,0,0
09:25,09:25:00,0,2,-2,2,1,REGULAR,76,M. SIMONOVIC,1,2pt,16,,"['2ndchance', 'fromturnover', 'pointsinthepaint', 'fastbreak']",jumpshot,1,11,Marko,Simonovic,Marko,Simonovic,M,S,M,S,M. Simonovic,TÜRK TELEKOM ,TTK,M. Simonovic,11,,,90.830001831055,48.419998168945,1.0,P2,made,TÜRK TELEKOM  M. SIMONOVIC 2Pt made,,,,,,,,,2,2,2.0,score,0,0,2,2
09:12,09:12:00,2,2,0,1,1,REGULAR,76,M. MAHMUTOGLU,1,2pt,17,,['pointsinthepaint'],drivinglayup,1,10,Melih,Mahmutoglu,Melih,Mahmutoglu,M,M,M,M,M. Mahmutoglu,FENERBAHÇE BEKO,FBB,M. Mahmutoglu,10,,,7.9899997711182,46.720001220703,1.0,P2,made,FENERBAHÇE BEKO M. MAHMUTOGLU 2Pt made,95.0,1.0,D. HALL,,,,,,2,3,1.0,score,2,2,0,2
09:12,09:12:00,2,2,0,1,1,REGULAR,95,D. HALL,1,assist,18,17,[],,0,20,Devon Howard,Hall,Devon Howard,Hall,D,H,D,H,D. Hall,FENERBAHÇE BEKO,FBB,D. Hall,20,,,,,,ASS,,FENERBAHÇE BEKO D. HALL assist,,,,,,,,,0,4,2.0,,0,2,0,2
08:53,08:53:00,2,2,0,1,1,REGULAR,76,M. MAHMUTOGLU,1,foul,20,,[],personal,0,10,Melih,Mahmutoglu,Melih,Mahmutoglu,M,M,M,M,M. Mahmutoglu,FENERBAHÇE BEKO,FBB,M. Mahmutoglu,10,,,,,,FOUL,,FENERBAHÇE BEKO M. MAHMUTOGLU foul personal,,,,,,,,,0,4,2.0,,0,2,0,2
08:53,08:53:00,2,2,0,2,1,REGULAR,5,D. ÖZDEMIROGLU,1,foulon,21,20,[],,0,18,Dogus,Özdemiroglu,Dogus,Özdemiroglu,D,Ö,D,Ö,D. Özdemiroglu,TÜRK TELEKOM ,TTK,D. Özdemiroglu,18,,,,,,OTHER,,TÜRK TELEKOM  foulon,,,,,,,,,0,4,2.0,,0,2,0,2
