team_no,team_name,start_action,end_action,players_on_court,lineup_uid,possessions,poss_for,poss_against,pts_for,pts_against,net,ORtg,DRtg,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against,lineup_pos_mix,lineup_size,lineup_uid_st,lineup_uid_pair,players_on_court_st,players_on_court_tokens,players_on_court_names,team_name_st
1,MANISA BASKET,307.1,318.0,"[23, 28, 30, 31, 32]",23|28|30|31|32,3,3,2,0,3,-3,0.0,150.0,2,03:17:00,2,02:28:00,24,32,24,35,Unknownx5,5,23|28|30|31|32,1:23|1:28|1:30|1:31|1:32,"[23, 28, 30, 31, 32]","['1:23', '1:28', '1:30', '1:31', '1:32']","['Y. Onan', 'E. Mobley', 'D. Smith', 'J. Scrubb', 'J. Mintz']",MANISA BASKET
1,MANISA BASKET,318.1,345.0,"[21, 23, 28, 30, 32]",21|23|28|30|32,3,3,4,2,4,-2,66.66666666666667,100.0,2,02:28:00,2,00:54:50,24,35,26,39,Unknownx5,5,21|23|28|30|32,1:21|1:23|1:28|1:30|1:32,"[21, 23, 28, 30, 32]","['1:21', '1:23', '1:28', '1:30', '1:32']","['B. Çal', 'Y. Onan', 'E. Mobley', 'D. Smith', 'J. Mintz']",MANISA BASKET
1,MANISA BASKET,345.1,357.0,"[21, 23, 27, 30, 32]",21|23|27|30|32,2,2,2,1,2,-1,50.0,100.0,2,00:54:50,2,00:10:70,26,39,27,41,Unknownx5,5,21|23|27|30|32,1:21|1:23|1:27|1:30|1:32,"[21, 23, 27, 30, 32]","['1:21', '1:23', '1:27', '1:30', '1:32']","['B. Çal', 'Y. Onan', 'J. Johnson', 'D. Smith', 'J. Mintz']",MANISA BASKET
1,MANISA BASKET,357.1,378.0,"[21, 23, 29, 30, 33]",21|23|29|30|33,2,2,1,2,0,2,100.0,0.0,2,00:10:70,3,10:00:00,27,41,29,41,Unknownx5,5,21|23|29|30|33,1:21|1:23|1:29|1:30|1:33,"[21, 23, 29, 30, 33]","['1:21', '1:23', '1:29', '1:30', '1:33']","['B. Çal', 'Y. Onan', 'J. Cardoso Pereira', 'D. Smith', 'K. Zemaitis']",MANISA BASKET
1,MANISA BASKET,378.1,428.0,"[23, 28, 29, 30, 32]",23|28|29|30|32,9,9,10,14,9,5,155.55555555555554,90.0,3,10:00:00,3,05:54:00,29,41,43,50,Unknownx5,5,23|28|29|30|32,1:23|1:28|1:29|1:30|1:32,"[23, 28, 29, 30, 32]","['1:23', '1:28', '1:29', '1:30', '1:32']","['Y. Onan', 'E. Mobley', 'J. Cardoso Pereira', 'D. Smith', 'J. Mintz']",MANISA BASKET
1,MANISA BASKET,428.1,474.0,"[23, 28, 29, 32, 33]",23|28|29|32|33,9,9,8,6,5,1,66.66666666666667,62.5,3,05:54:00,3,02:47:00,43,50,49,55,Unknownx5,5,23|28|29|32|33,1:23|1:28|1:29|1:32|1:33,"[23, 28, 29, 32, 33]","['1:23', '1:28', '1:29', '1:32', '1:33']","['Y. Onan', 'E. Mobley', 'J. Cardoso Pereira', 'J. Mintz', 'K. Zemaitis']",MANISA BASKET
1,MANISA BASKET,474.1,490.0,"[21, 28, 30, 31, 32]",21|28|30|31|32,1,1,2,0,5,-5,0.0,250.0,3,02:47:00,3,02:07:00,49,55,49,60,Unknownx5,5,21|28|30|31|32,1:21|1:28|1:30|1:31|1:32,"[21, 28, 30, 31, 32]","['1:21', '1:28', '1:30', '1:31', '1:32']","['B. Çal', 'E. Mobley', 'D. Smith', 'J. Scrubb', 'J. Mintz']",MANISA BASKET
1,MANISA BASKET,490.1,511.0,"[21, 27, 30, 31, 32]",21|27|30|31|32,2,2,2,1,0,1,50.0,0.0,3,02:07:00,3,01:02:00,49,60,50,60,Unknownx5,5,21|27|30|31|32,1:21|1:27|1:30|1:31|1:32,"[21, 27, 30, 31, 32]","['1:21', '1:27', '1:30', '1:31', '1:32']","['B. Çal', 'J. Johnson', 'D. Smith', 'J. Scrubb', 'J. Mintz']",MANISA BASKET
1,MANISA BASKET,511.1,554.0,"[23, 27, 30, 31, 32]",23|27|30|31|32,9,9,9,4,8,-4,44.44444444444444,88.88888888888889,3,01:02:00,4,07:58:00,50,60,54,68,Unknownx5,5,23|27|30|31|32,1:23|1:27|1:30|1:31|1:32,"[23, 27, 30, 31, 32]","['1:23', '1:27', '1:30', '1:31', '1:32']","['Y. Onan', 'J. Johnson', 'D. Smith', 'J. Scrubb', 'J. Mintz']",MANISA BASKET
1,MANISA BASKET,554.1,603.0,"[23, 28, 31, 32, 33]",23|28|31|32|33,8,8,7,6,7,-1,75.0,100.0,4,07:58:00,4,05:44:00,54,68,60,75,Unknownx5,5,23|28|31|32|33,1:23|1:28|1:31|1:32|1:33,"[23, 28, 31, 32, 33]","['1:23', '1:28', '1:31', '1:32', '1:33']","['Y. Onan', 'E. Mobley', 'J. Scrubb', 'J. Mintz', 'K. Zemaitis']",MANISA BASKET
1,MANISA BASKET,603.1,644.0,"[23, 28, 29, 30, 33]",23|28|29|30|33,7,7,7,4,9,-5,57.142857142857146,128.57142857142858,4,05:44:00,4,03:28:00,60,75,64,84,Unknownx5,5,23|28|29|30|33,1:23|1:28|1:29|1:30|1:33,"[23, 28, 29, 30, 33]","['1:23', '1:28', '1:29', '1:30', '1:33']","['Y. Onan', 'E. Mobley', 'J. Cardoso Pereira', 'D. Smith', 'K. Zemaitis']",MANISA BASKET
1,MANISA BASKET,644.1,670.0,"[23, 27, 29, 30, 33]",23|27|29|30|33,3,3,3,4,0,4,133.33333333333334,0.0,4,03:28:00,4,01:52:00,64,84,68,84,Unknownx5,5,23|27|29|30|33,1:23|1:27|1:29|1:30|1:33,"[23, 27, 29, 30, 33]","['1:23', '1:27', '1:29', '1:30', '1:33']","['Y. Onan', 'J. Johnson', 'J. Cardoso Pereira', 'D. Smith', 'K. Zemaitis']",MANISA BASKET
1,MANISA BASKET,670.1,698.0,"[22, 27, 29, 30, 33]",22|27|29|30|33,5,5,5,0,3,-3,0.0,60.0,4,01:52:00,4,00:00:00,68,84,68,87,Unknownx5,5,22|27|29|30|33,1:22|1:27|1:29|1:30|1:33,"[22, 27, 29, 30, 33]","['1:22', '1:27', '1:29', '1:30', '1:33']","['B. Eryurtlu', 'J. Johnson', 'J. Cardoso Pereira', 'D. Smith', 'K. Zemaitis']",MANISA BASKET
2,MERSIN SPOR,1.0,83.0,"[4, 6, 7, 9, 56]",4|6|7|9|56,15,15,17,8,4,4,53.333333333333336,23.529411764705884,1,10:00:00,1,05:17:00,0,0,8,4,Unknownx5,5,4|6|7|9|56,2:4|2:6|2:7|2:9|2:56,"[4, 6, 7, 9, 56]","['2:4', '2:6', '2:7', '2:9', '2:56']","['E. Tirpanci', 'F. Cruz Saldivar', 'B. Bentil', 'J. White', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,83.1,95.0,"[4, 6, 9, 55, 56]",4|6|9|55|56,2,2,2,3,2,1,150.0,100.0,1,05:17:00,1,04:08:00,8,4,11,6,Unknownx5,5,4|6|9|55|56,2:4|2:6|2:9|2:55|2:56,"[4, 6, 9, 55, 56]","['2:4', '2:6', '2:9', '2:55', '2:56']","['E. Tirpanci', 'F. Cruz Saldivar', 'J. White', 'A. Olaseni', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,95.1,107.0,"[4, 5, 6, 9, 55]",4|5|6|9|55,3,3,2,4,0,4,133.33333333333334,0.0,1,04:08:00,1,03:25:00,11,6,15,6,Unknownx5,5,4|5|6|9|55,2:4|2:5|2:6|2:9|2:55,"[4, 5, 6, 9, 55]","['2:4', '2:5', '2:6', '2:9', '2:55']","['E. Tirpanci', 'J. Cobbs', 'F. Cruz Saldivar', 'J. White', 'A. Olaseni']",MERSIN SPOR
2,MERSIN SPOR,107.1,129.0,"[3, 5, 9, 10, 55]",3|5|9|10|55,2,2,2,2,0,2,100.0,0.0,1,03:25:00,1,02:46:00,15,6,17,6,Unknownx5,5,3|5|9|10|55,2:3|2:5|2:9|2:10|2:55,"[3, 5, 9, 10, 55]","['2:3', '2:5', '2:9', '2:10', '2:55']","['K. Özmizrak', 'J. Cobbs', 'J. White', 'R. March Jr', 'A. Olaseni']",MERSIN SPOR
2,MERSIN SPOR,129.1,186.0,"[3, 5, 7, 10, 55]",3|5|7|10|55,10,10,10,2,8,-6,20.0,80.0,1,02:46:00,2,10:00:00,17,6,19,14,Unknownx5,5,3|5|7|10|55,2:3|2:5|2:7|2:10|2:55,"[3, 5, 7, 10, 55]","['2:3', '2:5', '2:7', '2:10', '2:55']","['K. Özmizrak', 'J. Cobbs', 'B. Bentil', 'R. March Jr', 'A. Olaseni']",MERSIN SPOR
2,MERSIN SPOR,186.1,210.0,"[1, 3, 5, 7, 10]",1|3|5|7|10,5,5,6,3,2,1,60.0,33.333333333333336,2,10:00:00,2,07:55:00,19,14,22,16,Unknownx5,5,1|3|5|7|10,2:1|2:3|2:5|2:7|2:10,"[1, 3, 5, 7, 10]","['2:1', '2:3', '2:5', '2:7', '2:10']","['H. Sayili', 'K. Özmizrak', 'J. Cobbs', 'B. Bentil', 'R. March Jr']",MERSIN SPOR
2,MERSIN SPOR,210.1,246.0,"[1, 2, 5, 10, 56]",1|2|5|10|56,6,6,5,3,1,2,50.0,20.0,2,07:55:00,2,06:35:00,22,16,25,17,Unknownx5,5,1|2|5|10|56,2:1|2:2|2:5|2:10|2:56,"[1, 2, 5, 10, 56]","['2:1', '2:2', '2:5', '2:10', '2:56']","['H. Sayili', 'M. Kiliçli', 'J. Cobbs', 'R. March Jr', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,246.1,254.0,"[1, 2, 6, 10, 56]",1|2|6|10|56,0,0,1,0,0,0,,0.0,2,06:35:00,2,06:18:00,25,17,25,17,Unknownx5,5,1|2|6|10|56,2:1|2:2|2:6|2:10|2:56,"[1, 2, 6, 10, 56]","['2:1', '2:2', '2:6', '2:10', '2:56']","['H. Sayili', 'M. Kiliçli', 'F. Cruz Saldivar', 'R. March Jr', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,254.1,269.0,"[2, 6, 9, 10, 56]",2|6|9|10|56,3,3,2,2,3,-1,66.66666666666667,150.0,2,06:18:00,2,05:48:00,25,17,27,20,Unknownx5,5,2|6|9|10|56,2:2|2:6|2:9|2:10|2:56,"[2, 6, 9, 10, 56]","['2:2', '2:6', '2:9', '2:10', '2:56']","['M. Kiliçli', 'F. Cruz Saldivar', 'J. White', 'R. March Jr', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,269.1,333.0,"[4, 6, 9, 55, 56]",4|6|9|55|56,13,13,13,12,6,6,92.3076923076923,46.15384615384615,2,05:48:00,2,01:29:00,27,20,39,26,Unknownx5,5,4|6|9|55|56,2:4|2:6|2:9|2:55|2:56,"[4, 6, 9, 55, 56]","['2:4', '2:6', '2:9', '2:55', '2:56']","['E. Tirpanci', 'F. Cruz Saldivar', 'J. White', 'A. Olaseni', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,333.1,361.0,"[4, 5, 7, 9, 56]",4|5|7|9|56,3,3,3,2,1,1,66.66666666666667,33.333333333333336,2,01:29:00,2,00:10:70,39,26,41,27,Unknownx5,5,4|5|7|9|56,2:4|2:5|2:7|2:9|2:56,"[4, 5, 7, 9, 56]","['2:4', '2:5', '2:7', '2:9', '2:56']","['E. Tirpanci', 'J. Cobbs', 'B. Bentil', 'J. White', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,361.1,382.0,"[3, 5, 6, 9, 56]",3|5|6|9|56,1,1,2,0,2,-2,0.0,100.0,2,00:10:70,3,10:00:00,41,27,41,29,Unknownx5,5,3|5|6|9|56,2:3|2:5|2:6|2:9|2:56,"[3, 5, 6, 9, 56]","['2:3', '2:5', '2:6', '2:9', '2:56']","['K. Özmizrak', 'J. Cobbs', 'F. Cruz Saldivar', 'J. White', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,382.1,451.0,"[4, 6, 9, 55, 56]",4|6|9|55|56,14,14,13,9,16,-7,64.28571428571429,123.07692307692308,3,10:00:00,3,04:57:00,41,29,50,45,Unknownx5,5,4|6|9|55|56,2:4|2:6|2:9|2:55|2:56,"[4, 6, 9, 55, 56]","['2:4', '2:6', '2:9', '2:55', '2:56']","['E. Tirpanci', 'F. Cruz Saldivar', 'J. White', 'A. Olaseni', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,451.1,480.0,"[3, 5, 6, 7, 9]",3|5|6|7|9,4,4,5,5,4,1,125.0,80.0,3,04:57:00,3,02:47:00,50,45,55,49,Unknownx5,5,3|5|6|7|9,2:3|2:5|2:6|2:7|2:9,"[3, 5, 6, 7, 9]","['2:3', '2:5', '2:6', '2:7', '2:9']","['K. Özmizrak', 'J. Cobbs', 'F. Cruz Saldivar', 'B. Bentil', 'J. White']",MERSIN SPOR
2,MERSIN SPOR,480.1,556.0,"[3, 5, 7, 9, 10]",3|5|7|9|10,13,13,12,13,5,8,100.0,41.666666666666664,3,02:47:00,4,07:58:00,55,49,68,54,Unknownx5,5,3|5|7|9|10,2:3|2:5|2:7|2:9|2:10,"[3, 5, 7, 9, 10]","['2:3', '2:5', '2:7', '2:9', '2:10']","['K. Özmizrak', 'J. Cobbs', 'B. Bentil', 'J. White', 'R. March Jr']",MERSIN SPOR
2,MERSIN SPOR,556.1,576.0,"[1, 5, 6, 7, 10]",1|5|6|7|10,4,4,5,5,5,0,125.0,100.0,4,07:58:00,4,06:45:00,68,54,73,59,Unknownx5,5,1|5|6|7|10,2:1|2:5|2:6|2:7|2:10,"[1, 5, 6, 7, 10]","['2:1', '2:5', '2:6', '2:7', '2:10']","['H. Sayili', 'J. Cobbs', 'F. Cruz Saldivar', 'B. Bentil', 'R. March Jr']",MERSIN SPOR
2,MERSIN SPOR,576.1,596.0,"[1, 6, 7, 10, 56]",1|6|7|10|56,2,2,1,2,0,2,100.0,0.0,4,06:45:00,4,05:45:00,73,59,75,59,Unknownx5,5,1|6|7|10|56,2:1|2:6|2:7|2:10|2:56,"[1, 6, 7, 10, 56]","['2:1', '2:6', '2:7', '2:10', '2:56']","['H. Sayili', 'F. Cruz Saldivar', 'B. Bentil', 'R. March Jr', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,596.1,646.0,"[1, 6, 10, 55, 56]",1|6|10|55|56,8,8,9,9,5,4,112.5,55.55555555555556,4,05:45:00,4,03:28:00,75,59,84,64,Unknownx5,5,1|6|10|55|56,2:1|2:6|2:10|2:55|2:56,"[1, 6, 10, 55, 56]","['2:1', '2:6', '2:10', '2:55', '2:56']","['H. Sayili', 'F. Cruz Saldivar', 'R. March Jr', 'A. Olaseni', 'A. Cowan']",MERSIN SPOR
2,MERSIN SPOR,646.1,698.0,"[1, 8, 10, 55, 56]",1|8|10|55|56,8,8,8,3,4,-1,37.5,50.0,4,03:28:00,4,00:00:00,84,64,87,68,Unknownx5,5,1|8|10|55|56,2:1|2:8|2:10|2:55|2:56,"[1, 8, 10, 55, 56]","['2:1', '2:8', '2:10', '2:55', '2:56']","['H. Sayili', 'L. Apaydin', 'R. March Jr', 'A. Olaseni', 'A. Cowan']",MERSIN SPOR
