possession_id,period,start_action,end_action,owner_tno,end_reason,pts_owner,pts_against,owner_team_name,net_pts
0,1,1,6,,,0,0,,0
1,1,7,7,1.0,def_reb,0,0,MANISA BASKET,0
2,1,8,8,2.0,def_reb,0,0,MERSIN SPOR,0
3,1,12,12,1.0,def_reb,0,0,MANISA BASKET,0
4,1,13,13,2.0,def_reb,0,0,MERSIN SPOR,0
5,1,14,17,1.0,score,2,2,MANISA BASKET,0
6,1,18,18,2.0,def_reb,0,0,MERSIN SPOR,0
7,1,19,19,1.0,def_reb,0,0,MANISA BASKET,0
8,1,21,24,2.0,turnover,0,0,MERSIN SPOR,0
9,1,25,26,1.0,score,2,0,MANISA BASKET,2
10,1,27,32,2.0,def_reb,0,0,MERSIN SPOR,0
11,1,33,33,1.0,def_reb,0,0,MANISA BASKET,0
12,1,34,34,2.0,def_reb,0,0,MERSIN SPOR,0
13,1,35,35,1.0,turnover,0,0,MANISA BASKET,0
14,1,36,37,2.0,def_reb,0,0,MERSIN SPOR,0
15,1,38,38,1.0,def_reb,0,0,MANISA BASKET,0
16,1,39,39,2.0,score,2,0,MERSIN SPOR,2
17,1,40,45,1.0,def_reb,0,0,MANISA BASKET,0
18,1,46,46,2.0,def_reb,0,0,MERSIN SPOR,0
19,1,48,48,1.0,offensive_foul,0,0,MANISA BASKET,0
20,1,49,49,2.0,turnover,0,0,MERSIN SPOR,0
21,1,50,53,1.0,offensive_foul,0,0,MANISA BASKET,0
22,1,54,54,2.0,turnover,0,0,MERSIN SPOR,0
23,1,55,62,1.0,made_ft,1,1,MANISA BASKET,0
24,1,63,63,2.0,made_ft_last,1,0,MERSIN SPOR,1
25,1,65,65,1.0,score,2,0,MANISA BASKET,2
26,1,66,69,2.0,def_reb,0,0,MERSIN SPOR,0
27,1,70,70,1.0,def_reb,0,0,MANISA BASKET,0
28,1,71,71,2.0,def_reb,0,0,MERSIN SPOR,0
29,1,72,72,1.0,def_reb,0,0,MANISA BASKET,0
30,1,74,80,2.0,made_ft,1,0,MERSIN SPOR,1
31,1,81,82,1.0,made_ft_last,1,1,MANISA BASKET,0
32,1,83,88,2.0,score,2,2,MERSIN SPOR,0
33,1,89,90,1.0,score,3,3,MANISA BASKET,0
34,1,92,92,2.0,def_reb,0,0,MERSIN SPOR,0
35,1,93,93,1.0,def_reb,0,0,MANISA BASKET,0
36,1,94,98,2.0,def_reb,0,0,MERSIN SPOR,0
37,1,99,99,1.0,def_reb,0,0,MANISA BASKET,0
38,1,100,100,2.0,score,2,0,MERSIN SPOR,2
39,1,101,102,1.0,turnover,0,0,MANISA BASKET,0
40,1,103,105,2.0,score,2,0,MERSIN SPOR,2
41,1,106,120,1.0,def_reb,0,0,MANISA BASKET,0
42,1,121,121,2.0,def_reb,0,0,MERSIN SPOR,0
43,1,123,127,1.0,made_ft,1,1,MANISA BASKET,0
44,1,128,128,2.0,made_ft_last,1,0,MERSIN SPOR,1
45,1,129,136,1.0,score,2,0,MANISA BASKET,2
46,1,137,137,2.0,def_reb,0,0,MERSIN SPOR,0
47,1,138,138,1.0,def_reb,0,0,MANISA BASKET,0
48,1,139,139,2.0,score,2,2,MERSIN SPOR,0
49,1,141,145,1.0,made_ft,1,1,MANISA BASKET,0
50,1,146,146,2.0,made_ft_last,1,0,MERSIN SPOR,1
51,1,148,148,1.0,turnover,0,0,MANISA BASKET,0
52,1,149,153,2.0,turnover,0,0,MERSIN SPOR,0
53,1,156,158,1.0,def_reb,0,0,MANISA BASKET,0
54,1,159,159,2.0,def_reb,0,0,MERSIN SPOR,0
55,1,160,160,1.0,made_ft_last,1,0,MANISA BASKET,1
56,1,162,162,2.0,def_reb,0,0,MERSIN SPOR,0
57,1,163,163,1.0,def_reb,0,0,MANISA BASKET,0
58,1,165,167,2.0,def_reb,0,0,MERSIN SPOR,0
59,1,168,168,1.0,def_reb,0,0,MANISA BASKET,0
60,1,169,169,2.0,made_ft_last,1,1,MERSIN SPOR,0
61,1,171,171,1.0,def_reb,0,0,MANISA BASKET,0
