team_no,team_name,start_action,end_action,players_on_court,lineup_size,lineup_uid,players_on_court_tokens,players_on_court_names,lineup_uid_pair,lineup_pos_mix,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against
1,MANISA BASKET,307.1,318.0,"[23, 28, 30, 31, 32]",5,23|28|30|31|32,"['1:23', '1:28', '1:30', '1:31', '1:32']","['Y. Onan', 'E. Mobley', 'D. Smith', 'J. Scrubb', 'J. Mintz']",1:23|1:28|1:30|1:31|1:32,Unknownx5,2,03:17:00,2,02:28:00,24,32,24,35
1,MANISA BASKET,318.1,345.0,"[21, 23, 28, 30, 32]",5,21|23|28|30|32,"['1:21', '1:23', '1:28', '1:30', '1:32']","['B. Çal', 'Y. Onan', 'E. Mobley', 'D. Smith', 'J. Mintz']",1:21|1:23|1:28|1:30|1:32,Unknownx5,2,02:28:00,2,00:54:50,24,35,26,39
1,MANISA BASKET,345.1,357.0,"[21, 23, 27, 30, 32]",5,21|23|27|30|32,"['1:21', '1:23', '1:27', '1:30', '1:32']","['B. Çal', 'Y. Onan', 'J. Johnson', 'D. Smith', 'J. Mintz']",1:21|1:23|1:27|1:30|1:32,Unknownx5,2,00:54:50,2,00:10:70,26,39,27,41
1,MANISA BASKET,357.1,378.0,"[21, 23, 29, 30, 33]",5,21|23|29|30|33,"['1:21', '1:23', '1:29', '1:30', '1:33']","['B. Çal', 'Y. Onan', 'J. Cardoso Pereira', 'D. Smith', 'K. Zemaitis']",1:21|1:23|1:29|1:30|1:33,Unknownx5,2,00:10:70,3,10:00:00,27,41,29,41
1,MANISA BASKET,378.1,428.0,"[23, 28, 29, 30, 32]",5,23|28|29|30|32,"['1:23', '1:28', '1:29', '1:30', '1:32']","['Y. Onan', 'E. Mobley', 'J. Cardoso Pereira', 'D. Smith', 'J. Mintz']",1:23|1:28|1:29|1:30|1:32,Unknownx5,3,10:00:00,3,05:54:00,29,41,43,50
1,MANISA BASKET,428.1,474.0,"[23, 28, 29, 32, 33]",5,23|28|29|32|33,"['1:23', '1:28', '1:29', '1:32', '1:33']","['Y. Onan', 'E. Mobley', 'J. Cardoso Pereira', 'J. Mintz', 'K. Zemaitis']",1:23|1:28|1:29|1:32|1:33,Unknownx5,3,05:54:00,3,02:47:00,43,50,49,55
1,MANISA BASKET,474.1,490.0,"[21, 28, 30, 31, 32]",5,21|28|30|31|32,"['1:21', '1:28', '1:30', '1:31', '1:32']","['B. Çal', 'E. Mobley', 'D. Smith', 'J. Scrubb', 'J. Mintz']",1:21|1:28|1:30|1:31|1:32,Unknownx5,3,02:47:00,3,02:07:00,49,55,49,60
1,MANISA BASKET,490.1,511.0,"[21, 27, 30, 31, 32]",5,21|27|30|31|32,"['1:21', '1:27', '1:30', '1:31', '1:32']","['B. Çal', 'J. Johnson', 'D. Smith', 'J. Scrubb', 'J. Mintz']",1:21|1:27|1:30|1:31|1:32,Unknownx5,3,02:07:00,3,01:02:00,49,60,50,60
1,MANISA BASKET,511.1,554.0,"[23, 27, 30, 31, 32]",5,23|27|30|31|32,"['1:23', '1:27', '1:30', '1:31', '1:32']","['Y. Onan', 'J. Johnson', 'D. Smith', 'J. Scrubb', 'J. Mintz']",1:23|1:27|1:30|1:31|1:32,Unknownx5,3,01:02:00,4,07:58:00,50,60,54,68
1,MANISA BASKET,554.1,603.0,"[23, 28, 31, 32, 33]",5,23|28|31|32|33,"['1:23', '1:28', '1:31', '1:32', '1:33']","['Y. Onan', 'E. Mobley', 'J. Scrubb', 'J. Mintz', 'K. Zemaitis']",1:23|1:28|1:31|1:32|1:33,Unknownx5,4,07:58:00,4,05:44:00,54,68,60,75
1,MANISA BASKET,603.1,644.0,"[23, 28, 29, 30, 33]",5,23|28|29|30|33,"['1:23', '1:28', '1:29', '1:30', '1:33']","['Y. Onan', 'E. Mobley', 'J. Cardoso Pereira', 'D. Smith', 'K. Zemaitis']",1:23|1:28|1:29|1:30|1:33,Unknownx5,4,05:44:00,4,03:28:00,60,75,64,84
1,MANISA BASKET,644.1,670.0,"[23, 27, 29, 30, 33]",5,23|27|29|30|33,"['1:23', '1:27', '1:29', '1:30', '1:33']","['Y. Onan', 'J. Johnson', 'J. Cardoso Pereira', 'D. Smith', 'K. Zemaitis']",1:23|1:27|1:29|1:30|1:33,Unknownx5,4,03:28:00,4,01:52:00,64,84,68,84
1,MANISA BASKET,670.1,698.0,"[22, 27, 29, 30, 33]",5,22|27|29|30|33,"['1:22', '1:27', '1:29', '1:30', '1:33']","['B. Eryurtlu', 'J. Johnson', 'J. Cardoso Pereira', 'D. Smith', 'K. Zemaitis']",1:22|1:27|1:29|1:30|1:33,Unknownx5,4,01:52:00,4,00:00:00,68,84,68,87
2,MERSIN SPOR,1.0,83.0,"[4, 6, 7, 9, 56]",5,4|6|7|9|56,"['2:4', '2:6', '2:7', '2:9', '2:56']","['E. Tirpanci', 'F. Cruz Saldivar', 'B. Bentil', 'J. White', 'A. Cowan']",2:4|2:6|2:7|2:9|2:56,Unknownx5,1,10:00:00,1,05:17:00,0,0,8,4
2,MERSIN SPOR,83.1,95.0,"[4, 6, 9, 55, 56]",5,4|6|9|55|56,"['2:4', '2:6', '2:9', '2:55', '2:56']","['E. Tirpanci', 'F. Cruz Saldivar', 'J. White', 'A. Olaseni', 'A. Cowan']",2:4|2:6|2:9|2:55|2:56,Unknownx5,1,05:17:00,1,04:08:00,8,4,11,6
2,MERSIN SPOR,95.1,107.0,"[4, 5, 6, 9, 55]",5,4|5|6|9|55,"['2:4', '2:5', '2:6', '2:9', '2:55']","['E. Tirpanci', 'J. Cobbs', 'F. Cruz Saldivar', 'J. White', 'A. Olaseni']",2:4|2:5|2:6|2:9|2:55,Unknownx5,1,04:08:00,1,03:25:00,11,6,15,6
2,MERSIN SPOR,107.1,129.0,"[3, 5, 9, 10, 55]",5,3|5|9|10|55,"['2:3', '2:5', '2:9', '2:10', '2:55']","['K. Özmizrak', 'J. Cobbs', 'J. White', 'R. March Jr', 'A. Olaseni']",2:3|2:5|2:9|2:10|2:55,Unknownx5,1,03:25:00,1,02:46:00,15,6,17,6
2,MERSIN SPOR,129.1,186.0,"[3, 5, 7, 10, 55]",5,3|5|7|10|55,"['2:3', '2:5', '2:7', '2:10', '2:55']","['K. Özmizrak', 'J. Cobbs', 'B. Bentil', 'R. March Jr', 'A. Olaseni']",2:3|2:5|2:7|2:10|2:55,Unknownx5,1,02:46:00,2,10:00:00,17,6,19,14
2,MERSIN SPOR,186.1,210.0,"[1, 3, 5, 7, 10]",5,1|3|5|7|10,"['2:1', '2:3', '2:5', '2:7', '2:10']","['H. Sayili', 'K. Özmizrak', 'J. Cobbs', 'B. Bentil', 'R. March Jr']",2:1|2:3|2:5|2:7|2:10,Unknownx5,2,10:00:00,2,07:55:00,19,14,22,16
2,MERSIN SPOR,210.1,246.0,"[1, 2, 5, 10, 56]",5,1|2|5|10|56,"['2:1', '2:2', '2:5', '2:10', '2:56']","['H. Sayili', 'M. Kiliçli', 'J. Cobbs', 'R. March Jr', 'A. Cowan']",2:1|2:2|2:5|2:10|2:56,Unknownx5,2,07:55:00,2,06:35:00,22,16,25,17
2,MERSIN SPOR,246.1,254.0,"[1, 2, 6, 10, 56]",5,1|2|6|10|56,"['2:1', '2:2', '2:6', '2:10', '2:56']","['H. Sayili', 'M. Kiliçli', 'F. Cruz Saldivar', 'R. March Jr', 'A. Cowan']",2:1|2:2|2:6|2:10|2:56,Unknownx5,2,06:35:00,2,06:18:00,25,17,25,17
2,MERSIN SPOR,254.1,269.0,"[2, 6, 9, 10, 56]",5,2|6|9|10|56,"['2:2', '2:6', '2:9', '2:10', '2:56']","['M. Kiliçli', 'F. Cruz Saldivar', 'J. White', 'R. March Jr', 'A. Cowan']",2:2|2:6|2:9|2:10|2:56,Unknownx5,2,06:18:00,2,05:48:00,25,17,27,20
2,MERSIN SPOR,269.1,333.0,"[4, 6, 9, 55, 56]",5,4|6|9|55|56,"['2:4', '2:6', '2:9', '2:55', '2:56']","['E. Tirpanci', 'F. Cruz Saldivar', 'J. White', 'A. Olaseni', 'A. Cowan']",2:4|2:6|2:9|2:55|2:56,Unknownx5,2,05:48:00,2,01:29:00,27,20,39,26
2,MERSIN SPOR,333.1,361.0,"[4, 5, 7, 9, 56]",5,4|5|7|9|56,"['2:4', '2:5', '2:7', '2:9', '2:56']","['E. Tirpanci', 'J. Cobbs', 'B. Bentil', 'J. White', 'A. Cowan']",2:4|2:5|2:7|2:9|2:56,Unknownx5,2,01:29:00,2,00:10:70,39,26,41,27
2,MERSIN SPOR,361.1,382.0,"[3, 5, 6, 9, 56]",5,3|5|6|9|56,"['2:3', '2:5', '2:6', '2:9', '2:56']","['K. Özmizrak', 'J. Cobbs', 'F. Cruz Saldivar', 'J. White', 'A. Cowan']",2:3|2:5|2:6|2:9|2:56,Unknownx5,2,00:10:70,3,10:00:00,41,27,41,29
2,MERSIN SPOR,382.1,451.0,"[4, 6, 9, 55, 56]",5,4|6|9|55|56,"['2:4', '2:6', '2:9', '2:55', '2:56']","['E. Tirpanci', 'F. Cruz Saldivar', 'J. White', 'A. Olaseni', 'A. Cowan']",2:4|2:6|2:9|2:55|2:56,Unknownx5,3,10:00:00,3,04:57:00,41,29,50,45
2,MERSIN SPOR,451.1,480.0,"[3, 5, 6, 7, 9]",5,3|5|6|7|9,"['2:3', '2:5', '2:6', '2:7', '2:9']","['K. Özmizrak', 'J. Cobbs', 'F. Cruz Saldivar', 'B. Bentil', 'J. White']",2:3|2:5|2:6|2:7|2:9,Unknownx5,3,04:57:00,3,02:47:00,50,45,55,49
2,MERSIN SPOR,480.1,556.0,"[3, 5, 7, 9, 10]",5,3|5|7|9|10,"['2:3', '2:5', '2:7', '2:9', '2:10']","['K. Özmizrak', 'J. Cobbs', 'B. Bentil', 'J. White', 'R. March Jr']",2:3|2:5|2:7|2:9|2:10,Unknownx5,3,02:47:00,4,07:58:00,55,49,68,54
2,MERSIN SPOR,556.1,576.0,"[1, 5, 6, 7, 10]",5,1|5|6|7|10,"['2:1', '2:5', '2:6', '2:7', '2:10']","['H. Sayili', 'J. Cobbs', 'F. Cruz Saldivar', 'B. Bentil', 'R. March Jr']",2:1|2:5|2:6|2:7|2:10,Unknownx5,4,07:58:00,4,06:45:00,68,54,73,59
2,MERSIN SPOR,576.1,596.0,"[1, 6, 7, 10, 56]",5,1|6|7|10|56,"['2:1', '2:6', '2:7', '2:10', '2:56']","['H. Sayili', 'F. Cruz Saldivar', 'B. Bentil', 'R. March Jr', 'A. Cowan']",2:1|2:6|2:7|2:10|2:56,Unknownx5,4,06:45:00,4,05:45:00,73,59,75,59
2,MERSIN SPOR,596.1,646.0,"[1, 6, 10, 55, 56]",5,1|6|10|55|56,"['2:1', '2:6', '2:10', '2:55', '2:56']","['H. Sayili', 'F. Cruz Saldivar', 'R. March Jr', 'A. Olaseni', 'A. Cowan']",2:1|2:6|2:10|2:55|2:56,Unknownx5,4,05:45:00,4,03:28:00,75,59,84,64
2,MERSIN SPOR,646.1,698.0,"[1, 8, 10, 55, 56]",5,1|8|10|55|56,"['2:1', '2:8', '2:10', '2:55', '2:56']","['H. Sayili', 'L. Apaydin', 'R. March Jr', 'A. Olaseni', 'A. Cowan']",2:1|2:8|2:10|2:55|2:56,Unknownx5,4,03:28:00,4,00:00:00,84,64,87,68
