start_action,end_action,start_period,start_clock,end_period,end_clock,teamA_no,teamA_name,lineupA_players,lineupA_uid,lineupA_pos_mix,lineupA_tokens,lineupA_names,teamB_no,teamB_name,lineupB_players,lineupB_uid,lineupB_pos_mix,lineupB_tokens,lineupB_names,poss_A,pts_A_for,pts_A_against,net_A,ORtg_A,DRtg_A,poss_B,pts_B_for,pts_B_against,net_B,ORtg_B,DRtg_B,score_start_A,score_start_B,score_end_A,score_end_B
1.0,54.0,1,10:00:00,1,05:41:00,1,BESIKTAS GAIN,"[68, 69, 70, 71, 74]",68|69|70|71|74,Unknownx5,"['1:68', '1:69', '1:70', '1:71', '1:74']","['V. Brown', 'C. Morgan', 'J. Mathews', 'D. Dotson', 'Y. Arslan']",2,BURSASPOR BASKETBOL,"[102, 127, 133, 135, 144]",102|127|133|135|144,Unknownx5,"['2:102', '2:127', '2:133', '2:135', '2:144']","['B. Akin', 'L. Nnoko', 'B. Childress', 'A. Konontsuk', 'M. Parsons']",10,10,5,5,100.0,50.0,10,5,10,-5,50.0,100.0,0,0,7,8
54.1,114.0,1,05:41:00,1,03:19:00,1,BESIKTAS GAIN,"[66, 67, 70, 72, 76]",66|67|70|72|76,Unknownx5,"['1:66', '1:67', '1:70', '1:72', '1:76']","['B. Lemar', 'A. Brown', 'J. Mathews', 'I. Kamagate', 'C. Kus']",2,BURSASPOR BASKETBOL,"[102, 127, 133, 135, 144]",102|127|133|135|144,Unknownx5,"['2:102', '2:127', '2:133', '2:135', '2:144']","['B. Akin', 'L. Nnoko', 'B. Childress', 'A. Konontsuk', 'M. Parsons']",8,8,7,1,100.0,100.0,7,7,8,-1,100.0,100.0,7,8,16,15
114.1,143.0,1,03:19:00,1,01:53:00,1,BESIKTAS GAIN,"[66, 67, 70, 72, 76]",66|67|70|72|76,Unknownx5,"['1:66', '1:67', '1:70', '1:72', '1:76']","['B. Lemar', 'A. Brown', 'J. Mathews', 'I. Kamagate', 'C. Kus']",2,BURSASPOR BASKETBOL,"[4, 129, 134, 136, 144]",4|129|134|136|144,Unknownx5,"['2:4', '2:129', '2:134', '2:136', '2:144']","['Y. Onar', 'B. Crawford', 'V. King', 'J. Delaurier', 'M. Parsons']",5,2,0,2,40.0,0.0,4,0,2,-2,0.0,40.0,16,15,16,17
143.1,159.0,1,01:53:00,1,00:49:90,1,BESIKTAS GAIN,"[66, 67, 68, 72, 74]",66|67|68|72|74,Unknownx5,"['1:66', '1:67', '1:68', '1:72', '1:74']","['B. Lemar', 'A. Brown', 'V. Brown', 'I. Kamagate', 'Y. Arslan']",2,BURSASPOR BASKETBOL,"[4, 129, 134, 136, 144]",4|129|134|136|144,Unknownx5,"['2:4', '2:129', '2:134', '2:136', '2:144']","['Y. Onar', 'B. Crawford', 'V. King', 'J. Delaurier', 'M. Parsons']",2,0,0,0,0.0,0.0,2,0,0,0,0.0,0.0,16,17,16,17
159.1,168.0,1,00:49:90,1,00:04:30,1,BESIKTAS GAIN,"[67, 68, 71, 72, 74]",67|68|71|72|74,Unknownx5,"['1:67', '1:68', '1:71', '1:72', '1:74']","['A. Brown', 'V. Brown', 'D. Dotson', 'I. Kamagate', 'Y. Arslan']",2,BURSASPOR BASKETBOL,"[4, 129, 134, 136, 144]",4|129|134|136|144,Unknownx5,"['2:4', '2:129', '2:134', '2:136', '2:144']","['Y. Onar', 'B. Crawford', 'V. King', 'J. Delaurier', 'M. Parsons']",2,0,3,-3,0.0,150.0,2,3,0,3,150.0,0.0,16,17,19,18
168.1,170.0,1,00:04:30,1,00:04:30,1,BESIKTAS GAIN,"[67, 68, 70, 71, 74]",67|68|70|71|74,Unknownx5,"['1:67', '1:68', '1:70', '1:71', '1:74']","['A. Brown', 'V. Brown', 'J. Mathews', 'D. Dotson', 'Y. Arslan']",2,BURSASPOR BASKETBOL,"[4, 129, 134, 136, 144]",4|129|134|136|144,Unknownx5,"['2:4', '2:129', '2:134', '2:136', '2:144']","['Y. Onar', 'B. Crawford', 'V. King', 'J. Delaurier', 'M. Parsons']",0,0,0,0,,,0,0,0,0,,,19,18,19,18
170.1,177.0,1,00:04:30,2,10:00:00,1,BESIKTAS GAIN,"[67, 68, 70, 71, 74]",67|68|70|71|74,Unknownx5,"['1:67', '1:68', '1:70', '1:71', '1:74']","['A. Brown', 'V. Brown', 'J. Mathews', 'D. Dotson', 'Y. Arslan']",2,BURSASPOR BASKETBOL,"[4, 126, 129, 134, 136]",4|126|129|134|136,Unknownx5,"['2:4', '2:126', '2:129', '2:134', '2:136']","['Y. Onar', 'B. Satir', 'B. Crawford', 'V. King', 'J. Delaurier']",0,0,0,0,,,0,0,0,0,,,19,18,22,18
177.1,179.0,2,10:00:00,2,10:00:00,1,BESIKTAS GAIN,"[67, 68, 69, 71, 74]",67|68|69|71|74,Unknownx5,"['1:67', '1:68', '1:69', '1:71', '1:74']","['A. Brown', 'V. Brown', 'C. Morgan', 'D. Dotson', 'Y. Arslan']",2,BURSASPOR BASKETBOL,"[4, 126, 129, 134, 136]",4|126|129|134|136,Unknownx5,"['2:4', '2:126', '2:129', '2:134', '2:136']","['Y. Onar', 'B. Satir', 'B. Crawford', 'V. King', 'J. Delaurier']",0,0,0,0,,,0,0,0,0,,,22,18,22,18
179.1,212.0,2,10:00:00,2,08:17:00,1,BESIKTAS GAIN,"[67, 68, 69, 71, 74]",67|68|69|71|74,Unknownx5,"['1:67', '1:68', '1:69', '1:71', '1:74']","['A. Brown', 'V. Brown', 'C. Morgan', 'D. Dotson', 'Y. Arslan']",2,BURSASPOR BASKETBOL,"[4, 127, 129, 133, 134]",4|127|129|133|134,Unknownx5,"['2:4', '2:127', '2:129', '2:133', '2:134']","['Y. Onar', 'L. Nnoko', 'B. Crawford', 'B. Childress', 'V. King']",3,0,4,-4,0.0,100.0,4,4,0,4,100.0,0.0,22,18,26,21
212.1,232.0,2,08:17:00,2,06:51:00,1,BESIKTAS GAIN,"[66, 68, 69, 70, 74]",66|68|69|70|74,Unknownx5,"['1:66', '1:68', '1:69', '1:70', '1:74']","['B. Lemar', 'V. Brown', 'C. Morgan', 'J. Mathews', 'Y. Arslan']",2,BURSASPOR BASKETBOL,"[4, 127, 129, 133, 134]",4|127|129|133|134,Unknownx5,"['2:4', '2:127', '2:129', '2:133', '2:134']","['Y. Onar', 'L. Nnoko', 'B. Crawford', 'B. Childress', 'V. King']",3,6,2,4,200.0,66.66666666666667,3,2,6,-4,66.66666666666667,200.0,26,21,32,25
