start_action,end_action,start_period,start_clock,end_period,end_clock,teamA_no,teamA_name,lineupA_players,lineupA_uid,lineupA_pos_mix,lineupA_tokens,lineupA_names,teamB_no,teamB_name,lineupB_players,lineupB_uid,lineupB_pos_mix,lineupB_tokens,lineupB_names,poss_A,pts_A_for,pts_A_against,net_A,ORtg_A,DRtg_A,poss_B,pts_B_for,pts_B_against,net_B,ORtg_B,DRtg_B,score_start_A,score_start_B,score_end_A,score_end_B
1.0,42.0,1,10:00:00,1,06:45:00,1,BAHÇESEHIR KOLEJI,"[61, 74, 75, 76, 79]",61|74|75|76|79,Unknownx5,"['1:61', '1:74', '1:75', '1:76', '1:79']","['K. Sipahi', 'T. Cavanaugh', 'C. Homesley', 'M. Mitchell Ii', 'T. Williams']",2,ESENLER EROKSPOR,"[20, 24, 25, 26, 27]",20|24|25|26|27,Unknownx5,"['2:20', '2:24', '2:25', '2:26', '2:27']","['E. Arna', 'P. Cornelie', 'L. Galloway', 'J. Crawford', 'J. Simmons']",7,3,7,-4,42.857142857142854,100.0,7,7,3,4,100.0,42.857142857142854,0,0,0,10
42.1,104.0,1,06:45:00,1,03:02:00,1,BAHÇESEHIR KOLEJI,"[61, 73, 74, 78, 79]",61|73|74|78|79,Unknownx5,"['1:61', '1:73', '1:74', '1:78', '1:79']","['K. Sipahi', 'M. Ponitka', 'T. Cavanaugh', 'H. Hale', 'T. Williams']",2,ESENLER EROKSPOR,"[20, 24, 25, 26, 27]",20|24|25|26|27,Unknownx5,"['2:20', '2:24', '2:25', '2:26', '2:27']","['E. Arna', 'P. Cornelie', 'L. Galloway', 'J. Crawford', 'J. Simmons']",11,0,7,-7,0.0,58.333333333333336,12,7,0,7,58.333333333333336,0.0,0,10,7,12
104.1,110.0,1,03:02:00,1,03:02:00,1,BAHÇESEHIR KOLEJI,"[3, 73, 75, 77, 78]",3|73|75|77|78,Unknownx5,"['1:3', '1:73', '1:75', '1:77', '1:78']","['G. Bas', 'M. Ponitka', 'C. Homesley', 'B. Koprivica', 'H. Hale']",2,ESENLER EROKSPOR,"[20, 24, 25, 26, 27]",20|24|25|26|27,Unknownx5,"['2:20', '2:24', '2:25', '2:26', '2:27']","['E. Arna', 'P. Cornelie', 'L. Galloway', 'J. Crawford', 'J. Simmons']",0,0,0,0,,,0,0,0,0,,,7,12,7,12
110.1,166.0,1,03:02:00,1,00:57:40,1,BAHÇESEHIR KOLEJI,"[3, 73, 75, 77, 78]",3|73|75|77|78,Unknownx5,"['1:3', '1:73', '1:75', '1:77', '1:78']","['G. Bas', 'M. Ponitka', 'C. Homesley', 'B. Koprivica', 'H. Hale']",2,ESENLER EROKSPOR,"[19, 24, 25, 28, 60]",19|24|25|28|60,Unknownx5,"['2:19', '2:24', '2:25', '2:28', '2:60']","['A. Duverioglu', 'P. Cornelie', 'L. Galloway', 'J. Love', 'K. Pangos']",6,6,5,1,100.0,83.33333333333333,6,5,6,-1,83.33333333333333,100.0,7,12,13,17
166.1,170.0,1,00:57:40,1,00:57:40,1,BAHÇESEHIR KOLEJI,"[3, 73, 75, 77, 78]",3|73|75|77|78,Unknownx5,"['1:3', '1:73', '1:75', '1:77', '1:78']","['G. Bas', 'M. Ponitka', 'C. Homesley', 'B. Koprivica', 'H. Hale']",2,ESENLER EROKSPOR,"[19, 22, 25, 28, 60]",19|22|25|28|60,Unknownx5,"['2:19', '2:22', '2:25', '2:28', '2:60']","['A. Duverioglu', 'T. Thurman', 'L. Galloway', 'J. Love', 'K. Pangos']",1,1,0,1,100.0,,0,0,1,-1,,100.0,13,17,13,19
170.1,185.0,1,00:57:40,1,00:22:70,1,BAHÇESEHIR KOLEJI,"[1, 73, 75, 76, 77]",1|73|75|76|77,Unknownx5,"['1:1', '1:73', '1:75', '1:76', '1:77']","['I. Akpinar', 'M. Ponitka', 'C. Homesley', 'M. Mitchell Ii', 'B. Koprivica']",2,ESENLER EROKSPOR,"[19, 22, 25, 28, 60]",19|22|25|28|60,Unknownx5,"['2:19', '2:22', '2:25', '2:28', '2:60']","['A. Duverioglu', 'T. Thurman', 'L. Galloway', 'J. Love', 'K. Pangos']",1,0,0,0,0.0,,0,0,0,0,,0.0,13,19,13,19
185.1,196.0,1,00:22:70,2,10:00:00,1,BAHÇESEHIR KOLEJI,"[1, 63, 73, 75, 76]",1|63|73|75|76,Unknownx5,"['1:1', '1:63', '1:73', '1:75', '1:76']","['I. Akpinar', 'F. Haltali', 'M. Ponitka', 'C. Homesley', 'M. Mitchell Ii']",2,ESENLER EROKSPOR,"[19, 22, 25, 28, 60]",19|22|25|28|60,Unknownx5,"['2:19', '2:22', '2:25', '2:28', '2:60']","['A. Duverioglu', 'T. Thurman', 'L. Galloway', 'J. Love', 'K. Pangos']",3,1,0,1,33.333333333333336,0.0,2,0,1,-1,0.0,33.333333333333336,13,19,13,21
196.1,245.0,2,10:00:00,2,07:21:00,1,BAHÇESEHIR KOLEJI,"[1, 63, 74, 75, 76]",1|63|74|75|76,Unknownx5,"['1:1', '1:63', '1:74', '1:75', '1:76']","['I. Akpinar', 'F. Haltali', 'T. Cavanaugh', 'C. Homesley', 'M. Mitchell Ii']",2,ESENLER EROKSPOR,"[19, 22, 25, 28, 60]",19|22|25|28|60,Unknownx5,"['2:19', '2:22', '2:25', '2:28', '2:60']","['A. Duverioglu', 'T. Thurman', 'L. Galloway', 'J. Love', 'K. Pangos']",7,5,4,1,71.42857142857143,57.142857142857146,7,4,5,-1,57.142857142857146,71.42857142857143,13,21,17,26
245.1,251.0,2,07:21:00,2,07:10:00,1,BAHÇESEHIR KOLEJI,"[1, 74, 75, 76, 79]",1|74|75|76|79,Unknownx5,"['1:1', '1:74', '1:75', '1:76', '1:79']","['I. Akpinar', 'T. Cavanaugh', 'C. Homesley', 'M. Mitchell Ii', 'T. Williams']",2,ESENLER EROKSPOR,"[19, 22, 25, 28, 60]",19|22|25|28|60,Unknownx5,"['2:19', '2:22', '2:25', '2:28', '2:60']","['A. Duverioglu', 'T. Thurman', 'L. Galloway', 'J. Love', 'K. Pangos']",0,0,0,0,,,0,0,0,0,,,17,26,17,29
251.1,270.0,2,07:10:00,2,06:10:00,1,BAHÇESEHIR KOLEJI,"[61, 74, 75, 78, 79]",61|74|75|78|79,Unknownx5,"['1:61', '1:74', '1:75', '1:78', '1:79']","['K. Sipahi', 'T. Cavanaugh', 'C. Homesley', 'H. Hale', 'T. Williams']",2,ESENLER EROKSPOR,"[19, 22, 25, 28, 60]",19|22|25|28|60,Unknownx5,"['2:19', '2:22', '2:25', '2:28', '2:60']","['A. Duverioglu', 'T. Thurman', 'L. Galloway', 'J. Love', 'K. Pangos']",2,0,5,-5,0.0,250.0,2,5,0,5,250.0,0.0,17,29,17,34
