possession_id,period,start_action,end_action,owner_tno,end_reason,pts_owner,pts_against,owner_team_name,net_pts
0,1,1,6,,,0,0,,0
1,1,7,7,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
2,1,8,8,2.0,def_reb,0,0,ESENLER EROKSPOR,0
3,1,10,10,1.0,turnover,0,0,BAHÇESEHIR KOLEJI,0
4,1,12,12,2.0,def_reb,0,0,ESENLER EROKSPOR,0
5,1,13,13,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
6,1,14,14,2.0,score,2,0,ESENLER EROKSPOR,2
7,1,16,21,1.0,turnover,0,0,BAHÇESEHIR KOLEJI,0
8,1,22,23,2.0,score,2,0,ESENLER EROKSPOR,2
9,1,24,24,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
10,1,25,25,2.0,def_reb,0,0,ESENLER EROKSPOR,0
11,1,26,26,1.0,score,3,3,BAHÇESEHIR KOLEJI,0
12,1,27,34,2.0,def_reb,0,0,ESENLER EROKSPOR,0
13,1,35,35,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
14,1,36,36,2.0,score,3,0,ESENLER EROKSPOR,3
15,1,40,47,1.0,score,2,0,BAHÇESEHIR KOLEJI,2
16,1,48,49,2.0,def_reb,0,0,ESENLER EROKSPOR,0
17,1,50,50,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
18,1,52,58,2.0,made_ft,1,1,ESENLER EROKSPOR,0
19,1,59,60,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
20,1,62,62,2.0,def_reb,0,0,ESENLER EROKSPOR,0
21,1,66,66,1.0,offensive_foul,0,0,BAHÇESEHIR KOLEJI,0
22,1,67,67,2.0,turnover,0,0,ESENLER EROKSPOR,0
23,1,68,72,1.0,turnover,0,0,BAHÇESEHIR KOLEJI,0
24,1,73,74,2.0,def_reb,0,0,ESENLER EROKSPOR,0
25,1,76,76,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
26,1,78,80,2.0,score,2,2,ESENLER EROKSPOR,0
27,1,81,81,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
28,1,82,82,2.0,def_reb,0,0,ESENLER EROKSPOR,0
29,1,83,83,1.0,turnover,0,0,BAHÇESEHIR KOLEJI,0
30,1,84,85,2.0,score,2,0,ESENLER EROKSPOR,2
31,1,86,89,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
32,1,90,90,2.0,def_reb,0,0,ESENLER EROKSPOR,0
33,1,91,91,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
34,1,92,92,2.0,def_reb,0,0,ESENLER EROKSPOR,0
35,1,93,95,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
36,1,96,96,2.0,def_reb,0,0,ESENLER EROKSPOR,0
37,1,97,97,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
38,1,98,98,2.0,score,2,2,ESENLER EROKSPOR,0
39,1,102,117,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
40,1,118,118,2.0,def_reb,0,0,ESENLER EROKSPOR,0
41,1,120,120,1.0,turnover,0,0,BAHÇESEHIR KOLEJI,0
42,1,122,122,2.0,score,2,0,ESENLER EROKSPOR,2
43,1,123,131,1.0,made_ft,1,0,BAHÇESEHIR KOLEJI,1
44,1,132,132,2.0,def_reb,0,0,ESENLER EROKSPOR,0
45,1,134,134,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
46,1,135,135,2.0,turnover,0,0,ESENLER EROKSPOR,0
47,1,137,141,1.0,made_ft,1,0,BAHÇESEHIR KOLEJI,1
48,1,142,142,2.0,made_ft_last,1,1,ESENLER EROKSPOR,0
49,1,144,145,1.0,score,3,3,BAHÇESEHIR KOLEJI,0
50,1,146,150,2.0,score,2,2,ESENLER EROKSPOR,0
51,1,151,153,1.0,made_ft_last,1,0,BAHÇESEHIR KOLEJI,1
52,1,158,168,2.0,made_ft,1,0,ESENLER EROKSPOR,1
53,1,169,169,1.0,made_ft_last,1,1,BAHÇESEHIR KOLEJI,0
54,1,170,178,2.0,def_reb,0,0,ESENLER EROKSPOR,0
55,1,179,179,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
56,1,183,187,2.0,made_ft,1,0,ESENLER EROKSPOR,1
57,1,188,188,1.0,made_ft_last,1,1,BAHÇESEHIR KOLEJI,0
58,1,190,190,2.0,def_reb,0,0,ESENLER EROKSPOR,0
59,1,191,191,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
60,1,192,192,2.0,def_reb,0,0,ESENLER EROKSPOR,0
61,1,194,194,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
62,1,195,200,2.0,def_reb,0,0,ESENLER EROKSPOR,0
63,2,201,201,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
64,2,202,202,2.0,score,2,2,ESENLER EROKSPOR,0
65,2,204,206,1.0,made_ft,1,1,BAHÇESEHIR KOLEJI,0
66,2,207,208,2.0,def_reb,0,0,ESENLER EROKSPOR,0
67,2,210,210,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
68,2,212,215,2.0,turnover,0,0,ESENLER EROKSPOR,0
69,2,216,217,1.0,score,2,2,BAHÇESEHIR KOLEJI,0
70,2,218,218,2.0,def_reb,0,0,ESENLER EROKSPOR,0
71,2,219,219,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
72,2,220,220,2.0,turnover,0,0,ESENLER EROKSPOR,0
73,2,221,228,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
74,2,229,229,2.0,def_reb,0,0,ESENLER EROKSPOR,0
75,2,233,239,1.0,score,2,2,BAHÇESEHIR KOLEJI,0
76,2,240,241,2.0,score,2,2,ESENLER EROKSPOR,0
77,2,243,248,1.0,score,3,3,BAHÇESEHIR KOLEJI,0
78,2,250,256,2.0,def_reb,0,0,ESENLER EROKSPOR,0
79,2,258,258,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
80,2,259,262,2.0,score,2,0,ESENLER EROKSPOR,2
81,2,263,263,1.0,turnover,0,0,BAHÇESEHIR KOLEJI,0
82,2,264,265,2.0,score,3,0,ESENLER EROKSPOR,3
83,2,266,280,1.0,made_ft,1,0,BAHÇESEHIR KOLEJI,1
84,2,281,281,2.0,made_ft_last,1,1,ESENLER EROKSPOR,0
85,2,283,283,1.0,score,3,3,BAHÇESEHIR KOLEJI,0
86,2,284,285,2.0,score,3,3,ESENLER EROKSPOR,0
87,2,286,288,1.0,turnover,0,0,BAHÇESEHIR KOLEJI,0
88,2,289,299,2.0,score,2,2,ESENLER EROKSPOR,0
89,2,300,304,1.0,score,3,3,BAHÇESEHIR KOLEJI,0
90,2,305,306,2.0,def_reb,0,0,ESENLER EROKSPOR,0
91,2,307,307,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
92,2,308,308,2.0,score,2,0,ESENLER EROKSPOR,2
93,2,310,310,1.0,def_reb,0,0,BAHÇESEHIR KOLEJI,0
94,2,311,311,2.0,def_reb,0,0,ESENLER EROKSPOR,0
95,2,312,316,1.0,made_ft,1,1,BAHÇESEHIR KOLEJI,0
96,2,317,317,2.0,made_ft_last,1,0,ESENLER EROKSPOR,1
97,2,318,323,1.0,score,2,0,BAHÇESEHIR KOLEJI,2
98,2,324,324,2.0,def_reb,0,0,ESENLER EROKSPOR,0
