possession_id,period,start_action,end_action,owner_tno,end_reason,pts_owner,pts_against,owner_team_name,net_pts
0,1,1,6,,,0,0,,0
1,1,7,7,2.0,def_reb,0,0,BURSASPOR BASKETBOL,0
2,1,8,8,1.0,def_reb,0,0,TRABZONSPOR,0
3,1,9,9,2.0,turnover,0,0,BURSASPOR BASKETBOL,0
4,1,10,11,1.0,score,2,2,TRABZONSPOR,0
5,1,12,15,2.0,score,2,2,BURSASPOR BASKETBOL,0
6,1,16,16,1.0,score,2,2,TRABZONSPOR,0
7,1,17,18,2.0,score,2,2,BURSASPOR BASKETBOL,0
8,1,20,29,1.0,turnover,0,0,TRABZONSPOR,0
9,1,30,31,2.0,def_reb,0,0,BURSASPOR BASKETBOL,0
10,1,32,32,1.0,def_reb,0,0,TRABZONSPOR,0
11,1,34,40,2.0,def_reb,0,0,BURSASPOR BASKETBOL,0
12,1,41,41,1.0,def_reb,0,0,TRABZONSPOR,0
13,1,42,42,2.0,made_ft_last,1,0,BURSASPOR BASKETBOL,1
14,1,43,45,1.0,score,2,0,TRABZONSPOR,2
15,1,46,47,2.0,def_reb,0,0,BURSASPOR BASKETBOL,0
16,1,48,48,1.0,def_reb,0,0,TRABZONSPOR,0
17,1,50,57,2.0,def_reb,0,0,BURSASPOR BASKETBOL,0
18,1,58,58,1.0,def_reb,0,0,TRABZONSPOR,0
19,1,59,59,2.0,score,2,0,BURSASPOR BASKETBOL,2
20,1,60,60,1.0,def_reb,0,0,TRABZONSPOR,0
21,1,61,61,2.0,def_reb,0,0,BURSASPOR BASKETBOL,0
22,1,62,62,1.0,turnover,0,0,TRABZONSPOR,0
23,1,63,64,2.0,score,2,2,BURSASPOR BASKETBOL,0
24,1,65,67,1.0,turnover,0,0,TRABZONSPOR,0
25,1,68,73,2.0,turnover,0,0,BURSASPOR BASKETBOL,0
26,1,75,75,1.0,score,3,3,TRABZONSPOR,0
27,1,76,77,2.0,score,2,2,BURSASPOR BASKETBOL,0
28,1,78,79,1.0,score,3,3,TRABZONSPOR,0
29,1,81,86,2.0,def_reb,0,0,BURSASPOR BASKETBOL,0
30,1,87,87,1.0,def_reb,0,0,TRABZONSPOR,0
31,1,88,88,2.0,def_reb,0,0,BURSASPOR BASKETBOL,0
32,1,89,89,1.0,def_reb,0,0,TRABZONSPOR,0
33,1,93,103,2.0,made_ft,1,1,BURSASPOR BASKETBOL,0
34,1,104,104,1.0,made_ft_last,1,0,TRABZONSPOR,1
35,1,107,111,2.0,made_ft,1,0,BURSASPOR BASKETBOL,1
36,1,112,113,1.0,made_ft_last,1,1,TRABZONSPOR,0
37,1,116,120,2.0,score,2,2,BURSASPOR BASKETBOL,0
38,1,121,125,1.0,turnover,0,0,TRABZONSPOR,0
39,1,126,127,2.0,turnover,0,0,BURSASPOR BASKETBOL,0
40,1,128,130,1.0,def_reb,0,0,TRABZONSPOR,0
41,1,131,131,2.0,def_reb,0,0,BURSASPOR BASKETBOL,0
42,1,133,135,1.0,made_ft,1,0,TRABZONSPOR,1
43,1,136,136,2.0,made_ft_last,1,1,BURSASPOR BASKETBOL,0
44,1,140,140,1.0,turnover,0,0,TRABZONSPOR,0
45,1,141,147,2.0,def_reb,0,0,BURSASPOR BASKETBOL,0
46,1,148,148,1.0,def_reb,0,0,TRABZONSPOR,0
47,1,149,149,2.0,made_ft_last,1,1,BURSASPOR BASKETBOL,0
48,1,154,158,1.0,made_ft,1,1,TRABZONSPOR,0
49,1,159,159,2.0,made_ft_last,1,0,BURSASPOR BASKETBOL,1
50,1,160,163,1.0,turnover,0,0,TRABZONSPOR,0
51,1,164,166,2.0,turnover,0,0,BURSASPOR BASKETBOL,0
52,1,168,168,1.0,def_reb,0,0,TRABZONSPOR,0
53,1,169,169,2.0,def_reb,0,0,BURSASPOR BASKETBOL,0
54,1,170,170,1.0,def_reb,0,0,TRABZONSPOR,0
55,1,171,171,2.0,def_reb,0,0,BURSASPOR BASKETBOL,0
56,1,172,172,1.0,def_reb,0,0,TRABZONSPOR,0
57,1,173,173,2.0,def_reb,0,0,BURSASPOR BASKETBOL,0
58,1,175,177,1.0,made_ft,1,1,TRABZONSPOR,0
59,1,178,178,2.0,made_ft_last,1,0,BURSASPOR BASKETBOL,1
60,1,180,180,1.0,def_reb,0,0,TRABZONSPOR,0
61,1,181,181,2.0,def_reb,0,0,BURSASPOR BASKETBOL,0
62,1,184,184,1.0,def_reb,0,0,TRABZONSPOR,0
63,1,187,187,2.0,def_reb,0,0,BURSASPOR BASKETBOL,0
64,1,189,197,1.0,score,2,0,TRABZONSPOR,2
65,2,198,199,2.0,def_reb,0,0,BURSASPOR BASKETBOL,0
66,2,200,200,1.0,def_reb,0,0,TRABZONSPOR,0
67,2,204,208,2.0,def_reb,0,0,BURSASPOR BASKETBOL,0
68,2,209,209,1.0,def_reb,0,0,TRABZONSPOR,0
69,2,210,210,2.0,made_ft_last,1,1,BURSASPOR BASKETBOL,0
70,2,212,212,1.0,turnover,0,0,TRABZONSPOR,0
71,2,213,218,2.0,def_reb,0,0,BURSASPOR BASKETBOL,0
72,2,220,220,1.0,def_reb,0,0,TRABZONSPOR,0
73,2,221,228,2.0,score,3,3,BURSASPOR BASKETBOL,0
74,2,230,236,1.0,score,2,2,TRABZONSPOR,0
75,2,237,245,2.0,score,2,2,BURSASPOR BASKETBOL,0
76,2,246,248,1.0,score,3,3,TRABZONSPOR,0
77,2,250,252,2.0,def_reb,0,0,BURSASPOR BASKETBOL,0
78,2,257,257,1.0,score,2,0,TRABZONSPOR,2
79,2,258,261,2.0,made_ft_last,1,1,BURSASPOR BASKETBOL,0
80,2,264,269,1.0,score,2,2,TRABZONSPOR,0
81,2,270,270,2.0,def_reb,0,0,BURSASPOR BASKETBOL,0
82,2,271,271,1.0,def_reb,0,0,TRABZONSPOR,0
83,2,273,273,2.0,score,2,0,BURSASPOR BASKETBOL,2
84,2,274,279,1.0,turnover,0,0,TRABZONSPOR,0
85,2,280,282,2.0,score,2,0,BURSASPOR BASKETBOL,2
86,2,283,287,1.0,made_ft_last,1,1,TRABZONSPOR,0
87,2,289,289,2.0,score,2,2,BURSASPOR BASKETBOL,0
88,2,290,290,1.0,score,2,2,TRABZONSPOR,0
89,2,291,292,2.0,score,2,2,BURSASPOR BASKETBOL,0
90,2,293,294,1.0,score,3,3,TRABZONSPOR,0
91,2,295,296,2.0,def_reb,0,0,BURSASPOR BASKETBOL,0
92,2,297,297,1.0,def_reb,0,0,TRABZONSPOR,0
93,2,298,298,2.0,score,2,0,BURSASPOR BASKETBOL,2
94,2,299,312,1.0,made_ft,1,0,TRABZONSPOR,1
95,2,313,313,2.0,made_ft_last,1,1,BURSASPOR BASKETBOL,0
96,2,314,317,1.0,turnover,0,0,TRABZONSPOR,0
97,2,318,319,2.0,score,2,2,BURSASPOR BASKETBOL,0
98,2,321,323,1.0,def_reb,0,0,TRABZONSPOR,0
99,2,324,324,2.0,def_reb,0,0,BURSASPOR BASKETBOL,0
100,2,325,325,1.0,score,2,0,TRABZONSPOR,2
101,2,326,331,2.0,score,3,0,BURSASPOR BASKETBOL,3
102,2,332,333,1.0,def_reb,0,0,TRABZONSPOR,0
103,2,334,334,2.0,def_reb,0,0,BURSASPOR BASKETBOL,0
104,2,336,339,1.0,turnover,0,0,TRABZONSPOR,0
105,2,340,341,2.0,turnover,0,0,BURSASPOR BASKETBOL,0
