team_no,team_name,start_action,end_action,players_on_court,lineup_size,lineup_uid,players_on_court_tokens,players_on_court_names,lineup_uid_pair,lineup_pos_mix,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against
1,TRABZONSPOR,461.1,477.0,"[3, 4, 9, 11, 12]",5,3|4|9|11|12,"['1:3', '1:4', '1:9', '1:11', '1:12']","['B. Demir', 'I. Ulusoy', 'A. Delgado Astacio', 'M. Reed', 'A. Yeboah']",1:3|1:4|1:9|1:11|1:12,Unknownx5,3,04:50:00,3,04:06:00,50,48,53,48
1,TRABZONSPOR,477.1,495.0,"[3, 4, 11, 12, 13]",5,3|4|11|12|13,"['1:3', '1:4', '1:11', '1:12', '1:13']","['B. Demir', 'I. Ulusoy', 'M. Reed', 'A. Yeboah', 'K. Silins']",1:3|1:4|1:11|1:12|1:13,Unknownx5,3,04:06:00,3,03:50:00,53,48,54,48
1,TRABZONSPOR,495.1,513.0,"[3, 7, 11, 12, 13]",5,3|7|11|12|13,"['1:3', '1:7', '1:11', '1:12', '1:13']","['B. Demir', 'J. Gordon', 'M. Reed', 'A. Yeboah', 'K. Silins']",1:3|1:7|1:11|1:12|1:13,Unknownx5,3,03:50:00,3,02:43:00,54,48,57,51
1,TRABZONSPOR,513.1,540.0,"[3, 5, 7, 11, 13]",5,3|5|7|11|13,"['1:3', '1:5', '1:7', '1:11', '1:13']","['B. Demir', 'O. Ulubay', 'J. Gordon', 'M. Reed', 'K. Silins']",1:3|1:5|1:7|1:11|1:13,Unknownx5,3,02:43:00,3,01:39:00,57,51,60,55
1,TRABZONSPOR,540.1,609.0,"[2, 3, 5, 7, 11]",5,2|3|5|7|11,"['1:2', '1:3', '1:5', '1:7', '1:11']","['E. Arar', 'B. Demir', 'O. Ulubay', 'J. Gordon', 'M. Reed']",1:2|1:3|1:5|1:7|1:11,Unknownx5,3,01:39:00,4,07:45:00,60,55,68,62
1,TRABZONSPOR,609.1,628.0,"[2, 3, 4, 5, 7]",5,2|3|4|5|7,"['1:2', '1:3', '1:4', '1:5', '1:7']","['E. Arar', 'B. Demir', 'I. Ulusoy', 'O. Ulubay', 'J. Gordon']",1:2|1:3|1:4|1:5|1:7,Unknownx5,4,07:45:00,4,06:28:00,68,62,70,67
1,TRABZONSPOR,628.1,637.0,"[2, 4, 5, 7, 10]",5,2|4|5|7|10,"['1:2', '1:4', '1:5', '1:7', '1:10']","['E. Arar', 'I. Ulusoy', 'O. Ulubay', 'J. Gordon', 'T. Tinkle']",1:2|1:4|1:5|1:7|1:10,Unknownx5,4,06:28:00,4,05:48:00,70,67,70,69
1,TRABZONSPOR,637.1,653.0,"[4, 5, 7, 9, 10]",5,4|5|7|9|10,"['1:4', '1:5', '1:7', '1:9', '1:10']","['I. Ulusoy', 'O. Ulubay', 'J. Gordon', 'A. Delgado Astacio', 'T. Tinkle']",1:4|1:5|1:7|1:9|1:10,Unknownx5,4,05:48:00,4,05:20:00,70,69,70,71
1,TRABZONSPOR,653.1,748.0,"[4, 5, 9, 11, 12]",5,4|5|9|11|12,"['1:4', '1:5', '1:9', '1:11', '1:12']","['I. Ulusoy', 'O. Ulubay', 'A. Delgado Astacio', 'M. Reed', 'A. Yeboah']",1:4|1:5|1:9|1:11|1:12,Unknownx5,4,05:20:00,4,00:42:60,70,71,77,81
1,TRABZONSPOR,748.1,781.0,"[4, 5, 7, 11, 12]",5,4|5|7|11|12,"['1:4', '1:5', '1:7', '1:11', '1:12']","['I. Ulusoy', 'O. Ulubay', 'J. Gordon', 'M. Reed', 'A. Yeboah']",1:4|1:5|1:7|1:11|1:12,Unknownx5,4,00:42:60,4,00:00:00,77,81,79,85
2,BURSASPOR BASKETBOL,1.0,83.0,"[101, 127, 133, 135, 144]",5,101|127|133|135|144,"['2:101', '2:127', '2:133', '2:135', '2:144']","['H. Köksal', 'L. Nnoko', 'B. Childress', 'A. Konontsuk', 'M. Parsons']",2:101|2:127|2:133|2:135|2:144,Unknownx5,1,10:00:00,1,03:56:00,0,0,13,10
2,BURSASPOR BASKETBOL,83.1,97.0,"[102, 127, 133, 135, 144]",5,102|127|133|135|144,"['2:102', '2:127', '2:133', '2:135', '2:144']","['B. Akin', 'L. Nnoko', 'B. Childress', 'A. Konontsuk', 'M. Parsons']",2:102|2:127|2:133|2:135|2:144,Unknownx5,1,03:56:00,1,03:14:00,13,10,13,10
2,BURSASPOR BASKETBOL,97.1,156.0,"[102, 129, 134, 135, 136]",5,102|129|134|135|136,"['2:102', '2:129', '2:134', '2:135', '2:136']","['B. Akin', 'B. Crawford', 'V. King', 'A. Konontsuk', 'J. Delaurier']",2:102|2:129|2:134|2:135|2:136,Unknownx5,1,03:14:00,1,01:45:00,13,10,15,17
2,BURSASPOR BASKETBOL,156.1,206.0,"[4, 129, 134, 136, 144]",5,4|129|134|136|144,"['2:4', '2:129', '2:134', '2:136', '2:144']","['Y. Onar', 'B. Crawford', 'V. King', 'J. Delaurier', 'M. Parsons']",2:4|2:129|2:134|2:136|2:144,Unknownx5,1,01:45:00,2,09:19:00,15,17,19,19
2,BURSASPOR BASKETBOL,206.1,223.0,"[4, 101, 129, 136, 144]",5,4|101|129|136|144,"['2:4', '2:101', '2:129', '2:136', '2:144']","['Y. Onar', 'H. Köksal', 'B. Crawford', 'J. Delaurier', 'M. Parsons']",2:4|2:101|2:129|2:136|2:144,Unknownx5,2,09:19:00,2,08:43:00,19,19,19,20
2,BURSASPOR BASKETBOL,223.1,233.0,"[101, 127, 129, 135, 144]",5,101|127|129|135|144,"['2:101', '2:127', '2:129', '2:135', '2:144']","['H. Köksal', 'L. Nnoko', 'B. Crawford', 'A. Konontsuk', 'M. Parsons']",2:101|2:127|2:129|2:135|2:144,Unknownx5,2,08:43:00,2,08:28:00,19,20,19,23
2,BURSASPOR BASKETBOL,233.1,304.0,"[101, 127, 133, 135, 144]",5,101|127|133|135|144,"['2:101', '2:127', '2:133', '2:135', '2:144']","['H. Köksal', 'L. Nnoko', 'B. Childress', 'A. Konontsuk', 'M. Parsons']",2:101|2:127|2:133|2:135|2:144,Unknownx5,2,08:28:00,2,03:18:00,19,23,38,32
2,BURSASPOR BASKETBOL,304.1,348.0,"[101, 102, 127, 133, 135]",5,101|102|127|133|135,"['2:101', '2:102', '2:127', '2:133', '2:135']","['H. Köksal', 'B. Akin', 'L. Nnoko', 'B. Childress', 'A. Konontsuk']",2:101|2:102|2:127|2:133|2:135,Unknownx5,2,03:18:00,2,01:07:00,38,32,41,38
2,BURSASPOR BASKETBOL,348.1,359.0,"[4, 102, 127, 133, 134]",5,4|102|127|133|134,"['2:4', '2:102', '2:127', '2:133', '2:134']","['Y. Onar', 'B. Akin', 'L. Nnoko', 'B. Childress', 'V. King']",2:4|2:102|2:127|2:133|2:134,Unknownx5,2,01:07:00,2,00:37:50,41,38,43,38
2,BURSASPOR BASKETBOL,359.1,371.0,"[102, 127, 133, 134, 135]",5,102|127|133|134|135,"['2:102', '2:127', '2:133', '2:134', '2:135']","['B. Akin', 'L. Nnoko', 'B. Childress', 'V. King', 'A. Konontsuk']",2:102|2:127|2:133|2:134|2:135,Unknownx5,2,00:37:50,3,10:00:00,43,38,43,38
2,BURSASPOR BASKETBOL,371.1,415.0,"[101, 127, 133, 135, 144]",5,101|127|133|135|144,"['2:101', '2:127', '2:133', '2:135', '2:144']","['H. Köksal', 'L. Nnoko', 'B. Childress', 'A. Konontsuk', 'M. Parsons']",2:101|2:127|2:133|2:135|2:144,Unknownx5,3,10:00:00,3,07:39:00,43,38,43,45
2,BURSASPOR BASKETBOL,415.1,438.0,"[102, 127, 133, 135, 144]",5,102|127|133|135|144,"['2:102', '2:127', '2:133', '2:135', '2:144']","['B. Akin', 'L. Nnoko', 'B. Childress', 'A. Konontsuk', 'M. Parsons']",2:102|2:127|2:133|2:135|2:144,Unknownx5,3,07:39:00,3,06:12:00,43,45,45,45
2,BURSASPOR BASKETBOL,438.1,463.0,"[102, 127, 129, 135, 144]",5,102|127|129|135|144,"['2:102', '2:127', '2:129', '2:135', '2:144']","['B. Akin', 'L. Nnoko', 'B. Crawford', 'A. Konontsuk', 'M. Parsons']",2:102|2:127|2:129|2:135|2:144,Unknownx5,3,06:12:00,3,04:50:00,45,45,48,50
2,BURSASPOR BASKETBOL,463.1,530.0,"[102, 129, 134, 135, 136]",5,102|129|134|135|136,"['2:102', '2:129', '2:134', '2:135', '2:136']","['B. Akin', 'B. Crawford', 'V. King', 'A. Konontsuk', 'J. Delaurier']",2:102|2:129|2:134|2:135|2:136,Unknownx5,3,04:50:00,3,02:09:00,48,50,52,57
2,BURSASPOR BASKETBOL,530.1,558.0,"[102, 129, 134, 136, 144]",5,102|129|134|136|144,"['2:102', '2:129', '2:134', '2:136', '2:144']","['B. Akin', 'B. Crawford', 'V. King', 'J. Delaurier', 'M. Parsons']",2:102|2:129|2:134|2:136|2:144,Unknownx5,3,02:09:00,3,01:06:00,52,57,57,60
2,BURSASPOR BASKETBOL,558.1,579.0,"[4, 102, 129, 134, 144]",5,4|102|129|134|144,"['2:4', '2:102', '2:129', '2:134', '2:144']","['Y. Onar', 'B. Akin', 'B. Crawford', 'V. King', 'M. Parsons']",2:4|2:102|2:129|2:134|2:144,Unknownx5,3,01:06:00,4,10:00:00,57,60,57,66
2,BURSASPOR BASKETBOL,579.1,746.0,"[101, 127, 133, 135, 144]",5,101|127|133|135|144,"['2:101', '2:127', '2:133', '2:135', '2:144']","['H. Köksal', 'L. Nnoko', 'B. Childress', 'A. Konontsuk', 'M. Parsons']",2:101|2:127|2:133|2:135|2:144,Unknownx5,4,10:00:00,4,00:42:60,57,66,81,77
2,BURSASPOR BASKETBOL,746.1,781.0,"[101, 102, 133, 135, 144]",5,101|102|133|135|144,"['2:101', '2:102', '2:133', '2:135', '2:144']","['H. Köksal', 'B. Akin', 'B. Childress', 'A. Konontsuk', 'M. Parsons']",2:101|2:102|2:133|2:135|2:144,Unknownx5,4,00:42:60,4,00:00:00,81,77,85,79
