team_no,team_name,team_code,player_no,name,firstName,familyName,shirtNumber,starter,captain,active,position_raw,position_group,sMinutes,sFieldGoalsMade,sFieldGoalsAttempted,sFieldGoalsPercentage,sThreePointersMade,sThreePointersAttempted,sThreePointersPercentage,sTwoPointersMade,sTwoPointersAttempted,sTwoPointersPercentage,sFreeThrowsMade,sFreeThrowsAttempted,sFreeThrowsPercentage,sReboundsDefensive,sReboundsOffensive,sReboundsTotal,sAssists,sTurnovers,sSteals,sBlocks,sBlocksReceived,sFoulsPersonal,sFoulsOn,sPoints,sPointsSecondChance,sPointsFastBreak,sPlusMinusPoints,sPointsInThePaint,scoreboardName,pair_token
1,ESENLER EROKSPOR,ERK,19,A. Duverioglu,Ahmet,Duverioglu,44,0,,0,,,17:37,4,7,57,0,0,0,4,7,57,0,0,0,1,3,4,2,1,1,0,0,4,1,8,2,0,10,8,A. Duverioglu,1:19
2,TOFAŞ,TOF,67,Ö. Cengiz,Özgür,Cengiz,1,0,,1,,,13:51,1,3,33,1,3,33,0,0,0,3,4,75,1,0,1,1,0,0,0,0,2,3,6,0,0,-11,0,Ö. Cengiz,2:67
2,TOFAŞ,TOF,89,A. Perez,Alex Daniel,Perez,2,1,,0,,,25:20,4,11,36,3,7,42,1,4,25,0,0,0,1,1,2,4,2,0,1,0,1,3,11,3,3,-8,2,A. Perez,2:89
2,TOFAŞ,TOF,66,Y. Saybir,Yigitcan,Saybir,3,1,,0,,,26:16,2,7,28,1,3,33,1,4,25,0,0,0,2,3,5,1,0,0,0,1,1,2,5,0,0,-17,2,Y. Saybir,2:66
2,TOFAŞ,TOF,92,S. Whaley,Shaqwan Malic,Whaley,5,0,,1,,,14:49,2,6,33,0,4,0,2,2,100,0,0,0,3,1,4,0,0,2,0,0,1,0,4,0,2,-7,4,S. Whaley,2:92
2,TOFAŞ,TOF,57,E. Postel,Efe Evan,Postel,6,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E. Postel,2:57
2,TOFAŞ,TOF,55,T. Geçim,Tolga,Geçim,8,1,1.0,1,,,24:05,2,6,33,1,4,25,1,2,50,1,2,50,3,0,3,5,3,0,0,0,2,4,6,0,0,-15,2,T. Geçim,2:55
2,TOFAŞ,TOF,94,W. Kidd Jr,Warren Lynn,Kidd Jr,15,0,,1,,,15:11,5,6,83,0,0,0,5,6,83,1,2,50,6,2,8,0,2,0,0,1,3,2,11,6,0,-15,10,W. Kidd Jr,2:94
2,TOFAŞ,TOF,56,K. Efeoglu,Karahan Tuan,Efeoglu,16,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K. Efeoglu,2:56
2,TOFAŞ,TOF,91,M. Lewis Iii,Maxwell Robert ,Lewis Iii,21,0,,1,,,14:49,0,2,0,0,2,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,4,0,M. Lewis Iii,2:91
2,TOFAŞ,TOF,88,M. Blazevic,Marek,Blazevic,22,1,,0,,,23:44,5,9,55,0,0,0,5,9,55,1,2,50,4,0,4,3,1,0,0,0,3,3,11,2,3,-5,10,M. Blazevic,2:88
2,TOFAŞ,TOF,90,H. Besson,Hugo Eric,Besson,25,0,,0,,,20:27,2,7,28,1,6,16,1,1,100,5,6,83,1,0,1,2,1,0,0,0,0,5,10,0,0,-20,0,H. Besson,2:90
2,TOFAŞ,TOF,93,J. Thomasson,Joseph ,Thomasson,32,1,,0,,,21:28,2,5,40,2,3,66,0,2,0,0,0,0,3,1,4,2,1,0,0,0,3,0,6,0,0,-16,0,J. Thomasson,2:93
