start_action,end_action,start_period,start_clock,end_period,end_clock,teamA_no,teamA_name,lineupA_players,lineupA_uid,lineupA_pos_mix,lineupA_tokens,lineupA_names,teamB_no,teamB_name,lineupB_players,lineupB_uid,lineupB_pos_mix,lineupB_tokens,lineupB_names,poss_A,pts_A_for,pts_A_against,net_A,ORtg_A,DRtg_A,poss_B,pts_B_for,pts_B_against,net_B,ORtg_B,DRtg_B,score_start_A,score_start_B,score_end_A,score_end_B
1.0,80.0,1,10:00:00,1,05:09:00,1,ESENLER EROKSPOR,"[20, 24, 25, 26, 27]",20|24|25|26|27,Unknownx5,"['1:20', '1:24', '1:25', '1:26', '1:27']","['E. Arna', 'P. Cornelie', 'L. Galloway', 'J. Crawford', 'J. Simmons']",2,TOFAŞ,"[55, 66, 88, 89, 93]",55|66|88|89|93,Unknownx5,"['2:55', '2:66', '2:88', '2:89', '2:93']","['T. Geçim', 'Y. Saybir', 'M. Blazevic', 'A. Perez', 'J. Thomasson']",14,9,7,2,64.28571428571429,53.84615384615385,13,7,9,-2,53.84615384615385,64.28571428571429,0,0,8,8
80.1,94.0,1,05:09:00,1,04:11:00,1,ESENLER EROKSPOR,"[20, 24, 25, 26, 27]",20|24|25|26|27,Unknownx5,"['1:20', '1:24', '1:25', '1:26', '1:27']","['E. Arna', 'P. Cornelie', 'L. Galloway', 'J. Crawford', 'J. Simmons']",2,TOFAŞ,"[55, 66, 88, 89, 90]",55|66|88|89|90,Unknownx5,"['2:55', '2:66', '2:88', '2:89', '2:90']","['T. Geçim', 'Y. Saybir', 'M. Blazevic', 'A. Perez', 'H. Besson']",2,0,3,-3,0.0,150.0,2,3,0,3,150.0,0.0,8,8,11,8
94.1,98.0,1,04:11:00,1,04:11:00,1,ESENLER EROKSPOR,"[15, 24, 25, 27, 60]",15|24|25|27|60,Unknownx5,"['1:15', '1:24', '1:25', '1:27', '1:60']","['T. Akyazili', 'P. Cornelie', 'L. Galloway', 'J. Simmons', 'K. Pangos']",2,TOFAŞ,"[55, 66, 88, 89, 90]",55|66|88|89|90,Unknownx5,"['2:55', '2:66', '2:88', '2:89', '2:90']","['T. Geçim', 'Y. Saybir', 'M. Blazevic', 'A. Perez', 'H. Besson']",0,0,0,0,,,0,0,0,0,,,11,8,11,8
98.1,123.0,1,04:11:00,1,02:43:00,1,ESENLER EROKSPOR,"[15, 24, 25, 27, 60]",15|24|25|27|60,Unknownx5,"['1:15', '1:24', '1:25', '1:27', '1:60']","['T. Akyazili', 'P. Cornelie', 'L. Galloway', 'J. Simmons', 'K. Pangos']",2,TOFAŞ,"[66, 88, 89, 90, 91]",66|88|89|90|91,Unknownx5,"['2:66', '2:88', '2:89', '2:90', '2:91']","['Y. Saybir', 'M. Blazevic', 'A. Perez', 'H. Besson', 'M. Lewis Iii']",6,3,1,2,50.0,16.666666666666668,6,1,3,-2,16.666666666666668,50.0,11,8,11,12
123.1,127.0,1,02:43:00,1,02:43:00,1,ESENLER EROKSPOR,"[15, 24, 25, 27, 60]",15|24|25|27|60,Unknownx5,"['1:15', '1:24', '1:25', '1:27', '1:60']","['T. Akyazili', 'P. Cornelie', 'L. Galloway', 'J. Simmons', 'K. Pangos']",2,TOFAŞ,"[67, 88, 90, 91, 92]",67|88|90|91|92,Unknownx5,"['2:67', '2:88', '2:90', '2:91', '2:92']","['Ö. Cengiz', 'M. Blazevic', 'H. Besson', 'M. Lewis Iii', 'S. Whaley']",0,0,0,0,,,0,0,0,0,,,11,12,11,12
127.1,141.0,1,02:43:00,1,02:01:00,1,ESENLER EROKSPOR,"[20, 24, 27, 28, 60]",20|24|27|28|60,Unknownx5,"['1:20', '1:24', '1:27', '1:28', '1:60']","['E. Arna', 'P. Cornelie', 'J. Simmons', 'J. Love', 'K. Pangos']",2,TOFAŞ,"[67, 88, 90, 91, 92]",67|88|90|91|92,Unknownx5,"['2:67', '2:88', '2:90', '2:91', '2:92']","['Ö. Cengiz', 'M. Blazevic', 'H. Besson', 'M. Lewis Iii', 'S. Whaley']",1,0,2,-2,0.0,200.0,1,2,0,2,200.0,0.0,11,12,13,12
141.1,143.0,1,02:01:00,1,02:01:00,1,ESENLER EROKSPOR,"[20, 24, 27, 28, 60]",20|24|27|28|60,Unknownx5,"['1:20', '1:24', '1:27', '1:28', '1:60']","['E. Arna', 'P. Cornelie', 'J. Simmons', 'J. Love', 'K. Pangos']",2,TOFAŞ,"[67, 90, 91, 92, 94]",67|90|91|92|94,Unknownx5,"['2:67', '2:90', '2:91', '2:92', '2:94']","['Ö. Cengiz', 'H. Besson', 'M. Lewis Iii', 'S. Whaley', 'W. Kidd Jr']",0,0,0,0,,,0,0,0,0,,,13,12,13,12
143.1,166.0,1,02:01:00,1,00:55:80,1,ESENLER EROKSPOR,"[20, 22, 27, 28, 60]",20|22|27|28|60,Unknownx5,"['1:20', '1:22', '1:27', '1:28', '1:60']","['E. Arna', 'T. Thurman', 'J. Simmons', 'J. Love', 'K. Pangos']",2,TOFAŞ,"[67, 90, 91, 92, 94]",67|90|91|92|94,Unknownx5,"['2:67', '2:90', '2:91', '2:92', '2:94']","['Ö. Cengiz', 'H. Besson', 'M. Lewis Iii', 'S. Whaley', 'W. Kidd Jr']",4,2,1,1,50.0,25.0,4,1,2,-1,25.0,50.0,13,12,16,13
166.1,221.0,1,00:55:80,2,08:30:00,1,ESENLER EROKSPOR,"[19, 20, 22, 28, 60]",19|20|22|28|60,Unknownx5,"['1:19', '1:20', '1:22', '1:28', '1:60']","['A. Duverioglu', 'E. Arna', 'T. Thurman', 'J. Love', 'K. Pangos']",2,TOFAŞ,"[67, 90, 91, 92, 94]",67|90|91|92|94,Unknownx5,"['2:67', '2:90', '2:91', '2:92', '2:94']","['Ö. Cengiz', 'H. Besson', 'M. Lewis Iii', 'S. Whaley', 'W. Kidd Jr']",8,7,5,2,87.5,71.42857142857143,7,5,7,-2,71.42857142857143,87.5,16,13,22,20
221.1,237.0,2,08:30:00,2,07:30:00,1,ESENLER EROKSPOR,"[19, 20, 22, 25, 60]",19|20|22|25|60,Unknownx5,"['1:19', '1:20', '1:22', '1:25', '1:60']","['A. Duverioglu', 'E. Arna', 'T. Thurman', 'L. Galloway', 'K. Pangos']",2,TOFAŞ,"[67, 90, 91, 92, 94]",67|90|91|92|94,Unknownx5,"['2:67', '2:90', '2:91', '2:92', '2:94']","['Ö. Cengiz', 'H. Besson', 'M. Lewis Iii', 'S. Whaley', 'W. Kidd Jr']",3,0,2,-2,0.0,66.66666666666667,3,2,0,2,66.66666666666667,0.0,22,20,24,20
237.1,245.0,2,07:30:00,2,07:12:00,1,ESENLER EROKSPOR,"[19, 20, 22, 25, 26]",19|20|22|25|26,Unknownx5,"['1:19', '1:20', '1:22', '1:25', '1:26']","['A. Duverioglu', 'E. Arna', 'T. Thurman', 'L. Galloway', 'J. Crawford']",2,TOFAŞ,"[67, 90, 91, 92, 94]",67|90|91|92|94,Unknownx5,"['2:67', '2:90', '2:91', '2:92', '2:94']","['Ö. Cengiz', 'H. Besson', 'M. Lewis Iii', 'S. Whaley', 'W. Kidd Jr']",0,0,0,0,,,0,0,0,0,,,24,20,24,20
245.1,270.0,2,07:12:00,2,05:32:00,1,ESENLER EROKSPOR,"[19, 20, 22, 25, 26]",19|20|22|25|26,Unknownx5,"['1:19', '1:20', '1:22', '1:25', '1:26']","['A. Duverioglu', 'E. Arna', 'T. Thurman', 'L. Galloway', 'J. Crawford']",2,TOFAŞ,"[55, 67, 88, 90, 92]",55|67|88|90|92,Unknownx5,"['2:55', '2:67', '2:88', '2:90', '2:92']","['T. Geçim', 'Ö. Cengiz', 'M. Blazevic', 'H. Besson', 'S. Whaley']",5,3,3,0,60.0,60.0,5,3,3,0,60.0,60.0,24,20,30,21
