possession_id,period,start_action,end_action,owner_tno,end_reason,pts_owner,pts_against,owner_team_name,net_pts
0,1,1,7,,,0,0,,0
1,1,8,8,1.0,def_reb,0,0,BESIKTAS GAIN,0
2,1,9,9,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
3,1,10,10,1.0,score,2,2,BESIKTAS GAIN,0
4,1,11,11,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
5,1,12,12,1.0,def_reb,0,0,BESIKTAS GAIN,0
6,1,13,13,2.0,score,2,0,ONVO BÜYÜKÇEKMECE BASKETBOL,2
7,1,14,16,1.0,score,3,0,BESIKTAS GAIN,3
8,1,17,28,2.0,made_ft,1,0,ONVO BÜYÜKÇEKMECE BASKETBOL,1
9,1,29,29,1.0,made_ft,1,1,BESIKTAS GAIN,0
10,1,30,30,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
11,1,32,32,1.0,def_reb,0,0,BESIKTAS GAIN,0
12,1,33,33,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
13,1,34,34,1.0,def_reb,0,0,BESIKTAS GAIN,0
14,1,36,39,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
15,1,40,40,1.0,def_reb,0,0,BESIKTAS GAIN,0
16,1,42,44,2.0,made_ft,1,1,ONVO BÜYÜKÇEKMECE BASKETBOL,0
17,1,45,46,1.0,made_ft_last,1,0,BESIKTAS GAIN,1
18,1,48,48,2.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
19,1,49,50,1.0,def_reb,0,0,BESIKTAS GAIN,0
20,1,52,52,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
21,1,53,56,1.0,def_reb,0,0,BESIKTAS GAIN,0
22,1,57,57,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
23,1,58,58,1.0,score,2,0,BESIKTAS GAIN,2
24,1,59,60,2.0,score,2,0,ONVO BÜYÜKÇEKMECE BASKETBOL,2
25,1,61,61,1.0,def_reb,0,0,BESIKTAS GAIN,0
26,1,62,62,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
27,1,63,66,1.0,score,2,2,BESIKTAS GAIN,0
28,1,68,74,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
29,1,75,75,1.0,def_reb,0,0,BESIKTAS GAIN,0
30,1,76,76,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
31,1,77,77,1.0,def_reb,0,0,BESIKTAS GAIN,0
32,1,78,78,2.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
33,1,79,87,1.0,made_ft,1,1,BESIKTAS GAIN,0
34,1,88,88,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
35,1,90,90,1.0,def_reb,0,0,BESIKTAS GAIN,0
36,1,91,91,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
37,1,93,93,1.0,def_reb,0,0,BESIKTAS GAIN,0
38,1,94,96,2.0,made_ft,1,0,ONVO BÜYÜKÇEKMECE BASKETBOL,1
39,1,97,97,1.0,made_ft_last,1,1,BESIKTAS GAIN,0
40,1,99,99,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
41,1,100,100,1.0,def_reb,0,0,BESIKTAS GAIN,0
42,1,101,101,2.0,score,2,0,ONVO BÜYÜKÇEKMECE BASKETBOL,2
43,1,102,103,1.0,def_reb,0,0,BESIKTAS GAIN,0
44,1,104,104,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
45,1,107,107,1.0,turnover,0,0,BESIKTAS GAIN,0
46,1,108,117,2.0,score,3,3,ONVO BÜYÜKÇEKMECE BASKETBOL,0
47,1,118,119,1.0,score,3,3,BESIKTAS GAIN,0
48,1,120,123,2.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
49,1,124,125,1.0,turnover,0,0,BESIKTAS GAIN,0
50,1,126,143,2.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
51,1,144,146,1.0,def_reb,0,0,BESIKTAS GAIN,0
52,1,147,149,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
53,1,150,150,1.0,def_reb,0,0,BESIKTAS GAIN,0
54,1,151,151,2.0,score,2,0,ONVO BÜYÜKÇEKMECE BASKETBOL,2
55,1,152,152,1.0,def_reb,0,0,BESIKTAS GAIN,0
56,1,153,153,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
57,1,154,154,1.0,turnover,0,0,BESIKTAS GAIN,0
58,1,155,160,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
59,1,161,161,1.0,def_reb,0,0,BESIKTAS GAIN,0
60,1,163,163,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
61,1,164,166,1.0,def_reb,0,0,BESIKTAS GAIN,0
62,1,167,167,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
63,1,168,168,1.0,def_reb,0,0,BESIKTAS GAIN,0
64,1,170,170,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
65,1,171,171,1.0,score,3,0,BESIKTAS GAIN,3
66,1,172,187,2.0,score,2,0,ONVO BÜYÜKÇEKMECE BASKETBOL,2
67,2,188,191,1.0,def_reb,0,0,BESIKTAS GAIN,0
68,2,193,193,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
69,2,194,194,1.0,score,3,0,BESIKTAS GAIN,3
70,2,195,203,2.0,made_ft,1,0,ONVO BÜYÜKÇEKMECE BASKETBOL,1
71,2,204,204,1.0,made_ft_last,1,1,BESIKTAS GAIN,0
72,2,206,206,2.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
73,2,207,208,1.0,score,3,3,BESIKTAS GAIN,0
74,2,209,210,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
75,2,211,211,1.0,def_reb,0,0,BESIKTAS GAIN,0
76,2,212,212,2.0,score,3,0,ONVO BÜYÜKÇEKMECE BASKETBOL,3
77,2,217,217,1.0,score,3,0,BESIKTAS GAIN,3
78,2,218,221,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
79,2,223,223,1.0,def_reb,0,0,BESIKTAS GAIN,0
80,2,225,225,2.0,score,2,0,ONVO BÜYÜKÇEKMECE BASKETBOL,2
81,2,226,229,1.0,score,2,0,BESIKTAS GAIN,2
82,2,230,231,2.0,score,2,0,ONVO BÜYÜKÇEKMECE BASKETBOL,2
83,2,232,237,1.0,score,2,0,BESIKTAS GAIN,2
84,2,238,253,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
85,2,254,254,1.0,def_reb,0,0,BESIKTAS GAIN,0
86,2,256,261,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
87,2,262,262,1.0,def_reb,0,0,BESIKTAS GAIN,0
88,2,263,263,2.0,score,2,0,ONVO BÜYÜKÇEKMECE BASKETBOL,2
89,2,265,274,1.0,def_reb,0,0,BESIKTAS GAIN,0
90,2,275,275,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
91,2,277,277,1.0,offensive_foul,0,0,BESIKTAS GAIN,0
92,2,278,278,2.0,turnover,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
93,2,279,281,1.0,score,3,0,BESIKTAS GAIN,3
94,2,283,283,2.0,offensive_foul,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
95,2,284,284,1.0,turnover,0,0,BESIKTAS GAIN,0
96,2,285,292,2.0,score,2,2,ONVO BÜYÜKÇEKMECE BASKETBOL,0
97,2,293,296,1.0,score,2,2,BESIKTAS GAIN,0
98,2,297,297,2.0,score,3,3,ONVO BÜYÜKÇEKMECE BASKETBOL,0
99,2,298,299,1.0,score,2,2,BESIKTAS GAIN,0
100,2,303,313,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
101,2,314,314,1.0,def_reb,0,0,BESIKTAS GAIN,0
102,2,315,315,2.0,made_ft_last,1,1,ONVO BÜYÜKÇEKMECE BASKETBOL,0
103,2,317,317,1.0,score,2,2,BESIKTAS GAIN,0
104,2,318,318,2.0,def_reb,0,0,ONVO BÜYÜKÇEKMECE BASKETBOL,0
105,2,319,319,1.0,def_reb,0,0,BESIKTAS GAIN,0
