start_action,end_action,start_period,start_clock,end_period,end_clock,teamA_no,teamA_name,lineupA_players,lineupA_uid,lineupA_pos_mix,lineupA_tokens,lineupA_names,teamB_no,teamB_name,lineupB_players,lineupB_uid,lineupB_pos_mix,lineupB_tokens,lineupB_names,poss_A,pts_A_for,pts_A_against,net_A,ORtg_A,DRtg_A,poss_B,pts_B_for,pts_B_against,net_B,ORtg_B,DRtg_B,score_start_A,score_start_B,score_end_A,score_end_B
1.0,53.0,1,10:00:00,1,07:15:00,1,BESIKTAS GAIN,"[62, 66, 67, 68, 75]",62|66|67|68|75,Unknownx5,"['1:62', '1:66', '1:67', '1:68', '1:75']","['A. Zizic', 'B. Lemar', 'A. Brown', 'V. Brown', 'B. Ugurlu']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[4, 5, 6, 11, 13]",4|5|6|11|13,Unknownx5,"['2:4', '2:5', '2:6', '2:11', '2:13']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'M. Senli', 'K. Van Der Vuurst De Vries']",10,7,4,3,70.0,40.0,10,4,7,-3,40.0,70.0,0,0,5,6
53.1,69.0,1,07:15:00,1,05:57:00,1,BESIKTAS GAIN,"[66, 67, 68, 72, 75]",66|67|68|72|75,Unknownx5,"['1:66', '1:67', '1:68', '1:72', '1:75']","['B. Lemar', 'A. Brown', 'V. Brown', 'I. Kamagate', 'B. Ugurlu']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[4, 5, 6, 11, 13]",4|5|6|11|13,Unknownx5,"['2:4', '2:5', '2:6', '2:11', '2:13']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'M. Senli', 'K. Van Der Vuurst De Vries']",3,4,2,2,133.33333333333334,66.66666666666667,3,2,4,-2,66.66666666666667,133.33333333333334,5,6,7,10
69.1,108.0,1,05:57:00,1,03:49:00,1,BESIKTAS GAIN,"[67, 68, 71, 72, 74]",67|68|71|72|74,Unknownx5,"['1:67', '1:68', '1:71', '1:72', '1:74']","['A. Brown', 'V. Brown', 'D. Dotson', 'I. Kamagate', 'Y. Arslan']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[4, 5, 6, 11, 13]",4|5|6|11|13,Unknownx5,"['2:4', '2:5', '2:6', '2:11', '2:13']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'M. Senli', 'K. Van Der Vuurst De Vries']",9,2,3,-1,22.22222222222222,37.5,8,3,2,1,37.5,22.22222222222222,7,10,7,15
108.1,110.0,1,03:49:00,1,03:49:00,1,BESIKTAS GAIN,"[67, 71, 72, 74, 76]",67|71|72|74|76,Unknownx5,"['1:67', '1:71', '1:72', '1:74', '1:76']","['A. Brown', 'D. Dotson', 'I. Kamagate', 'Y. Arslan', 'C. Kus']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[4, 5, 6, 11, 13]",4|5|6|11|13,Unknownx5,"['2:4', '2:5', '2:6', '2:11', '2:13']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'M. Senli', 'K. Van Der Vuurst De Vries']",0,0,0,0,,,0,0,0,0,,,7,15,7,15
110.1,132.0,1,03:49:00,1,02:17:00,1,BESIKTAS GAIN,"[67, 71, 72, 74, 76]",67|71|72|74|76,Unknownx5,"['1:67', '1:71', '1:72', '1:74', '1:76']","['A. Brown', 'D. Dotson', 'I. Kamagate', 'Y. Arslan', 'C. Kus']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 6, 7, 10, 12]",5|6|7|10|12,Unknownx5,"['2:5', '2:6', '2:7', '2:10', '2:12']","['J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Türen', 'A. Bandaogo']",2,3,2,1,150.0,200.0,1,2,3,-1,200.0,150.0,7,15,12,18
132.1,178.0,1,02:17:00,2,10:00:00,1,BESIKTAS GAIN,"[66, 71, 72, 74, 76]",66|71|72|74|76,Unknownx5,"['1:66', '1:71', '1:72', '1:74', '1:76']","['B. Lemar', 'D. Dotson', 'I. Kamagate', 'Y. Arslan', 'C. Kus']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 6, 7, 10, 12]",5|6|7|10|12,Unknownx5,"['2:5', '2:6', '2:7', '2:10', '2:12']","['J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Türen', 'A. Bandaogo']",8,3,2,1,37.5,28.571428571428573,7,2,3,-1,28.571428571428573,37.5,12,18,17,20
178.1,182.0,2,10:00:00,2,10:00:00,1,BESIKTAS GAIN,"[62, 71, 74, 75, 76]",62|71|74|75|76,Unknownx5,"['1:62', '1:71', '1:74', '1:75', '1:76']","['A. Zizic', 'D. Dotson', 'Y. Arslan', 'B. Ugurlu', 'C. Kus']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 6, 7, 10, 12]",5|6|7|10|12,Unknownx5,"['2:5', '2:6', '2:7', '2:10', '2:12']","['J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Türen', 'A. Bandaogo']",0,0,0,0,,,0,0,0,0,,,17,20,17,20
182.1,199.0,2,10:00:00,2,09:15:00,1,BESIKTAS GAIN,"[62, 71, 74, 75, 76]",62|71|74|75|76,Unknownx5,"['1:62', '1:71', '1:74', '1:75', '1:76']","['A. Zizic', 'D. Dotson', 'Y. Arslan', 'B. Ugurlu', 'C. Kus']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 7, 9, 10, 12]",5|7|9|10|12,Unknownx5,"['2:5', '2:7', '2:9', '2:10', '2:12']","['J. Lecque', 'S. Pipes Jr', 'C. Turgut', 'M. Türen', 'A. Bandaogo']",2,3,0,3,150.0,0.0,1,0,3,-3,0.0,150.0,17,20,20,22
199.1,201.0,2,09:15:00,2,09:15:00,1,BESIKTAS GAIN,"[62, 67, 71, 74, 76]",62|67|71|74|76,Unknownx5,"['1:62', '1:67', '1:71', '1:74', '1:76']","['A. Zizic', 'A. Brown', 'D. Dotson', 'Y. Arslan', 'C. Kus']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[5, 7, 9, 10, 12]",5|7|9|10|12,Unknownx5,"['2:5', '2:7', '2:9', '2:10', '2:12']","['J. Lecque', 'S. Pipes Jr', 'C. Turgut', 'M. Türen', 'A. Bandaogo']",0,0,0,0,,,0,0,0,0,,,20,22,20,22
201.1,244.0,2,09:15:00,2,05:44:00,1,BESIKTAS GAIN,"[62, 67, 71, 74, 76]",62|67|71|74|76,Unknownx5,"['1:62', '1:67', '1:71', '1:74', '1:76']","['A. Zizic', 'A. Brown', 'D. Dotson', 'Y. Arslan', 'C. Kus']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[7, 9, 10, 12, 13]",7|9|10|12|13,Unknownx5,"['2:7', '2:9', '2:10', '2:12', '2:13']","['S. Pipes Jr', 'C. Turgut', 'M. Türen', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",7,11,9,2,157.14285714285714,150.0,6,9,11,-2,150.0,157.14285714285714,20,22,29,34
244.1,250.0,2,05:44:00,2,05:44:00,1,BESIKTAS GAIN,"[62, 66, 67, 68, 75]",62|66|67|68|75,Unknownx5,"['1:62', '1:66', '1:67', '1:68', '1:75']","['A. Zizic', 'B. Lemar', 'A. Brown', 'V. Brown', 'B. Ugurlu']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[7, 9, 10, 12, 13]",7|9|10|12|13,Unknownx5,"['2:7', '2:9', '2:10', '2:12', '2:13']","['S. Pipes Jr', 'C. Turgut', 'M. Türen', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",0,0,0,0,,,0,0,0,0,,,29,34,29,34
250.1,258.0,2,05:44:00,2,05:33:00,1,BESIKTAS GAIN,"[62, 66, 67, 68, 75]",62|66|67|68|75,Unknownx5,"['1:62', '1:66', '1:67', '1:68', '1:75']","['A. Zizic', 'B. Lemar', 'A. Brown', 'V. Brown', 'B. Ugurlu']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[4, 7, 9, 12, 13]",4|7|9|12|13,Unknownx5,"['2:4', '2:7', '2:9', '2:12', '2:13']","['E. Bruinsma', 'S. Pipes Jr', 'C. Turgut', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",1,0,0,0,0.0,,0,0,0,0,,0.0,29,34,29,34
258.1,267.0,2,05:33:00,2,05:11:00,1,BESIKTAS GAIN,"[62, 66, 67, 68, 75]",62|66|67|68|75,Unknownx5,"['1:62', '1:66', '1:67', '1:68', '1:75']","['A. Zizic', 'B. Lemar', 'A. Brown', 'V. Brown', 'B. Ugurlu']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[4, 7, 9, 11, 13]",4|7|9|11|13,Unknownx5,"['2:4', '2:7', '2:9', '2:11', '2:13']","['E. Bruinsma', 'S. Pipes Jr', 'C. Turgut', 'M. Senli', 'K. Van Der Vuurst De Vries']",1,0,2,-2,0.0,200.0,1,2,0,2,200.0,0.0,29,34,29,36
267.1,287.0,2,05:11:00,2,04:16:00,1,BESIKTAS GAIN,"[62, 66, 67, 68, 75]",62|66|67|68|75,Unknownx5,"['1:62', '1:66', '1:67', '1:68', '1:75']","['A. Zizic', 'B. Lemar', 'A. Brown', 'V. Brown', 'B. Ugurlu']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[4, 5, 6, 11, 13]",4|5|6|11|13,Unknownx5,"['2:4', '2:5', '2:6', '2:11', '2:13']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'M. Senli', 'K. Van Der Vuurst De Vries']",3,3,0,3,100.0,0.0,3,0,3,-3,0.0,100.0,29,36,32,36
287.1,309.0,2,04:16:00,2,02:32:00,1,BESIKTAS GAIN,"[62, 66, 67, 68, 75]",62|66|67|68|75,Unknownx5,"['1:62', '1:66', '1:67', '1:68', '1:75']","['A. Zizic', 'B. Lemar', 'A. Brown', 'V. Brown', 'B. Ugurlu']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[4, 5, 6, 7, 11]",4|5|6|7|11,Unknownx5,"['2:4', '2:5', '2:6', '2:7', '2:11']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Senli']",2,4,3,1,200.0,300.0,1,3,4,-1,300.0,200.0,32,36,37,40
309.1,326.0,2,02:32:00,2,01:08:00,1,BESIKTAS GAIN,"[62, 66, 68, 71, 74]",62|66|68|71|74,Unknownx5,"['1:62', '1:66', '1:68', '1:71', '1:74']","['A. Zizic', 'B. Lemar', 'V. Brown', 'D. Dotson', 'Y. Arslan']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[4, 5, 6, 7, 11]",4|5|6|7|11,Unknownx5,"['2:4', '2:5', '2:6', '2:7', '2:11']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Senli']",4,4,3,1,100.0,100.0,3,3,4,-1,100.0,100.0,37,40,40,44
326.1,328.0,2,01:08:00,2,01:08:00,1,BESIKTAS GAIN,"[66, 68, 71, 72, 74]",66|68|71|72|74,Unknownx5,"['1:66', '1:68', '1:71', '1:72', '1:74']","['B. Lemar', 'V. Brown', 'D. Dotson', 'I. Kamagate', 'Y. Arslan']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[4, 5, 6, 7, 11]",4|5|6|7|11,Unknownx5,"['2:4', '2:5', '2:6', '2:7', '2:11']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Senli']",0,0,0,0,,,0,0,0,0,,,40,44,40,44
328.1,336.0,2,01:08:00,2,00:56:50,1,BESIKTAS GAIN,"[66, 68, 71, 72, 74]",66|68|71|72|74,Unknownx5,"['1:66', '1:68', '1:71', '1:72', '1:74']","['B. Lemar', 'V. Brown', 'D. Dotson', 'I. Kamagate', 'Y. Arslan']",2,ONVO BÜYÜKÇEKMECE BASKETBOL,"[4, 6, 7, 8, 11]",4|6|7|8|11,Unknownx5,"['2:4', '2:6', '2:7', '2:8', '2:11']","['E. Bruinsma', 'J. Johnson', 'S. Pipes Jr', 'Y. Özkan', 'M. Senli']",1,1,0,1,100.0,,0,0,1,-1,,100.0,40,44,40,46
