team_no,team_name,start_action,end_action,players_on_court,lineup_size,lineup_uid,players_on_court_tokens,players_on_court_names,lineup_uid_pair,lineup_pos_mix,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against
1,BESIKTAS GAIN,336.1,356.0,"[66, 71, 72, 74, 76]",5,66|71|72|74|76,"['1:66', '1:71', '1:72', '1:74', '1:76']","['B. Lemar', 'D. Dotson', 'I. Kamagate', 'Y. Arslan', 'C. Kus']",1:66|1:71|1:72|1:74|1:76,Unknownx5,2,00:56:50,2,00:20:00,40,46,42,48
1,BESIKTAS GAIN,356.1,367.0,"[66, 67, 71, 72, 76]",5,66|67|71|72|76,"['1:66', '1:67', '1:71', '1:72', '1:76']","['B. Lemar', 'A. Brown', 'D. Dotson', 'I. Kamagate', 'C. Kus']",1:66|1:67|1:71|1:72|1:76,Unknownx5,2,00:20:00,2,00:07:30,42,48,44,49
1,BESIKTAS GAIN,367.1,373.0,"[1, 66, 67, 72, 76]",5,1|66|67|72|76,"['1:1', '1:66', '1:67', '1:72', '1:76']","['E. Adigüzel', 'B. Lemar', 'A. Brown', 'I. Kamagate', 'C. Kus']",1:1|1:66|1:67|1:72|1:76,Unknownx5,2,00:07:30,3,10:00:00,44,49,44,52
1,BESIKTAS GAIN,373.1,458.0,"[62, 66, 67, 68, 75]",5,62|66|67|68|75,"['1:62', '1:66', '1:67', '1:68', '1:75']","['A. Zizic', 'B. Lemar', 'A. Brown', 'V. Brown', 'B. Ugurlu']",1:62|1:66|1:67|1:68|1:75,Unknownx5,3,10:00:00,3,04:11:00,44,52,63,56
1,BESIKTAS GAIN,458.1,484.0,"[67, 68, 71, 72, 75]",5,67|68|71|72|75,"['1:67', '1:68', '1:71', '1:72', '1:75']","['A. Brown', 'V. Brown', 'D. Dotson', 'I. Kamagate', 'B. Ugurlu']",1:67|1:68|1:71|1:72|1:75,Unknownx5,3,04:11:00,3,02:28:00,63,56,68,58
1,BESIKTAS GAIN,484.1,520.0,"[67, 68, 71, 72, 74]",5,67|68|71|72|74,"['1:67', '1:68', '1:71', '1:72', '1:74']","['A. Brown', 'V. Brown', 'D. Dotson', 'I. Kamagate', 'Y. Arslan']",1:67|1:68|1:71|1:72|1:74,Unknownx5,3,02:28:00,3,00:22:30,68,58,71,60
1,BESIKTAS GAIN,520.1,542.0,"[66, 68, 72, 74, 75]",5,66|68|72|74|75,"['1:66', '1:68', '1:72', '1:74', '1:75']","['B. Lemar', 'V. Brown', 'I. Kamagate', 'Y. Arslan', 'B. Ugurlu']",1:66|1:68|1:72|1:74|1:75,Unknownx5,3,00:22:30,4,10:00:00,71,60,74,60
1,BESIKTAS GAIN,542.1,604.0,"[66, 72, 74, 75, 76]",5,66|72|74|75|76,"['1:66', '1:72', '1:74', '1:75', '1:76']","['B. Lemar', 'I. Kamagate', 'Y. Arslan', 'B. Ugurlu', 'C. Kus']",1:66|1:72|1:74|1:75|1:76,Unknownx5,4,10:00:00,4,06:11:00,74,60,88,64
1,BESIKTAS GAIN,604.1,630.0,"[62, 67, 74, 75, 76]",5,62|67|74|75|76,"['1:62', '1:67', '1:74', '1:75', '1:76']","['A. Zizic', 'A. Brown', 'Y. Arslan', 'B. Ugurlu', 'C. Kus']",1:62|1:67|1:74|1:75|1:76,Unknownx5,4,06:11:00,4,05:26:00,88,64,88,64
1,BESIKTAS GAIN,630.1,657.0,"[62, 67, 68, 71, 74]",5,62|67|68|71|74,"['1:62', '1:67', '1:68', '1:71', '1:74']","['A. Zizic', 'A. Brown', 'V. Brown', 'D. Dotson', 'Y. Arslan']",1:62|1:67|1:68|1:71|1:74,Unknownx5,4,05:26:00,4,03:26:00,88,64,94,69
1,BESIKTAS GAIN,657.1,674.0,"[3, 67, 71, 72, 74]",5,3|67|71|72|74,"['1:3', '1:67', '1:71', '1:72', '1:74']","['Y. Çoban', 'A. Brown', 'D. Dotson', 'I. Kamagate', 'Y. Arslan']",1:3|1:67|1:71|1:72|1:74,Unknownx5,4,03:26:00,4,02:32:00,94,69,94,72
1,BESIKTAS GAIN,674.1,683.0,"[3, 66, 67, 71, 72]",5,3|66|67|71|72,"['1:3', '1:66', '1:67', '1:71', '1:72']","['Y. Çoban', 'B. Lemar', 'A. Brown', 'D. Dotson', 'I. Kamagate']",1:3|1:66|1:67|1:71|1:72,Unknownx5,4,02:32:00,4,01:40:00,94,72,96,74
1,BESIKTAS GAIN,683.1,722.0,"[1, 3, 66, 67, 72]",5,1|3|66|67|72,"['1:1', '1:3', '1:66', '1:67', '1:72']","['E. Adigüzel', 'Y. Çoban', 'B. Lemar', 'A. Brown', 'I. Kamagate']",1:1|1:3|1:66|1:67|1:72,Unknownx5,4,01:40:00,4,00:00:00,96,74,100,76
2,ONVO BÜYÜKÇEKMECE BASKETBOL,1.0,110.0,"[4, 5, 6, 11, 13]",5,4|5|6|11|13,"['2:4', '2:5', '2:6', '2:11', '2:13']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'M. Senli', 'K. Van Der Vuurst De Vries']",2:4|2:5|2:6|2:11|2:13,Unknownx5,1,10:00:00,1,03:49:00,0,0,15,7
2,ONVO BÜYÜKÇEKMECE BASKETBOL,110.1,182.0,"[5, 6, 7, 10, 12]",5,5|6|7|10|12,"['2:5', '2:6', '2:7', '2:10', '2:12']","['J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Türen', 'A. Bandaogo']",2:5|2:6|2:7|2:10|2:12,Unknownx5,1,03:49:00,2,10:00:00,15,7,20,17
2,ONVO BÜYÜKÇEKMECE BASKETBOL,182.1,201.0,"[5, 7, 9, 10, 12]",5,5|7|9|10|12,"['2:5', '2:7', '2:9', '2:10', '2:12']","['J. Lecque', 'S. Pipes Jr', 'C. Turgut', 'M. Türen', 'A. Bandaogo']",2:5|2:7|2:9|2:10|2:12,Unknownx5,2,10:00:00,2,09:15:00,20,17,22,20
2,ONVO BÜYÜKÇEKMECE BASKETBOL,201.1,250.0,"[7, 9, 10, 12, 13]",5,7|9|10|12|13,"['2:7', '2:9', '2:10', '2:12', '2:13']","['S. Pipes Jr', 'C. Turgut', 'M. Türen', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",2:7|2:9|2:10|2:12|2:13,Unknownx5,2,09:15:00,2,05:44:00,22,20,34,29
2,ONVO BÜYÜKÇEKMECE BASKETBOL,250.1,258.0,"[4, 7, 9, 12, 13]",5,4|7|9|12|13,"['2:4', '2:7', '2:9', '2:12', '2:13']","['E. Bruinsma', 'S. Pipes Jr', 'C. Turgut', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",2:4|2:7|2:9|2:12|2:13,Unknownx5,2,05:44:00,2,05:33:00,34,29,34,29
2,ONVO BÜYÜKÇEKMECE BASKETBOL,258.1,267.0,"[4, 7, 9, 11, 13]",5,4|7|9|11|13,"['2:4', '2:7', '2:9', '2:11', '2:13']","['E. Bruinsma', 'S. Pipes Jr', 'C. Turgut', 'M. Senli', 'K. Van Der Vuurst De Vries']",2:4|2:7|2:9|2:11|2:13,Unknownx5,2,05:33:00,2,05:11:00,34,29,36,29
2,ONVO BÜYÜKÇEKMECE BASKETBOL,267.1,287.0,"[4, 5, 6, 11, 13]",5,4|5|6|11|13,"['2:4', '2:5', '2:6', '2:11', '2:13']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'M. Senli', 'K. Van Der Vuurst De Vries']",2:4|2:5|2:6|2:11|2:13,Unknownx5,2,05:11:00,2,04:16:00,36,29,36,32
2,ONVO BÜYÜKÇEKMECE BASKETBOL,287.1,328.0,"[4, 5, 6, 7, 11]",5,4|5|6|7|11,"['2:4', '2:5', '2:6', '2:7', '2:11']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Senli']",2:4|2:5|2:6|2:7|2:11,Unknownx5,2,04:16:00,2,01:08:00,36,32,44,40
2,ONVO BÜYÜKÇEKMECE BASKETBOL,328.1,363.0,"[4, 6, 7, 8, 11]",5,4|6|7|8|11,"['2:4', '2:6', '2:7', '2:8', '2:11']","['E. Bruinsma', 'J. Johnson', 'S. Pipes Jr', 'Y. Özkan', 'M. Senli']",2:4|2:6|2:7|2:8|2:11,Unknownx5,2,01:08:00,2,00:07:30,44,40,49,42
2,ONVO BÜYÜKÇEKMECE BASKETBOL,363.1,402.0,"[4, 5, 6, 7, 11]",5,4|5|6|7|11,"['2:4', '2:5', '2:6', '2:7', '2:11']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Senli']",2:4|2:5|2:6|2:7|2:11,Unknownx5,2,00:07:30,3,07:49:00,49,42,52,51
2,ONVO BÜYÜKÇEKMECE BASKETBOL,402.1,430.0,"[4, 5, 6, 11, 13]",5,4|5|6|11|13,"['2:4', '2:5', '2:6', '2:11', '2:13']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'M. Senli', 'K. Van Der Vuurst De Vries']",2:4|2:5|2:6|2:11|2:13,Unknownx5,3,07:49:00,3,05:36:00,52,51,56,61
2,ONVO BÜYÜKÇEKMECE BASKETBOL,430.1,462.0,"[5, 6, 10, 12, 13]",5,5|6|10|12|13,"['2:5', '2:6', '2:10', '2:12', '2:13']","['J. Lecque', 'J. Johnson', 'M. Türen', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",2:5|2:6|2:10|2:12|2:13,Unknownx5,3,05:36:00,3,04:11:00,56,61,56,63
2,ONVO BÜYÜKÇEKMECE BASKETBOL,462.1,486.0,"[6, 7, 10, 12, 13]",5,6|7|10|12|13,"['2:6', '2:7', '2:10', '2:12', '2:13']","['J. Johnson', 'S. Pipes Jr', 'M. Türen', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",2:6|2:7|2:10|2:12|2:13,Unknownx5,3,04:11:00,3,02:28:00,56,63,58,68
2,ONVO BÜYÜKÇEKMECE BASKETBOL,486.1,524.0,"[4, 7, 10, 12, 13]",5,4|7|10|12|13,"['2:4', '2:7', '2:10', '2:12', '2:13']","['E. Bruinsma', 'S. Pipes Jr', 'M. Türen', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",2:4|2:7|2:10|2:12|2:13,Unknownx5,3,02:28:00,3,00:22:30,58,68,60,71
2,ONVO BÜYÜKÇEKMECE BASKETBOL,524.1,533.0,"[6, 7, 10, 12, 13]",5,6|7|10|12|13,"['2:6', '2:7', '2:10', '2:12', '2:13']","['J. Johnson', 'S. Pipes Jr', 'M. Türen', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",2:6|2:7|2:10|2:12|2:13,Unknownx5,3,00:22:30,3,00:15:40,60,71,60,71
2,ONVO BÜYÜKÇEKMECE BASKETBOL,533.1,552.0,"[4, 7, 9, 12, 13]",5,4|7|9|12|13,"['2:4', '2:7', '2:9', '2:12', '2:13']","['E. Bruinsma', 'S. Pipes Jr', 'C. Turgut', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",2:4|2:7|2:9|2:12|2:13,Unknownx5,3,00:15:40,4,09:46:00,60,71,60,74
2,ONVO BÜYÜKÇEKMECE BASKETBOL,552.1,580.0,"[4, 5, 9, 12, 13]",5,4|5|9|12|13,"['2:4', '2:5', '2:9', '2:12', '2:13']","['E. Bruinsma', 'J. Lecque', 'C. Turgut', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",2:4|2:5|2:9|2:12|2:13,Unknownx5,4,09:46:00,4,08:08:00,60,74,61,81
2,ONVO BÜYÜKÇEKMECE BASKETBOL,580.1,608.0,"[4, 5, 9, 11, 13]",5,4|5|9|11|13,"['2:4', '2:5', '2:9', '2:11', '2:13']","['E. Bruinsma', 'J. Lecque', 'C. Turgut', 'M. Senli', 'K. Van Der Vuurst De Vries']",2:4|2:5|2:9|2:11|2:13,Unknownx5,4,08:08:00,4,06:11:00,61,81,64,88
2,ONVO BÜYÜKÇEKMECE BASKETBOL,608.1,616.0,"[4, 7, 9, 11, 13]",5,4|7|9|11|13,"['2:4', '2:7', '2:9', '2:11', '2:13']","['E. Bruinsma', 'S. Pipes Jr', 'C. Turgut', 'M. Senli', 'K. Van Der Vuurst De Vries']",2:4|2:7|2:9|2:11|2:13,Unknownx5,4,06:11:00,4,05:48:00,64,88,64,88
2,ONVO BÜYÜKÇEKMECE BASKETBOL,616.1,632.0,"[4, 6, 7, 11, 13]",5,4|6|7|11|13,"['2:4', '2:6', '2:7', '2:11', '2:13']","['E. Bruinsma', 'J. Johnson', 'S. Pipes Jr', 'M. Senli', 'K. Van Der Vuurst De Vries']",2:4|2:6|2:7|2:11|2:13,Unknownx5,4,05:48:00,4,05:26:00,64,88,64,88
2,ONVO BÜYÜKÇEKMECE BASKETBOL,632.1,661.0,"[6, 7, 10, 11, 13]",5,6|7|10|11|13,"['2:6', '2:7', '2:10', '2:11', '2:13']","['J. Johnson', 'S. Pipes Jr', 'M. Türen', 'M. Senli', 'K. Van Der Vuurst De Vries']",2:6|2:7|2:10|2:11|2:13,Unknownx5,4,05:26:00,4,03:26:00,64,88,69,94
2,ONVO BÜYÜKÇEKMECE BASKETBOL,661.1,687.0,"[6, 8, 10, 11, 13]",5,6|8|10|11|13,"['2:6', '2:8', '2:10', '2:11', '2:13']","['J. Johnson', 'Y. Özkan', 'M. Türen', 'M. Senli', 'K. Van Der Vuurst De Vries']",2:6|2:8|2:10|2:11|2:13,Unknownx5,4,03:26:00,4,01:40:00,69,94,76,96
2,ONVO BÜYÜKÇEKMECE BASKETBOL,687.1,722.0,"[6, 7, 8, 10, 11]",5,6|7|8|10|11,"['2:6', '2:7', '2:8', '2:10', '2:11']","['J. Johnson', 'S. Pipes Jr', 'Y. Özkan', 'M. Türen', 'M. Senli']",2:6|2:7|2:8|2:10|2:11,Unknownx5,4,01:40:00,4,00:00:00,76,96,76,100
