possession_id,period,start_action,end_action,owner_tno,end_reason,pts_owner,pts_against,owner_team_name,net_pts
0,1,1,6,,,0,0,,0
1,1,9,9,2.0,score,2,0,BESIKTAS GAIN,2
2,1,10,13,1.0,def_reb,0,0,MERSIN SPOR,0
3,1,14,14,2.0,score,2,0,BESIKTAS GAIN,2
4,1,21,29,1.0,score,2,0,MERSIN SPOR,2
5,1,30,31,2.0,score,3,0,BESIKTAS GAIN,3
6,1,40,41,1.0,def_reb,0,0,MERSIN SPOR,0
7,1,42,42,2.0,def_reb,0,0,BESIKTAS GAIN,0
8,1,43,43,1.0,score,2,2,MERSIN SPOR,0
9,1,44,45,2.0,score,3,3,BESIKTAS GAIN,0
10,1,46,46,1.0,offensive_foul,0,0,MERSIN SPOR,0
11,1,47,47,2.0,turnover,0,0,BESIKTAS GAIN,0
12,1,48,49,1.0,def_reb,0,0,MERSIN SPOR,0
13,1,50,50,2.0,def_reb,0,0,BESIKTAS GAIN,0
14,1,51,51,1.0,turnover,0,0,MERSIN SPOR,0
15,1,52,53,2.0,score,2,2,BESIKTAS GAIN,0
16,1,54,55,1.0,score,2,2,MERSIN SPOR,0
17,1,56,68,2.0,def_reb,0,0,BESIKTAS GAIN,0
18,1,69,69,1.0,def_reb,0,0,MERSIN SPOR,0
19,1,70,70,2.0,def_reb,0,0,BESIKTAS GAIN,0
20,1,71,71,1.0,def_reb,0,0,MERSIN SPOR,0
21,1,72,72,2.0,score,2,2,BESIKTAS GAIN,0
22,1,73,164,1.0,score,2,2,MERSIN SPOR,0
23,1,165,167,2.0,made_ft,1,1,BESIKTAS GAIN,0
24,1,168,168,1.0,made_ft,1,0,MERSIN SPOR,1
25,1,169,169,2.0,def_reb,0,0,BESIKTAS GAIN,0
26,1,170,170,1.0,def_reb,0,0,MERSIN SPOR,0
27,1,171,175,2.0,score,2,0,BESIKTAS GAIN,2
28,1,176,176,1.0,turnover,0,0,MERSIN SPOR,0
29,1,178,190,2.0,score,2,0,BESIKTAS GAIN,2
30,1,191,196,1.0,score,2,2,MERSIN SPOR,0
31,1,197,205,2.0,score,2,2,BESIKTAS GAIN,0
32,1,206,212,1.0,turnover,0,0,MERSIN SPOR,0
33,1,214,218,2.0,score,2,0,BESIKTAS GAIN,2
34,1,219,224,1.0,def_reb,0,0,MERSIN SPOR,0
35,1,225,225,2.0,def_reb,0,0,BESIKTAS GAIN,0
36,1,226,226,1.0,made_ft_last,1,0,MERSIN SPOR,1
37,1,227,227,2.0,turnover,0,0,BESIKTAS GAIN,0
38,1,228,232,1.0,made_ft,1,0,MERSIN SPOR,1
39,1,233,233,2.0,def_reb,0,0,BESIKTAS GAIN,0
40,1,236,236,1.0,def_reb,0,0,MERSIN SPOR,0
41,1,237,239,2.0,made_ft,1,0,BESIKTAS GAIN,1
42,1,240,240,1.0,made_ft_last,1,1,MERSIN SPOR,0
43,1,241,241,2.0,score,2,2,BESIKTAS GAIN,0
44,1,242,242,1.0,score,2,2,MERSIN SPOR,0
45,1,244,253,2.0,made_ft,1,1,BESIKTAS GAIN,0
46,1,254,254,1.0,def_reb,0,0,MERSIN SPOR,0
47,1,256,256,2.0,def_reb,0,0,BESIKTAS GAIN,0
48,1,257,257,1.0,def_reb,0,0,MERSIN SPOR,0
49,1,258,258,2.0,def_reb,0,0,BESIKTAS GAIN,0
50,1,259,259,1.0,score,2,0,MERSIN SPOR,2
51,1,260,263,2.0,score,2,0,BESIKTAS GAIN,2
52,1,264,266,1.0,def_reb,0,0,MERSIN SPOR,0
53,1,267,267,2.0,def_reb,0,0,BESIKTAS GAIN,0
54,1,269,273,1.0,made_ft,1,1,MERSIN SPOR,0
55,1,274,274,2.0,made_ft_last,1,0,BESIKTAS GAIN,1
56,1,275,291,1.0,made_ft,1,0,MERSIN SPOR,1
57,1,292,292,2.0,made_ft_last,1,1,BESIKTAS GAIN,0
58,1,297,297,1.0,def_reb,0,0,MERSIN SPOR,0
59,1,298,298,2.0,def_reb,0,0,BESIKTAS GAIN,0
60,1,301,311,1.0,score,2,0,MERSIN SPOR,2
61,2,312,314,2.0,def_reb,0,0,BESIKTAS GAIN,0
62,2,316,316,1.0,def_reb,0,0,MERSIN SPOR,0
63,2,317,317,2.0,def_reb,0,0,BESIKTAS GAIN,0
64,2,318,318,1.0,def_reb,0,0,MERSIN SPOR,0
65,2,320,320,2.0,turnover,0,0,BESIKTAS GAIN,0
66,2,322,322,1.0,score,3,3,MERSIN SPOR,0
67,2,323,324,2.0,def_reb,0,0,BESIKTAS GAIN,0
68,2,325,325,1.0,def_reb,0,0,MERSIN SPOR,0
69,2,326,326,2.0,def_reb,0,0,BESIKTAS GAIN,0
70,2,327,327,1.0,def_reb,0,0,MERSIN SPOR,0
71,2,329,329,2.0,turnover,0,0,BESIKTAS GAIN,0
72,2,330,338,1.0,score,2,2,MERSIN SPOR,0
73,2,339,339,2.0,def_reb,0,0,BESIKTAS GAIN,0
74,2,340,340,1.0,def_reb,0,0,MERSIN SPOR,0
75,2,341,352,2.0,score,3,0,BESIKTAS GAIN,3
76,2,353,354,1.0,score,2,0,MERSIN SPOR,2
77,2,356,362,2.0,made_ft,1,0,BESIKTAS GAIN,1
78,2,363,363,1.0,made_ft_last,1,1,MERSIN SPOR,0
79,2,365,382,2.0,def_reb,0,0,BESIKTAS GAIN,0
80,2,383,383,1.0,def_reb,0,0,MERSIN SPOR,0
81,2,384,384,2.0,made_ft_last,1,1,BESIKTAS GAIN,0
82,2,385,387,1.0,score,2,2,MERSIN SPOR,0
83,2,388,390,2.0,def_reb,0,0,BESIKTAS GAIN,0
84,2,392,397,1.0,score,2,2,MERSIN SPOR,0
85,2,399,410,2.0,def_reb,0,0,BESIKTAS GAIN,0
86,2,411,411,1.0,def_reb,0,0,MERSIN SPOR,0
87,2,412,412,2.0,score,2,0,BESIKTAS GAIN,2
88,2,413,414,1.0,def_reb,0,0,MERSIN SPOR,0
89,2,415,415,2.0,def_reb,0,0,BESIKTAS GAIN,0
90,2,417,423,1.0,score,2,2,MERSIN SPOR,0
91,2,424,424,2.0,turnover,0,0,BESIKTAS GAIN,0
92,2,425,426,1.0,score,3,3,MERSIN SPOR,0
93,2,427,435,2.0,made_ft,1,1,BESIKTAS GAIN,0
94,2,436,436,1.0,made_ft_last,1,0,MERSIN SPOR,1
95,2,438,438,2.0,score,2,0,BESIKTAS GAIN,2
96,2,439,440,1.0,score,2,0,MERSIN SPOR,2
97,2,442,444,2.0,made_ft,1,0,BESIKTAS GAIN,1
98,2,445,445,1.0,made_ft_last,1,1,MERSIN SPOR,0
99,2,448,448,2.0,turnover,0,0,BESIKTAS GAIN,0
100,2,449,452,1.0,made_ft,1,1,MERSIN SPOR,0
101,2,453,453,2.0,made_ft_last,1,0,BESIKTAS GAIN,1
102,2,458,458,1.0,def_reb,0,0,MERSIN SPOR,0
103,2,459,459,2.0,def_reb,0,0,BESIKTAS GAIN,0
104,2,461,461,1.0,score,2,0,MERSIN SPOR,2
105,2,462,465,2.0,def_reb,0,0,BESIKTAS GAIN,0
106,2,466,466,1.0,def_reb,0,0,MERSIN SPOR,0
107,2,467,467,2.0,score,2,2,BESIKTAS GAIN,0
108,2,468,472,1.0,made_ft,1,1,MERSIN SPOR,0
109,2,473,473,2.0,made_ft_last,1,0,BESIKTAS GAIN,1
110,2,475,477,1.0,def_reb,0,0,MERSIN SPOR,0
111,2,478,478,2.0,def_reb,0,0,BESIKTAS GAIN,0
112,2,479,479,1.0,def_reb,0,0,MERSIN SPOR,0
113,2,481,481,2.0,turnover,0,0,BESIKTAS GAIN,0
114,2,482,494,1.0,turnover,0,0,MERSIN SPOR,0
115,2,495,509,2.0,def_reb,0,0,BESIKTAS GAIN,0
116,3,510,510,1.0,def_reb,0,0,MERSIN SPOR,0
117,3,512,514,2.0,made_ft,1,1,BESIKTAS GAIN,0
118,3,515,516,1.0,def_reb,0,0,MERSIN SPOR,0
119,3,518,518,2.0,def_reb,0,0,BESIKTAS GAIN,0
120,3,519,519,1.0,turnover,0,0,MERSIN SPOR,0
121,3,520,521,2.0,score,2,2,BESIKTAS GAIN,0
122,3,523,530,1.0,made_ft,1,1,MERSIN SPOR,0
123,3,531,531,2.0,made_ft_last,1,0,BESIKTAS GAIN,1
124,3,537,537,1.0,def_reb,0,0,MERSIN SPOR,0
125,3,538,538,2.0,def_reb,0,0,BESIKTAS GAIN,0
126,3,539,539,1.0,def_reb,0,0,MERSIN SPOR,0
127,3,540,540,2.0,def_reb,0,0,BESIKTAS GAIN,0
128,3,541,549,1.0,score,2,0,MERSIN SPOR,2
129,3,551,560,2.0,def_reb,0,0,BESIKTAS GAIN,0
130,3,561,561,1.0,def_reb,0,0,MERSIN SPOR,0
131,3,563,563,2.0,score,2,2,BESIKTAS GAIN,0
132,3,564,567,1.0,def_reb,0,0,MERSIN SPOR,0
133,3,569,569,2.0,def_reb,0,0,BESIKTAS GAIN,0
134,3,570,570,1.0,score,2,2,MERSIN SPOR,0
135,3,571,574,2.0,score,2,2,BESIKTAS GAIN,0
136,3,576,582,1.0,made_ft,1,1,MERSIN SPOR,0
137,3,583,583,2.0,made_ft_last,1,0,BESIKTAS GAIN,1
138,3,587,587,1.0,score,2,0,MERSIN SPOR,2
139,3,588,590,2.0,turnover,0,0,BESIKTAS GAIN,0
140,3,592,592,1.0,score,3,0,MERSIN SPOR,3
141,3,594,599,2.0,turnover,0,0,BESIKTAS GAIN,0
142,3,600,601,1.0,turnover,0,0,MERSIN SPOR,0
143,3,602,603,2.0,turnover,0,0,BESIKTAS GAIN,0
144,3,604,606,1.0,turnover,0,0,MERSIN SPOR,0
145,3,607,618,2.0,score,3,0,BESIKTAS GAIN,3
146,3,619,620,1.0,def_reb,0,0,MERSIN SPOR,0
147,3,621,621,2.0,def_reb,0,0,BESIKTAS GAIN,0
148,3,622,622,1.0,score,2,2,MERSIN SPOR,0
149,3,623,626,2.0,score,2,2,BESIKTAS GAIN,0
150,3,627,627,1.0,turnover,0,0,MERSIN SPOR,0
151,3,628,629,2.0,def_reb,0,0,BESIKTAS GAIN,0
152,3,630,630,1.0,def_reb,0,0,MERSIN SPOR,0
153,3,631,631,2.0,def_reb,0,0,BESIKTAS GAIN,0
154,3,632,632,1.0,def_reb,0,0,MERSIN SPOR,0
155,3,633,633,2.0,score,2,2,BESIKTAS GAIN,0
156,3,634,635,1.0,score,3,3,MERSIN SPOR,0
157,3,636,636,2.0,score,2,2,BESIKTAS GAIN,0
158,3,638,649,1.0,def_reb,0,0,MERSIN SPOR,0
159,3,650,650,2.0,def_reb,0,0,BESIKTAS GAIN,0
160,3,651,651,1.0,score,2,0,MERSIN SPOR,2
161,3,652,654,2.0,def_reb,0,0,BESIKTAS GAIN,0
162,3,655,655,1.0,def_reb,0,0,MERSIN SPOR,0
163,3,658,658,2.0,score,3,3,BESIKTAS GAIN,0
164,3,660,662,1.0,def_reb,0,0,MERSIN SPOR,0
165,3,663,663,2.0,def_reb,0,0,BESIKTAS GAIN,0
166,3,664,664,1.0,made_ft_last,1,1,MERSIN SPOR,0
167,3,665,669,2.0,score,2,2,BESIKTAS GAIN,0
168,3,670,672,1.0,offensive_foul,0,0,MERSIN SPOR,0
169,3,673,673,2.0,turnover,0,0,BESIKTAS GAIN,0
170,3,674,679,1.0,turnover,0,0,MERSIN SPOR,0
171,3,682,698,2.0,score,3,3,BESIKTAS GAIN,0
172,4,699,700,1.0,score,2,2,MERSIN SPOR,0
173,4,701,702,2.0,def_reb,0,0,BESIKTAS GAIN,0
