gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName,team_name,team_code,player_name_from_roster,player_shirt,player_pos_raw,player_pos_group,x,y,r,ev_code,ev_result,ev_text,assist_pno,assist_tno,assist_player,block_pno,block_tno,block_player,assist_pos_group,block_pos_group,points,possession_id,possession_owner_tno,possession_end_reason,pts_1,cum_1,pts_2,cum_2
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,game,1,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,game start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,period,2,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,period start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,jumpball,4,,[],startperiod,0,,,,,,,,,,,,,,,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:57,09:57:00,0,0,0,2,1,REGULAR,62,A. ZIZIC,1,jumpball,5,4,[],won,0,41,Ante Toni,Zizic,Ante Toni,Zizic,A,Z,A,Z,A. Zizic,BESIKTAS GAIN,BJK,A. Zizic,41,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:57,09:57:00,0,0,0,1,1,REGULAR,9,J. WHITE,1,jumpball,6,4,[],lost,0,14,Jackson Thomas,White,Jackson Thomas,White,J,W,J,W,J. White,MERSIN SPOR,MSK,J. White,14,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:39,09:39:00,0,2,-2,2,1,REGULAR,62,A. ZIZIC,1,2pt,9,,[],jumpshot,1,41,Ante Toni,Zizic,Ante Toni,Zizic,A,Z,A,Z,A. Zizic,BESIKTAS GAIN,BJK,A. Zizic,41,,,81.620002746582,71.300003051758,1.0,P2,made,BESIKTAS GAIN A. ZIZIC 2Pt made,75.0,2.0,B. UGURLU,,,,,,2,1,2.0,score,0,0,2,2
09:39,09:39:00,0,2,-2,2,1,REGULAR,75,B. UGURLU,1,assist,10,9,[],,0,6,Berk Ibrahim,Ugurlu,Berk Ibrahim,Ugurlu,B,U,B,U,B. Ugurlu,BESIKTAS GAIN,BJK,B. Ugurlu,6,,,,,,ASS,,BESIKTAS GAIN B. UGURLU assist,,,,,,,,,0,2,1.0,,0,0,0,2
09:39,09:39:00,0,2,-2,1,1,REGULAR,9,J. WHITE,0,2pt,11,,"['pointsinthepaint', 'blocked']",layup,1,14,Jackson Thomas,White,Jackson Thomas,White,J,W,J,W,J. White,MERSIN SPOR,MSK,J. White,14,,,10.020000457764,48.139999389648,0.0,P2,missed,MERSIN SPOR J. WHITE 2Pt missed,,,,68.0,2.0,V. BROWN,,,0,2,1.0,,0,0,0,2
09:39,09:39:00,0,2,-2,2,1,REGULAR,68,V. BROWN,1,block,12,11,[],,0,33,Vittorio,Brown,Vittorio,Brown,V,B,V,B,V. Brown,BESIKTAS GAIN,BJK,V. Brown,33,,,,,,BS,,BESIKTAS GAIN V. BROWN block,,,,,,,,,0,2,1.0,,0,0,0,2
09:39,09:39:00,0,2,-2,2,1,REGULAR,67,A. BROWN,1,rebound,13,11,[],defensive,0,21,Anthony Lejohn,Brown,Anthony Lejohn,Brown,A,B,A,B,A. Brown,BESIKTAS GAIN,BJK,A. Brown,21,,,,,,REB,,BESIKTAS GAIN rebound defensive,,,,,,,,,0,2,1.0,def_reb,0,0,0,2
09:39,09:39:00,0,4,-4,2,1,REGULAR,75,B. UGURLU,1,2pt,14,,[],jumpshot,1,6,Berk Ibrahim,Ugurlu,Berk Ibrahim,Ugurlu,B,U,B,U,B. Ugurlu,BESIKTAS GAIN,BJK,B. Ugurlu,6,,,76.629997253418,53.790000915527,1.0,P2,made,BESIKTAS GAIN B. UGURLU 2Pt made,68.0,2.0,V. BROWN,,,,,,2,3,2.0,score,0,0,2,4
09:39,09:39:00,0,4,-4,2,1,REGULAR,68,V. BROWN,1,assist,21,14,[],,0,33,Vittorio,Brown,Vittorio,Brown,V,B,V,B,V. Brown,BESIKTAS GAIN,BJK,V. Brown,33,,,,,,ASS,,BESIKTAS GAIN V. BROWN assist,,,,,,,,,0,4,1.0,,0,0,0,4
09:18,09:18:00,2,4,-2,1,1,REGULAR,7,B. BENTIL,1,2pt,29,,[],jumpshot,1,50,Benjamin,Bentil,Benjamin,Bentil,B,B,B,B,B. Bentil,MERSIN SPOR,MSK,B. Bentil,50,,,19.690000534058,70.169998168945,1.0,P2,made,MERSIN SPOR B. BENTIL 2Pt made,6.0,1.0,F. CRUZ SALDIVAR,,,,,,2,4,1.0,score,2,2,0,4
09:18,09:18:00,2,4,-2,1,1,REGULAR,6,F. CRUZ SALDIVAR,1,assist,30,29,[],,0,9,Francisco Javier,Cruz Saldivar,Francisco Javier,Cruz Saldivar,F,C,F,C,F. Cruz Saldivar,MERSIN SPOR,MSK,F. Cruz Saldivar,9,,,,,,ASS,,MERSIN SPOR F. CRUZ SALDIVAR assist,,,,,,,,,0,5,2.0,,0,2,0,4
09:10,09:10:00,2,7,-5,2,1,REGULAR,68,V. BROWN,1,3pt,31,,['fastbreak'],jumpshot,1,33,Vittorio,Brown,Vittorio,Brown,V,B,V,B,V. Brown,BESIKTAS GAIN,BJK,V. Brown,33,,,70.080001831055,79.48999786377,1.0,P3,made,BESIKTAS GAIN V. BROWN 3Pt made,75.0,2.0,B. UGURLU,,,,,,3,5,2.0,score,0,2,3,7
09:10,09:10:00,2,7,-5,2,1,REGULAR,75,B. UGURLU,1,assist,40,31,[],,0,6,Berk Ibrahim,Ugurlu,Berk Ibrahim,Ugurlu,B,U,B,U,B. Ugurlu,BESIKTAS GAIN,BJK,B. Ugurlu,6,,,,,,ASS,,BESIKTAS GAIN B. UGURLU assist,,,,,,,,,0,6,1.0,,0,2,0,7
