team_no,team_name,team_code,player_no,name,firstName,familyName,shirtNumber,starter,captain,active,position_raw,position_group,sMinutes,sFieldGoalsMade,sFieldGoalsAttempted,sFieldGoalsPercentage,sThreePointersMade,sThreePointersAttempted,sThreePointersPercentage,sTwoPointersMade,sTwoPointersAttempted,sTwoPointersPercentage,sFreeThrowsMade,sFreeThrowsAttempted,sFreeThrowsPercentage,sReboundsDefensive,sReboundsOffensive,sReboundsTotal,sAssists,sTurnovers,sSteals,sBlocks,sBlocksReceived,sFoulsPersonal,sFoulsOn,sPoints,sPointsSecondChance,sPointsFastBreak,sPlusMinusPoints,sPointsInThePaint,scoreboardName,pair_token
1,MERSIN SPOR,MSK,55,A. Olaseni,Abodunrin Gabriel,Olaseni,0,0,,0,,,20:54,1,5,20,0,0,0,1,5,20,0,0,0,3,1,4,1,2,0,0,1,3,1,2,0,0,-13,2,A. Olaseni,1:55
1,MERSIN SPOR,MSK,5,J. Cobbs,Justin,Cobbs,1,0,,1,,,25:01,4,9,44,1,4,25,3,5,60,5,6,83,1,1,2,3,2,1,0,0,2,3,14,0,5,-6,4,J. Cobbs,1:5
1,MERSIN SPOR,MSK,3,K. Özmizrak,Kartal,Özmizrak,3,0,,0,,,12:29,1,1,100,0,0,0,1,1,100,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,2,K. Özmizrak,1:3
1,MERSIN SPOR,MSK,10,R. March Jr,Ronald Eugene,March Jr,4,0,,0,,,23:17,4,5,80,1,2,50,3,3,100,0,0,0,5,0,5,0,1,2,0,0,2,0,9,0,4,5,6,R. March Jr,1:10
1,MERSIN SPOR,MSK,8,L. Apaydin,Leon Harun,Apaydin,5,0,,0,,,3:11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-2,0,L. Apaydin,1:8
1,MERSIN SPOR,MSK,56,A. Cowan,Anthony Dewayne,Cowan,7,1,,1,,,24:13,6,9,66,2,3,66,4,6,66,7,8,87,2,0,2,4,3,0,0,2,3,5,21,2,0,-17,8,A. Cowan,1:56
1,MERSIN SPOR,MSK,1,H. Sayili,Hakan,Sayili,8,0,,0,,,15:01,4,6,66,0,0,0,4,6,66,1,3,33,1,2,3,1,0,0,1,0,1,2,9,4,0,-5,8,H. Sayili,1:1
1,MERSIN SPOR,MSK,6,F. Cruz Saldivar,Francisco Javier,Cruz Saldivar,9,1,1.0,1,,,27:38,5,9,55,2,5,40,3,4,75,1,2,50,3,2,5,8,4,3,0,0,3,2,13,1,3,-12,4,F. Cruz Saldivar,1:6
1,MERSIN SPOR,MSK,4,E. Tirpanci,Efe Ergi,Tirpanci,10,1,,1,,,9:42,2,3,66,0,0,0,2,3,66,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,4,-4,4,E. Tirpanci,1:4
1,MERSIN SPOR,MSK,2,M. Kiliçli,Mükremin Deniz,Kiliçli,13,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M. Kiliçli,1:2
1,MERSIN SPOR,MSK,9,J. White,Jackson Thomas,White,14,1,,1,,,18:46,0,2,0,0,0,0,0,2,0,2,4,50,2,1,3,0,0,1,1,1,2,3,2,1,0,-6,0,J. White,1:9
1,MERSIN SPOR,MSK,7,B. Bentil,Benjamin,Bentil,50,1,,0,,,19:47,5,12,41,0,1,0,5,11,45,0,2,0,1,1,2,1,1,1,1,0,2,2,10,2,0,-5,8,B. Bentil,1:7
2,BESIKTAS GAIN,BJK,70,J. Mathews,Jonah Kenneth,Mathews,0,1,,0,,,27:28,9,15,60,5,9,55,4,6,66,2,2,100,0,0,0,2,2,1,0,0,2,3,25,3,0,9,2,J. Mathews,2:70
2,BESIKTAS GAIN,BJK,71,D. Dotson,Devon Durrell,Dotson,1,0,,1,,,15:42,3,4,75,1,1,100,2,3,66,4,4,100,1,0,1,3,5,0,0,0,4,2,11,0,2,3,2,D. Dotson,2:71
2,BESIKTAS GAIN,BJK,72,I. Kamagate,Ismael Sindou,Kamagate,4,0,,0,,,23:33,5,8,62,0,0,0,5,8,62,4,5,80,10,1,11,0,0,2,2,1,1,3,14,2,0,11,10,I. Kamagate,2:72
2,BESIKTAS GAIN,BJK,75,B. Ugurlu,Berk Ibrahim,Ugurlu,6,1,,0,,,24:16,4,6,66,1,2,50,3,4,75,0,0,0,2,0,2,9,0,0,0,1,1,0,9,0,3,10,4,B. Ugurlu,2:75
2,BESIKTAS GAIN,BJK,74,Y. Arslan,Yigit,Arslan,7,0,1.0,1,,,16:14,1,2,50,0,1,0,1,1,100,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,2,0,Y. Arslan,2:74
2,BESIKTAS GAIN,BJK,66,B. Lemar,Brynton Jevon,Lemar,11,0,,1,,,12:33,1,4,25,0,1,0,1,3,33,2,2,100,0,2,2,1,1,1,0,1,2,2,4,2,2,4,2,B. Lemar,2:66
2,BESIKTAS GAIN,BJK,76,C. Kus,Canberk,Kus,12,0,,1,,,20:35,1,3,33,1,2,50,0,1,0,5,5,100,1,2,3,3,1,1,0,0,2,2,8,2,2,3,0,C. Kus,2:76
2,BESIKTAS GAIN,BJK,77,A. Özbek,Ahmet Ata,Özbek,13,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A. Özbek,2:77
2,BESIKTAS GAIN,BJK,1,E. Adigüzel,Emir,Adigüzel,19,0,,0,,,0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E. Adigüzel,2:1
2,BESIKTAS GAIN,BJK,67,A. Brown,Anthony Lejohn,Brown,21,1,,0,,,23:49,3,6,50,1,3,33,2,3,66,2,2,100,1,0,1,3,2,0,1,0,2,2,9,2,0,11,4,A. Brown,2:67
2,BESIKTAS GAIN,BJK,68,V. Brown,Vittorio,Brown,33,1,,1,,,20:44,2,6,33,2,4,50,0,2,0,2,2,100,4,1,5,3,2,1,1,0,3,3,8,2,3,6,0,V. Brown,2:68
2,BESIKTAS GAIN,BJK,62,A. Zizic,Ante Toni,Zizic,41,1,,0,,,15:07,4,7,57,0,0,0,4,7,57,1,2,50,6,2,8,0,0,0,0,0,3,3,9,2,0,6,6,A. Zizic,2:62
