team_no,team_name,start_action,end_action,players_on_court,lineup_size,lineup_uid,players_on_court_tokens,players_on_court_names,lineup_uid_pair,lineup_pos_mix,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against
1,MERSIN SPOR,764.1,813.0,"[3, 5, 6, 7, 10]",5,3|5|6|7|10,"['1:3', '1:5', '1:6', '1:7', '1:10']","['K. Özmizrak', 'J. Cobbs', 'F. Cruz Saldivar', 'B. Bentil', 'R. March Jr']",1:3|1:5|1:6|1:7|1:10,Unknownx5,4,05:23:00,4,02:32:00,71,85,79,93
1,MERSIN SPOR,813.1,823.0,"[4, 5, 6, 7, 56]",5,4|5|6|7|56,"['1:4', '1:5', '1:6', '1:7', '1:56']","['E. Tirpanci', 'J. Cobbs', 'F. Cruz Saldivar', 'B. Bentil', 'A. Cowan']",1:4|1:5|1:6|1:7|1:56,Unknownx5,4,02:32:00,4,02:06:00,79,93,79,93
1,MERSIN SPOR,823.1,873.0,"[4, 5, 6, 9, 56]",5,4|5|6|9|56,"['1:4', '1:5', '1:6', '1:9', '1:56']","['E. Tirpanci', 'J. Cobbs', 'F. Cruz Saldivar', 'J. White', 'A. Cowan']",1:4|1:5|1:6|1:9|1:56,Unknownx5,4,02:06:00,4,00:00:00,79,93,86,99
2,BESIKTAS GAIN,1.0,162.0,"[62, 67, 68, 70, 75]",5,62|67|68|70|75,"['2:62', '2:67', '2:68', '2:70', '2:75']","['A. Zizic', 'A. Brown', 'V. Brown', 'J. Mathews', 'B. Ugurlu']",2:62|2:67|2:68|2:70|2:75,Unknownx5,1,10:00:00,1,06:51:00,0,0,11,9
2,BESIKTAS GAIN,162.1,185.0,"[67, 68, 70, 72, 75]",5,67|68|70|72|75,"['2:67', '2:68', '2:70', '2:72', '2:75']","['A. Brown', 'V. Brown', 'J. Mathews', 'I. Kamagate', 'B. Ugurlu']",2:67|2:68|2:70|2:72|2:75,Unknownx5,1,06:51:00,1,04:04:00,11,9,15,11
2,BESIKTAS GAIN,185.1,208.0,"[66, 67, 72, 75, 76]",5,66|67|72|75|76,"['2:66', '2:67', '2:72', '2:75', '2:76']","['B. Lemar', 'A. Brown', 'I. Kamagate', 'B. Ugurlu', 'C. Kus']",2:66|2:67|2:72|2:75|2:76,Unknownx5,1,04:04:00,1,03:18:00,15,11,19,13
2,BESIKTAS GAIN,208.1,247.0,"[66, 71, 72, 74, 76]",5,66|71|72|74|76,"['2:66', '2:71', '2:72', '2:74', '2:76']","['B. Lemar', 'D. Dotson', 'I. Kamagate', 'Y. Arslan', 'C. Kus']",2:66|2:71|2:72|2:74|2:76,Unknownx5,1,03:18:00,1,01:20:00,19,13,25,17
2,BESIKTAS GAIN,247.1,279.0,"[62, 66, 71, 74, 76]",5,62|66|71|74|76,"['2:62', '2:66', '2:71', '2:74', '2:76']","['A. Zizic', 'B. Lemar', 'D. Dotson', 'Y. Arslan', 'C. Kus']",2:62|2:66|2:71|2:74|2:76,Unknownx5,1,01:20:00,1,00:08:30,25,17,29,20
2,BESIKTAS GAIN,279.1,304.0,"[66, 68, 71, 74, 76]",5,66|68|71|74|76,"['2:66', '2:68', '2:71', '2:74', '2:76']","['B. Lemar', 'V. Brown', 'D. Dotson', 'Y. Arslan', 'C. Kus']",2:66|2:68|2:71|2:74|2:76,Unknownx5,1,00:08:30,2,10:00:00,29,20,29,22
2,BESIKTAS GAIN,304.1,345.0,"[68, 70, 71, 72, 74]",5,68|70|71|72|74,"['2:68', '2:70', '2:71', '2:72', '2:74']","['V. Brown', 'J. Mathews', 'D. Dotson', 'I. Kamagate', 'Y. Arslan']",2:68|2:70|2:71|2:72|2:74,Unknownx5,2,10:00:00,2,07:42:00,29,22,34,24
2,BESIKTAS GAIN,345.1,374.0,"[62, 68, 70, 71, 74]",5,62|68|70|71|74,"['2:62', '2:68', '2:70', '2:71', '2:74']","['A. Zizic', 'V. Brown', 'J. Mathews', 'D. Dotson', 'Y. Arslan']",2:62|2:68|2:70|2:71|2:74,Unknownx5,2,07:42:00,2,06:28:00,34,24,39,26
2,BESIKTAS GAIN,374.1,394.0,"[62, 67, 68, 70, 75]",5,62|67|68|70|75,"['2:62', '2:67', '2:68', '2:70', '2:75']","['A. Zizic', 'A. Brown', 'V. Brown', 'J. Mathews', 'B. Ugurlu']",2:62|2:67|2:68|2:70|2:75,Unknownx5,2,06:28:00,2,05:49:00,39,26,41,27
2,BESIKTAS GAIN,394.1,431.0,"[62, 66, 67, 68, 75]",5,62|66|67|68|75,"['2:62', '2:66', '2:67', '2:68', '2:75']","['A. Zizic', 'B. Lemar', 'A. Brown', 'V. Brown', 'B. Ugurlu']",2:62|2:66|2:67|2:68|2:75,Unknownx5,2,05:49:00,2,03:15:00,41,27,50,27
2,BESIKTAS GAIN,431.1,490.0,"[66, 67, 72, 75, 76]",5,66|67|72|75|76,"['2:66', '2:67', '2:72', '2:75', '2:76']","['B. Lemar', 'A. Brown', 'I. Kamagate', 'B. Ugurlu', 'C. Kus']",2:66|2:67|2:72|2:75|2:76,Unknownx5,2,03:15:00,2,00:17:40,50,27,58,35
2,BESIKTAS GAIN,490.1,503.0,"[66, 67, 68, 75, 76]",5,66|67|68|75|76,"['2:66', '2:67', '2:68', '2:75', '2:76']","['B. Lemar', 'A. Brown', 'V. Brown', 'B. Ugurlu', 'C. Kus']",2:66|2:67|2:68|2:75|2:76,Unknownx5,2,00:17:40,3,10:00:00,58,35,58,35
2,BESIKTAS GAIN,503.1,551.0,"[62, 67, 68, 70, 75]",5,62|67|68|70|75,"['2:62', '2:67', '2:68', '2:70', '2:75']","['A. Zizic', 'A. Brown', 'V. Brown', 'J. Mathews', 'B. Ugurlu']",2:62|2:67|2:68|2:70|2:75,Unknownx5,3,10:00:00,3,07:32:00,58,35,60,40
2,BESIKTAS GAIN,551.1,578.0,"[67, 70, 71, 72, 76]",5,67|70|71|72|76,"['2:67', '2:70', '2:71', '2:72', '2:76']","['A. Brown', 'J. Mathews', 'D. Dotson', 'I. Kamagate', 'C. Kus']",2:67|2:70|2:71|2:72|2:76,Unknownx5,3,07:32:00,3,06:20:00,60,40,62,44
2,BESIKTAS GAIN,578.1,612.0,"[66, 71, 72, 74, 76]",5,66|71|72|74|76,"['2:66', '2:71', '2:72', '2:74', '2:76']","['B. Lemar', 'D. Dotson', 'I. Kamagate', 'Y. Arslan', 'C. Kus']",2:66|2:71|2:72|2:74|2:76,Unknownx5,3,06:20:00,3,04:32:00,62,44,64,49
2,BESIKTAS GAIN,612.1,644.0,"[70, 72, 74, 75, 76]",5,70|72|74|75|76,"['2:70', '2:72', '2:74', '2:75', '2:76']","['J. Mathews', 'I. Kamagate', 'Y. Arslan', 'B. Ugurlu', 'C. Kus']",2:70|2:72|2:74|2:75|2:76,Unknownx5,3,04:32:00,3,01:58:00,64,49,72,55
2,BESIKTAS GAIN,644.1,682.0,"[62, 68, 70, 74, 75]",5,62|68|70|74|75,"['2:62', '2:68', '2:70', '2:74', '2:75']","['A. Zizic', 'V. Brown', 'J. Mathews', 'Y. Arslan', 'B. Ugurlu']",2:62|2:68|2:70|2:74|2:75,Unknownx5,3,01:58:00,3,00:02:50,72,55,73,62
2,BESIKTAS GAIN,682.1,692.0,"[67, 68, 70, 74, 76]",5,67|68|70|74|76,"['2:67', '2:68', '2:70', '2:74', '2:76']","['A. Brown', 'V. Brown', 'J. Mathews', 'Y. Arslan', 'C. Kus']",2:67|2:68|2:70|2:74|2:76,Unknownx5,3,00:02:50,4,10:00:00,73,62,73,62
2,BESIKTAS GAIN,692.1,716.0,"[62, 67, 68, 70, 75]",5,62|67|68|70|75,"['2:62', '2:67', '2:68', '2:70', '2:75']","['A. Zizic', 'A. Brown', 'V. Brown', 'J. Mathews', 'B. Ugurlu']",2:62|2:67|2:68|2:70|2:75,Unknownx5,4,10:00:00,4,08:04:00,73,62,75,65
2,BESIKTAS GAIN,716.1,725.0,"[67, 68, 70, 72, 75]",5,67|68|70|72|75,"['2:67', '2:68', '2:70', '2:72', '2:75']","['A. Brown', 'V. Brown', 'J. Mathews', 'I. Kamagate', 'B. Ugurlu']",2:67|2:68|2:70|2:72|2:75,Unknownx5,4,08:04:00,4,07:40:00,75,65,77,67
2,BESIKTAS GAIN,725.1,749.0,"[67, 70, 72, 75, 76]",5,67|70|72|75|76,"['2:67', '2:70', '2:72', '2:75', '2:76']","['A. Brown', 'J. Mathews', 'I. Kamagate', 'B. Ugurlu', 'C. Kus']",2:67|2:70|2:72|2:75|2:76,Unknownx5,4,07:40:00,4,05:52:00,77,67,83,71
2,BESIKTAS GAIN,749.1,798.0,"[67, 70, 71, 72, 76]",5,67|70|71|72|76,"['2:67', '2:70', '2:71', '2:72', '2:76']","['A. Brown', 'J. Mathews', 'D. Dotson', 'I. Kamagate', 'C. Kus']",2:67|2:70|2:71|2:72|2:76,Unknownx5,4,05:52:00,4,03:04:00,83,71,90,79
2,BESIKTAS GAIN,798.1,845.0,"[70, 71, 72, 74, 76]",5,70|71|72|74|76,"['2:70', '2:71', '2:72', '2:74', '2:76']","['J. Mathews', 'D. Dotson', 'I. Kamagate', 'Y. Arslan', 'C. Kus']",2:70|2:71|2:72|2:74|2:76,Unknownx5,4,03:04:00,4,00:51:50,90,79,96,81
2,BESIKTAS GAIN,845.1,873.0,"[66, 68, 71, 74, 76]",5,66|68|71|74|76,"['2:66', '2:68', '2:71', '2:74', '2:76']","['B. Lemar', 'V. Brown', 'D. Dotson', 'Y. Arslan', 'C. Kus']",2:66|2:68|2:71|2:74|2:76,Unknownx5,4,00:51:50,4,00:00:00,96,81,99,86
