team_no,team_name,start_action,end_action,players_on_court,lineup_uid,possessions,poss_for,poss_against,pts_for,pts_against,net,ORtg,DRtg,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against,lineup_pos_mix,lineup_size,lineup_uid_st,lineup_uid_pair,players_on_court_st,players_on_court_tokens,players_on_court_names,team_name_st
1,ALIAGA PETKIM SPOR,1.0,50.0,"[44, 64, 67, 68, 69]",44|64|67|68|69,10,10,12,13,5,8,130.0,41.666666666666664,1,10:00:00,1,05:28:00,0,0,13,5,Unknownx5,5,44|64|67|68|69,1:44|1:64|1:67|1:68|1:69,"[44, 64, 67, 68, 69]","['1:44', '1:64', '1:67', '1:68', '1:69']","['T. Sav', 'M. Sajus', 'D. Efianayi Jr', 'Y. Franke', 'S. Whittaker Jr']",ALIAGA PETKIM SPOR
1,ALIAGA PETKIM SPOR,50.1,80.0,"[42, 64, 65, 67, 68]",42|64|65|67|68,5,5,4,6,5,1,120.0,125.0,1,05:28:00,1,03:03:00,13,5,19,10,Unknownx5,5,42|64|65|67|68,1:42|1:64|1:65|1:67|1:68,"[42, 64, 65, 67, 68]","['1:42', '1:64', '1:65', '1:67', '1:68']","['Y. Sonsirma', 'M. Sajus', 'R. Blumbergs', 'D. Efianayi Jr', 'Y. Franke']",ALIAGA PETKIM SPOR
1,ALIAGA PETKIM SPOR,80.1,113.0,"[42, 65, 66, 68, 69]",42|65|66|68|69,5,5,6,0,3,-3,0.0,50.0,1,03:03:00,1,01:39:00,19,10,19,13,Unknownx5,5,42|65|66|68|69,1:42|1:65|1:66|1:68|1:69,"[42, 65, 66, 68, 69]","['1:42', '1:65', '1:66', '1:68', '1:69']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'Y. Franke', 'S. Whittaker Jr']",ALIAGA PETKIM SPOR
1,ALIAGA PETKIM SPOR,113.1,135.0,"[42, 65, 66, 69, 70]",42|65|66|69|70,4,4,4,5,2,3,125.0,50.0,1,01:39:00,1,00:06:10,19,13,24,15,Unknownx5,5,42|65|66|69|70,1:42|1:65|1:66|1:69|1:70,"[42, 65, 66, 69, 70]","['1:42', '1:65', '1:66', '1:69', '1:70']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'S. Whittaker Jr', 'U. Utomi']",ALIAGA PETKIM SPOR
1,ALIAGA PETKIM SPOR,135.1,144.0,"[42, 65, 67, 69, 70]",42|65|67|69|70,1,1,1,0,0,0,0.0,0.0,1,00:06:10,2,10:00:00,24,15,24,15,Unknownx5,5,42|65|67|69|70,1:42|1:65|1:67|1:69|1:70,"[42, 65, 67, 69, 70]","['1:42', '1:65', '1:67', '1:69', '1:70']","['Y. Sonsirma', 'R. Blumbergs', 'D. Efianayi Jr', 'S. Whittaker Jr', 'U. Utomi']",ALIAGA PETKIM SPOR
1,ALIAGA PETKIM SPOR,144.1,166.0,"[42, 65, 66, 69, 70]",42|65|66|69|70,3,3,3,5,2,3,166.66666666666666,66.66666666666667,2,10:00:00,2,08:22:00,24,15,29,17,Unknownx5,5,42|65|66|69|70,1:42|1:65|1:66|1:69|1:70,"[42, 65, 66, 69, 70]","['1:42', '1:65', '1:66', '1:69', '1:70']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'S. Whittaker Jr', 'U. Utomi']",ALIAGA PETKIM SPOR
1,ALIAGA PETKIM SPOR,166.1,177.0,"[42, 66, 67, 69, 70]",42|66|67|69|70,1,1,1,2,0,2,200.0,0.0,2,08:22:00,2,07:40:00,29,17,31,17,Unknownx5,5,42|66|67|69|70,1:42|1:66|1:67|1:69|1:70,"[42, 66, 67, 69, 70]","['1:42', '1:66', '1:67', '1:69', '1:70']","['Y. Sonsirma', 'J. Floyd', 'D. Efianayi Jr', 'S. Whittaker Jr', 'U. Utomi']",ALIAGA PETKIM SPOR
1,ALIAGA PETKIM SPOR,177.1,212.0,"[43, 66, 67, 69, 70]",43|66|67|69|70,7,7,6,9,4,5,128.57142857142858,66.66666666666667,2,07:40:00,2,05:44:00,31,17,40,21,Unknownx5,5,43|66|67|69|70,1:43|1:66|1:67|1:69|1:70,"[43, 66, 67, 69, 70]","['1:43', '1:66', '1:67', '1:69', '1:70']","['M. Kurtuldum', 'J. Floyd', 'D. Efianayi Jr', 'S. Whittaker Jr', 'U. Utomi']",ALIAGA PETKIM SPOR
1,ALIAGA PETKIM SPOR,212.1,221.0,"[43, 64, 67, 69, 70]",43|64|67|69|70,1,1,1,0,0,0,0.0,0.0,2,05:44:00,2,05:14:00,40,21,40,21,Unknownx5,5,43|64|67|69|70,1:43|1:64|1:67|1:69|1:70,"[43, 64, 67, 69, 70]","['1:43', '1:64', '1:67', '1:69', '1:70']","['M. Kurtuldum', 'M. Sajus', 'D. Efianayi Jr', 'S. Whittaker Jr', 'U. Utomi']",ALIAGA PETKIM SPOR
1,ALIAGA PETKIM SPOR,221.1,313.0,"[42, 64, 67, 68, 70]",42|64|67|68|70,16,16,17,17,10,7,106.25,58.8235294117647,2,05:14:00,2,00:04:30,40,21,57,31,Unknownx5,5,42|64|67|68|70,1:42|1:64|1:67|1:68|1:70,"[42, 64, 67, 68, 70]","['1:42', '1:64', '1:67', '1:68', '1:70']","['Y. Sonsirma', 'M. Sajus', 'D. Efianayi Jr', 'Y. Franke', 'U. Utomi']",ALIAGA PETKIM SPOR
1,ALIAGA PETKIM SPOR,313.1,329.0,"[42, 43, 67, 68, 70]",42|43|67|68|70,0,0,0,0,0,0,,,2,00:04:30,3,10:00:00,57,31,57,31,Unknownx5,5,42|43|67|68|70,1:42|1:43|1:67|1:68|1:70,"[42, 43, 67, 68, 70]","['1:42', '1:43', '1:67', '1:68', '1:70']","['Y. Sonsirma', 'M. Kurtuldum', 'D. Efianayi Jr', 'Y. Franke', 'U. Utomi']",ALIAGA PETKIM SPOR
1,ALIAGA PETKIM SPOR,329.1,423.0,"[44, 64, 67, 68, 69]",44|64|67|68|69,15,15,14,10,9,1,66.66666666666667,64.28571428571429,3,10:00:00,3,04:23:00,57,31,67,40,Unknownx5,5,44|64|67|68|69,1:44|1:64|1:67|1:68|1:69,"[44, 64, 67, 68, 69]","['1:44', '1:64', '1:67', '1:68', '1:69']","['T. Sav', 'M. Sajus', 'D. Efianayi Jr', 'Y. Franke', 'S. Whittaker Jr']",ALIAGA PETKIM SPOR
1,ALIAGA PETKIM SPOR,423.1,438.0,"[42, 64, 65, 67, 68]",42|64|65|67|68,3,3,3,2,0,2,66.66666666666667,0.0,3,04:23:00,3,03:11:00,67,40,69,40,Unknownx5,5,42|64|65|67|68,1:42|1:64|1:65|1:67|1:68,"[42, 64, 65, 67, 68]","['1:42', '1:64', '1:65', '1:67', '1:68']","['Y. Sonsirma', 'M. Sajus', 'R. Blumbergs', 'D. Efianayi Jr', 'Y. Franke']",ALIAGA PETKIM SPOR
1,ALIAGA PETKIM SPOR,438.1,459.0,"[42, 65, 66, 67, 68]",42|65|66|67|68,3,3,4,2,5,-3,66.66666666666667,125.0,3,03:11:00,3,01:56:00,69,40,71,45,Unknownx5,5,42|65|66|67|68,1:42|1:65|1:66|1:67|1:68,"[42, 65, 66, 67, 68]","['1:42', '1:65', '1:66', '1:67', '1:68']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'D. Efianayi Jr', 'Y. Franke']",ALIAGA PETKIM SPOR
1,ALIAGA PETKIM SPOR,459.1,471.0,"[42, 65, 66, 67, 70]",42|65|66|67|70,2,2,2,0,2,-2,0.0,100.0,3,01:56:00,3,01:24:00,71,45,71,47,Unknownx5,5,42|65|66|67|70,1:42|1:65|1:66|1:67|1:70,"[42, 65, 66, 67, 70]","['1:42', '1:65', '1:66', '1:67', '1:70']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'D. Efianayi Jr', 'U. Utomi']",ALIAGA PETKIM SPOR
1,ALIAGA PETKIM SPOR,471.1,498.0,"[42, 65, 66, 69, 70]",42|65|66|69|70,3,3,2,0,0,0,0.0,0.0,3,01:24:00,3,00:07:50,71,47,71,47,Unknownx5,5,42|65|66|69|70,1:42|1:65|1:66|1:69|1:70,"[42, 65, 66, 69, 70]","['1:42', '1:65', '1:66', '1:69', '1:70']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'S. Whittaker Jr', 'U. Utomi']",ALIAGA PETKIM SPOR
1,ALIAGA PETKIM SPOR,498.1,509.0,"[42, 65, 66, 68, 70]",42|65|66|68|70,0,0,1,0,0,0,,0.0,3,00:07:50,4,10:00:00,71,47,71,47,Unknownx5,5,42|65|66|68|70,1:42|1:65|1:66|1:68|1:70,"[42, 65, 66, 68, 70]","['1:42', '1:65', '1:66', '1:68', '1:70']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'Y. Franke', 'U. Utomi']",ALIAGA PETKIM SPOR
1,ALIAGA PETKIM SPOR,509.1,523.0,"[42, 65, 66, 69, 70]",42|65|66|69|70,1,1,1,0,0,0,0.0,0.0,4,10:00:00,4,09:34:00,71,47,71,47,Unknownx5,5,42|65|66|69|70,1:42|1:65|1:66|1:69|1:70,"[42, 65, 66, 69, 70]","['1:42', '1:65', '1:66', '1:69', '1:70']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'S. Whittaker Jr', 'U. Utomi']",ALIAGA PETKIM SPOR
1,ALIAGA PETKIM SPOR,523.1,558.0,"[42, 65, 66, 67, 69]",42|65|66|67|69,4,4,3,6,3,3,150.0,100.0,4,09:34:00,4,08:08:00,71,47,77,50,Unknownx5,5,42|65|66|67|69,1:42|1:65|1:66|1:67|1:69,"[42, 65, 66, 67, 69]","['1:42', '1:65', '1:66', '1:67', '1:69']","['Y. Sonsirma', 'R. Blumbergs', 'J. Floyd', 'D. Efianayi Jr', 'S. Whittaker Jr']",ALIAGA PETKIM SPOR
