gt,clock,s1,s2,lead,tno,period,periodType,pno,player,success,actionType,actionNumber,previousAction,qualifier,subType,scoring,shirtNumber,firstName,familyName,internationalFirstName,internationalFamilyName,firstNameInitial,familyNameInitial,internationalFirstNameInitial,internationalFamilyNameInitial,scoreboardName,team_name,team_code,player_name_from_roster,player_shirt,player_pos_raw,player_pos_group,x,y,r,ev_code,ev_result,ev_text,assist_pno,assist_tno,assist_player,block_pno,block_tno,block_player,assist_pos_group,block_pos_group,points,possession_id,possession_owner_tno,possession_end_reason,pts_1,cum_1,pts_2,cum_2
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,game,1,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,game start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,period,2,,[],start,0,,,,,,,,,,,,,,,,,,,,OTHER,,period start,,,,,,,,,0,0,,,0,0,0,0
10:00,10:00:00,0,0,0,0,1,REGULAR,0,,1,jumpball,4,,[],startperiod,0,,,,,,,,,,,,,,,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:58,09:58:00,0,0,0,2,1,REGULAR,77,S. GEYIK,1,jumpball,5,4,[],won,0,4,Samet,Geyik,Samet,Geyik,S,G,S,G,S. Geyik,KARSIYAKA,KSK,S. Geyik,4,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:58,09:58:00,0,0,0,1,1,REGULAR,64,M. SAJUS,1,jumpball,6,4,[],lost,0,19,Martynas,Sajus,Martynas,Sajus,M,S,M,S,M. Sajus,ALIAGA PETKIM SPOR,PTK,M. Sajus,19,,,,,,JUMP,,jump ball,,,,,,,,,0,0,,,0,0,0,0
09:43,09:43:00,0,0,0,2,1,REGULAR,86,J. ALSTON,0,2pt,7,,['pointsinthepaint'],jumpshot,1,32,Justin Alexander,Alston,Justin Alexander,Alston,J,A,J,A,J. Alston,KARSIYAKA,KSK,J. Alston,32,,,80.690002441406,50.400001525879,0.0,P2,missed,KARSIYAKA J. ALSTON 2Pt missed,,,,,,,,,0,1,2.0,def_reb,0,0,0,0
09:41,09:41:00,0,0,0,1,1,REGULAR,44,T. SAV,1,rebound,8,7,[],defensive,0,15,Troy Selim,Sav,Troy Selim,Sav,T,S,T,S,T. Sav,ALIAGA PETKIM SPOR,PTK,T. Sav,15,,,,,,REB,,ALIAGA PETKIM SPOR rebound defensive,,,,,,,,,0,2,1.0,def_reb,0,0,0,0
09:27,09:27:00,0,0,0,1,1,REGULAR,44,T. SAV,0,2pt,9,,['pointsinthepaint'],reverselayup,1,15,Troy Selim,Sav,Troy Selim,Sav,T,S,T,S,T. Sav,ALIAGA PETKIM SPOR,PTK,T. Sav,15,,,7.0500001907349,37.119998931885,0.0,P2,missed,ALIAGA PETKIM SPOR T. SAV 2Pt missed,,,,,,,,,0,3,2.0,def_reb,0,0,0,0
09:24,09:24:00,0,0,0,2,1,REGULAR,85,C. CHIOZZA,1,rebound,10,9,[],defensive,0,11,Christopher Xavier,Chiozza,Christopher Xavier,Chiozza,C,C,C,C,C. Chiozza,KARSIYAKA,KSK,C. Chiozza,11,,,,,,REB,,KARSIYAKA rebound defensive,,,,,,,,,0,4,1.0,def_reb,0,0,0,0
09:21,09:21:00,0,0,0,2,1,REGULAR,85,C. CHIOZZA,0,3pt,11,,[],jumpshot,1,11,Christopher Xavier,Chiozza,Christopher Xavier,Chiozza,C,C,C,C,C. Chiozza,KARSIYAKA,KSK,C. Chiozza,11,,,81.150001525879,93.900001525879,0.0,P3,missed,KARSIYAKA C. CHIOZZA 3Pt missed,,,,,,,,,0,5,2.0,def_reb,0,0,0,0
09:18,09:18:00,0,0,0,1,1,REGULAR,69,S. WHITTAKER JR,1,rebound,12,11,[],defensive,0,3,Stanley Mace,Whittaker Jr,Stanley Mace,Whittaker Jr,S,W,S,W,S. Whittaker Jr,ALIAGA PETKIM SPOR,PTK,S. Whittaker Jr,3,,,,,,REB,,ALIAGA PETKIM SPOR rebound defensive,,,,,,,,,0,6,1.0,def_reb,0,0,0,0
08:58,08:58:00,0,0,0,1,1,REGULAR,67,D. EFIANAYI JR,0,3pt,13,,[],jumpshot,1,4,David Tinsley Eghosa,Efianayi Jr,David Tinsley Eghosa,Efianayi Jr,D,E,D,E,D. Efianayi Jr,ALIAGA PETKIM SPOR,PTK,D. Efianayi Jr,4,,,32.009998321533,50.110000610352,0.0,P3,missed,ALIAGA PETKIM SPOR D. EFIANAYI JR 3Pt missed,,,,,,,,,0,7,2.0,,0,0,0,0
08:54,08:54:00,0,0,0,1,1,REGULAR,68,Y. FRANKE,1,rebound,14,13,[],offensive,0,5,Yannick Ayrton,Franke,Yannick Ayrton,Franke,Y,F,Y,F,Y. Franke,ALIAGA PETKIM SPOR,PTK,Y. Franke,5,,,,,,REB,,ALIAGA PETKIM SPOR rebound offensive,,,,,,,,,0,7,2.0,,0,0,0,0
08:51,08:51:00,0,0,0,1,1,REGULAR,68,Y. FRANKE,0,3pt,15,,['2ndchance'],jumpshot,1,5,Yannick Ayrton,Franke,Yannick Ayrton,Franke,Y,F,Y,F,Y. Franke,ALIAGA PETKIM SPOR,PTK,Y. Franke,5,,,17.190000534058,90.51000213623,0.0,P3,missed,ALIAGA PETKIM SPOR Y. FRANKE 3Pt missed,,,,,,,,,0,7,2.0,,0,0,0,0
08:49,08:49:00,0,0,0,1,1,REGULAR,68,Y. FRANKE,1,rebound,16,15,[],offensive,0,5,Yannick Ayrton,Franke,Yannick Ayrton,Franke,Y,F,Y,F,Y. Franke,ALIAGA PETKIM SPOR,PTK,Y. Franke,5,,,,,,REB,,ALIAGA PETKIM SPOR rebound offensive,,,,,,,,,0,7,2.0,,0,0,0,0
