team_no,team_name,start_action,end_action,players_on_court,lineup_uid,possessions,poss_for,poss_against,pts_for,pts_against,net,ORtg,DRtg,start_period,start_clock,end_period,end_clock,score_start_for,score_start_against,score_end_for,score_end_against,lineup_pos_mix,lineup_size,lineup_uid_st,lineup_uid_pair,players_on_court_st,players_on_court_tokens,players_on_court_names,team_name_st
1,TRABZONSPOR,419.1,445.0,"[2, 5, 7, 10, 14]",2|5|7|10|14,3,3,3,0,2,-2,0.0,66.66666666666667,3,05:29:00,3,04:09:00,55,43,55,45,Unknownx5,5,2|5|7|10|14,1:2|1:5|1:7|1:10|1:14,"[2, 5, 7, 10, 14]","['1:2', '1:5', '1:7', '1:10', '1:14']","['E. Arar', 'O. Ulubay', 'J. Gordon', 'T. Tinkle', 'D. Grant']",TRABZONSPOR
1,TRABZONSPOR,445.1,501.0,"[2, 3, 4, 5, 7]",2|3|4|5|7,11,11,11,7,10,-3,63.63636363636363,90.9090909090909,3,04:09:00,3,00:37:20,55,45,62,55,Unknownx5,5,2|3|4|5|7,1:2|1:3|1:4|1:5|1:7,"[2, 3, 4, 5, 7]","['1:2', '1:3', '1:4', '1:5', '1:7']","['E. Arar', 'B. Demir', 'I. Ulusoy', 'O. Ulubay', 'J. Gordon']",TRABZONSPOR
1,TRABZONSPOR,501.1,512.0,"[2, 4, 5, 7, 10]",2|4|5|7|10,1,1,1,0,2,-2,0.0,200.0,3,00:37:20,3,00:22:50,62,55,62,57,Unknownx5,5,2|4|5|7|10,1:2|1:4|1:5|1:7|1:10,"[2, 4, 5, 7, 10]","['1:2', '1:4', '1:5', '1:7', '1:10']","['E. Arar', 'I. Ulusoy', 'O. Ulubay', 'J. Gordon', 'T. Tinkle']",TRABZONSPOR
1,TRABZONSPOR,512.1,524.0,"[2, 4, 7, 10, 11]",2|4|7|10|11,1,1,0,2,0,2,200.0,,3,00:22:50,4,10:00:00,62,57,64,57,Unknownx5,5,2|4|7|10|11,1:2|1:4|1:7|1:10|1:11,"[2, 4, 7, 10, 11]","['1:2', '1:4', '1:7', '1:10', '1:11']","['E. Arar', 'I. Ulusoy', 'J. Gordon', 'T. Tinkle', 'M. Reed']",TRABZONSPOR
1,TRABZONSPOR,524.1,552.0,"[4, 7, 10, 11, 13]",4|7|10|11|13,4,4,5,2,3,-1,50.0,60.0,4,10:00:00,4,08:54:00,64,57,66,60,Unknownx5,5,4|7|10|11|13,1:4|1:7|1:10|1:11|1:13,"[4, 7, 10, 11, 13]","['1:4', '1:7', '1:10', '1:11', '1:13']","['I. Ulusoy', 'J. Gordon', 'T. Tinkle', 'M. Reed', 'K. Silins']",TRABZONSPOR
1,TRABZONSPOR,552.1,570.0,"[3, 4, 11, 12, 13]",3|4|11|12|13,4,4,3,5,3,2,125.0,100.0,4,08:54:00,4,07:25:00,66,60,71,63,Unknownx5,5,3|4|11|12|13,1:3|1:4|1:11|1:12|1:13,"[3, 4, 11, 12, 13]","['1:3', '1:4', '1:11', '1:12', '1:13']","['B. Demir', 'I. Ulusoy', 'M. Reed', 'A. Yeboah', 'K. Silins']",TRABZONSPOR
1,TRABZONSPOR,570.1,603.0,"[3, 4, 9, 11, 12]",3|4|9|11|12,3,3,4,2,6,-4,66.66666666666667,150.0,4,07:25:00,4,05:39:00,71,63,73,69,Unknownx5,5,3|4|9|11|12,1:3|1:4|1:9|1:11|1:12,"[3, 4, 9, 11, 12]","['1:3', '1:4', '1:9', '1:11', '1:12']","['B. Demir', 'I. Ulusoy', 'A. Delgado Astacio', 'M. Reed', 'A. Yeboah']",TRABZONSPOR
1,TRABZONSPOR,603.1,701.0,"[3, 4, 7, 9, 11]",3|4|7|9|11,21,21,20,21,7,14,100.0,35.0,4,05:39:00,4,00:00:00,73,69,94,76,Unknownx5,5,3|4|7|9|11,1:3|1:4|1:7|1:9|1:11,"[3, 4, 7, 9, 11]","['1:3', '1:4', '1:7', '1:9', '1:11']","['B. Demir', 'I. Ulusoy', 'J. Gordon', 'A. Delgado Astacio', 'M. Reed']",TRABZONSPOR
2,ONVO BÜYÜKÇEKMECE BASKETBOL,1.0,55.0,"[4, 5, 6, 11, 13]",4|5|6|11|13,9,9,10,2,12,-10,22.22222222222222,120.0,1,10:00:00,1,06:08:00,0,0,2,12,Unknownx5,5,4|5|6|11|13,2:4|2:5|2:6|2:11|2:13,"[4, 5, 6, 11, 13]","['2:4', '2:5', '2:6', '2:11', '2:13']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'M. Senli', 'K. Van Der Vuurst De Vries']",ONVO BÜYÜKÇEKMECE BASKETBOL
2,ONVO BÜYÜKÇEKMECE BASKETBOL,55.1,95.0,"[5, 6, 10, 12, 13]",5|6|10|12|13,9,9,10,11,4,7,122.22222222222223,40.0,1,06:08:00,1,02:46:00,2,12,13,16,Unknownx5,5,5|6|10|12|13,2:5|2:6|2:10|2:12|2:13,"[5, 6, 10, 12, 13]","['2:5', '2:6', '2:10', '2:12', '2:13']","['J. Lecque', 'J. Johnson', 'M. Türen', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",ONVO BÜYÜKÇEKMECE BASKETBOL
2,ONVO BÜYÜKÇEKMECE BASKETBOL,95.1,127.0,"[6, 7, 10, 12, 13]",6|7|10|12|13,5,5,4,3,2,1,60.0,50.0,1,02:46:00,1,01:36:00,13,16,16,18,Unknownx5,5,6|7|10|12|13,2:6|2:7|2:10|2:12|2:13,"[6, 7, 10, 12, 13]","['2:6', '2:7', '2:10', '2:12', '2:13']","['J. Johnson', 'S. Pipes Jr', 'M. Türen', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",ONVO BÜYÜKÇEKMECE BASKETBOL
2,ONVO BÜYÜKÇEKMECE BASKETBOL,127.1,146.0,"[5, 6, 7, 10, 12]",5|6|7|10|12,4,4,4,2,2,0,50.0,50.0,1,01:36:00,1,00:19:40,16,18,18,20,Unknownx5,5,5|6|7|10|12,2:5|2:6|2:7|2:10|2:12,"[5, 6, 7, 10, 12]","['2:5', '2:6', '2:7', '2:10', '2:12']","['J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Türen', 'A. Bandaogo']",ONVO BÜYÜKÇEKMECE BASKETBOL
2,ONVO BÜYÜKÇEKMECE BASKETBOL,146.1,166.0,"[5, 6, 7, 10, 11]",5|6|7|10|11,1,1,2,1,0,1,100.0,0.0,1,00:19:40,2,10:00:00,18,20,19,20,Unknownx5,5,5|6|7|10|11,2:5|2:6|2:7|2:10|2:11,"[5, 6, 7, 10, 11]","['2:5', '2:6', '2:7', '2:10', '2:11']","['J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Türen', 'M. Senli']",ONVO BÜYÜKÇEKMECE BASKETBOL
2,ONVO BÜYÜKÇEKMECE BASKETBOL,166.1,181.0,"[4, 5, 6, 7, 11]",4|5|6|7|11,3,3,2,0,5,-5,0.0,250.0,1,08:08:00,2,09:13:00,19,20,19,25,Unknownx5,5,4|5|6|7|11,2:4|2:5|2:6|2:7|2:11,"[4, 5, 6, 7, 11]","['2:4', '2:5', '2:6', '2:7', '2:11']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Senli']",ONVO BÜYÜKÇEKMECE BASKETBOL
2,ONVO BÜYÜKÇEKMECE BASKETBOL,181.1,229.0,"[4, 5, 6, 11, 13]",4|5|6|11|13,7,7,8,9,8,1,128.57142857142858,100.0,2,09:13:00,2,06:18:00,19,25,28,33,Unknownx5,5,4|5|6|11|13,2:4|2:5|2:6|2:11|2:13,"[4, 5, 6, 11, 13]","['2:4', '2:5', '2:6', '2:11', '2:13']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'M. Senli', 'K. Van Der Vuurst De Vries']",ONVO BÜYÜKÇEKMECE BASKETBOL
2,ONVO BÜYÜKÇEKMECE BASKETBOL,229.1,254.0,"[4, 5, 9, 10, 13]",4|5|9|10|13,2,2,2,2,2,0,100.0,100.0,2,06:18:00,2,05:44:00,28,33,30,35,Unknownx5,5,4|5|9|10|13,2:4|2:5|2:9|2:10|2:13,"[4, 5, 9, 10, 13]","['2:4', '2:5', '2:9', '2:10', '2:13']","['E. Bruinsma', 'J. Lecque', 'C. Turgut', 'M. Türen', 'K. Van Der Vuurst De Vries']",ONVO BÜYÜKÇEKMECE BASKETBOL
2,ONVO BÜYÜKÇEKMECE BASKETBOL,254.1,274.0,"[4, 5, 9, 12, 13]",4|5|9|12|13,2,2,2,3,2,1,150.0,100.0,2,05:44:00,2,04:26:00,30,35,33,37,Unknownx5,5,4|5|9|12|13,2:4|2:5|2:9|2:12|2:13,"[4, 5, 9, 12, 13]","['2:4', '2:5', '2:9', '2:12', '2:13']","['E. Bruinsma', 'J. Lecque', 'C. Turgut', 'A. Bandaogo', 'K. Van Der Vuurst De Vries']",ONVO BÜYÜKÇEKMECE BASKETBOL
2,ONVO BÜYÜKÇEKMECE BASKETBOL,274.1,308.0,"[4, 5, 7, 9, 11]",4|5|7|9|11,4,4,3,3,3,0,75.0,100.0,2,04:26:00,2,03:02:00,33,37,36,40,Unknownx5,5,4|5|7|9|11,2:4|2:5|2:7|2:9|2:11,"[4, 5, 7, 9, 11]","['2:4', '2:5', '2:7', '2:9', '2:11']","['E. Bruinsma', 'J. Lecque', 'S. Pipes Jr', 'C. Turgut', 'M. Senli']",ONVO BÜYÜKÇEKMECE BASKETBOL
2,ONVO BÜYÜKÇEKMECE BASKETBOL,308.1,357.0,"[4, 6, 7, 8, 11]",4|6|7|8|11,8,8,8,2,7,-5,25.0,87.5,2,03:02:00,3,10:00:00,36,40,38,47,Unknownx5,5,4|6|7|8|11,2:4|2:6|2:7|2:8|2:11,"[4, 6, 7, 8, 11]","['2:4', '2:6', '2:7', '2:8', '2:11']","['E. Bruinsma', 'J. Johnson', 'S. Pipes Jr', 'Y. Özkan', 'M. Senli']",ONVO BÜYÜKÇEKMECE BASKETBOL
2,ONVO BÜYÜKÇEKMECE BASKETBOL,357.1,421.0,"[4, 5, 6, 11, 13]",4|5|6|11|13,10,10,10,5,8,-3,50.0,80.0,3,10:00:00,3,05:29:00,38,47,43,55,Unknownx5,5,4|5|6|11|13,2:4|2:5|2:6|2:11|2:13,"[4, 5, 6, 11, 13]","['2:4', '2:5', '2:6', '2:11', '2:13']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'M. Senli', 'K. Van Der Vuurst De Vries']",ONVO BÜYÜKÇEKMECE BASKETBOL
2,ONVO BÜYÜKÇEKMECE BASKETBOL,421.1,428.0,"[4, 5, 6, 10, 13]",4|5|6|10|13,0,0,1,0,0,0,,0.0,3,05:29:00,3,05:20:00,43,55,43,55,Unknownx5,5,4|5|6|10|13,2:4|2:5|2:6|2:10|2:13,"[4, 5, 6, 10, 13]","['2:4', '2:5', '2:6', '2:10', '2:13']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'M. Türen', 'K. Van Der Vuurst De Vries']",ONVO BÜYÜKÇEKMECE BASKETBOL
2,ONVO BÜYÜKÇEKMECE BASKETBOL,428.1,487.0,"[4, 6, 7, 10, 13]",4|6|7|10|13,10,10,10,4,2,2,40.0,20.0,3,05:20:00,3,02:25:00,43,55,47,57,Unknownx5,5,4|6|7|10|13,2:4|2:6|2:7|2:10|2:13,"[4, 6, 7, 10, 13]","['2:4', '2:6', '2:7', '2:10', '2:13']","['E. Bruinsma', 'J. Johnson', 'S. Pipes Jr', 'M. Türen', 'K. Van Der Vuurst De Vries']",ONVO BÜYÜKÇEKMECE BASKETBOL
2,ONVO BÜYÜKÇEKMECE BASKETBOL,487.1,503.0,"[4, 5, 7, 10, 13]",4|5|7|10|13,4,4,3,8,5,3,200.0,166.66666666666666,3,02:25:00,3,00:37:20,47,57,55,62,Unknownx5,5,4|5|7|10|13,2:4|2:5|2:7|2:10|2:13,"[4, 5, 7, 10, 13]","['2:4', '2:5', '2:7', '2:10', '2:13']","['E. Bruinsma', 'J. Lecque', 'S. Pipes Jr', 'M. Türen', 'K. Van Der Vuurst De Vries']",ONVO BÜYÜKÇEKMECE BASKETBOL
2,ONVO BÜYÜKÇEKMECE BASKETBOL,503.1,514.0,"[4, 5, 7, 11, 13]",4|5|7|11|13,1,1,1,2,0,2,200.0,0.0,3,00:37:20,3,00:22:50,55,62,57,62,Unknownx5,5,4|5|7|11|13,2:4|2:5|2:7|2:11|2:13,"[4, 5, 7, 11, 13]","['2:4', '2:5', '2:7', '2:11', '2:13']","['E. Bruinsma', 'J. Lecque', 'S. Pipes Jr', 'M. Senli', 'K. Van Der Vuurst De Vries']",ONVO BÜYÜKÇEKMECE BASKETBOL
2,ONVO BÜYÜKÇEKMECE BASKETBOL,514.1,526.0,"[4, 5, 7, 9, 11]",4|5|7|9|11,0,0,1,0,2,-2,,200.0,3,00:22:50,4,10:00:00,57,62,57,64,Unknownx5,5,4|5|7|9|11,2:4|2:5|2:7|2:9|2:11,"[4, 5, 7, 9, 11]","['2:4', '2:5', '2:7', '2:9', '2:11']","['E. Bruinsma', 'J. Lecque', 'S. Pipes Jr', 'C. Turgut', 'M. Senli']",ONVO BÜYÜKÇEKMECE BASKETBOL
2,ONVO BÜYÜKÇEKMECE BASKETBOL,526.1,605.0,"[4, 5, 7, 11, 13]",4|5|7|11|13,12,12,11,12,9,3,100.0,81.81818181818181,4,10:00:00,4,05:39:00,57,64,69,73,Unknownx5,5,4|5|7|11|13,2:4|2:5|2:7|2:11|2:13,"[4, 5, 7, 11, 13]","['2:4', '2:5', '2:7', '2:11', '2:13']","['E. Bruinsma', 'J. Lecque', 'S. Pipes Jr', 'M. Senli', 'K. Van Der Vuurst De Vries']",ONVO BÜYÜKÇEKMECE BASKETBOL
2,ONVO BÜYÜKÇEKMECE BASKETBOL,605.1,701.0,"[4, 5, 6, 7, 11]",4|5|6|7|11,20,20,21,7,21,-14,35.0,100.0,4,05:39:00,4,00:00:00,69,73,76,94,Unknownx5,5,4|5|6|7|11,2:4|2:5|2:6|2:7|2:11,"[4, 5, 6, 7, 11]","['2:4', '2:5', '2:6', '2:7', '2:11']","['E. Bruinsma', 'J. Lecque', 'J. Johnson', 'S. Pipes Jr', 'M. Senli']",ONVO BÜYÜKÇEKMECE BASKETBOL
